annualized_return,annualized_volatility,sharpe,max_drawdown,cumulative_return,path_index
0.12250957561514353,0.15681365750224346,0.7812430215996387,-0.20374125408069965,0.6983912730510966,0.0
0.1516148050160382,0.16291455596274138,0.930640016296104,-0.17555988500128927,0.9098159420963823,1.0
0.17160743030032855,0.16373674075305544,1.0480691719590505,-0.16502257825430922,1.0665759501448004,2.0
0.15341071233017955,0.16305545450351946,0.9408499261634223,-0.15400061006143528,0.9235046674823408,3.0
0.11799233105867613,0.16378291616760352,0.7204190389303569,-0.20938481447288826,0.6672905126043633,4.0
0.13075043026967248,0.15957438212084096,0.8193698044254938,-0.1483172304823912,0.7562957794343756,5.0
0.1338957748963685,0.16538001174297418,0.809624896535036,-0.18530713763139517,0.7787990059775234,6.0
0.12999295644341013,0.16150110530122302,0.804904438275852,-0.17109272101801232,0.750909874139098,7.0
0.15626619295148592,0.16357119296031794,0.9553405469714694,-0.15476271218740778,0.9454274721486107,8.0
0.1481902876239689,0.15883103199528642,0.9330058853257763,-0.13174565843680575,0.8839248114336791,9.0
0.1374164027319822,0.16259261593766972,0.8451577086665554,-0.17415488739854101,0.8042538823707928,10.0
0.1444154856095088,0.1611588284351384,0.89610657394194,-0.14863041640769425,0.85570416843886,11.0
0.14145349235255722,0.16073160958455876,0.8800601992238523,-0.12590006063609593,0.8337924504959262,12.0
0.12867420352372272,0.16696201293948293,0.7706795172046829,-0.15119183632533917,0.7415638950331962,13.0
0.14640837273803142,0.16233353092787906,0.9018985289186939,-0.16707847878060111,0.8705616118368715,14.0
0.1301786543894088,0.15890712025354362,0.819212217688564,-0.18097656398688045,0.7522290553878679,15.0
0.1590078436121134,0.1628950564783159,0.9761367045124543,-0.1563788967828451,0.9666597026737458,16.0
0.1484219195718417,0.16217094700503856,0.9152189236906306,-0.1601738842812085,0.885667366744501,17.0
0.14112741103288395,0.16419768050184813,0.8594969831580264,-0.17539534740641094,0.8313926395165689,18.0
0.13541055922238332,0.1601694931440228,0.8454204141148371,-0.1620089526649653,0.7897165619215303,19.0
0.1387252600054838,0.16445818025996342,0.843529095276362,-0.15111498373994647,0.8137894654461033,20.0
0.142853200086843,0.16561440961590762,0.8625650414003688,-0.19933321395800874,0.8441216076020415,21.0
0.1262263190534143,0.16680146693174513,0.7567458570677073,-0.17693826915998134,0.7243192019196669,22.0
0.1296120963948375,0.16053162630162146,0.807392906811462,-0.1791995925402513,0.7482067085217017,23.0
0.14292898023417555,0.15921689273007417,0.8976998469407886,-0.14792229730180695,0.8446821230563772,24.0
0.09680880493767852,0.15946117682616792,0.6070995264459379,-0.19379552557487623,0.5273318944379051,25.0
0.14738933976224677,0.1625628209611621,0.9066608151285686,-0.16079763066501718,0.8779090225966164,26.0
0.143179469388778,0.1653700339145567,0.865812662666296,-0.16667794809217473,0.8465358390517039,27.0
0.137356162901616,0.1683996760540925,0.8156557430519946,-0.18737643409932747,0.8038159549545552,28.0
0.13282646368671513,0.16410530566879492,0.809397740952945,-0.16835248861911745,0.7711235269577967,29.0
0.15252473337675365,0.166620348833731,0.9154027971034724,-0.16486740583892856,0.9167420254439371,30.0
0.15335906420755552,0.15940612189574105,0.9620650849774729,-0.16656117668672488,0.9231099281480581,31.0
0.14593447346778476,0.16200439238868639,0.9008056591308579,-0.17989051779874177,0.8670201832107269,32.0
0.11398225743059198,0.16145811893690606,0.7059555640873872,-0.17261354358285685,0.640056293164188,33.0
0.16546679113631457,0.1660660749703286,0.9963912928385819,-0.13982158786985743,1.0173963146032277,34.0
0.13613621525410124,0.16189496665100475,0.8408922035702854,-0.172398584277481,0.794965130440648,35.0
0.11803533846966952,0.16301956129670594,0.7240562882808751,-0.1790169558444642,0.6675844989296391,36.0
0.1501036395550006,0.16188508282589856,0.9272234163565988,-0.13686016027275238,0.898356680270701,37.0
0.14970694697877152,0.16373134918085935,0.9143450397724608,-0.1606803796316728,0.8953574627449548,38.0
0.13220310685097125,0.1570647349421002,0.8417109473982569,-0.19276936024385716,0.7666610554200068,39.0
0.15481311280639498,0.16767195021784698,0.9233095494222784,-0.14116042857821065,0.9342472525522985,40.0
0.135750330160596,0.16348817178439023,0.8303373184674476,-0.18063005529678822,0.7921725816322924,41.0
0.145146437636255,0.16874631007052182,0.8601458460075124,-0.17501157841173198,0.8611428334959494,42.0
0.16382207315005148,0.16515553826360124,0.9919260042529034,-0.16980407163959865,1.0043806582395765,43.0
0.14302772102085926,0.16264227057729944,0.8794006657259625,-0.18243452857387277,0.8454126690165769,44.0
0.13600987736744097,0.16441177567533546,0.8272514350554803,-0.1671182214107877,0.794050482126831,45.0
0.14381265114332065,0.1575205211625087,0.9129772431044327,-0.14328436152768154,0.851228121329098,46.0
0.14077714762925364,0.15789342761963843,0.8915959945361532,-0.15294824848354316,0.8288175952817984,47.0
0.1096757831666264,0.16062753346365485,0.6827956627463417,-0.17608574276246913,0.611197688249103,48.0
0.17370861237348234,0.16545489667286922,1.0498849890005495,-0.168456195134291,1.0836175268928816,49.0
0.142902620399864,0.15512891740385648,0.9211862158996249,-0.1607131868259477,0.844487134794595,50.0
0.14091400287016986,0.16573070936930454,0.8502588530901983,-0.1781358098227025,0.8298233817833329,51.0
0.12856204288038775,0.16098336428398355,0.7986045232201584,-0.17688592211192422,0.7407708179064452,52.0
0.11515800594089365,0.16189713888430812,0.7113035272549547,-0.18335221089466025,0.6480050202480447,53.0
0.15246708092803463,0.16020018700572544,0.951728482829958,-0.1676642928030555,0.9163026116468311,54.0
0.15740494483018175,0.1596387277698867,0.9860072617032826,-0.1551300701113979,0.9542244614710071,55.0
0.130910995603855,0.16270514510113626,0.8045903866314844,-0.17563169439170523,0.757439117380116,56.0
0.16638299318317307,0.16168681637197643,1.0290448962789436,-0.131052371483674,1.0246753812602782,57.0
0.15247730094926326,0.1680544630844531,0.9073088458985955,-0.18048213697415738,0.9163805005707806,58.0
0.1421136587712586,0.16342965612191082,0.8695708119537895,-0.14138447578771007,0.8386585036391825,59.0
0.14138179822221186,0.160425316895967,0.8812935573871764,-0.1558537358573684,0.8332646034067921,60.0
0.12941819631931928,0.16058027799215985,0.8059407913444886,-0.18463490319510256,0.7468317509253573,61.0
0.15220329096374563,0.16478882167629236,0.9236263079951534,-0.16358472885743347,0.9142930692626217,62.0
0.11726901704719905,0.16006750861444202,0.7326222420920375,-0.1996199731847027,0.6623522140146731,63.0
0.13879623384052686,0.1613902566605466,0.8600037989434398,-0.1694286410445477,0.8143076639256583,64.0
0.16319064195676392,0.16097314313455263,1.013775582553903,-0.1237908173638892,0.9994012364223521,65.0
0.1257963818347414,0.1613424316935037,0.7796856692584885,-0.1659423727001622,0.7213042427829284,66.0
0.12666469354058596,0.16414587200742692,0.7716593295435106,-0.2093675221709922,0.7273975772913088,67.0
0.15192690805903286,0.16579571850658503,0.9163500084774425,-0.1543743204365,0.9121893620969004,68.0
0.1379961266505425,0.16429201738708277,0.8399441971998833,-0.18057908718373938,0.8084725703786482,69.0
0.1453120267091712,0.16343999967970643,0.8890848445542056,-0.19129525446912143,0.8623766322034634,70.0
0.16058617671866848,0.1659389535583747,0.9677424937007139,-0.1592068489048789,0.9789647285767282,71.0
0.1437576347441285,0.16527362399042925,0.8698159529221269,-0.1416027525337974,0.8508200451702832,72.0
0.12272549087651696,0.16382603875109183,0.7491207857560375,-0.16792974598319688,0.6998891017512838,73.0
0.15538231991911222,0.1649391505119748,0.9420584466259346,-0.16794712060231476,0.9386208173763066,74.0
0.1592449591154217,0.1637867850579448,0.9722698877023791,-0.16901161020480537,0.9685044777667835,75.0
0.15023689660741257,0.16214143333185435,0.9265793049943206,-0.14167226862703985,0.8993650101552191,76.0
0.16343412544135583,0.1612289505872729,1.0136772883905194,-0.15707644585509528,1.0013201830011833,77.0
0.12563448539984967,0.16070605042703093,0.7817657460065226,-0.18892862800116772,0.7201700036638141,78.0
0.12536585102966735,0.15891445212981495,0.7888889232507171,-0.1645854663214774,0.7182892526605007,79.0
0.15138723498427753,0.167060881832912,0.9061800304375822,-0.14767253075380038,0.9080868145671888,80.0
0.1438487319147761,0.16315008621136404,0.8816957150020585,-0.1963696202723142,0.8514957834077002,81.0
0.1452502680385468,0.1653313167087745,0.8785405628529543,-0.1791806249401644,0.8619163956412979,82.0
0.1347978741362641,0.15934533746793175,0.8459480288426523,-0.17449960645526097,0.7852944452967228,83.0
0.16817283060298305,0.16383348577751444,1.0264863120312377,-0.15022040242915402,1.038954559441167,84.0
0.1373990009632946,0.15979914184316546,0.8598231465982751,-0.14597983889789645,0.8041273676411156,85.0
0.14312596846404424,0.15832822329346036,0.9039826601146226,-0.16778729182409946,0.8461397893949099,86.0
0.11935457039265462,0.16264270332723296,0.7338452199267512,-0.17454511574136866,0.6766220967812897,87.0
0.14042208694676317,0.16223327049348496,0.8655566550537013,-0.17472910367476135,0.8262101727126059,88.0
0.1468033276389349,0.1628446281711954,0.901493216494703,-0.1939531378634658,0.8735171031455504,89.0
0.15202060023756947,0.16173194046009468,0.9399540981521745,-0.16483486883759424,0.9129023038389987,90.0
0.11513103722997897,0.16223076683389492,0.7096744931734158,-0.16757237420745508,0.6478223596238157,91.0
0.1374304325635778,0.16591001796811997,0.8283431841348206,-0.17918202799628968,0.8043558874179424,92.0
0.1501244571985232,0.16303753896268194,0.920796879992684,-0.1811942709743869,0.8985141756919417,93.0
0.1686406353128349,0.15849772967764011,1.063994012127643,-0.14075841525643706,1.0426996133716515,94.0
0.1294157330097081,0.16941523795506,0.7638966516343566,-0.16382368958165106,0.7468142888827147,95.0
0.14433553332310023,0.16246423462777462,0.8884142017705653,-0.15593736312483208,0.855110036379555,96.0
0.15315030833463505,0.15824953296560137,0.9677773163976747,-0.14531468461846075,0.9215150816647866,97.0
0.16230827833471184,0.151847240957345,1.0688918502003302,-0.13737577190023265,0.992459184997698,98.0
0.14637038212563924,0.16636399489694612,0.8798200729449188,-0.19654222690592127,0.870277516163211,99.0
0.126978143043476,0.1678593236264947,0.7564557052905575,-0.19384679337299082,0.729601331355662,100.0
0.12292511130711326,0.1629010510938341,0.7545998658799694,-0.1994672061664705,0.7012748099453023,101.0
0.17294165897412705,0.16025509171585817,1.0791648310355275,-0.13952734776434716,1.0773844904375447,102.0
0.11562227502617994,0.1580998891396008,0.7313242005127942,-0.16408237419243488,0.6511520241110855,103.0
0.13871712069323117,0.1624525700024723,0.8538930513141164,-0.16681773535697464,0.8137300456014338,104.0
0.1498907399421121,0.1549113457274424,0.967590457872829,-0.12260864931052684,0.8967465792970981,105.0
0.14172151067058092,0.16622902514793578,0.8525677783675603,-0.17312613960495749,0.8357667843047405,106.0
0.13708876924737257,0.16227771133264368,0.8447787938441049,-0.14038340908162572,0.8018730777964862,107.0
0.15241162620687687,0.1689123662959406,0.9023118291993267,-0.14679423875808306,0.915880022742023,108.0
0.15468405058059598,0.170096110254288,0.909392051054833,-0.17163984111491148,0.933256662610608,109.0
0.15321753956185025,0.16624570372865297,0.921633077579753,-0.1644132057765485,0.9220285997293112,110.0
0.14147525164854713,0.16694967598597596,0.8474125559874179,-0.17127807013750496,0.8339526765272087,111.0
0.16191004477120496,0.1642359972491139,0.985837742535938,-0.13484441491179466,0.9893322359525485,112.0
0.1444033905559743,0.16634493806115108,0.8680960914054943,-0.1744761015557732,0.855614279545823,113.0
0.1370924756900478,0.1660906081380798,0.825407753195025,-0.18811439777119998,0.8018999975509082,114.0
0.12691198885810695,0.16063997143829156,0.7900399117467416,-0.1979355962112591,0.7291360414708037,115.0
0.1383711775978136,0.15999824199986043,0.8648293622997076,-0.1700387246780778,0.8112059458478935,116.0
0.1448087176488,0.16325566024769245,0.8870058007734333,-0.18066929863429348,0.8586284737941747,117.0
0.1389157845761675,0.16354017490875844,0.8494291060509793,-0.17234638418846904,0.8151807967090285,118.0
0.13765527397105703,0.16971275700043265,0.8111074052653927,-0.1806497836207125,0.8059912306117019,119.0
0.14360574783126512,0.16076203401187844,0.8932814810034957,-0.15654870911033114,0.8496938111134715,120.0
0.15228111460097016,0.163749780267584,0.9299622530920478,-0.19183068380354684,0.9148857554957728,121.0
0.13140151873983763,0.16727817858058874,0.7855269578783284,-0.19158321935858424,0.7609355913199431,122.0
0.1714034574867933,0.16537593019009514,1.0364474279284155,-0.14143412311294834,1.0649274555924158,123.0
0.1335563542586411,0.1603698078626993,0.8328023587394047,-0.1558785595776796,0.7763598447538136,124.0
0.14044763119572456,0.15874932621012017,0.8847132428759318,-0.14793318998690808,0.8263976622978713,125.0
0.14444716671787194,0.16277823746429587,0.8873862315259144,-0.16456687654270374,0.85593963452683,126.0
0.14165490154241422,0.16891457796352208,0.8386185683334287,-0.21557815775620837,0.8352759588009044,127.0
0.13403174941185658,0.16088959569149314,0.8330666059281008,-0.1772467804992559,0.7797768869902117,128.0
0.1654873005930244,0.1608746732916906,1.028672178205269,-0.13039718622973961,1.0175590344821455,129.0
0.14091593332431263,0.1605842713580015,0.8775201464790976,-0.17432840519044834,0.8298375723099272,130.0
0.1300121249517059,0.16088250692271516,0.8081184675606851,-0.18618625232377495,0.7510460095214571,131.0
0.1290963094160691,0.15621858693513724,0.8263825191919739,-0.1604606539519785,0.7445510975654501,132.0
0.14175380063715726,0.15958323523509318,0.888275014780405,-0.17668852477622354,0.8360047576794751,133.0
0.1492248984133009,0.16543897018679526,0.9019936369575605,-0.19071383524163577,0.8917178937091357,134.0
0.14318285593158375,0.16631258916150424,0.8609261430747166,-0.22005975971437142,0.8465609107436423,135.0
0.12715349733703696,0.16138361059371004,0.7878959757391424,-0.18030904520152613,0.7308351446235,136.0
0.14377124163058919,0.16300498637769453,0.8820051755807068,-0.16119285859525667,0.8509209657298107,137.0
0.14545659384201182,0.16385398936437032,0.8877207958516817,-0.16653735376577217,0.8634543198897409,138.0
0.13473762715043236,0.1653023775081906,0.8150979385868555,-0.19133123156982046,0.7848600683210651,139.0
0.15393462149489512,0.16191016013714546,0.9507409625467933,-0.14018526597595327,0.9275124129862893,140.0
0.15160278980646402,0.15853719635974803,0.9562600656974616,-0.15810125685823384,0.9097246172500173,141.0
0.14254602789782234,0.16431290360093354,0.8675278981377118,-0.21175354844827976,0.8418509413567852,142.0
0.14785387176353781,0.16473809190388317,0.8975087064247624,-0.17921858835302884,0.8813962144429175,143.0
0.1374015583711341,0.16273685252614004,0.8443174132857437,-0.18299538320639264,0.8041459601302892,144.0
0.1252854269797583,0.1621921969715401,0.7724503972391604,-0.20020193460475977,0.717726504199327,145.0
0.13081600581192765,0.16319688354831624,0.8015839700345634,-0.1889593408096213,0.7567626530751963,146.0
0.14924121921075217,0.16282494126010402,0.9165746847858364,-0.1545848498106488,0.8918410297580257,147.0
0.11622778517983767,0.16268176495511133,0.7144487595884415,-0.1860599061544369,0.6552634746863824,148.0
0.1467264716878942,0.16603585105106286,0.8837035541364484,-0.17372808600387513,0.8729416956500464,149.0
0.14415223593699023,0.16037857643933204,0.8988247628667542,-0.1649916721918312,0.8537484996246885,150.0
0.1278512094539499,0.16225987481125367,0.7879410088456611,-0.15979861836659714,0.7357511459785557,151.0
0.15914840408165154,0.1611327652784673,0.987684930539196,-0.14423897856511736,0.9677531096812506,152.0
0.16379877437269652,0.15832566968197287,1.0345686501861475,-0.1251376803023444,1.004196753631693,153.0
0.14814569219414353,0.16312761239320883,0.9081582818551139,-0.17087439266435078,0.8835894668680424,154.0
0.1661127815451442,0.16930712904074005,0.9811328234452124,-0.15109876861729954,1.0225264651904769,155.0
0.1288633830278716,0.16835684409902874,0.7654181433341266,-0.18291000736610652,0.742902205146545,156.0
0.13679311152611096,0.16163805261193953,0.8462927467613317,-0.1690576337806008,0.7997267395012273,157.0
0.1312831539702235,0.16356502852795418,0.8026358394073613,-0.18118200240995397,0.7600913838125376,158.0
0.14981394273478887,0.15814964524194144,0.9472923097968358,-0.15342627660422647,0.8961660453287175,159.0
0.14326126808171225,0.16657782777856062,0.8600260310283063,-0.17448274361093763,0.8471414961465755,160.0
0.12493120419946813,0.16188749589212456,0.7717162064370762,-0.18523808236534023,0.7152496279258402,161.0
0.1433618256089073,0.16080328140442665,0.8915354485108212,-0.16957165806333807,0.8478862609474236,162.0
0.145919816513026,0.1649910091972008,0.8844107156082638,-0.18269905759701277,0.8669107360583006,163.0
0.14628206701917423,0.1631521268809917,0.8965992035511555,-0.17583998392364086,0.8696172217978237,164.0
0.15240589877648403,0.16095428495002173,0.9468893532334844,-0.16912037931807222,0.9158363814023323,165.0
0.13688363226596656,0.1621681739028265,0.8440844400701533,-0.17333267089219173,0.8003836657778365,166.0
0.1477706925062141,0.16180927756048677,0.913239925015889,-0.14509655925174358,0.88077142489122,167.0
0.12978879467998916,0.15557746856399804,0.8342390185285699,-0.14769708874329246,0.7494604238644742,168.0
0.14902411518680325,0.16469516135009632,0.9048481689757675,-0.17163299748023186,0.8902035506493111,169.0
0.1500282049181798,0.16276177964072008,0.9217655720486202,-0.17214135390383845,0.8977860667627477,170.0
0.1411801512684987,0.16548108077320015,0.8531498018313824,-0.1692055074815666,0.8317806172470141,171.0
0.13017266781226122,0.16144398299785162,0.8063023805228682,-0.16212289702957317,0.752186515172697,172.0
0.15235990867366533,0.16082462753543775,0.9473667746570269,-0.1347923101088434,0.9154859784838676,173.0
0.14870370527458743,0.16065678306702869,0.92559867336909,-0.1893139760379443,0.8877889248527671,174.0
0.13403440420889456,0.15765183569069485,0.8501924739516733,-0.18543643851516967,0.779795983541268,175.0
0.14002664141041143,0.16359080948496124,0.855956650934501,-0.19779287561946435,0.8233096020976332,176.0
0.12453384612074636,0.16130729345568906,0.7720286135416169,-0.1759852256917257,0.7124744552803315,177.0
0.1547121437109853,0.16039465695199615,0.9645716799487183,-0.16077133068728722,0.9334722517396792,178.0
0.14050335887079846,0.16746084534317346,0.8390221522103768,-0.18900077061030252,0.8268067443120701,179.0
0.1515819765970725,0.1638790000339342,0.9249627869689504,-0.15783992241929368,0.9095664289088032,180.0
0.15323364758378388,0.1655140739092123,0.9258043377497646,-0.17365770520833046,0.9221516501579627,181.0
0.12628216112908897,0.15976082711202147,0.7904450885231218,-0.15042371088931172,0.724711100391334,182.0
0.1285074307309093,0.1608637470124073,0.7988588673183004,-0.17569465786379057,0.7403847628738445,183.0
0.1258165641966602,0.1588560017229072,0.7920164352123268,-0.14364843128117932,0.7214456804789875,184.0
0.12587490983461302,0.16420466733133113,0.7665732763894185,-0.19543775656524698,0.7218546169557938,185.0
0.15073041376654928,0.16432427633634764,0.9172741674396684,-0.1506021409290519,0.9031030049164501,186.0
0.15123050908058233,0.1631896941234616,0.9267160520943711,-0.15913894811255258,0.9068966883290612,187.0
0.15277946046916413,0.16200388644170846,0.9430604649360469,-0.11836897744492192,0.9186844401917087,188.0
0.15838971627972898,0.16029427109772787,0.9881183849868364,-0.13894683474246505,0.9618569829623052,189.0
0.1343369221898325,0.16233720633189463,0.8275177651830709,-0.16675771168531106,0.7819731127160336,190.0
0.16116263694697164,0.16025710438599539,1.005650498706099,-0.1515707711216273,0.983473912315284,191.0
0.13890929490891346,0.16447520042064084,0.844560727414569,-0.1685717723905229,0.8151333913199099,192.0
0.1416119143339325,0.16175355204761768,0.8754794719577113,-0.15711007858888748,0.8349592516141406,193.0
0.13293477338131798,0.16633332726175842,0.7992070835697214,-0.1790387182191313,0.7718997895102684,194.0
0.1466393696656909,0.16376917186429024,0.8954027671777312,-0.16814807184789293,0.8722897445865558,195.0
0.14301655925598422,0.15823179696400874,0.903842097480032,-0.1484323862462179,0.8453300759769482,196.0
0.15924074490687712,0.1585964034049841,1.0040627749940059,-0.15436833519286397,0.96847167912731,197.0
0.12417328303560216,0.15909478501401172,0.780498763832303,-0.1628022553960975,0.7099593001078288,198.0
0.1384690317147219,0.15992255197953859,0.8658505632929022,-0.18129478982437297,0.8119196387463197,199.0
0.14740174784742144,0.16179640836801282,0.9110322616812969,-0.14595066273121937,0.8780021030225749,200.0
0.14036259586579014,0.16121314338809697,0.8706647170068994,-0.14979791538237808,0.8257735786245319,201.0
0.1498145568296514,0.16202522810880057,0.924637222106241,-0.18083305473212063,0.8961706869116863,202.0
0.16294978789931935,0.15855370923879294,1.0277261167943135,-0.158853402295561,0.9975044285312169,203.0
0.14007081903569096,0.16063461469449072,0.871984032221761,-0.16310501699626634,0.8236334636416067,204.0
0.1397825885197881,0.16335377492679393,0.8557046727719079,-0.14973748384645746,0.8215212861830377,205.0
0.13209333800210765,0.16114397189579438,0.8197224906900479,-0.15589249127536287,0.7658761560018434,206.0
0.13362034233703723,0.16476500682048334,0.8109752484192277,-0.1845987050055491,0.7768194788806164,207.0
0.1329329038667757,0.1617569912121511,0.8218062345906806,-0.1676508461892221,0.7718863883235931,208.0
