annualized_return,annualized_volatility,sharpe,max_drawdown,cumulative_return,path_index
-0.14618244472023056,0.22883206789097474,-0.6388197513902556,-0.6152159479307615,-0.5279542082690138,0.0
0.04033555841206882,0.24108958583002596,0.16730527066609327,-0.3012291574162783,0.20662926254674074,1.0
0.0006927158993421667,0.2331897900892409,0.0029706099013900515,-0.5037409017724973,0.003294676947878772,2.0
0.024939325703580817,0.41829907925386905,0.05962079990246629,-0.7182399295219419,0.12412924095017153,3.0
0.28065006929448133,0.31652942801204753,0.8866476367050441,-0.4368059575258769,2.238133632002465,4.0
0.1296656207348328,0.6007349794257915,0.2158449652104041,-0.7949208706811114,0.7844816321133863,5.0
0.035813859152465044,0.3612329718688167,0.09914338374812308,-0.6552016487560699,0.18192020889694716,6.0
0.06481965872499407,0.25879407755843425,0.2504680916059918,-0.3792424503478845,0.34760088448067994,7.0
0.12405584124505942,0.28110749214909586,0.44131104545325234,-0.32462054559573483,0.7427795784702778,8.0
-0.10585785609990106,0.2879143103855636,-0.36767139486099304,-0.5329743311126607,-0.4122655003620388,9.0
0.12231190180765306,0.2939183951822787,0.41614238445946594,-0.5110834006099945,0.7299734994323064,10.0
0.001385174614878748,0.26853812463116017,0.005158204693584196,-0.4069610293340985,0.006596689631316988,11.0
-0.06948604833415417,0.27149414913874487,-0.25593939521195314,-0.416422660650981,-0.2897132335554602,12.0
-0.049177012738914394,0.4659410435103887,-0.10554342319452255,-0.640544823028419,-0.2130023317449653,13.0
-0.030321493351487483,0.26309186462265305,-0.11525059277289681,-0.40416349893203163,-0.13606333703360352,14.0
0.08242142386414142,0.2619126992035737,0.3146904450023583,-0.2954189219826978,0.45674253903389594,15.0
0.041890088612728915,0.2933392836756484,0.14280422345016597,-0.3770698070587386,0.2152176162773054,16.0
-0.017420297846760247,0.2680954059603218,-0.06497797970226486,-0.414364083191714,-0.08008649488309172,17.0
0.006978078453169001,0.3829374245748602,0.01822250322207633,-0.545366451251646,0.03358233236471042,18.0
0.02614855079470857,0.596848128531036,0.04381106272221284,-0.8926899892812639,0.13044287693684464,19.0
-0.07627201330926192,0.37836805042261895,-0.20158153740536428,-0.6828612661309075,-0.31398362244237754,20.0
0.05378199627906244,0.2983932025184863,0.18023867777527705,-0.5856364063800011,0.2825260014103197,21.0
0.26645233761918474,0.2557525566655588,1.041836457445928,-0.2745071865251105,2.0711217749713247,22.0
-0.21126866940376887,0.37885212756912395,-0.5576546996300596,-0.794684279565425,-0.6760983281918009,23.0
0.4008754194844759,0.306327342573752,1.3086504655977953,-0.2811645742441323,3.9590409687368533,24.0
-0.1641848345929371,0.30840947585830675,-0.532359889838044,-0.6780618508337806,-0.5733972282564281,25.0
0.05679253388535499,0.3820331384255121,0.14865865856406135,-0.6413741785623799,0.3000236342597158,26.0
0.07192471458782546,0.36411021259095705,0.1975355595659328,-0.5759822179387084,0.3908501772153794,27.0
0.2037336609936946,0.3364682863622674,0.605506281725284,-0.5060026891127387,1.4127894478752507,28.0
0.4233567683949446,0.31265432004137855,1.3540729849468098,-0.33907400932144394,4.348603591579711,29.0
0.04742506205010577,0.24452449233055817,0.19394810555825484,-0.5371646269257488,0.24618943661920367,30.0
-0.03126313923525115,0.3476839869244912,-0.089918260290891,-0.4766130237241363,-0.14004115202256673,31.0
0.10189308686781784,0.3264494508911918,0.31212515931533796,-0.37985104580758366,0.5854860574161649,32.0
0.28132679580784425,0.2343770880532971,1.200316968456707,-0.19447761225792848,2.2462694529824065,33.0
0.20632360484822065,0.33343484883586566,0.6187823665359709,-0.3493728052295011,1.4375479829781463,34.0
0.15145178255031944,0.33737197914033695,0.44891630578282227,-0.3604117930955968,0.9539675324910477,35.0
0.02587444907798475,0.26126231013871626,0.09903628680404307,-0.3786335183263849,0.12900928273586776,36.0
0.18880249303141716,0.2056794866813139,0.917945178091355,-0.18637173659117856,1.2738986774641008,37.0
-0.023176812529539736,0.33930769127590205,-0.06830618086606802,-0.6327590770774448,-0.10540635056640213,38.0
0.17540915695371218,0.38746459108528397,0.452710159817167,-0.4123842353723344,1.154755913436134,39.0
0.09260293761171234,0.29343876978286426,0.315578400496416,-0.3150572200644778,0.5229871120907266,40.0
0.2385618451863738,0.28839279125914197,0.8272115407073701,-0.20763138384894375,1.7628611607443783,41.0
0.10227762677642538,0.26523647396123323,0.38560920845062285,-0.4683004698560479,0.588115975196579,42.0
0.1572536290078541,0.44841407295030644,0.3506884339584076,-0.4677111948784032,1.0011775351204784,43.0
0.03606459723015609,0.24759090144972487,0.14566204581422904,-0.464714768859124,0.18327982862797843,44.0
-0.14304178991881955,0.386403861674722,-0.37018726805384083,-0.6854465734041697,-0.5196494321063753,45.0
0.22825642524060652,0.4759970485186002,0.47953327851714,-0.4351904945518955,1.6553572697693353,46.0
-0.1420140692047761,0.902991941025262,-0.15727058321642665,-0.9767565249425668,-0.5169069492316035,47.0
-0.01167317413725677,0.25033467023348716,-0.04663027349095992,-0.5160095828820829,-0.054246904589250744,48.0
0.037942000534050724,0.2912474029984955,0.13027412482797907,-0.46022764702192653,0.19349927376277853,49.0
0.08486794137394194,0.24037811482226665,0.3530601836889041,-0.3594159094190643,0.47244865429302574,50.0
0.01973698666743995,0.36138839571780423,0.054614334332007394,-0.35778137806907906,0.09728341741155822,51.0
0.06608522116218452,0.34054948467365637,0.19405467967603307,-0.6246115394787001,0.35522571518086643,52.0
-0.10595470690310294,0.24450608545542513,-0.43334179885849544,-0.5547188170934505,-0.4125678317602448,53.0
0.1685173567565852,0.2784665066314935,0.6051620311364458,-0.21917340924250328,1.0954005148294184,54.0
0.36815743403604095,0.2556625144482715,1.4400133505318031,-0.192125408250702,3.432475606873555,55.0
0.36381882093427165,0.2879400499344475,1.2635228097553597,-0.3566216579909627,3.3661055204545702,56.0
-0.18353888479378755,0.6753841065922371,-0.2717548177434372,-0.8250412889572736,-0.6183250540399854,57.0
0.040280626311099965,0.422720051877422,0.09528913079046536,-0.7284526994766325,0.2063266567572235,58.0
-0.16995790528579124,0.2859646879437428,-0.5943317914805855,-0.6015064462050821,-0.5872134299069576,59.0
0.07309691192275491,0.29588469485861724,0.24704526186352038,-0.3743338836185801,0.3980895486596301,60.0
-0.32961120701394764,0.6781083395158689,-0.4860745515226541,-0.945160344412409,-0.8503585040540041,61.0
0.2428107124630694,0.3762578521705937,0.6453306185168464,-0.3516871867137027,1.808171924787855,62.0
-0.005011706415750328,0.4143911849965712,-0.012094143401703384,-0.3356002239505135,-0.02358293084250196,63.0
0.06298014993809731,0.4037146779837114,0.15600163524556904,-0.5032293955429386,0.3365785414922,64.0
0.06665465997956055,0.4186834449558966,0.15920061034794877,-0.6809516607142916,0.3586675920978528,65.0
0.16486685189723982,0.30223067643549145,0.5455000592318405,-0.4641719670934168,1.0644879999926,66.0
-0.08324162069575414,0.23783454336414256,-0.34999802601552693,-0.42801715509702576,-0.33822444827057685,67.0
-0.02628778993263947,0.25527487778051905,-0.10297836654040536,-0.32572991533189755,-0.11885896722122824,68.0
0.19858804874118308,0.22846626713833149,0.8692226262923192,-0.2657359049925653,1.3641892004933367,69.0
