snapshot_date,symbol,gics_sector,sector,momentum_252,volatility_252,risk_adjusted_momentum_252,volume_60d_avg,var_95,atr_pct,atr_14,z_momentum,z_liquidity,z_risk,composite_score,composite_rank
2021-05-31,BK,Financials,Financials,0.08953969493652925,0.05515583928137342,1.6233946596252327,212008395.45887312,-0.013165275399059328,1.8149318768766791,0.82619189267733,0.7109989566031496,-0.6226005336352824,-0.6292659305927342,0.4279324533533801,41
2021-05-31,BMY,Health Care,Health Care,-0.0025799520786163876,0.0632049825924216,-0.04081880846725727,540578491.8244839,-0.009324262599177222,1.4488920095346751,0.7788825905195486,-0.08186387413831142,-0.2971334718174273,-0.9997828111817515,0.091411543389878,65
2021-05-31,BP.L,Energy,Energy,0.06149611995963822,0.09137846807697556,0.6729826101684591,16511010954.38658,-0.026544441372074262,2.4669943994009524,7.74657095826225,-0.3438312191190185,1.1098637623109224,0.2390100238526366,-0.0321279837797539,76
2021-05-31,BRBY.L,Consumer Discretionary,Consumer Discretionary,0.01297457889447351,0.0953753371254033,0.13603704359559973,2726427091.0152993,-0.03987559248127672,2.496765232823566,52.56166273316654,0.26038203543451116,0.29076940748772256,1.141725120753174,-0.013961921392383614,75
2021-05-31,BWA,Consumer Discretionary,Consumer Discretionary,0.019214423111686862,0.10062240251057068,0.19095571793436686,85911180.1229318,-0.024236403578425037,2.5474291550461388,1.0738712558076209,0.37082892976080634,-0.4680845644901229,-0.6380368195651572,0.2564878088714907,56
2021-05-31,C,Financials,Financials,0.09774793477532073,0.05597086909994539,1.7464073070006358,1139204602.3173969,-0.01031410751592178,1.8990581746937005,1.2631565048936162,0.8688304267155916,-0.353893101007013,-0.9252125325067162,0.6355621423292956,27
2021-05-31,CA.PA,Consumer Staples,Consumer Staples,0.08834694467057047,0.04760162529614414,1.855964877689309,43735459.46825401,-0.01062189252543274,1.6725973863308874,0.2313850267015289,1.255445579181609,-0.6012332939182955,-0.47701945030456055,0.7284245787862184,23
2021-05-31,CABK.MC,Financials,Financials,0.10070348911119287,0.06608880569924523,1.5237601594659012,56833881.999301754,-0.01453585994543353,2.2338190593000697,0.046343944190541185,0.5831628359311382,-0.6675711070830926,-0.4870014776525235,0.31378377567256904,48
2021-05-31,CAH,Health Care,Health Care,-0.07291677210622471,0.09984511322886122,-0.7302988573821096,126698038.66694768,-0.03589780745656547,2.1252670039919286,1.0618264252356822,-0.9881748459367987,-0.37959526590283904,1.930411485798187,-1.0549062579022845,149
2021-05-31,CAT,Industrials,Industrials,0.0456279851680963,0.058909627085059896,0.7745420812495355,665830242.660141,-0.020283835210855045,1.9958390129326213,4.399655891135654,0.7631664510507291,-0.3073103584318204,-0.16984595481673026,0.43040698990741943,40
2021-05-31,CFG,Financials,Financials,0.1002568463576834,0.07426561320908959,1.3499766853795083,147016933.32309723,-0.020297817638684053,2.6173384158817186,1.068569064571971,0.3601898182657426,-0.6414354779589131,0.11108038549371403,0.06561071826892013,67
2021-05-31,CHRW,Industrials,Industrials,-0.011412225322792291,0.08261480980940197,-0.1381377666924499,105343069.55115001,-0.02564150915374251,1.9024067029779763,1.642635122898653,-0.46940847085970144,-0.6167623679343078,0.44635343314652554,-0.49426824273198755,118
2021-05-31,CMI,Industrials,Industrials,-0.0016335089651877688,0.06983221073225293,-0.023391912529461295,227571375.88768005,-0.026723477422271262,1.8223453941358572,4.183470585352911,-0.31444409583442806,-0.5492785844890625,0.5707932911838296,-0.41268083263523525,112
2021-05-31,CNA.L,Utilities,Utilities,-0.0018161099537974401,0.07133967585952378,-0.025457221832260277,970814908.2381519,-0.019780073675559798,2.456249451138006,1.3483535562204745,-0.34007914051242993,0.07848823177005827,0.6764475294665808,-0.32363934384676246,101
2021-05-31,CSCO,Information Technology,Information Technology,0.024399826884366815,0.05510165827258414,0.4428147473105535,1000816878.8696289,-0.010573890375267734,1.670661763022296,0.7660101193001482,1.2130247671501948,-0.43958126430479394,-1.9307940420134226,1.0260574158318425,13
2021-05-31,CSX,Industrials,Industrials,-0.018765856494195376,0.04446585880307542,-0.42202842808688673,346011382.15510845,-0.015750644128871248,1.483602642562444,0.4640876405881825,-0.8528030539529735,-0.483886369103224,-0.6912195210351807,-0.4702152019853928,116
2021-05-31,CVX,Energy,Energy,0.034874926841836684,0.08949611444032635,0.3896809046954811,896830651.6108831,-0.03030983634095765,2.07992695391557,1.7744554553725478,-0.7512097827390463,-0.4015192266327514,0.8966766761504074,-0.7103650502000596,137
2021-05-31,DGX,Health Care,Health Care,-0.0045361746186796115,0.06104294126824248,-0.07431120657745159,156761627.3768425,-0.024455655200618865,1.8480537896765619,2.206619115648566,-0.12588911885262322,-0.3736053781399583,0.6687157103386643,-0.28399768900729844,96
2021-05-31,DIS,Communication Services,Communication Services,-0.03049877984199989,0.05737395059823959,-0.5315788702710614,1654168596.872902,-0.02123215959353579,1.7202923467580253,3.002592896617705,-1.3960201508871344,-0.2714532108249385,0.043891092305521705,-0.9006809511583727,144
2021-05-31,DLR,Real Estate,Real Estate,0.022464992725416133,0.05826989279160541,0.3855334487358543,146015021.6085752,-0.0171192702283512,1.7021937229439448,2.1738665231717453,0.23947690633774793,-0.41263919811602245,-1.0352167870818294,0.26820166159581016,55
2021-05-31,DPLM.L,Industrials,Industrials,-0.02040941919641104,0.1073496952499347,-0.1901208862204334,712384385.5439962,-0.03015847475134566,3.241174821643701,93.08284549518106,-0.5396117186221497,-0.2816072313001786,0.9658608661042845,-0.5732606506541824,126
2021-05-31,EA,Communication Services,Communication Services,-0.005980668469315664,0.0658386694937307,-0.09083823405461067,319101307.1281433,-0.027838672851899053,1.9133667707320487,2.663329993838613,-0.2591714565239132,-0.629220940115938,1.3083827764556692,-0.5430236172286694,124
2021-05-31,EDV.L,Materials,Materials,0.002434670787891502,0.1349651584804398,0.01803925409567354,1286903.4924418132,-0.02623899517999544,0.4974583786203881,14.303404000399693,-0.5077585310504975,-0.629989229253112,-0.3491520818884218,-0.36082254810323655,107
2021-05-31,EN.PA,Industrials,Industrials,-0.001376555315584671,0.05664538403047495,-0.024301279603720062,27534335.56909005,-0.020445066028442937,1.7683015450574497,0.47822268503717186,-0.3156721968526217,-0.6597215474531418,-0.15130239800876777,-0.2910871480004478,98
2021-05-31,ENGI.PA,Utilities,Utilities,0.03226727955020592,0.06471253744934527,0.4986248541940366,44584401.4586854,-0.019120906760193134,1.6508373003324437,0.14393234563551227,0.4298899959399186,-0.48363036798383163,0.4992868616907887,0.06135055162902707,70
2021-05-31,ENI.MI,Energy,Energy,0.03292549510042231,0.0644775749083366,0.5106503330379633,121225363.22223996,-0.02233559923891156,1.7409302310309436,0.12988860406792416,-0.5772597111084441,-0.47659435810135387,-0.4961094360290891,-0.3424528110795194,103
2021-05-31,ENR.DE,Industrials,Industrials,-0.08638568423719417,0.10463681445744319,-0.8255763966546217,61562111.22415328,-0.03831010830211646,2.7069598025655695,0.7090234181766015,-1.397794933598492,-0.6409343850334382,1.9034004884163123,-1.3475439348490452,152
2021-05-31,EQIX,Real Estate,Real Estate,0.03168736038601372,0.057529160325259225,0.5508051952585306,283285843.1213379,-0.017391366079772746,1.7700991458106503,11.878046989923282,0.6474398965880594,-0.0747600846025738,-0.9862093411721962,0.5707537892667601,30
2021-05-31,ETR,Utilities,Utilities,-0.007621313975097799,0.05605226222778039,-0.1359679997236678,105897299.43326314,-0.01888380184877257,1.3304098775434532,0.5893856236587819,-0.5024389923640601,-0.4464202781583959,0.4355614782394346,-0.47785974669800213,117
2021-05-31,EVRG,Utilities,Utilities,-0.01585093209194066,0.05058436301677211,-0.3133563644299527,64817068.69626045,-0.01892822433085003,1.4133368380816964,0.7243844073897181,-0.7630538315991631,-0.47135139585580604,0.4475006645147693,-0.6416027110336129,133
2021-05-31,EXPE,Consumer Discretionary,Consumer Discretionary,0.001528096373550003,0.1089645082796237,0.014023799103728495,432659288.4485881,-0.03417668934114632,2.6223627591271925,4.5931494411377365,0.015001314157897653,-0.3684331372090796,0.4931818380183981,-0.16332220655075697,87
2021-05-31,FDX,Industrials,Industrials,0.1416085529697082,0.09167790323507358,1.5446312358017855,566767146.5094248,-0.01938906741963277,1.9695077166033792,5.6239110129608445,1.803172518541599,-0.36200433831602397,-0.27275542097645206,1.0640537276570448,12
2021-05-31,FE,Utilities,Utilities,0.04400002167501316,0.04883658067743266,0.9009644218467064,95759599.19020335,-0.013737063318619494,1.340826924952513,0.4188156098219825,1.0209978846412928,-0.4525727313799678,-0.9476991399943049,0.7116240125076432,25
2021-05-31,FM.TO,Materials,Materials,0.0010111925093378993,0.18671427688873934,0.005415721423062126,69601106.87700908,-0.06758538368670242,4.7824060519054346,1.4027003976696912,-0.5217171711116622,-0.6188843200148917,2.474318005776271,-0.9316707678252298,146
2021-05-31,FRES.L,Materials,Materials,0.009042835092093027,0.12065232294419855,0.07494953160806792,2434833355.9777093,-0.03069715943569753,3.6045609245940238,32.94061353689039,-0.44482923065742663,-0.23440074043312803,-0.044712108374679385,-0.3048352648061457,99
2021-05-31,FRT,Real Estate,Real Estate,0.04040077480961446,0.07000110853604163,0.5771447860545411,57139875.88075002,-0.023357450401428104,1.7812381471254846,1.6518182963284835,0.7124575323860552,-0.6313969437240662,0.08834785313379855,0.2835255600600602,51
2021-05-31,FTI,Energy,Energy,0.21843960087945558,0.15799525965939748,1.382570599588637,48197370.937893786,-0.03310045694888433,3.388989138815905,0.2855016889809811,0.6765330438119291,-0.4836631419321419,1.3840885222422292,0.03236949345228324,71
2021-05-31,GLEN.L,Materials,Materials,0.08099283068397733,0.10131117905359241,0.7994461365525426,13173484788.774195,-0.025893612082476845,2.9876110581406956,9.865378367092356,0.35629257860420327,1.5112355049428925,-0.37273766892150795,0.5905701819354021,29
2021-05-31,GLW,Information Technology,Information Technology,-0.04774396508188239,0.08229864117823842,-0.5801306607053307,161091387.10141182,-0.020785420093391894,1.9700748813047193,0.7565731900824514,-0.8244456391248074,-0.6941499556046234,-1.094064963678917,-0.4146843818600257,113
2021-05-31,GM,Consumer Discretionary,Consumer Discretionary,0.018897081981718022,0.10351839878504755,0.18254805139477837,871422519.0832138,-0.03418023908256966,2.850701387132203,1.6274372611459824,0.35392027948821303,-0.24233761968106984,0.4935858036410703,0.06516748302849976,68
2021-05-31,GOOG,Communication Services,Communication Services,0.036454586616339046,0.07793149236753352,0.46777734531779774,3312901236.286799,-0.023379579587175327,1.746923202382773,2.0892525506045874,1.1817244806244687,0.17304948537806095,0.45490891943203304,0.6526628015638868,26
2021-05-31,GOOGL,Communication Services,Communication Services,0.020312417578377318,0.07618715263788048,0.2666121107704703,3899881497.1052804,-0.024982899002417177,1.699185452344265,1.985948924939755,0.6628378260839808,0.33034687155836023,0.7617854802325896,0.31141497391554257,50
2021-05-31,GS,Financials,Financials,0.0866221573039696,0.06680989766669185,1.296546774193836,847310773.6489614,-0.016933045333613356,2.031131001936713,6.723641153729204,0.29163653036944387,-0.4384858125834303,-0.23817752239353943,0.13492026018368813,63
2021-05-31,GSK.L,Health Care,Health Care,-0.0019165489905887956,0.034104161137538835,-0.056196925145278784,12044491658.83204,-0.009478495094674072,1.4170496292939585,19.057023803300076,-0.1020781731493179,1.994913208611701,-0.9827760030521162,0.5342909384431727,33
2021-05-31,HAS,Consumer Discretionary,Consumer Discretionary,-0.003987184645840358,0.05651725532727997,-0.07054809407766495,55280928.180758156,-0.012062012573480113,1.6050021203876368,1.2706334951317617,-0.15508114070184173,-0.47688734740580896,-2.023499831218141,0.21627381234136142,58
2021-05-31,HCA,Health Care,Health Care,0.07095134993824281,0.05948505195881888,1.1927593168677397,283023475.96530914,-0.018859247950747206,1.911405736252435,3.9356735414358597,1.5396556916871325,-0.3484488903674311,0.05161472907489353,0.8437806911238145,19
2021-05-31,HLMA.L,Industrials,Industrials,0.0015210568257135737,0.05892985319779347,0.02581131197812872,1391374892.7878926,-0.015061900484644522,1.6524322264569518,43.50766105428789,-0.24799509869491942,0.09327195769935001,-0.7704336383107391,0.023944059985066157,72
2021-05-31,HLT,Consumer Discretionary,Consumer Discretionary,-0.018029543160616668,0.08396394073225756,-0.21472959705534658,224670972.44631448,-0.028087847446021507,2.092620326927718,2.587743952168508,-0.4450444257759204,-0.42820659249190296,-0.199737029633549,-0.312720568037223,100
2021-05-31,HOLX,Health Care,Health Care,-0.14875810185447425,0.09679293367585473,-1.5368694408276042,195666837.25654984,-0.023214150420502445,1.9439295291274805,1.2258419877635989,-2.0483995333038365,-0.36585388037901184,0.5318182717058567,-1.4085741503992755,154
2021-05-31,HSBA.L,Financials,Financials,0.05570655085828147,0.07998629411137734,0.6964512042614774,10618442070.31904,-0.02535347162544469,1.976390131209433,8.794297351841891,-0.47831654381605077,2.3932509710449077,0.6358490694718038,0.0644904540249904,69
2021-05-31,HST,Real Estate,Real Estate,-0.014916766955838878,0.08866447709534753,-0.1682383683354695,131687411.82539463,-0.027964055462304786,2.8125011647376406,0.3949457582267884,-1.1274742584081783,-0.4479052513016776,0.9180479281937488,-0.9496751909439921,148
2021-05-31,IHG.L,Consumer Discretionary,Consumer Discretionary,-0.04139760515276836,0.07873911542985434,-0.5257565433237296,26024630.6029644,-0.02644181111859169,2.1301127289554893,1.3582889581611548,-1.0705504249781865,-0.485295271603763,-0.38705830480573955,-0.6619776483465165,134
2021-05-31,ILMN,Health Care,Health Care,-0.035935022028895314,0.07311577949433636,-0.49148107668986674,339215385.2037328,-0.02085636926975174,2.5463026543844127,10.047492072972453,-0.6742525283257282,-0.33725318007588634,0.27183199894723137,-0.5263685528000605,121
2021-05-31,IMI.L,Industrials,Industrials,0.09600522372022402,0.05533435779020754,1.7350020413034226,1541966199.880061,-0.012001273060095363,1.9955317147417513,33.91624654080086,2.060268455582735,0.176415310177491,-1.1224440006237413,1.4959329355098874,6
2021-05-31,INCY,Health Care,Health Care,-0.021376028711690198,0.07290935449574178,-0.29318636626989547,96003915.3023402,-0.01573141574590068,2.142001731895106,1.7945690248342376,-0.4135971663815018,-0.3857107817751507,-0.2932830306232555,-0.2666438500592801,95
2021-05-31,IVZ,Financials,Financials,0.08186695771671815,0.10256671691069663,0.7981824921626236,86922558.22642644,-0.03218055500366042,3.0313456709682374,0.7056170411736716,-0.3477901380484393,-0.6588512149174773,1.3444892511727078,-0.6093421760471005,131
2021-05-31,JCI,Industrials,Industrials,0.05938545805924056,0.06923188745877086,0.8577760947887768,303481376.1850357,-0.025213777678775744,1.7596974037880884,1.065498039983708,0.875574058131962,-0.5073677196907647,0.3971589737791278,0.34443909618519863,43
2021-05-31,JNJ,Health Care,Health Care,0.03769114842586663,0.03576563231841421,1.053837049218365,992526472.7310181,-0.008115560656228803,1.1406946510455138,1.686981144997542,1.357044497068935,-0.20708708027004327,-1.1330631679795882,0.99942191578327,16
2021-05-31,JPM,Financials,Financials,0.09086106411260575,0.0556583309396795,1.6324791379582997,1731431551.7460506,-0.013808877162523074,1.7021256523748802,2.463745328551097,0.7226548033888622,-0.18226191665022956,-0.5624611114133954,0.5096327209859505,37
2021-05-31,KEYS,Information Technology,Information Technology,-0.04275917961186215,0.07108187399700214,-0.6015482880159506,125007327.37929027,-0.027401602452441186,1.8148145568086704,2.5839330545981767,-0.8671045938217697,-0.7050890922037788,-0.5519373569252765,-0.5508931033487623,125
2021-05-31,KO,Consumer Staples,Consumer Staples,0.03037664505127924,0.03060534540924895,0.9925274374488648,707768571.0441748,-0.006184843705349478,1.1315187273594673,0.539021846876925,0.1642797124308676,-0.4875634948633333,-1.3404000364418798,0.26913513577422987,53
2021-05-31,LAND.L,Real Estate,Real Estate,-0.017374488697669555,0.06937670072120627,-0.25043694089013835,1301278007.1508892,-0.017355417889664635,2.3661496550867063,16.813642243902013,-1.3303763040346448,2.430931118782281,-0.9926840043214813,-0.11350275780003438,82
2021-05-31,LH,Health Care,Health Care,0.037143532263761436,0.05198151585013718,0.7145526954397852,173716481.13082695,-0.01451418585667229,1.6663760511245118,3.7443365110019458,0.9110604067779325,-0.3702272827301778,-0.4275037414344026,0.5580915358076044,31
2021-05-31,LIN,Materials,Materials,0.03827029086170297,0.0555175020522494,0.6893374061694185,432499310.4822795,-0.01528090214297503,1.2891200957542548,3.6199120168318304,0.2345383775520261,-0.5598929036755461,-1.0974604354186215,0.24823653287983072,57
2021-05-31,LLOY.L,Financials,Financials,0.16064348617000612,0.07361371311813326,2.1822494663760525,9866837809.987684,-0.013420009824156164,2.607850159591475,1.295090020419079,1.4280380384441236,2.175431215471938,-0.6028249104256017,1.4124740482459823,7
2021-05-31,LLY,Health Care,Health Care,0.07158764722925515,0.05374959587859613,1.331873218004275,597129386.0809962,-0.008989850927768366,1.919858978644966,3.664303791383896,1.7225187855912496,-0.28586623713178383,-1.036657499058906,1.183669523740174,10
2021-05-31,LNT,Utilities,Utilities,0.02364047467138164,0.058897447540755245,0.4013836873834498,86920931.94174767,-0.017008764548497046,1.4855176034508537,0.7271643916387556,0.2870255465306444,-0.4579368164765251,-0.06838198809269007,0.0943043622416196,64
2021-05-31,LRCX,Information Technology,Information Technology,0.010386100482719485,0.1410508330361938,0.07363374082345475,861967666.9015884,-0.05767238319505474,3.224792110983643,1.986765407470262,0.47770168012910985,-0.48167437988270373,1.928439547455484,-0.1954017773901717,90
2021-05-31,M,Consumer Discretionary,Consumer Discretionary,0.11057126831021247,0.2029799515275091,0.5447398498133308,250258147.29553857,-0.03896922485161613,5.033581892466073,0.7649184706444235,1.0823238647427567,-0.4208531320617163,1.0385791953968837,0.357507853353934,42
2021-05-31,MAR,Consumer Discretionary,Consumer Discretionary,-0.033000938793303125,0.0936690624886604,-0.3523141784118767,274472301.9136429,-0.03983487315187803,2.1958586195544236,3.0347127318468923,-0.7217406479803505,-0.4138942618900822,1.1370912031536582,-0.7432414817969585,138
2021-05-31,MNST,Consumer Staples,Consumer Staples,-0.029545015077361292,0.06955891709594461,-0.4247480597866267,194256171.41164145,-0.01909787523993705,1.699232058998289,0.8009330024877976,-1.6267969473152042,-0.5754670199449855,1.1722747587235913,-1.3256265241228378,150
2021-05-31,MO,Consumer Staples,Consumer Staples,0.04235517881289819,0.057902860052665914,0.7314868173070167,244123866.17807546,-0.014026098101629428,1.5555642916924155,0.5188948378351876,-0.16560940432426277,-0.5669306220687078,0.18538592878556048,-0.24982895276541134,93
2021-05-31,MPC,Energy,Energy,0.17116941205853298,0.07001476007242209,2.444761817100826,475345251.5042464,-0.01290465354086618,2.2161804602258957,1.2210256176771448,2.203929187642053,-0.44231713286008284,-2.143325342060553,1.662559154425326,2
2021-05-31,MRK,Health Care,Health Care,-0.021152878883839765,0.06881977933588995,-0.3073662701038102,791575457.1860763,-0.019305513649756557,1.5675486291986882,0.9698362208240637,-0.4322364329475913,-0.24712468325105186,0.1008232638485823,-0.3289314491884816,102
2021-05-31,MS,Financials,Financials,0.12041716923356027,0.06802559518199303,1.7701744308359357,703866161.8313789,-0.014651202161111628,2.311264207729396,1.7990170877985816,0.8993248529010727,-0.4800569849855006,-0.4750291427405579,0.538589343291655,32
2021-05-31,MSFT,Information Technology,Information Technology,-0.043179203290710344,0.06859201529014052,-0.629507721971204,6417031734.199651,-0.027937542608491087,1.5325996582619108,3.68032400739716,-0.9227933127051382,1.202382378619408,-0.5080226129845946,-0.21159498930228232,91
2021-05-31,MU,Information Technology,Information Technology,-0.04212208263420336,0.1171822085276837,-0.35945800274153594,1450981002.1270115,-0.0482668667022211,2.9926422942003117,2.455782057440635,-0.3849167976518752,-0.3031108428978438,1.1577549033770684,-0.5231232278461075,120
2021-05-31,NEE,Utilities,Utilities,-0.06043883799613747,0.06058506807168563,-0.9975863677271909,511696576.4076392,-0.024685541435815788,1.710384630820869,1.1003116040277638,-1.7683085595764025,-0.20014538256343897,1.994863129369916,-1.4999868381325125,155
2021-05-31,NEM,Materials,Materials,0.12561287616095584,0.08309009109224051,1.5117672216956612,436612994.7859287,-0.01331434209883736,1.9132608374100801,1.209856559977916,1.1439511440281196,-0.5592241980687551,-1.2317532639039575,0.8208764995839122,20
2021-05-31,NG.L,Utilities,Utilities,0.05566661930746353,0.052040042416237185,1.0696882001405672,5640850693.990089,-0.012767382880564605,1.622913096220265,15.382352479218175,1.268882916041189,2.912679027120821,-1.2083148200749239,1.5855285190638624,3
2021-05-31,NKTR,Health Care,Health Care,-0.1137813229232656,0.12630645686673944,-0.9008353630195756,16870955.6855278,-0.042066390690212375,3.5588284442935665,9.646204063830412,-1.2123424725340657,-0.40147728094540025,2.610604794921294,-1.3298218986937784,151
2021-05-31,NSC,Industrials,Industrials,0.0026046144219997736,0.05278109155241217,0.049347490652279606,292676635.55145264,-0.01713007385905209,1.6992552785700288,4.315095118745142,-0.2162094690935025,-0.5133331527312194,-0.5325678814362148,-0.12587873571510244,83
2021-05-31,NTRS,Financials,Financials,0.11020512888865186,0.05917314431310334,1.8624179966763734,74766120.54446538,-0.01721137148695056,1.9990582372568966,2.083408300697035,1.0176780297136971,-0.6623742288548323,-0.20928771909886568,0.5199895158770249,35
2021-05-31,NUE,Materials,Materials,0.272208044310265,0.12803031208510224,2.126121852529167,392223461.6409938,-0.03201028241028596,3.441148807195554,3.2698577176481702,1.8232819925409558,-0.5664399996485016,0.04495868450664563,0.971689458693544,17
