,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
1044,2025-04-03,1000000,1174110.3718,1365743.4746,33003.84030000008,1398747.3149,398747.3149000001,0.398747
1045,2025-04-04,1000000,1174110.3718,1300646.2431,33003.84030000008,1333650.0834000001,333650.0834000001,0.33365
1046,2025-04-07,1000000,1174110.3718,1279051.6687,33003.84030000008,1312055.509,312055.5090000001,0.312056
1047,2025-04-08,1000000,1174110.3718,1271540.0749,33003.84030000008,1304543.9152,304543.91519999993,0.304544
1048,2025-04-09,1000000,1174110.3718,1299086.9402,33003.84030000008,1332090.7805,332090.7805000001,0.332091
1049,2025-04-10,1000000,1174110.3718,1294837.542,33003.84030000008,1327841.3823,327841.38229999994,0.327841
1050,2025-04-11,1000000,1174110.3718,1313549.5355,33003.84030000008,1346553.3758,346553.37580000004,0.346553
1051,2025-04-14,1000000,1174110.3718,1335457.0254,33003.84030000008,1368460.8657,368460.86569999997,0.368461
1052,2025-04-15,1000000,1174110.3718,1333266.5533,33003.84030000008,1366270.3936,366270.39360000007,0.36627
1053,2025-04-16,1000000,1174110.3718,1324889.2951,33003.84030000008,1357893.1354,357893.1354,0.357893
1054,2025-04-17,1000000,1174110.3718,1337545.7585,33003.84030000008,1370549.5988,370549.59880000004,0.37055
1055,2025-04-18,1000000,1174110.3718,1337545.7585,33003.84030000008,1370549.5988,370549.59880000004,0.37055
1056,2025-04-21,1000000,1174110.3718,1318921.1443,33003.84030000008,1351924.9846,351924.9846000001,0.351925
1057,2025-04-22,1000000,1174110.3718,1345170.4898,33003.84030000008,1378174.3301000001,378174.33010000014,0.378174
1058,2025-04-23,1000000,1174110.3718,1344395.1197,33003.84030000008,1377398.96,377398.95999999996,0.377399
1059,2025-04-24,1000000,1174110.3718,1345912.6883,33003.84030000008,1378916.5286,378916.5286000001,0.378917
1060,2025-04-25,1000000,1174110.3718,1339648.8622,33003.84030000008,1372652.7025000001,372652.70250000013,0.372653
1061,2025-04-28,1000000,1174110.3718,1346539.1238,33003.84030000008,1379542.9641,379542.9641,0.379543
1062,2025-04-29,1000000,1174110.3718,1357139.2093,33003.84030000008,1390143.0496,390143.0496,0.390143
1063,2025-04-30,1000000,1174110.3718,1365286.0841,33003.84030000008,1398289.9244000001,398289.92440000013,0.39829
1064,2025-05-01,1000000,1174110.3718,1358912.253,33003.84030000008,1391916.0933,391916.09330000007,0.391916
1065,2025-05-02,1000000,1179420.7738,1358946.0335,40676.4080000001,1399622.4415,399622.44149999996,0.399622
1066,2025-05-05,1000000,1179420.7738,1353479.0661,40676.4080000001,1394155.4741,394155.4741,0.394155
1067,2025-05-06,1000000,1179420.7738,1348507.373,40676.4080000001,1389183.781,389183.78099999996,0.389184
1068,2025-05-07,1000000,1179420.7738,1356504.1901,40676.4080000001,1397180.5981,397180.59810000006,0.397181
1069,2025-05-08,1000000,1179420.7738,1336532.6582,40676.4080000001,1377209.0662,377209.0662,0.377209
1070,2025-05-09,1000000,1179420.7738,1330012.1006,40676.4080000001,1370688.5086,370688.50860000006,0.370689
1071,2025-05-12,1000000,1179420.7738,1323799.3621,40676.4080000001,1364475.7701,364475.7701000001,0.364476
1072,2025-05-13,1000000,1179420.7738,1304983.1161,40676.4080000001,1345659.5241,345659.52410000004,0.34566
1073,2025-05-14,1000000,1179420.7738,1294994.8743,40676.4080000001,1335671.2823,335671.2823000001,0.335671
1074,2025-05-15,1000000,1179420.7738,1325369.9386,40676.4080000001,1366046.3466,366046.34660000005,0.366046
1075,2025-05-16,1000000,1179420.7738,1343601.0514,40676.4080000001,1384277.4594,384277.45940000005,0.384277
1076,2025-05-19,1000000,1179420.7738,1353372.2366,40676.4080000001,1394048.6446,394048.6446,0.394049
1077,2025-05-20,1000000,1179420.7738,1360413.5432,40676.4080000001,1401089.9512,401089.9512,0.40109
1078,2025-05-21,1000000,1179420.7738,1344494.1988,40676.4080000001,1385170.6068,385170.60679999995,0.385171
1079,2025-05-22,1000000,1179420.7738,1333946.4265,40676.4080000001,1374622.8345,374622.8345000001,0.374623
1080,2025-05-23,1000000,1179420.7738,1343379.7685,40676.4080000001,1384056.1765,384056.17650000006,0.384056
1081,2025-05-26,1000000,1179420.7738,1344596.5844,40676.4080000001,1385272.9924,385272.9924000001,0.385273
1082,2025-05-27,1000000,1179420.7738,1352374.0061,40676.4080000001,1393050.4141000002,393050.41410000017,0.39305
1083,2025-05-28,1000000,1179420.7738,1339530.6114,40676.4080000001,1380207.0194,380207.0194000001,0.380207
1084,2025-05-29,1000000,1179420.7738,1346244.3272,40676.4080000001,1386920.7352,386920.7352,0.386921
1085,2025-05-30,1000000,1179420.7738,1358153.4204,40676.4080000001,1398829.8284,398829.8284,0.39883
1086,2025-06-02,1000000,1179420.7738,1358861.0233,40676.4080000001,1399537.4313,399537.43130000005,0.399537
1087,2025-06-03,1000000,1191791.832,1365935.716,32576.043700000097,1398511.7597,398511.75970000005,0.398512
1088,2025-06-04,1000000,1191791.832,1353268.4956,32576.043700000097,1385844.5393,385844.53930000006,0.385845
1089,2025-06-05,1000000,1191791.832,1352527.1354,32576.043700000097,1385103.1791,385103.17910000007,0.385103
1090,2025-06-06,1000000,1191791.832,1355812.1742,32576.043700000097,1388388.2179,388388.21790000005,0.388388
1091,2025-06-09,1000000,1191791.832,1352594.3111,32576.043700000097,1385170.3548,385170.3548000001,0.38517
1092,2025-06-10,1000000,1191791.832,1355376.2651,32576.043700000097,1387952.3088,387952.3088,0.387952
1093,2025-06-11,1000000,1191791.832,1356500.8308,32576.043700000097,1389076.8745000002,389076.87450000015,0.389077
1094,2025-06-12,1000000,1191791.832,1369855.5224,32576.043700000097,1402431.5661,402431.56609999994,0.402432
