method,scenario_key,description,classification,requirement_section,path_count,annualized_return_p05,annualized_return_p50,annualized_return_p95,annualized_volatility_p50,sharpe_p05,sharpe_p50,sharpe_p95,max_drawdown_p05,max_drawdown_p50,max_drawdown_p95,positive_return_probability,positive_sharpe_probability,annualized_excess_return_p50
local_weight_perturbation,loose_alpha_100,Loose local weight perturbation around realised quarterly-rebalanced portfolio weights.,auxiliary,Part 4 - Stochastic Robustness,1000,0.1216268094914266,0.1414176452873845,0.1636801451817686,0.1626541957404967,0.7477058554023538,0.8681536170474293,1.0168359146995507,-0.1971263571537051,-0.1689704925777757,-0.1367150869718902,1.0,1.0,
local_weight_perturbation,medium_alpha_250,Medium local weight perturbation around realised quarterly-rebalanced portfolio weights.,auxiliary,Part 4 - Stochastic Robustness,1000,0.129262412041503,0.1418435675736475,0.156169537974647,0.1612634243506988,0.8005939139023088,0.8812415319964824,0.96645494891422,-0.1859021407606436,-0.16718095032586,-0.1491973314696565,1.0,1.0,
local_weight_perturbation,tight_alpha_500,Tight local weight perturbation around realised quarterly-rebalanced portfolio weights.,auxiliary,Part 4 - Stochastic Robustness,1000,0.1324543982373602,0.1421593447271532,0.1513023863867479,0.1608037271042692,0.821680757422902,0.8834037233744171,0.9424451681032198,-0.1812919971970016,-0.1680243872051157,-0.1536445547471571,1.0,1.0,
