,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,185.0,18492.624137535444,99.9601,130.1703,24081.5055,5588.8814,0.3022229999999999,1.0
1,ADM,USD,381.0,20935.66524765211,54.9493,78.872,30050.232,9114.5668,0.43535999999999997,1.0
2,AEE,USD,262.0,21923.5276,83.6776,85.0063,22271.6506,348.123,0.015878999999999976,1.0
3,AEP,USD,293.0,22915.341308000003,78.2094,89.2549,26151.6857,3236.3444,0.14122999999999997,1.0
4,AMGN,USD,81.0,17414.672599999998,214.996,225.0341,18227.7621,813.0895,0.0466899999999999,1.0
5,ATO,USD,229.0,22303.826990625,97.3966,106.4496,24376.9584,2073.1314,0.09295000000000009,1.0
6,AZN.L,GBp,126.0,16754.3029,132.9707,10537.4873,16711.4336,-42.8693,-0.002558999999999978,79.45
7,BATS.L,GBp,490.0,20957.389900000002,42.7702,3553.6511,21916.7909,959.401,0.045778000000000096,79.45
8,BAYN.DE,EUR,242.0,14807.7422,61.189,62.698,16215.5776,1407.8354,0.09507500000000002,0.9357
9,BDX,USD,82.0,15541.414062365591,189.5294,185.0814,15176.6748,-364.7393,-0.023468999999999962,1.0
10,BMY,USD,390.0,21672.590500000002,55.5707,65.5009,25545.351,3872.7605,0.17869500000000005,1.0
11,CAH,USD,278.0,15114.6696,54.3693,53.6036,14901.8008,-212.8688,-0.014082999999999957,1.0
12,CI,USD,71.0,15141.591272826086,213.2618,250.2198,17765.6058,2624.0145,0.1732990000000001,1.0
13,CMS,USD,357.0,20649.388130000003,57.8414,62.9062,22457.5134,1808.1253,0.08756399999999998,1.0
14,CNA.L,GBp,24082.0,21095.4652566711,0.876,79.0461,23959.5743,2864.109,0.1357489999999999,79.45
15,CNC,USD,218.0,16204.806547887596,74.334,81.89,17852.02,1647.2135,0.1016490000000001,1.0
16,CNP,USD,926.0,22953.15801857902,24.7874,29.0339,26885.3914,3932.2334,0.17131699999999994,1.0
17,COST,USD,45.0,18511.09395,411.3576,444.1068,19984.806,1473.7121,0.07961200000000002,1.0
18,CVS,USD,218.0,16202.590186342748,74.3238,85.4796,18634.5528,2431.9626,0.15009699999999992,1.0
19,D,USD,317.0,21319.119636666666,67.2527,70.1037,22222.8729,903.7533,0.042391999999999985,1.0
20,DUK,USD,274.0,24637.3646,89.9174,97.787,26793.638,2156.2734,0.08752000000000004,1.0
21,ED,USD,333.0,24897.251255076924,74.7665,87.8256,29245.9248,4348.6735,0.17466500000000007,1.0
22,EIX,USD,514.0,29035.5171,56.4893,56.9361,29265.1554,229.6383,0.007908999999999944,1.0
23,ETR,USD,499.0,24037.067606837605,48.1705,52.3222,26108.7778,2071.7102,0.08618799999999993,1.0
24,EXC,USD,754.0,21904.819820689827,29.0515,42.8842,32334.6868,10429.867,0.4761439999999999,1.0
25,FE,USD,720.0,22181.648582607657,30.8078,37.0928,26706.816,4525.1674,0.20400700000000005,1.0
26,GIS,USD,381.0,20340.14197269782,53.3862,59.4904,22665.8424,2325.7004,0.11434000000000011,1.0
27,GSK.L,GBp,726.0,15160.265509615056,20.8819,1764.0592,16119.6599,959.3944,0.0632839999999999,79.45
28,HSY,USD,130.0,23538.30474296183,181.0639,190.2369,24730.797,1192.4923,0.050661999999999985,1.0
29,JNJ,USD,98.0,15414.540965656568,157.2912,160.8233,15760.6834,346.1424,0.02245600000000003,1.0
30,KHC,USD,654.0,19811.119305309734,30.2922,30.7547,20113.5738,302.4545,0.01526800000000006,1.0
31,KO,USD,431.0,20447.889104917547,47.4429,57.1086,24613.8066,4165.9175,0.20373299999999994,1.0
32,KR,USD,532.0,20418.25329877655,38.3802,47.9879,25529.5628,5111.3095,0.25032999999999994,1.0
33,LLY,USD,61.0,17185.31311111111,281.7264,303.7507,18528.7927,1343.4796,0.07817600000000002,1.0
34,MCK,USD,77.0,20690.018066666667,268.7015,329.8256,25396.5712,4706.5531,0.2274799999999999,1.0
35,MO,USD,747.0,27316.330390140847,36.568,39.679,29640.213,2323.8826,0.0850740000000001,1.0
36,MRK,USD,270.0,19359.325294482755,71.7012,81.7413,22070.151,2710.8257,0.1400269999999999,1.0
37,NG.L,GBp,1530.0,22348.301799612615,14.6067,1184.2075,22804.7511,456.4493,0.020426999999999973,79.45
38,NI,USD,1055.0,25681.96425973742,24.3431,27.8394,29370.567,3688.6027,0.14362600000000003,1.0
39,PEG,USD,402.0,21582.083328874985,53.6868,59.4515,23899.503,2317.4197,0.10737599999999992,1.0
40,PEP,USD,141.0,18373.644920604995,130.3095,149.7093,21109.0113,2735.3664,0.1488750000000001,1.0
41,PFE,USD,458.0,16503.96014219242,36.0348,43.9196,20115.1768,3611.2167,0.2188110000000001,1.0
42,PM,USD,243.0,20681.677584982936,85.1098,89.7121,21800.0403,1118.3627,0.054075000000000095,1.0
43,SO,USD,349.0,20380.182259016394,58.3959,65.6968,22928.1832,2548.0009,0.12502400000000002,1.0
44,SRE,USD,468.0,29649.301,63.3532,72.7167,34031.4156,4382.1146,0.1477980000000001,1.0
45,TSN,USD,279.0,18744.93363824215,67.1861,78.7393,21968.2647,3223.3311,0.17195800000000006,1.0
46,UNH,USD,39.0,14819.185878450915,379.9791,467.1902,18220.4178,3401.2319,0.22951600000000005,1.0
47,VRTX,USD,76.0,18090.432355421686,238.032,269.65,20493.4,2402.9676,0.13283099999999992,1.0
48,WMT,USD,536.0,25713.4791,47.9729,40.0822,21484.0592,-4229.4199,-0.16448200000000002,1.0
