,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,173.0,17293.10257185747,99.9601,131.4066,22733.3418,5440.2392,0.31459100000000007,1.0
1,ADM,USD,417.0,23557.991169096822,56.494,66.4486,27709.0662,4151.075,0.17620600000000008,1.0
2,AEE,USD,264.0,20749.0844,78.595,78.7396,20787.2544,38.17,0.0018400000000000638,1.0
3,AEP,USD,314.0,24634.506608,78.4538,82.2419,25823.9566,1189.45,0.048283999999999994,1.0
4,AMGN,USD,98.0,21149.816999999995,215.8145,220.0274,21562.6852,412.8682,0.0195209999999999,1.0
5,AZN.L,GBp,133.0,17555.283348630135,131.9946,10995.1172,17435.9197,-119.3636,-0.0067989999999999995,83.87
6,BATS.L,GBp,543.0,23272.852600000002,42.8598,3369.74,21816.7261,-1456.1265,-0.06256799999999996,83.87
7,BMY,USD,391.0,21797.537870426066,55.7482,63.8733,24974.4603,3176.9224,0.14574599999999993,1.0
8,CI,USD,85.0,18679.562475000002,219.7596,257.7585,21909.4725,3229.91,0.17291100000000004,1.0
9,CMS,USD,340.0,19988.4405,58.7895,58.9707,20050.038,61.5975,0.003082000000000029,1.0
10,CNA.L,GBp,23158.0,20286.055328211503,0.876,77.5679,21417.878,1131.8227,0.05577499999999991,83.87
11,CNC,USD,202.0,15183.475348197673,75.1657,85.26,17222.52,2039.0447,0.1342939999999999,1.0
12,CNP,USD,955.0,23843.498043640117,24.967,26.6098,25412.359,1568.861,0.06579899999999994,1.0
13,CPB,USD,558.0,21883.017766844918,39.2169,41.914,23388.012,1504.9942,0.06877399999999989,1.0
14,CVS,USD,240.0,18182.503340515766,75.7604,81.9223,19661.352,1478.8487,0.08133400000000002,1.0
15,D,USD,346.0,23239.047090000004,67.1649,66.6906,23074.9476,-164.0995,-0.007062000000000013,1.0
16,DUK,USD,240.0,21580.173372262776,89.9174,92.2599,22142.376,562.2026,0.026051999999999964,1.0
17,ED,USD,331.0,24843.28913050866,75.0553,81.1685,26866.7735,2023.4844,0.0814490000000001,1.0
18,ES,USD,297.0,21150.7194,71.2145,71.3312,21185.3664,34.647,0.001638999999999946,1.0
19,ETR,USD,530.0,25607.370106837607,48.3158,48.2719,25584.107,-23.2631,-0.0009090000000000487,1.0
20,EXC,USD,751.0,22124.956169276666,29.4607,38.7231,29081.0481,6956.0919,0.3143990000000001,1.0
21,FE,USD,614.0,18956.47911862234,30.8737,31.8782,19573.2148,616.7357,0.0325359999999999,1.0
22,GILD,USD,298.0,16317.1392,54.7555,55.0343,16400.2214,83.0822,0.0050920000000000964,1.0
23,GIS,USD,382.0,20498.22133259493,53.6603,65.1335,24880.997,4382.7757,0.2138119999999999,1.0
24,GSK.L,GBp,797.0,16677.88097901264,20.9258,1801.8792,17122.9012,445.0202,0.02668399999999993,83.87
25,HSY,USD,103.0,18649.579911731296,181.0639,199.6698,20565.9894,1916.4095,0.10275900000000004,1.0
26,IMB.L,GBp,953.0,21186.2385,22.2311,1805.4724,20515.2641,-670.9744,-0.031669999999999976,83.87
27,JNJ,USD,111.0,17491.05346565657,157.5771,159.963,17755.893,264.8395,0.015141000000000071,1.0
28,KHC,USD,654.0,19807.616786807022,30.2869,31.5927,20661.6258,854.009,0.0431140000000001,1.0
29,KO,USD,408.0,19356.702447346543,47.4429,56.2777,22961.3016,3604.5992,0.18622000000000005,1.0
30,KR,USD,545.0,21025.55649877655,38.579,44.8587,24447.9915,3422.435,0.1627749999999999,1.0
31,LLY,USD,58.0,16351.0124781362,281.914,317.7919,18431.9302,2080.9177,0.12726499999999996,1.0
32,MCK,USD,77.0,20786.257800000003,269.9514,315.3955,24285.4535,3499.1957,0.168342,1.0
33,MNST,USD,458.0,22031.1992,48.1031,48.495,22210.71,179.5108,0.008146999999999904,1.0
34,MO,USD,746.0,27319.501357746478,36.6213,31.0322,23150.0212,-4169.4802,-0.15261899999999995,1.0
35,MRK,USD,279.0,20243.335739273807,72.5568,83.0352,23166.8208,2923.4851,0.14441700000000002,1.0
36,NG.L,GBp,1513.0,22022.605998472467,14.5556,1076.2025,19414.5032,-2608.1028,-0.118429,83.87
37,NI,USD,1021.0,24971.65904753254,24.458,25.1561,25684.3781,712.7191,0.028542999999999985,1.0
38,NRG,USD,621.0,25836.6689,41.6049,34.1722,21220.9362,-4615.7327,-0.17864999999999998,1.0
39,PEP,USD,138.0,20689.7295,149.9256,150.9722,20834.1636,144.4341,0.006980999999999904,1.0
40,PFE,USD,576.0,21484.479942192418,37.2994,43.4559,25030.5984,3546.1185,0.1650560000000001,1.0
41,PM,USD,282.0,23980.343884982936,85.0367,79.8435,22515.867,-1464.4769,-0.06106999999999996,1.0
42,SO,USD,407.0,24030.684059016392,59.0434,62.2064,25318.0048,1287.3207,0.053571000000000035,1.0
43,SRE,USD,406.0,25721.40214957265,63.3532,65.6543,26655.6458,934.2437,0.036321999999999965,1.0
44,SYY,USD,255.0,19626.9398,76.9684,77.6587,19802.9685,176.0287,0.008969000000000005,1.0
45,TSN,USD,316.0,21571.84193824215,68.2653,75.8858,23979.9128,2408.0709,0.11163100000000004,1.0
46,UNH,USD,39.0,15003.503528273945,384.7052,480.1989,18727.7571,3724.2536,0.24822600000000006,1.0
47,VRTX,USD,69.0,16526.682313332276,239.5171,294.17,20297.73,3771.0477,0.22818000000000005,1.0
48,WEC,USD,241.0,22142.873499999998,91.8791,87.5748,21105.5268,-1037.3467,-0.04684699999999997,1.0
