,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,74.0,11240.2776,151.8956,137.7894,10196.4156,-1043.862,-0.09286799999999995,1.0
1,ABBV,USD,120.0,12239.70716991092,101.9976,135.8909,16306.908,4067.2008,0.332295,1.0
2,ADM,USD,355.0,22235.884683819648,62.6363,73.7886,26194.953,3959.0683,0.1780489999999999,1.0
3,AEP,USD,296.0,23400.791027376807,79.0567,80.7875,23913.1,512.309,0.02189299999999994,1.0
4,AES,USD,1279.0,29588.656,23.1342,22.0653,28221.5187,-1367.1373,-0.04620400000000002,1.0
5,AMGN,USD,60.0,12962.613900874638,216.0436,212.6971,12761.826,-200.7879,-0.015490000000000004,1.0
6,AZN.L,GBp,93.0,11243.301706363636,120.8957,11093.3936,12398.5772,1155.2755,0.10275199999999995,83.21
7,BDX,USD,66.0,12507.4415,189.5067,176.2251,11630.8566,-876.5849,-0.07008499999999995,1.0
8,BIIB,USD,47.0,13071.468824259258,278.1164,270.02,12690.94,-380.5288,-0.029112000000000027,1.0
9,BMY,USD,209.0,11660.801355088433,55.7933,60.5869,12662.6621,1001.8607,0.08591700000000002,1.0
10,BSX,USD,264.0,12312.467010752689,46.6381,47.01,12410.64,98.173,0.007973999999999926,1.0
11,CAG,USD,1037.0,30174.7552,29.0981,30.9659,32111.6383,1936.8831,0.06418999999999997,1.0
12,CAH,USD,228.0,13555.883856726381,59.4556,73.3349,16720.3572,3164.4733,0.2334400000000001,1.0
13,CI,USD,56.0,12945.052121266968,231.1616,276.5551,15487.0856,2542.0335,0.19637100000000007,1.0
14,CNA.L,GBp,22942.0,26496.31382708282,1.1549,103.7413,28602.7269,2106.4131,0.07952300000000001,83.21
15,COO,USD,131.0,11883.8124,90.7161,82.6211,10823.3641,-1060.4483,-0.08923400000000004,1.0
16,CPB,USD,664.0,26799.739967246544,40.3611,46.511,30883.304,4083.564,0.15237199999999995,1.0
17,CTEC.L,GBp,4406.0,13039.2006,2.9594,222.8283,11798.8402,-1240.3604,-0.09511999999999998,83.21
18,DGX,USD,108.0,15083.927394623657,139.666,131.2046,14170.0968,-913.8306,-0.060583000000000053,1.0
19,DUK,USD,285.0,25123.7737,88.1536,86.2216,24573.156,-550.6177,-0.021916000000000047,1.0
20,ED,USD,323.0,24805.218507172267,76.7963,82.3315,26593.0745,1787.856,0.07207600000000003,1.0
21,EIX,USD,495.0,27419.6464,55.3932,58.5656,28989.972,1570.3256,0.05727100000000007,1.0
22,ETR,USD,471.0,22759.666587731404,48.322,48.1994,22701.9174,-57.7492,-0.0025370000000000115,1.0
23,EXC,USD,740.0,28221.157700000003,38.1367,36.9481,27341.594,-879.5637,-0.031166999999999945,1.0
