,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,100.0,12566.8943,125.6689,128.624,12862.4,295.5057,0.023514999999999953,1.0
1,ABBV,USD,188.0,16360.1991,87.0223,95.0723,17873.5924,1513.3933,0.09250500000000006,1.0
2,ABF.L,GBp,562.0,19251.58,34.2555,2304.7036,17899.992,-1351.588,-0.07020700000000002,72.36
3,ABT,USD,120.0,13058.7137,108.8226,108.8127,13057.524,-1.1897,-9.099999999995223e-05,1.0
4,ADM,USD,589.0,29486.5251,50.062,56.1939,33098.2071,3611.682,0.1224860000000001,1.0
5,AEP,USD,262.0,18869.0166,72.0191,73.94,19372.28,503.2634,0.02667200000000003,1.0
6,AES,USD,1292.0,29259.3089,22.6465,22.755,29399.46,140.1511,0.00479099999999999,1.0
7,AMGN,USD,59.0,12722.289,215.632,209.741,12374.719,-347.57,-0.02732000000000001,1.0
8,BMY,USD,256.0,13238.9794,51.7148,51.9249,13292.7744,53.795,0.004062999999999928,1.0
9,CAG,USD,751.0,22235.2911,29.6076,29.8074,22385.3574,150.0663,0.006747999999999976,1.0
10,CAH,USD,240.0,12959.7708,53.999,54.8451,13162.824,203.0532,0.015668999999999933,1.0
11,CI,USD,66.0,14689.24,222.5642,230.3003,15199.8198,510.5798,0.034758999999999984,1.0
12,CNA.L,GBp,24359.0,18881.7174,0.7751,56.5928,19051.1887,169.4713,0.009031999999999929,72.36
13,CNP,USD,1136.0,22968.5552,20.2188,21.5018,24426.0448,1457.4896,0.06345599999999996,1.0
14,COO,USD,152.0,14742.8137,96.9922,102.9753,15652.2456,909.4319,0.06168599999999991,1.0
15,CVS,USD,229.0,14606.5177,63.7839,66.4033,15206.3557,599.838,0.041066999999999965,1.0
16,DGX,USD,104.0,12226.3485,117.561,120.3454,12515.9216,289.5731,0.023684999999999956,1.0
17,DTE,USD,248.0,24109.7216,97.2166,101.469,25164.312,1054.5904,0.04374199999999995,1.0
18,DUK,USD,288.0,23013.7428,79.9088,82.9421,23887.3248,873.582,0.037959999999999994,1.0
19,EL,USD,82.0,22528.0287,274.7321,268.5644,22022.2808,-505.7479,-0.02244999999999997,1.0
20,ETR,USD,466.0,19564.4703,41.9838,45.5716,21236.3656,1671.8953,0.0854569999999999,1.0
21,EXC,USD,966.0,25729.4181,26.635,26.8537,25940.6742,211.2561,0.008210999999999968,1.0
22,FE,USD,679.0,19287.9307,28.4064,31.2484,21217.6636,1929.7329,0.10004799999999991,1.0
23,HCA,USD,86.0,15514.6686,180.4031,196.0499,16860.2914,1345.6228,0.08673200000000003,1.0
24,HOLX,USD,154.0,11462.8914,74.4344,65.67,10113.18,-1349.7114,-0.11774700000000005,1.0
25,HUM,USD,26.0,10236.07,393.695,428.9526,11152.7676,916.6976,0.08955599999999997,1.0
26,ISRG,USD,44.0,11244.8736,255.5653,289.1833,12724.0652,1479.1916,0.1315440000000001,1.0
27,JNJ,USD,96.0,13637.9251,142.0617,143.4655,13772.688,134.7629,0.009881999999999946,1.0
28,KHC,USD,833.0,26470.779,31.7776,33.0689,27546.3937,1075.6147,0.040635999999999894,1.0
29,KO,USD,449.0,20450.0643,45.5458,46.9391,21075.6559,625.5916,0.030591000000000035,1.0
30,KR,USD,645.0,21325.0087,33.062,33.6135,21680.7075,355.6988,0.016680999999999946,1.0
31,LLY,USD,67.0,11796.8036,176.0717,176.8757,11850.6719,53.8683,0.00456600000000007,1.0
32,MCK,USD,83.0,15720.5332,189.404,186.7938,15503.8854,-216.6478,-0.013781000000000043,1.0
33,MDLZ,USD,361.0,18679.4728,51.7437,53.9681,19482.4841,803.0113,0.042988999999999944,1.0
34,MDT,USD,124.0,12812.2158,103.3243,112.6205,13964.942,1152.7262,0.08997100000000002,1.0
35,MKS.L,GBp,8980.0,19087.8808,2.1256,157.963,19603.479,515.5982,0.027010999999999896,72.36
36,MNST,USD,483.0,22588.3258,46.7667,48.805,23572.815,984.4892,0.04358400000000007,1.0
37,MO,USD,855.0,29767.0648,34.8153,32.7813,28028.0115,-1739.0533,-0.058423,1.0
38,NRG,USD,757.0,24677.7964,32.5995,31.1267,23562.9119,-1114.8845,-0.04517899999999997,1.0
39,PEG,USD,440.0,22620.4699,51.4102,53.8903,23711.732,1091.2621,0.04824099999999998,1.0
40,PFE,USD,458.0,12957.6277,28.2918,31.0291,14211.3278,1253.7001,0.09675199999999995,1.0
41,PM,USD,400.0,27976.5886,69.9415,75.5891,30235.64,2259.0514,0.0807469999999999,1.0
42,PPL,USD,912.0,21854.4742,23.9632,24.2135,22082.712,228.2378,0.010445000000000038,1.0
43,SJM,USD,189.0,20337.231,107.6044,111.7176,21114.6264,777.3954,0.03822499999999995,1.0
44,SO,USD,389.0,20248.5006,52.0527,54.814,21322.646,1074.1454,0.053047999999999984,1.0
45,SRE,USD,374.0,21396.747,57.2106,58.9554,22049.3196,652.5726,0.030497999999999914,1.0
46,SYK,USD,51.0,12046.1931,236.1999,249.8474,12742.2174,696.0243,0.057779000000000025,1.0
47,SYY,USD,334.0,23232.6691,69.5589,73.6616,24602.9744,1370.3053,0.05898200000000009,1.0
48,TAP,USD,474.0,21561.9016,45.4892,49.2258,23333.0292,1771.1276,0.08214300000000008,1.0
49,TSN,USD,420.0,26923.9491,64.1046,67.3706,28295.652,1371.7029,0.05094799999999999,1.0
50,UNH,USD,43.0,14625.129,340.1193,372.566,16020.338,1395.209,0.0953980000000001,1.0
51,ZBH,USD,85.0,12950.3454,152.357,165.6371,14079.1535,1128.8081,0.08716400000000002,1.0
