,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,124.0,13840.667854071875,111.6183,122.0627,15135.7748,1295.1069,0.09357199999999999,1.0
1,AES,USD,1084.0,21522.315587923145,19.8545,17.9302,19436.3368,-2085.9788,-0.09692,1.0
2,ATO,USD,183.0,19608.8426,107.1521,106.9517,19572.1611,-36.6815,-0.0018700000000000383,1.0
3,AZN.L,GBp,103.0,12717.654622897728,123.4724,11415.2012,14987.4535,2269.7989,0.17847600000000008,78.45
4,BDX,USD,85.0,15814.2241,186.0497,191.4528,16273.488,459.2639,0.029041000000000095,1.0
5,BSX,USD,379.0,18053.08177171984,47.6335,53.97,20454.63,2401.5482,0.1330260000000001,1.0
6,CAG,USD,849.0,24814.166740081426,29.2275,29.152,24750.048,-64.1187,-0.002583000000000002,1.0
7,CAH,USD,269.0,16833.455948091865,62.5779,87.2869,23480.1761,6646.7202,0.394852,1.0
8,CCH.L,GBp,887.0,24948.322064343432,28.1266,2339.5913,26452.7404,1504.4183,0.060302999999999995,78.45
9,CHD,USD,242.0,21996.8333,90.896,94.0092,22750.2264,753.3931,0.03424999999999989,1.0
10,CL,USD,302.0,21416.7968,70.9165,71.8332,21693.6264,276.8296,0.012925999999999993,1.0
11,CLX,USD,152.0,21163.702534482756,139.2349,139.7914,21248.2928,84.5903,0.003997000000000028,1.0
12,CNA.L,GBp,16425.0,18969.660649020803,1.1549,118.446,24798.9235,5829.2629,0.30732399999999993,78.45
13,COO,USD,233.0,20783.5326,89.1997,93.1878,21712.7574,929.2248,0.04471000000000003,1.0
14,COST,USD,39.0,19253.297,493.6743,504.5824,19678.7136,425.4166,0.022095999999999894,1.0
15,CPB,USD,469.0,19089.03426699035,40.7016,40.1807,18844.7483,-244.286,-0.012797999999999976,1.0
16,GILD,USD,274.0,16579.296084072117,60.5084,70.6534,19359.0316,2779.7355,0.1676629999999999,1.0
17,GIS,USD,340.0,20621.266932267285,60.6508,71.5263,24318.942,3697.6751,0.17931300000000006,1.0
18,HCA,USD,76.0,16906.756530508475,222.4573,289.1708,21976.9808,5070.2243,0.2998940000000001,1.0
19,HOLX,USD,207.0,17239.6125,83.2832,81.46,16862.22,-377.3925,-0.021892000000000023,1.0
20,HSY,USD,105.0,23207.54300869565,221.0242,239.3537,25132.1385,1924.5955,0.08292999999999995,1.0
21,ISRG,USD,56.0,17005.8689,303.6762,327.26,18326.56,1320.6911,0.07766099999999998,1.0
