,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,150.0,20761.2325,138.4082,131.189,19678.35,-1082.8825,-0.052158999999999955,1.0
1,ABBV,USD,157.0,22391.65236458562,142.622,159.2297,24999.0629,2607.4105,0.11644600000000005,1.0
2,ABF.L,GBp,691.0,21375.481203391813,30.9341,2466.4851,21576.6705,201.1893,0.009412999999999894,78.99000000000001
3,AEP,USD,287.0,22918.09956096096,79.854,81.911,23508.457,590.3574,0.025760000000000005,1.0
4,AES,USD,1390.0,24283.447,17.4701,16.8517,23423.863,-859.584,-0.03539800000000004,1.0
5,AMGN,USD,89.0,21875.92650810811,245.7969,292.0072,25988.6408,4112.7143,0.188002,1.0
6,ATO,USD,179.0,19954.2693,111.4764,111.7494,20003.1426,48.8733,0.0024489999999999235,1.0
7,BSX,USD,322.0,17941.177140752654,55.7179,77.71,25022.62,7081.4429,0.39470399999999994,1.0
8,CAH,USD,213.0,16499.795716973884,77.4638,101.646,21650.598,5150.8023,0.31217399999999995,1.0
9,CCH.L,GBp,628.0,21657.2742,34.4861,2699.2935,21460.3914,-196.8828,-0.00909099999999996,78.99000000000001
10,CHD,USD,203.0,18836.554194705306,92.7909,106.6514,21650.2342,2813.68,0.14937299999999998,1.0
11,CI,USD,87.0,25500.955132631785,293.1144,328.6588,28593.3156,3092.3605,0.12126499999999996,1.0
12,CL,USD,280.0,21304.802439252337,76.0886,92.8722,26004.216,4699.4136,0.22058,1.0
13,CMS,USD,379.0,21478.883535031848,56.6725,56.4762,21404.4798,-74.4037,-0.0034640000000000226,1.0
14,CNC,USD,310.0,21896.58459246862,70.6341,67.93,21058.3,-838.2846,-0.038282999999999956,1.0
15,CNP,USD,708.0,20920.4223,29.5486,29.6723,21007.9884,87.5661,0.004186000000000023,1.0
16,COST,USD,29.0,15640.576724637684,539.3302,840.4402,24372.7658,8732.1891,0.5583039999999999,1.0
17,D,USD,488.0,22833.5379,46.79,45.4082,22159.2016,-674.3363,-0.029532000000000003,1.0
18,DHR,USD,79.0,19980.9895,252.9239,252.0175,19909.3825,-71.607,-0.0035840000000000316,1.0
19,DUK,USD,269.0,22330.028160547423,83.0113,93.7649,25222.7581,2892.7299,0.1295440000000001,1.0
20,ED,USD,251.0,22376.1816,89.1481,85.2028,21385.9028,-990.2788,-0.04425599999999996,1.0
21,EIX,USD,381.0,24749.1860480198,64.9585,64.596,24611.076,-138.11,-0.005580000000000029,1.0
22,ETR,USD,533.0,22969.96954527293,43.0956,50.2194,26766.9402,3796.9707,0.16530200000000006,1.0
23,EVRG,USD,383.0,19536.5459,51.0093,49.1657,18830.4631,-706.0828,-0.03614200000000001,1.0
24,EXC,USD,565.0,19810.6674,35.0631,32.6091,18424.1415,-1386.5259,-0.06998800000000005,1.0
25,GSK.L,GBp,1079.0,22368.505383168314,20.7308,1597.8625,21826.733,-541.7724,-0.024221999999999966,78.99000000000001
26,HCA,USD,68.0,20715.610962318842,304.6413,334.6262,22754.5816,2038.9706,0.09842700000000004,1.0
27,ISRG,USD,50.0,16632.388224679486,332.6478,432.56,21628.0,4995.6118,0.300354,1.0
28,KHC,USD,683.0,22021.082556142133,32.2417,29.851,20388.233,-1632.8496,-0.07414900000000002,1.0
29,KMB,USD,154.0,19453.556546666667,126.3218,130.1,20035.4,581.8435,0.029908999999999963,1.0
30,KO,USD,387.0,23372.6847,60.3945,59.6897,23099.9139,-272.7708,-0.011669999999999958,1.0
31,KR,USD,558.0,24293.768991330857,43.5372,48.4038,27009.3204,2715.5514,0.11177999999999999,1.0
32,LLY,USD,29.0,14280.154104619223,492.4191,873.2058,25322.9682,11042.8141,0.773298,1.0
33,MDT,USD,272.0,21255.4582,78.1451,76.5389,20818.5808,-436.8774,-0.02055399999999996,1.0
34,MKS.L,GBp,5947.0,13760.562863062461,2.3139,297.9615,22432.9287,8672.3658,0.6302099999999999,78.99000000000001
35,MO,USD,722.0,25135.41462622556,34.8136,40.3838,29157.1036,4021.689,0.16000100000000006,1.0
36,MRK,USD,217.0,20172.191835728176,92.9594,123.2398,26743.0366,6570.8448,0.3257380000000001,1.0
37,NEE,USD,295.0,21656.8762,73.4131,69.2142,20418.189,-1238.6872,-0.057196000000000025,1.0
38,NI,USD,911.0,24702.84823446853,27.1162,26.9181,24522.3891,-180.4591,-0.007306000000000035,1.0
39,NRG,USD,426.0,19045.475204770046,44.7077,77.9188,33193.4088,14147.9336,0.74285,1.0
40,PEG,USD,399.0,21257.435039055734,53.2768,69.1629,27595.9971,6338.5621,0.2981799999999999,1.0
41,PG,USD,151.0,22745.52196495327,150.6326,160.8544,24289.0144,1543.4924,0.06785899999999989,1.0
42,PM,USD,277.0,22938.111049540945,82.8091,93.5561,25915.0397,2976.9287,0.12978,1.0
43,PPL,USD,888.0,21743.22054869678,24.4856,26.4592,23495.7696,1752.5491,0.08060200000000006,1.0
44,SO,USD,330.0,21216.192115035185,64.2915,74.0952,24451.416,3235.2239,0.15248799999999996,1.0
45,SRE,USD,284.0,20629.5233,72.6392,70.7708,20098.9072,-530.6161,-0.025722000000000023,1.0
46,SYY,USD,288.0,20411.612788793922,70.8737,69.3608,19975.9104,-435.7024,-0.021345999999999976,1.0
47,TSCO.L,GBp,5342.0,21362.6587,3.999,308.4517,20860.2226,-502.4361,-0.023518999999999957,78.99000000000001
48,TSN,USD,492.0,26510.582486193292,53.8833,53.1062,26128.2504,-382.3321,-0.014422000000000046,1.0
49,VRTX,USD,52.0,20053.84667755102,385.6509,468.71,24372.92,4319.0733,0.21537399999999995,1.0
50,WMT,USD,382.0,18558.90643873741,48.5835,66.7896,25513.6272,6954.7208,0.374738,1.0
