,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,182.0,18104.241037535445,99.4739,133.9915,24386.453,6282.212,0.34700200000000003,1.0
1,ADM,USD,376.0,20536.270247652108,54.6177,81.9507,30813.4632,10277.193,0.500442,1.0
2,AEE,USD,247.0,20693.0904,83.7777,85.9018,21217.7446,524.6542,0.0253540000000001,1.0
3,AEP,USD,300.0,23462.806800000002,78.2094,86.5448,25963.44,2500.6332,0.10657800000000006,1.0
4,AMGN,USD,72.0,15569.2889,216.2401,220.8586,15901.8192,332.5303,0.021357999999999988,1.0
5,ATO,USD,229.0,22303.826990625,97.3966,107.5759,24634.8811,2331.0541,0.104514,1.0
6,AZN.L,GBp,118.0,15685.8313,132.9308,10271.7012,15788.2082,102.3769,0.0065269999999999495,76.77000000000001
7,BATS.L,GBp,483.0,20665.2507,42.7852,3329.3359,20946.5838,281.3331,0.013614000000000015,76.77000000000001
8,BDX,USD,93.0,17626.2379,189.5294,186.9432,17385.7176,-240.5203,-0.013645000000000018,1.0
9,BMY,USD,362.0,19896.8289,54.9636,63.9476,23149.0312,3252.2023,0.163454,1.0
10,CI,USD,71.0,15141.591272826086,213.2618,237.359,16852.489,1710.8977,0.11299400000000004,1.0
11,CMS,USD,360.0,20822.9124,57.8414,63.3242,22796.712,1973.7996,0.09478999999999993,1.0
12,CNA.L,GBp,22328.0,19353.411056671102,0.8668,79.0861,23001.621,3648.2099,0.18847400000000003,76.77000000000001
13,CNC,USD,240.0,17840.153997674417,74.334,84.41,20258.4,2418.246,0.13555000000000006,1.0
14,CNP,USD,949.0,23523.268854893617,24.7874,28.7411,27275.3039,3752.035,0.1595040000000001,1.0
15,COO,USD,146.0,15243.437,104.4071,97.702,14264.492,-978.945,-0.06422099999999997,1.0
16,COST,USD,44.0,18006.22625,409.2324,545.1375,23986.05,5979.8237,0.332098,1.0
17,CVS,USD,246.0,18283.656815781265,74.3238,88.8708,21862.2168,3578.56,0.19572499999999993,1.0
18,D,USD,330.0,22193.4053,67.2527,70.3606,23218.998,1025.5927,0.04621199999999992,1.0
19,DTE,USD,204.0,21866.6304,107.1894,119.6185,24402.174,2535.5436,0.11595500000000003,1.0
20,DUK,USD,260.0,23337.6698,89.7603,97.8093,25430.418,2092.7482,0.08967199999999997,1.0
21,ED,USD,311.0,23124.999955076924,74.3569,84.1479,26169.9969,3044.9969,0.1316759999999999,1.0
22,ETR,USD,467.0,22408.057806837605,47.983,53.3697,24923.6499,2515.5921,0.112263,1.0
23,EXC,USD,727.0,20811.837120689826,28.627,42.1381,30634.3987,9822.5616,0.4719709999999999,1.0
24,FE,USD,790.0,24338.197750361178,30.8078,39.0441,30844.839,6506.6412,0.26734499999999994,1.0
25,GIS,USD,365.0,19384.73797269782,53.1089,62.0941,22664.3465,3279.6085,0.169184,1.0
26,GSK.L,GBp,707.0,14731.173909615056,20.8362,1752.0186,16134.9114,1403.7375,0.09528899999999996,76.77000000000001
27,HCA,USD,82.0,17117.153590774058,208.7458,203.6031,16695.4542,-421.6994,-0.02463599999999999,1.0
28,HSY,USD,131.0,23719.3686256,181.0639,202.6092,26541.8052,2822.4366,0.1189929999999999,1.0
29,JNJ,USD,99.0,15571.8322,157.2912,161.6486,16003.2114,431.3792,0.027703000000000033,1.0
30,KHC,USD,641.0,19358.169305309733,30.2,35.4645,22732.7445,3374.5752,0.17432099999999995,1.0
31,KO,USD,453.0,21491.632864333293,47.4429,57.9523,26252.3919,4760.759,0.22151699999999996,1.0
32,KR,USD,523.0,19965.713198776553,38.1754,52.2581,27330.9863,7365.2731,0.368895,1.0
33,LLY,USD,63.0,17748.766,281.7264,269.1894,16958.9322,-789.8338,-0.04450100000000001,1.0
34,MCK,USD,80.0,21496.122666666666,268.7015,311.9431,24955.448,3459.3253,0.16092799999999996,1.0
35,MDLZ,USD,366.0,20092.19478472222,54.8967,58.4377,21388.1982,1296.0034,0.06450299999999998,1.0
36,MO,USD,721.0,26265.832590140846,36.4297,40.4289,29149.2369,2883.4043,0.10977900000000007,1.0
37,MRK,USD,252.0,17969.636594482756,71.3081,74.9052,18876.1104,906.4738,0.05044399999999993,1.0
38,NG.L,GBp,1516.0,22139.485699612615,14.6039,1170.2346,23108.9703,969.4846,0.04378900000000008,76.77000000000001
39,NI,USD,989.0,23993.171959737418,24.26,27.0354,26738.0106,2744.8386,0.11440199999999989,1.0
40,PEG,USD,408.0,21904.203975574612,53.6868,64.6113,26361.4104,4457.2064,0.20348600000000006,1.0
41,PEP,USD,144.0,18764.573535937016,130.3095,151.5047,21816.6768,3052.1033,0.16265299999999994,1.0
42,PFE,USD,504.0,18161.56312590607,36.0348,38.8359,19573.2936,1411.7305,0.07773300000000005,1.0
43,PM,USD,293.0,24937.1668,85.1098,85.246,24977.078,39.9112,0.0016000000000000458,1.0
44,SO,USD,350.0,20438.57819672131,58.3959,65.6298,22970.43,2531.8518,0.12387700000000001,1.0
45,SRE,USD,440.0,27662.6287,62.8696,74.2121,32653.324,4990.6953,0.18041299999999993,1.0
46,TSN,USD,309.0,20760.517900418723,67.1861,83.2657,25729.1013,4968.5834,0.2393289999999999,1.0
47,UNH,USD,41.0,15579.144128627886,379.9791,484.5949,19868.3909,4289.2468,0.27532,1.0
48,VRTX,USD,68.0,15935.399455421686,234.3441,270.42,18388.56,2453.1605,0.15394400000000008,1.0
49,WMT,USD,477.0,22858.5907,47.9216,49.7184,23715.6768,857.0861,0.037495000000000056,1.0
