,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,94.0,13355.7024,142.0819,135.6095,12747.293,-608.4094,-0.04555399999999998,1.0
1,ABBV,USD,111.0,15457.058764585621,139.2528,149.1651,16557.3261,1100.2673,0.07118200000000008,1.0
2,ABF.L,GBp,855.0,26448.6779,30.9341,2633.1782,28163.2144,1714.5365,0.06482600000000005,79.94
3,ABT,USD,146.0,15320.121002684564,104.9323,103.3064,15082.7344,-237.3866,-0.015495000000000037,1.0
4,AEP,USD,333.0,26466.8402,79.48,79.4472,26455.9176,-10.9226,-0.0004129999999999967,1.0
5,AMGN,USD,54.0,11994.541808108108,222.1211,254.0242,13717.3068,1722.765,0.143629,1.0
6,ATO,USD,245.0,27558.7447,112.4847,111.5708,27334.846,-223.8987,-0.008125000000000049,1.0
7,BAX,USD,331.0,13545.682999999999,40.9235,38.5612,12763.7572,-781.9258,-0.057725000000000026,1.0
8,BDX,USD,66.0,11705.521,177.3564,174.8014,11536.8924,-168.6286,-0.01440600000000003,1.0
9,BSX,USD,251.0,12631.132340752654,50.3232,73.17,18365.67,5734.5377,0.4540010000000001,1.0
10,CAH,USD,169.0,12098.029016973886,71.586,100.2665,16945.0385,4847.0095,0.400644,1.0
11,CHD,USD,315.0,29229.1358193703,92.7909,103.8201,32703.3315,3474.1957,0.1188610000000001,1.0
12,CI,USD,57.0,15587.777032631784,273.4698,341.2615,19451.9055,3864.1285,0.24789499999999998,1.0
13,CL,USD,422.0,32109.38081915888,76.0886,86.8952,36669.7744,4560.3936,0.1420269999999999,1.0
14,CMS,USD,471.0,26692.755,56.6725,55.8163,26289.4773,-403.2777,-0.01510800000000001,1.0
15,CNC,USD,254.0,17964.816792468617,70.7276,74.0,18796.0,831.1832,0.046267999999999976,1.0
16,COST,USD,50.0,26966.5115942029,539.3302,722.4154,36120.77,9154.2584,0.3394680000000001,1.0
17,CTEC.L,GBp,3767.0,11365.55798158474,3.0171,257.6908,12143.1229,777.5649,0.06842799999999993,79.94
18,CVS,USD,240.0,17330.62122206573,72.2109,62.4895,14997.48,-2333.1412,-0.134625,1.0
19,DHR,USD,58.0,14607.3105,251.8502,243.7342,14136.5836,-470.7269,-0.03222599999999998,1.0
20,DTE,USD,291.0,29715.9489,102.1167,102.3904,29795.6064,79.6575,0.0026800000000000157,1.0
21,DUK,USD,313.0,25982.523473053323,83.0113,90.8544,28437.4272,2454.9037,0.09448199999999995,1.0
22,ETR,USD,689.0,29692.88746096257,43.0956,50.0114,34457.8546,4764.9671,0.16047600000000006,1.0
23,EW,USD,130.0,12272.5603,94.4043,86.43,11235.9,-1036.6603,-0.08447000000000005,1.0
24,GSK.L,GBp,733.0,15078.186883168317,20.5705,1651.6871,15144.9418,66.7549,0.0044280000000000985,79.94
25,ISRG,USD,36.0,11137.078324679485,309.3633,375.33,13511.88,2374.8017,0.21323399999999992,1.0
26,JNJ,USD,98.0,14638.097429906542,149.3683,137.7592,13500.4016,-1137.6958,-0.07772100000000004,1.0
27,KHC,USD,866.0,27921.314046294417,32.2417,34.1721,29593.0386,1671.7246,0.059873000000000065,1.0
28,KO,USD,460.0,25439.378007874016,55.303,58.2582,26798.772,1359.394,0.05343699999999996,1.0
29,KR,USD,676.0,29431.161000250286,43.5372,53.2129,35971.9204,6540.7594,0.22224,1.0
30,LLY,USD,21.0,8078.800004619223,384.7048,723.4189,15191.7969,7112.9969,0.880452,1.0
31,MDLZ,USD,418.0,26393.52305423847,63.1424,66.4713,27785.0034,1391.4803,0.05272100000000002,1.0
32,MDT,USD,192.0,14803.819400930231,77.1032,74.7576,14353.4592,-450.3602,-0.03042199999999995,1.0
33,MKS.L,GBp,7889.0,18254.091210139526,2.3139,261.4489,25801.4808,7547.3896,0.4134420000000001,79.94
34,MNST,USD,453.0,26369.072799999998,58.2099,53.37,24176.61,-2192.4628,-0.08314600000000005,1.0
35,MO,USD,922.0,32098.13335925203,34.8136,37.4797,34556.2834,2458.15,0.07658199999999993,1.0
36,MRK,USD,157.0,12941.492535728174,82.4299,122.9568,19304.2176,6362.7251,0.4916529999999999,1.0
37,NRG,USD,687.0,30714.181844312257,44.7077,70.507,48438.309,17724.1272,0.5770660000000001,1.0
38,PEG,USD,511.0,27224.434348264364,53.2768,63.7285,32565.2635,5340.8292,0.19617700000000005,1.0
39,PG,USD,213.0,32084.74290420561,150.6326,154.1912,32842.7256,757.9827,0.02362400000000009,1.0
40,PM,USD,350.0,28898.12940198283,82.5661,87.8253,30738.855,1840.7256,0.06369699999999989,1.0
41,PPL,USD,1141.0,27938.07955637728,24.4856,25.3374,28909.9734,971.8938,0.03478800000000004,1.0
42,SO,USD,393.0,25266.55606426917,64.2915,68.5102,26924.5086,1657.9525,0.06561799999999995,1.0
43,STZ,USD,121.0,28913.67786910569,238.956,248.852,30111.092,1197.4141,0.04141299999999992,1.0
44,SYK,USD,43.0,12147.416229377679,282.4981,329.358,14162.394,2014.9778,0.16587700000000005,1.0
45,SYY,USD,420.0,29766.935316991137,70.8737,72.8785,30608.97,842.0347,0.02828699999999995,1.0
46,TMO,USD,22.0,12504.3713,568.3805,569.8394,12536.4668,32.0955,0.002566999999999986,1.0
47,TSN,USD,507.0,27337.3213,53.9198,56.6995,28746.6465,1409.3252,0.05155200000000004,1.0
48,VRTX,USD,37.0,13072.20197755102,353.3028,397.48,14706.76,1634.558,0.12504099999999996,1.0
49,WMT,USD,631.0,30656.204091212843,48.5835,58.9634,37205.9054,6549.7013,0.21365100000000004,1.0
