,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,214.0,21287.404296882338,99.4739,139.4544,29843.2416,8555.8373,0.4019189999999999,1.0
1,ADM,USD,339.0,17558.684347652106,51.7955,81.0527,27476.8653,9918.181,0.5648599999999999,1.0
2,AEP,USD,266.0,20505.5891,77.0887,87.6325,23310.245,2804.6559,0.1367750000000001,1.0
3,ATO,USD,199.0,19060.256690625,95.7802,110.032,21896.368,2836.1113,0.14879700000000007,1.0
4,BATS.L,GBp,433.0,18547.3304,42.8345,3216.1814,18309.3156,-238.0148,-0.012832999999999983,76.06
5,BAX,USD,223.0,17393.290642920354,77.9968,71.8051,16012.5373,-1380.7533,-0.07938400000000001,1.0
6,BMY,USD,349.0,19086.2101,54.6883,62.3184,21749.1216,2662.9115,0.1395200000000001,1.0
7,CAH,USD,359.0,17597.7743,49.0189,53.2156,19104.4004,1506.6261,0.08561400000000008,1.0
8,CHD,USD,184.0,17828.27449531915,96.8928,96.6182,17777.7488,-50.5257,-0.002834000000000003,1.0
9,CI,USD,84.0,17913.995308695652,213.2618,229.1604,19249.4736,1335.4783,0.0745499999999999,1.0
10,CMS,USD,301.0,17144.0269,56.9569,62.7417,18885.2517,1741.2248,0.1015649999999999,1.0
11,CNA.L,GBp,19257.0,16181.188056671102,0.8403,78.2671,19815.7973,3634.6092,0.2245839999999999,76.06
12,CNC,USD,234.0,17334.568897674417,74.0794,85.51,20009.34,2674.7711,0.15430199999999994,1.0
13,CNP,USD,912.0,22488.884654893616,24.6589,28.1271,25651.9152,3163.0305,0.14064699999999997,1.0
14,COST,USD,34.0,12516.66215,368.1371,548.8275,18660.135,6143.4728,0.4908239999999999,1.0
15,CVS,USD,288.0,21405.256759939042,74.3238,87.8995,25315.056,3909.7992,0.18265599999999993,1.0
16,D,USD,291.0,19431.7123,66.7756,71.5542,20822.2722,1390.5599,0.0715619999999999,1.0
