,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,133.0,24589.567918749086,184.884,224.5652,29867.1716,5277.6037,0.21462800000000004,1.0
1,ABT,USD,189.0,21622.605709144045,114.4053,124.9195,23609.7855,1987.1798,0.09190300000000007,1.0
2,ADM,USD,542.0,29251.961000000003,53.9704,61.5239,33345.9538,4093.9928,0.13995599999999997,1.0
3,AEE,USD,307.0,26626.534742930835,86.7314,102.8853,31585.7871,4959.2524,0.18625200000000008,1.0
4,AEP,USD,258.0,22201.19284998437,86.0511,114.3668,29506.6344,7305.4416,0.32905699999999993,1.0
5,AES,USD,1978.0,27611.7832,13.9594,13.8577,27410.5306,-201.2526,-0.007284999999999986,1.0
6,BATS.L,GBp,554.0,21512.67033247332,38.8315,3861.9038,28564.6823,7052.012,0.327809,74.9
7,BMY,USD,525.0,27206.133821616648,51.8212,42.876,22509.9,-4696.2338,-0.17261700000000002,1.0
8,BSX,USD,233.0,15657.734764557828,67.2006,102.39,23856.87,8199.1352,0.523647,1.0
9,CAH,USD,188.0,18916.981427158535,100.6222,158.3803,29775.4964,10858.515,0.5740099999999999,1.0
10,CMS,USD,373.0,24883.011920525343,66.7105,73.4508,27397.1484,2514.1365,0.10103799999999996,1.0
11,CNA.L,GBp,11276.0,20159.81521772522,1.7879,178.5693,26883.1432,6723.328,0.3334649999999999,74.9
12,CNP,USD,870.0,28335.718608208976,32.5698,39.164,34072.68,5736.9614,0.20246399999999998,1.0
13,CVS,USD,460.0,28828.18100399999,62.67,80.4084,36987.864,8159.683,0.283045,1.0
14,D,USD,516.0,25680.03811242696,49.7675,59.3699,30634.8684,4954.8303,0.19294499999999992,1.0
15,DUK,USD,258.0,24664.642216174936,95.5994,125.0979,32275.2582,7610.616,0.30856400000000006,1.0
16,ES,USD,429.0,27075.75766329897,63.1137,72.306,31019.274,3943.5163,0.14564700000000008,1.0
17,ETR,USD,356.0,18862.403942453842,52.9843,94.4149,33611.7044,14749.3005,0.781941,1.0
18,EVRG,USD,477.0,32061.38725066162,67.2146,76.5299,36504.7623,4443.375,0.13859,1.0
19,EW,USD,300.0,23975.27132989324,79.9176,76.53,22959.0,-1016.2713,-0.04238900000000001,1.0
20,EXC,USD,667.0,24988.954636629373,37.4647,46.7873,31207.1291,6218.1745,0.24883699999999997,1.0
21,FE,USD,694.0,27274.08488366245,39.2998,45.6324,31668.8856,4394.8007,0.16113599999999995,1.0
22,GILD,USD,279.0,22199.762276832145,79.569,119.2704,33276.4416,11076.6793,0.49895599999999996,1.0
23,HCA,USD,71.0,24727.69028473001,348.2773,438.8535,31158.5985,6430.9082,0.2600690000000001,1.0
24,HSY,USD,135.0,25182.5829,186.5377,179.0163,24167.2005,-1015.3824,-0.04032100000000005,1.0
25,HUM,USD,85.0,21650.0229,254.7062,288.8387,24551.2895,2901.2666,0.134007,1.0
26,IMB.L,GBp,740.0,22069.53540203495,29.8237,3020.2583,29839.6681,7770.1327,0.3520749999999999,74.9
27,INCY,USD,381.0,32797.4447,86.0825,89.31,34027.11,1229.6653,0.037493,1.0
28,JNJ,USD,175.0,28067.189631332865,160.3839,190.2443,33292.7525,5225.5629,0.18618099999999993,1.0
29,KR,USD,477.0,27814.44225213621,58.3112,67.9549,32414.4873,4600.045,0.16538300000000006,1.0
30,MDT,USD,316.0,27151.37889679907,85.9221,92.7649,29313.7084,2162.3295,0.07963999999999993,1.0
31,MNST,USD,413.0,25239.13993907285,61.1117,69.89,28864.57,3625.4301,0.1436440000000001,1.0
32,MO,USD,644.0,26985.525901946603,41.903,62.3645,40162.738,13177.2121,0.4883059999999999,1.0
33,NI,USD,719.0,26189.54266583424,36.425,43.2815,31119.3985,4929.8558,0.18823600000000007,1.0
34,NRG,USD,189.0,15760.643589482463,83.3896,162.8821,30784.7169,15024.0733,0.953266,1.0
35,PEG,USD,297.0,19049.911707731848,64.1411,81.4187,24181.3539,5131.4422,0.26936899999999997,1.0
36,PFE,USD,912.0,21964.150818168673,24.0835,23.8437,21745.4544,-218.6964,-0.009956999999999994,1.0
37,PM,USD,197.0,19509.493647538806,99.033,154.8919,30513.7043,11004.2107,0.5640430000000001,1.0
38,PPL,USD,833.0,22775.072005164846,27.341,36.7826,30639.9058,7864.8338,0.3453280000000001,1.0
39,SBRY.L,GBp,5801.0,22148.175410111307,3.818,340.649,26383.2423,4235.0669,0.19121300000000008,74.9
40,SJM,USD,236.0,25286.3785,107.1457,100.5605,23732.278,-1554.1005,-0.06145999999999996,1.0
41,SN.L,GBp,1269.0,23647.6153,18.6348,1376.7266,23325.3145,-322.3008,-0.013626999999999945,74.9
42,SO,USD,301.0,21255.419399571274,70.616,94.6222,28481.2822,7225.8628,0.3399540000000001,1.0
43,SRE,USD,325.0,24697.639478851965,75.9927,90.5141,29417.0825,4719.443,0.19108900000000006,1.0
44,SYY,USD,386.0,29487.471526315785,76.3924,77.056,29743.616,256.1445,0.00868699999999989,1.0
45,TSCO.L,GBp,4701.0,25733.715399979876,5.4741,445.6,27967.498,2233.7826,0.08680299999999996,74.9
46,WEC,USD,290.0,27103.01704587407,93.4587,114.0227,33066.583,5963.566,0.22003299999999992,1.0
47,WMT,USD,283.0,18910.066981000007,66.82,106.4242,30118.0486,11207.9816,0.5927,1.0
48,XEL,USD,416.0,26760.146986570668,64.3273,79.2086,32950.7776,6190.6306,0.2313369999999999,1.0
49,ZBH,USD,227.0,22413.4895,98.7378,102.6079,23291.9933,878.5038,0.03919600000000001,1.0
