,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,158.0,16115.614440382711,101.9976,130.5476,20626.5208,4510.9064,0.27990899999999996,1.0
1,ADM,USD,329.0,19141.2875382516,58.1802,85.7812,28222.0148,9080.7273,0.47440499999999997,1.0
2,AEP,USD,282.0,22164.728953211288,78.5983,77.1703,21762.0246,-402.7044,-0.018167999999999962,1.0
3,AES,USD,994.0,22350.475499999997,22.4854,23.1912,23052.0528,701.5773,0.03138899999999989,1.0
4,AMGN,USD,79.0,17067.4416361516,216.0436,248.2528,19611.9712,2544.5296,0.14908699999999997,1.0
5,AZN.L,GBp,110.0,13298.5289,120.8957,10638.1572,13260.026,-38.5029,-0.002894999999999981,88.25
6,BATS.L,GBp,666.0,24615.43,36.9601,3358.8127,25348.0936,732.6636,0.02976500000000004,88.25
7,BDX,USD,75.0,12631.6615,168.4222,163.0439,12228.2925,-403.369,-0.03193299999999999,1.0
8,BIIB,USD,50.0,13932.4185,278.6484,284.62,14231.0,298.5815,0.021430999999999978,1.0
9,BMY,USD,299.0,16682.19906780594,55.7933,67.8287,20280.7813,3598.5822,0.21571399999999996,1.0
10,CAG,USD,935.0,26886.123199999998,28.7552,30.3273,28356.0255,1469.9023,0.054672000000000054,1.0
11,CAH,USD,294.0,17228.356269346732,58.5999,76.0701,22364.6094,5136.2531,0.29812700000000003,1.0
12,CI,USD,71.0,16412.476796606334,231.1616,304.3582,21609.4322,5196.9554,0.3166469999999999,1.0
13,CNC,USD,183.0,14583.560535261931,79.6916,82.95,15179.85,596.2895,0.040888000000000035,1.0
14,CNP,USD,785.0,19599.105721735592,24.967,25.4785,20000.6225,401.5168,0.020486999999999922,1.0
15,CPB,USD,654.0,26204.00910493758,40.0673,44.4568,29074.7472,2870.7381,0.10955300000000001,1.0
16,CVS,USD,201.0,15688.878776417463,78.0541,89.4849,17986.4649,2297.5861,0.146447,1.0
17,DGE.L,GBp,466.0,19285.6884,41.3856,3641.0579,19226.436,-59.2524,-0.0030719999999999636,88.25
18,DTE,USD,204.0,23407.2118,114.7412,98.1521,20023.0284,-3384.1834,-0.14457799999999998,1.0
19,ED,USD,284.0,21357.0282477543,75.2008,77.6913,22064.3292,707.301,0.03311799999999998,1.0
20,ETR,USD,480.0,23107.645366963912,48.1409,47.7495,22919.76,-187.8854,-0.00812999999999997,1.0
21,EXC,USD,578.0,17084.314622466096,29.5576,32.2358,18632.2924,1547.9778,0.09061000000000008,1.0
22,FE,USD,697.0,23423.4091,33.606,32.6512,22757.8864,-665.5227,-0.028411999999999993,1.0
23,GILD,USD,259.0,15025.821997577854,58.0148,72.2885,18722.7215,3696.8995,0.246035,1.0
24,GIS,USD,414.0,23501.853076281885,56.7678,68.7859,28477.3626,4975.5095,0.21170599999999995,1.0
25,HCA,USD,59.0,12277.3089,208.09,208.2905,12289.1395,11.8306,0.0009639999999999649,1.0
26,IMB.L,GBp,1087.0,24324.330250344825,22.3775,2128.8989,26222.2448,1897.9145,0.07802500000000001,88.25
27,INCY,USD,170.0,13128.6155,77.2272,75.9,12903.0,-225.6155,-0.017186000000000035,1.0
28,JNJ,USD,103.0,15852.8389,153.9111,156.0578,16073.9534,221.1145,0.013948000000000071,1.0
