,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,120.0,23086.36842344858,192.3864,222.9603,26755.236,3668.8676,0.15891900000000003,1.0
1,ADM,USD,523.0,28489.289539808942,54.4728,67.88,35501.24,7011.9505,0.24612699999999998,1.0
2,AEE,USD,270.0,23500.946043284475,87.0405,109.3075,29513.025,6012.079,0.2558229999999999,1.0
3,AEP,USD,281.0,25239.468549471258,89.8202,129.37,36352.97,11113.5015,0.4403220000000001,1.0
4,AMGN,USD,76.0,22553.099599999998,296.7513,374.75,28481.0,5927.9004,0.262842,1.0
5,ATO,USD,195.0,32768.7901,168.0451,179.97,35094.15,2325.3599,0.07096199999999997,1.0
6,AZN.L,GBp,117.0,21353.2748208,182.5066,15270.0,24048.8626,2695.5878,0.12623800000000007,74.29
7,BATS.L,GBp,470.0,19536.90227875941,41.5679,4568.3545,28901.9601,9365.0578,0.4793510000000001,74.29
8,BAYN.DE,EUR,429.0,22938.349,53.4693,43.68,22053.3365,-885.0125,-0.038580999999999976,0.8497
9,BIIB,USD,153.0,23621.23771818182,154.3872,192.03,29380.59,5759.3523,0.24382100000000007,1.0
10,BMY,USD,450.0,23993.2139,53.3183,60.0409,27018.405,3025.1911,0.12608400000000008,1.0
11,CAH,USD,129.0,14033.881496058639,108.7898,223.8973,28882.7517,14848.8702,1.0580729999999998,1.0
12,CNA.L,GBp,11921.0,22238.504996376178,1.8655,188.2176,30202.4769,7963.9719,0.358109,74.29
13,CNP,USD,821.0,27000.032034989687,32.8868,43.0,35303.0,8302.968,0.307515,1.0
14,CVS,USD,395.0,25295.634757452164,64.0396,76.69,30292.55,4996.9152,0.19754000000000005,1.0
15,D,USD,498.0,25139.758909622546,50.4814,65.2645,32501.721,7361.9621,0.29284299999999996,1.0
16,DTE,USD,237.0,30687.53119619772,129.4833,143.8706,34097.3322,3409.801,0.11111300000000002,1.0
17,DUK,USD,230.0,22280.542171765574,96.8719,126.78,29159.4,6878.8578,0.3087390000000001,1.0
18,ED,USD,282.0,28005.366558688525,99.3098,109.81,30966.42,2961.0534,0.10573199999999994,1.0
19,EIX,USD,632.0,37726.6449,59.6941,72.8602,46047.6464,8321.0015,0.22055899999999995,1.0
20,EL,USD,255.0,27165.794148214285,106.5325,113.8727,29037.5385,1871.7444,0.0689010000000001,1.0
21,ES,USD,457.0,29435.89453250962,64.4111,72.7904,33265.2128,3829.3183,0.13009099999999996,1.0
22,ETR,USD,305.0,16993.972102226828,55.7179,104.02,31726.1,14732.1279,0.866905,1.0
23,EVRG,USD,458.0,31134.76868343433,67.9798,79.589,36451.762,5316.9933,0.17077399999999998,1.0
24,EXC,USD,676.0,26408.759357573163,39.0662,47.3843,32031.7868,5623.0274,0.21292299999999997,1.0
25,FE,USD,821.0,33214.178353929085,40.4558,50.2,41214.2,8000.0216,0.24086000000000007,1.0
26,GILD,USD,192.0,15277.255760400616,79.569,150.545,28904.64,13627.3842,0.8920060000000001,1.0
27,GSK.L,GBp,897.0,21157.385943584068,23.5868,2213.0,26720.4334,5563.0475,0.2629379999999999,74.29
28,HOLX,USD,343.0,25675.59,74.8559,75.43,25872.49,196.9,0.007668999999999926,1.0
29,HSY,USD,152.0,30454.0901,200.3559,221.77,33709.04,3254.9499,0.10688000000000009,1.0
30,INCY,USD,258.0,22508.06102099738,87.2405,101.32,26140.56,3632.499,0.16138699999999995,1.0
31,IQV,USD,110.0,23084.861763636363,209.8624,165.62,18218.2,-4866.6618,-0.210816,1.0
32,JNJ,USD,128.0,20529.14441606061,160.3839,241.2077,30874.5856,10345.4412,0.50394,1.0
33,KO,USD,369.0,25869.354816628704,70.1067,79.2948,29259.7812,3390.4264,0.13105900000000004,1.0
34,LLY,USD,23.0,23951.014,1041.3484,1009.52,23218.96,-732.054,-0.030564999999999953,1.0
35,LNT,USD,467.0,31100.5795,66.5965,71.01,33161.67,2061.0905,0.06627200000000011,1.0
36,MDT,USD,210.0,18095.38159077364,86.1685,96.0756,20175.876,2080.4944,0.11497399999999991,1.0
37,MNST,USD,451.0,28378.99526358333,62.9246,83.76,37775.76,9396.7647,0.3311170000000001,1.0
38,MO,USD,563.0,25043.774702494495,44.4827,66.4564,37414.9532,12371.1785,0.49398300000000006,1.0
39,MRK,USD,215.0,21506.4144,100.0298,121.3611,26092.6365,4586.2221,0.21324900000000002,1.0
40,NEE,USD,373.0,30130.259783636364,80.7782,91.5557,34150.2761,4020.0163,0.133421,1.0
41,NG.L,GBp,1784.0,26878.66538541854,15.0665,1346.0,32322.8429,5444.1775,0.20254799999999995,74.29
42,NI,USD,679.0,29878.6888,44.004,46.37,31485.23,1606.5412,0.05376800000000004,1.0
43,NRG,USD,199.0,19201.4243764756,96.4896,179.18,35656.82,16455.3956,0.8569880000000001,1.0
44,PFE,USD,957.0,23225.725779071938,24.2693,26.65,25504.05,2278.3242,0.09809500000000004,1.0
