,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,133.0,24589.567918749086,184.884,224.3094,29833.1502,5243.5823,0.213244,1.0
1,ABT,USD,189.0,21622.605709144045,114.4053,125.4238,23705.0982,2082.4925,0.09631100000000004,1.0
2,ADM,USD,542.0,29251.961000000003,53.9704,62.331,33783.402,4531.441,0.15491100000000002,1.0
3,AEE,USD,307.0,26626.534742930835,86.7314,102.836,31570.652,4944.1173,0.18568399999999996,1.0
4,AEP,USD,258.0,22201.19284998437,86.0511,114.1699,29455.8342,7254.6414,0.3267690000000001,1.0
5,AES,USD,1978.0,27611.7832,13.9594,14.1992,28086.0176,474.2344,0.017177999999999916,1.0
6,BATS.L,GBp,554.0,21512.67033247332,38.8315,3898.8933,28784.4735,7271.8032,0.338025,75.03999999999999
7,BMY,USD,525.0,27206.133821616648,51.8212,42.876,22509.9,-4696.2338,-0.17261700000000002,1.0
8,BSX,USD,233.0,15657.734764557828,67.2006,101.11,23558.63,7900.8952,0.5045999999999999,1.0
9,CAH,USD,188.0,18916.981427158535,100.6222,161.0969,30286.2172,11369.2358,0.601008,1.0
10,CMS,USD,373.0,24883.011920525343,66.7105,73.6379,27466.9367,2583.9248,0.10384299999999991,1.0
11,CNA.L,GBp,11276.0,20159.81521772522,1.7879,179.2692,26938.1596,6778.3444,0.3361940000000001,75.03999999999999
12,CNP,USD,870.0,28335.718608208976,32.5698,39.0948,34012.476,5676.7574,0.20033900000000004,1.0
13,CVS,USD,460.0,28828.18100399999,62.67,81.2614,37380.244,8552.063,0.2966549999999999,1.0
14,D,USD,516.0,25680.03811242696,49.7675,59.7417,30826.7172,5146.6791,0.20041599999999993,1.0
15,DUK,USD,258.0,24664.642216174936,95.5994,125.2061,32303.1738,7638.5316,0.30969500000000005,1.0
16,ES,USD,429.0,27075.75766329897,63.1137,73.0693,31346.7297,4270.972,0.1577409999999999,1.0
17,ETR,USD,356.0,18862.403942453842,52.9843,95.3129,33931.3924,15068.9885,0.798889,1.0
18,EVRG,USD,477.0,32061.38725066162,67.2146,76.5986,36537.5322,4476.1449,0.139613,1.0
19,EW,USD,300.0,23975.27132989324,79.9176,76.1,22830.0,-1145.2713,-0.04776899999999995,1.0
20,EXC,USD,667.0,24988.954636629373,37.4647,47.2198,31495.6066,6506.652,0.260381,1.0
21,FE,USD,694.0,27274.08488366245,39.2998,45.7501,31750.5694,4476.4845,0.16413100000000003,1.0
22,GILD,USD,279.0,22199.762276832145,79.569,119.468,33331.572,11131.8097,0.501439,1.0
23,HCA,USD,71.0,24727.69028473001,348.2773,445.7131,31645.6301,6917.9398,0.27976500000000004,1.0
24,HSY,USD,135.0,25182.5829,186.5377,176.8474,23874.399,-1308.1839,-0.051947999999999994,1.0
25,HUM,USD,85.0,21650.0229,254.7062,288.1941,24496.4985,2846.4756,0.13147700000000007,1.0
26,IMB.L,GBp,740.0,22069.53540203495,29.8237,3005.262,29636.1125,7566.5771,0.34285199999999993,75.03999999999999
27,INCY,USD,381.0,32797.4447,86.0825,91.28,34777.68,1980.2353,0.06037800000000004,1.0
28,JNJ,USD,175.0,28067.189631332865,160.3839,188.1982,32934.685,4867.4954,0.1734230000000001,1.0
29,KR,USD,477.0,27814.44225213621,58.3112,66.4208,31682.7216,3868.2793,0.13907399999999992,1.0
30,MDT,USD,316.0,27151.37889679907,85.9221,92.2332,29145.6912,1994.3123,0.07345099999999993,1.0
31,MNST,USD,413.0,25239.13993907285,61.1117,69.69,28781.97,3542.8301,0.14037100000000002,1.0
32,MO,USD,644.0,26985.525901946603,41.903,62.4611,40224.9484,13239.4225,0.49061200000000005,1.0
33,NI,USD,719.0,26189.54266583424,36.425,43.0447,30949.1393,4759.5966,0.18173499999999998,1.0
34,NRG,USD,189.0,15760.643589482463,83.3896,169.395,32015.655,16255.0114,1.031368,1.0
35,PEG,USD,297.0,19049.911707731848,64.1411,81.7927,24292.4319,5242.5202,0.2751999999999999,1.0
36,PFE,USD,912.0,21964.150818168673,24.0835,23.9307,21824.7984,-139.3524,-0.006345000000000045,1.0
37,PM,USD,197.0,19509.493647538806,99.033,154.8134,30498.2398,10988.7462,0.563251,1.0
38,PPL,USD,833.0,22775.072005164846,27.341,36.7727,30631.6591,7856.5871,0.34496499999999997,1.0
39,SBRY.L,GBp,5801.0,22148.175410111307,3.818,343.8476,26581.289,4433.1136,0.20015500000000008,75.03999999999999
40,SJM,USD,236.0,25286.3785,107.1457,100.1194,23628.1784,-1658.2001,-0.065577,1.0
41,SN.L,GBp,1269.0,23647.6153,18.6348,1379.2261,23324.0661,-323.5492,-0.013680000000000025,75.03999999999999
42,SO,USD,301.0,21255.419399571274,70.616,94.3565,28401.3065,7145.8871,0.33619200000000005,1.0
43,SRE,USD,325.0,24697.639478851965,75.9927,91.4704,29727.88,5030.2405,0.2036739999999999,1.0
44,SYY,USD,386.0,29487.471526315785,76.3924,76.2087,29416.5582,-70.9133,-0.0024049999999999905,1.0
45,TSCO.L,GBp,4701.0,25733.715399979876,5.4741,455.4,28529.2564,2795.541,0.10863200000000006,75.03999999999999
46,WEC,USD,290.0,27103.01704587407,93.4587,113.944,33043.76,5940.743,0.2191909999999999,1.0
47,WMT,USD,283.0,18910.066981000007,66.82,105.737,29923.571,11013.504,0.5824149999999999,1.0
48,XEL,USD,416.0,26760.146986570668,64.3273,79.1889,32942.5824,6182.4354,0.231031,1.0
49,ZBH,USD,227.0,22413.4895,98.7378,102.4786,23262.6422,849.1527,0.037886000000000086,1.0
