,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,173.0,17293.10257185747,99.9601,131.0825,22677.2725,5384.1699,0.31134799999999996,1.0
1,ADM,USD,417.0,23557.991169096822,56.494,67.5382,28163.4294,4605.4382,0.19549299999999992,1.0
2,AEE,USD,264.0,20749.0844,78.595,78.7753,20796.6792,47.5948,0.0022940000000000182,1.0
3,AEP,USD,314.0,24634.506608,78.4538,83.3556,26173.6584,1539.1518,0.06248000000000009,1.0
4,AMGN,USD,98.0,21149.816999999995,215.8145,221.1835,21675.983,526.166,0.024877999999999956,1.0
5,AZN.L,GBp,133.0,17555.283348630135,131.9946,10801.2744,17220.9242,-334.3591,-0.019046000000000007,83.42
6,BATS.L,GBp,543.0,23272.852600000002,42.8598,3456.4888,22499.082,-773.7706,-0.03324899999999997,83.42
7,BMY,USD,391.0,21797.537870426066,55.7482,61.9182,24210.0162,2412.4783,0.110676,1.0
8,CI,USD,85.0,18679.562475000002,219.7596,254.8144,21659.224,2979.6615,0.15951399999999993,1.0
9,CMS,USD,340.0,19988.4405,58.7895,58.5176,19895.984,-92.4565,-0.00462499999999999,1.0
10,CNA.L,GBp,23158.0,20286.055328211503,0.876,88.3351,24522.4676,4236.4123,0.20881299999999992,83.42
11,CNC,USD,202.0,15183.475348197673,75.1657,91.93,18569.86,3386.3847,0.22303099999999998,1.0
12,CNP,USD,955.0,23843.498043640117,24.967,27.3271,26097.3805,2253.8825,0.09452900000000009,1.0
13,CPB,USD,558.0,21883.017766844918,39.2169,41.9485,23407.263,1524.2452,0.0696540000000001,1.0
14,CVS,USD,240.0,18182.503340515766,75.7604,83.0667,19936.008,1753.5047,0.09644000000000008,1.0
15,D,USD,346.0,23239.047090000004,67.1649,65.6712,22722.2352,-516.8119,-0.02223900000000001,1.0
16,DUK,USD,240.0,21580.173372262776,89.9174,91.5258,21966.192,386.0186,0.017887999999999904,1.0
17,ED,USD,331.0,24843.28913050866,75.0553,82.7427,27387.8337,2544.5446,0.10242299999999993,1.0
18,ES,USD,297.0,21150.7194,71.2145,72.432,21512.304,361.5846,0.017096,1.0
19,ETR,USD,530.0,25607.370106837607,48.3158,48.3549,25628.097,20.7269,0.0008090000000000597,1.0
20,EXC,USD,751.0,22124.956169276666,29.4607,38.7493,29100.7243,6975.7681,0.315288,1.0
21,FE,USD,614.0,18956.47911862234,30.8737,33.0684,20303.9976,1347.5185,0.07108599999999998,1.0
22,GILD,USD,298.0,16317.1392,54.7555,53.3057,15885.0986,-432.0406,-0.026478,1.0
23,GIS,USD,382.0,20498.22133259493,53.6603,64.0467,24465.8394,3967.6181,0.1935579999999999,1.0
24,GSK.L,GBp,797.0,16677.88097901264,20.9258,1742.188,16644.9753,-32.9057,-0.0019719999999999738,83.42
25,HSY,USD,103.0,18649.579911731296,181.0639,196.8826,20278.9078,1629.3279,0.08736499999999991,1.0
26,IMB.L,GBp,953.0,21186.2385,22.2311,1858.8386,21235.5932,49.3547,0.0023299999999999432,83.42
27,JNJ,USD,111.0,17491.05346565657,157.5771,154.5503,17155.0833,-335.9702,-0.019208000000000003,1.0
28,KHC,USD,654.0,19807.616786807022,30.2869,31.8416,20824.4064,1016.7896,0.05133199999999993,1.0
29,KO,USD,408.0,19356.702447346543,47.4429,55.6336,22698.5088,3341.8064,0.1726430000000001,1.0
30,KR,USD,545.0,21025.55649877655,38.579,42.07,22928.15,1902.5935,0.09048999999999996,1.0
31,LLY,USD,58.0,16351.0124781362,281.914,321.2804,18634.2632,2283.2507,0.13964,1.0
32,MCK,USD,77.0,20786.257800000003,269.9514,330.0731,25415.6287,4629.3709,0.22271299999999994,1.0
33,MNST,USD,458.0,22031.1992,48.1031,47.92,21947.36,-83.8392,-0.003805999999999976,1.0
34,MO,USD,746.0,27319.501357746478,36.6213,32.5315,24268.499,-3051.0024,-0.11167800000000006,1.0
35,MRK,USD,279.0,20243.335739273807,72.5568,80.8212,22549.1148,2305.7791,0.11390199999999995,1.0
36,NG.L,GBp,1513.0,22022.605998472467,14.5556,1107.1505,20080.5407,-1942.0653,-0.08818599999999999,83.42
37,NI,USD,1021.0,24971.65904753254,24.458,25.6239,26162.0019,1190.3429,0.04766899999999996,1.0
38,NRG,USD,621.0,25836.6689,41.6049,32.5774,20230.5654,-5606.1035,-0.216982,1.0
39,PEP,USD,138.0,20689.7295,149.9256,150.5202,20771.7876,82.0581,0.003965999999999914,1.0
40,PFE,USD,576.0,21484.479942192418,37.2994,42.1136,24257.4336,2772.9537,0.1290690000000001,1.0
41,PM,USD,282.0,23980.343884982936,85.0367,80.5579,22717.3278,-1263.0161,-0.052668999999999966,1.0
42,SO,USD,407.0,24030.684059016392,59.0434,63.4281,25815.2367,1784.5526,0.07426200000000005,1.0
43,SRE,USD,406.0,25721.40214957265,63.3532,70.3623,28567.0938,2845.6917,0.11063500000000004,1.0
44,SYY,USD,255.0,19626.9398,76.9684,79.2921,20219.4855,592.5457,0.03018999999999994,1.0
45,TSN,USD,316.0,21571.84193824215,68.2653,73.7874,23316.8184,1744.9765,0.08089199999999996,1.0
46,UNH,USD,39.0,15003.503528273945,384.7052,494.2862,19277.1618,4273.6583,0.2848440000000001,1.0
47,VRTX,USD,69.0,16526.682313332276,239.5171,283.68,19573.92,3047.2377,0.18438299999999996,1.0
48,WEC,USD,241.0,22142.873499999998,91.8791,86.829,20925.789,-1217.0845,-0.05496500000000004,1.0
