,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,139.0,25712.313411888113,184.9807,176.0642,24472.9238,-1239.3896,-0.04820199999999997,1.0
1,ABT,USD,206.0,23149.275070833337,112.3751,130.3864,26859.5984,3710.3233,0.16027799999999992,1.0
2,AEE,USD,332.0,28572.64031328051,86.0622,93.7887,31137.8484,2565.2081,0.08977799999999991,1.0
3,AEP,USD,306.0,25541.824804644333,83.47,100.495,30751.47,5209.6452,0.20396499999999995,1.0
4,AMGN,USD,95.0,28486.0762,299.8534,265.4113,25214.0735,-3272.0027,-0.11486300000000005,1.0
5,BATS.L,GBp,591.0,21893.4096581464,37.0447,3310.9849,26216.3997,4322.99,0.19745600000000008,74.64
6,BMY,USD,594.0,30816.68000660324,51.8799,44.7633,26589.4002,-4227.2798,-0.13717500000000005,1.0
7,BN.PA,EUR,301.0,25453.8594,84.5643,75.68,25713.602,259.7426,0.01020500000000002,0.8859
8,BSX,USD,231.0,14213.267247288319,61.5293,104.64,24171.84,9958.5728,0.700653,1.0
9,CAH,USD,228.0,22186.958863791922,97.3112,151.5997,34564.7316,12377.7727,0.557885,1.0
10,CI,USD,81.0,26393.5931,325.8468,310.5196,25152.0876,-1241.5055,-0.047038000000000024,1.0
11,CMS,USD,431.0,28531.112630653846,66.1975,69.1994,29824.9414,1293.8288,0.045347999999999944,1.0
12,CNA.L,GBp,11729.0,20691.7133627451,1.7641,158.7555,24946.989,4255.2756,0.2056849999999999,74.64
13,CNP,USD,858.0,26920.82226659412,31.3762,36.5999,31402.7142,4481.8919,0.1664859999999999,1.0
14,CVS,USD,423.0,26444.726499999997,62.5171,60.4444,25567.9812,-876.7453,-0.03315400000000002,1.0
15,D,USD,515.0,24952.735144514954,48.4519,54.0274,27824.111,2871.3759,0.11507299999999998,1.0
16,DGX,USD,152.0,26595.8349,174.9726,167.4601,25453.9352,-1141.8997,-0.042934999999999945,1.0
17,DTE,USD,236.0,28612.52966195506,121.2395,131.7014,31081.5304,2469.0007,0.0862909999999999,1.0
18,DUK,USD,246.0,22423.081020087317,91.1507,113.4807,27916.2522,5493.1712,0.24497900000000006,1.0
19,ED,USD,272.0,28876.109500000002,106.1622,102.6888,27931.3536,-944.7559,-0.032718000000000025,1.0
20,ETR,USD,386.0,19572.950181737284,50.7071,80.9488,31246.2368,11673.2866,0.5964,1.0
21,EVRG,USD,516.0,34557.24474102079,66.9714,63.898,32971.368,-1585.8767,-0.045891000000000015,1.0
22,EXC,USD,764.0,28324.883450855745,37.0745,43.0522,32891.8808,4566.9973,0.16123500000000002,1.0
23,FE,USD,567.0,21550.551521229052,38.008,41.0388,23268.9996,1718.4481,0.07974100000000006,1.0
24,GILD,USD,352.0,28008.302227401127,79.569,104.93,36935.36,8927.0578,0.31872999999999996,1.0
25,HCA,USD,79.0,27273.5077,345.2343,379.2598,29961.5242,2688.0165,0.09855799999999992,1.0
26,IMB.L,GBp,734.0,20435.06741470515,27.8407,2809.5503,27628.7503,7193.6829,0.35202599999999995,74.64
27,JNJ,USD,180.0,28603.9095,158.9106,149.0278,26825.004,-1778.9055,-0.062190999999999996,1.0
28,KMB,USD,191.0,24354.931096641918,127.5127,135.0631,25797.0521,1442.121,0.05921299999999996,1.0
29,KO,USD,396.0,24443.1696,61.7252,69.8259,27651.0564,3207.8868,0.13123799999999997,1.0
30,KR,USD,449.0,25190.956344480866,56.1046,67.8477,30463.6173,5272.661,0.2093069999999999,1.0
31,MDLZ,USD,340.0,22314.9366,65.6322,63.1568,21473.312,-841.6246,-0.03771599999999997,1.0
32,MDT,USD,297.0,25409.202735924784,85.5529,81.8099,24297.5403,-1111.6624,-0.043750999999999984,1.0
33,MKS.L,GBp,4919.0,24711.898,5.0238,374.6614,24691.3106,-20.5874,-0.0008399999999999519,74.64
34,MNST,USD,419.0,25186.111,60.1101,63.1,26438.9,1252.789,0.049739999999999895,1.0
35,MO,USD,683.0,26868.57731828043,39.3391,55.5426,37935.5958,11067.0185,0.41189300000000006,1.0
36,NI,USD,804.0,29044.31645035426,36.1248,38.0762,30613.2648,1568.9483,0.0540179999999999,1.0
37,NRG,USD,246.0,14831.968516812603,60.2926,154.1826,37928.9196,23096.9511,1.557239,1.0
38,PEG,USD,319.0,19579.40053927566,61.3774,75.4557,24070.3683,4490.9678,0.22937300000000005,1.0
39,PM,USD,197.0,17868.803489854647,90.7046,168.6637,33226.7489,15357.9454,0.859483,1.0
40,PPL,USD,915.0,24113.127472822835,26.3531,33.5522,30700.263,6587.1355,0.2731779999999999,1.0
41,SO,USD,322.0,22283.520392208175,69.2035,87.5412,28188.2664,5904.746,0.26498200000000005,1.0
42,TSN,USD,386.0,23417.116678461538,60.6661,54.3856,20992.8416,-2424.2751,-0.103526,1.0
43,VRTX,USD,45.0,21814.1624,484.7592,435.32,19589.4,-2224.7624,-0.10198700000000005,1.0
44,WEC,USD,293.0,26706.312087900802,91.1478,103.954,30458.522,3752.2099,0.14049899999999993,1.0
45,WMT,USD,252.0,14862.550573254914,58.9784,95.813,24144.876,9282.3254,0.624544,1.0
46,XEL,USD,451.0,28703.37857287988,63.6439,67.7762,30567.0662,1863.6876,0.0649280000000001,1.0
47,ZBH,USD,226.0,22921.3541,101.4219,91.7804,20742.3704,-2178.9837,-0.09506300000000001,1.0
