,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,162.0,23167.877264585622,143.0116,159.1269,25778.5578,2610.6805,0.11268499999999992,1.0
1,AEP,USD,305.0,24403.635060960958,80.0119,85.5901,26104.9805,1701.3454,0.06971700000000003,1.0
2,AES,USD,1555.0,26925.1125,17.3152,17.2349,26800.2695,-124.843,-0.004638000000000031,1.0
3,AMGN,USD,85.0,20892.73879987853,245.7969,313.4888,26646.548,5753.8092,0.27539800000000003,1.0
4,AZN.L,GBp,138.0,21104.0351,152.9278,12255.3818,21856.3284,752.2933,0.035646999999999984,77.38000000000001
5,BSX,USD,314.0,17495.433609305383,55.7179,77.69,24394.66,6899.2264,0.39434499999999995,1.0
6,CAH,USD,197.0,15260.374442459413,77.4638,91.8892,18102.1724,2841.798,0.18622099999999997,1.0
7,CHD,USD,211.0,19663.255294705305,93.1908,101.991,21520.101,1856.8457,0.09443200000000007,1.0
8,CI,USD,80.0,23449.154144948767,293.1144,323.6417,25891.336,2442.1819,0.10414799999999991,1.0
9,CL,USD,277.0,21076.536698831776,76.0886,93.636,25937.172,4860.6353,0.230618,1.0
10,CMS,USD,388.0,21982.721735031846,56.6565,58.0315,22516.222,533.5003,0.024269000000000096,1.0
11,CNP,USD,832.0,24539.3072,29.4944,29.0022,24129.8304,-409.4768,-0.016688000000000036,1.0
12,COST,USD,32.0,18197.294024637682,568.6654,835.0804,26722.5728,8525.2788,0.4684919999999999,1.0
13,CPB,USD,488.0,20279.4816,41.5563,41.7998,20398.3024,118.8208,0.005859999999999976,1.0
14,D,USD,546.0,25433.9499,46.5823,47.9549,26183.3754,749.4255,0.029465999999999992,1.0
15,DHR,USD,82.0,20695.3747,252.3826,244.1146,20017.3972,-677.9775,-0.03276000000000001,1.0
16,DTE,USD,195.0,20147.4423,103.3202,108.0099,21061.9305,914.4882,0.04539000000000004,1.0
17,DUK,USD,273.0,22705.349860547423,83.1698,98.9772,27020.7756,4315.4257,0.19006199999999995,1.0
18,ED,USD,261.0,23216.1277,88.9507,86.9476,22693.3236,-522.8041,-0.022518999999999956,1.0
19,EIX,USD,378.0,24554.31056732673,64.9585,68.2163,25785.7614,1231.4508,0.050151999999999974,1.0
20,ETR,USD,539.0,23271.81544527293,43.1759,51.8141,27927.7999,4655.9845,0.20006999999999997,1.0
21,HCA,USD,67.0,20410.969624637684,304.6413,320.2112,21454.1504,1043.1808,0.05110900000000007,1.0
22,IMB.L,GBp,872.0,22207.5006,25.4673,2082.8708,23471.9997,1264.4991,0.05694099999999991,77.38000000000001
23,INCY,USD,331.0,19555.1556,59.079,63.66,21071.46,1516.3044,0.07753999999999994,1.0
24,ISRG,USD,50.0,16632.388224679486,332.6478,444.16,22208.0,5575.6118,0.335226,1.0
25,KMB,USD,163.0,20613.189646666666,126.4613,132.0216,21519.5208,906.3312,0.04396800000000001,1.0
26,KO,USD,403.0,24334.4631,60.3833,60.5741,24411.3623,76.8992,0.0031600000000000517,1.0
27,KR,USD,504.0,21942.759088944,43.5372,50.6018,25503.3072,3560.5481,0.16226600000000002,1.0
28,LLY,USD,26.0,12802.896783451717,492.4191,936.9467,24360.6142,11557.7174,0.9027419999999999,1.0
29,MDT,USD,266.0,20786.587798529414,78.1451,73.73,19612.18,-1174.4078,-0.056498999999999966,1.0
30,MKS.L,GBp,6976.0,17473.55436306246,2.5048,309.56,27907.6061,10434.0517,0.59714,77.38000000000001
31,MO,USD,783.0,27618.00222622556,35.272,42.1407,32996.1681,5378.1659,0.1947350000000001,1.0
32,MRK,USD,209.0,19428.51656067829,92.9594,120.4492,25173.8828,5745.3662,0.2957179999999999,1.0
33,NEE,USD,348.0,25210.8808,72.4451,72.2466,25141.8168,-69.064,-0.0027399999999999647,1.0
34,NI,USD,860.0,23319.922592363266,27.1162,28.5814,24580.004,1260.0814,0.054033999999999915,1.0
35,NRG,USD,405.0,18106.613751013774,44.7077,77.8312,31521.636,13415.0222,0.74089,1.0
36,PEG,USD,410.0,22024.932539055735,53.7193,72.2606,29626.846,7601.9135,0.3451519999999999,1.0
37,PG,USD,167.0,25255.00976495327,151.2276,159.277,26599.259,1344.2492,0.05322699999999991,1.0
38,PM,USD,281.0,23319.158149540945,82.9863,99.202,27875.762,4556.6039,0.19540200000000008,1.0
39,PPL,USD,935.0,22964.00554869678,24.5604,26.9134,25164.029,2200.0235,0.09580499999999992,1.0
40,SO,USD,368.0,24001.935515035184,65.2227,75.5401,27798.7568,3796.8213,0.15818700000000008,1.0
41,SRE,USD,309.0,22412.7347,72.5331,73.0394,22569.1746,156.4399,0.006979999999999986,1.0
42,STZ,USD,81.0,20172.0447,249.0376,249.6344,20220.3864,48.3417,0.0023960000000000647,1.0
43,SYK,USD,62.0,20408.7722,329.1737,333.8322,20697.5964,288.8242,0.014151999999999942,1.0
44,TMO,USD,34.0,18064.9341,531.3216,544.8676,18525.4984,460.5643,0.025495000000000045,1.0
45,TSCO.L,GBp,5322.0,21282.67869737926,3.999,318.147,21881.3432,598.6645,0.02812900000000007,77.38000000000001
46,TSN,USD,426.0,22954.284835606388,53.8833,54.0683,23033.0958,78.811,0.0034330000000000194,1.0
47,ULVR.L,GBp,346.0,20166.1526,58.2837,4739.1392,21190.7749,1024.6223,0.050809000000000104,77.38000000000001
48,VRTX,USD,52.0,20053.84667755102,385.6509,488.74,25414.48,5360.6333,0.267312,1.0
49,WMT,USD,400.0,19765.15743873741,49.4129,68.0976,27239.04,7473.8826,0.37813399999999997,1.0
