,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,237.0,23575.302889537918,99.4739,124.0928,29409.9936,5834.6907,0.2474909999999999,1.0
1,ADM,USD,362.0,18749.981515781896,51.7955,68.2774,24716.4188,5966.4373,0.318211,1.0
2,AEE,USD,226.0,17557.62605060241,77.6886,74.3254,16797.5404,-760.0857,-0.04329099999999997,1.0
3,AEP,USD,253.0,19480.6006,76.9984,73.7595,18661.1535,-819.4471,-0.04206500000000002,1.0
4,ATO,USD,209.0,20018.058534375,95.7802,95.0271,19860.6639,-157.3946,-0.007862999999999953,1.0
5,BATS.L,GBp,390.0,16672.7185,42.7506,3414.9902,18024.7148,1351.9963,0.08108899999999997,73.89
6,BAX,USD,226.0,17627.2811,77.9968,77.9553,17617.8978,-9.3833,-0.0005319999999999769,1.0
7,BMY,USD,315.0,17122.5504,54.3573,56.7919,17889.4485,766.8981,0.04478899999999997,1.0
8,CHD,USD,200.0,19378.559234042554,96.8928,92.1572,18431.44,-947.1192,-0.048875,1.0
9,CI,USD,92.0,19620.0901,213.2618,211.5576,19463.2992,-156.7909,-0.00799099999999997,1.0
10,CNA.L,GBp,21433.0,18009.627855773575,0.8403,77.4081,22453.4823,4443.8544,0.24671299999999996,73.89
11,CNC,USD,258.0,19112.4734,74.0794,84.08,21692.64,2580.1666,0.13499799999999995,1.0
12,CNP,USD,901.0,22213.280454893615,24.654,24.127,21738.427,-474.8535,-0.02137599999999995,1.0
13,COST,USD,35.0,12884.799272058824,368.1371,490.0419,17151.4665,4266.6672,0.33114,1.0
14,CVS,USD,270.0,19769.155659939042,73.2191,89.5342,24174.234,4405.0783,0.22282599999999997,1.0
15,D,USD,251.0,16793.6168,66.9068,64.2509,16126.9759,-666.6409,-0.039695999999999954,1.0
16,DUK,USD,205.0,18258.5868,89.0663,84.1471,17250.1555,-1008.4313,-0.05523100000000003,1.0
17,ED,USD,309.0,22702.136159076927,73.4697,70.9532,21924.5388,-777.5974,-0.03425199999999995,1.0
18,EIX,USD,415.0,21429.83924225865,51.6382,48.8607,20277.1905,-1152.6487,-0.05378799999999995,1.0
19,ETR,USD,445.0,21393.877,48.0761,44.7546,19915.797,-1478.08,-0.06908800000000004,1.0
20,EXC,USD,741.0,20562.156022137206,27.7492,35.8547,26568.3327,6006.1767,0.2920990000000001,1.0
21,FE,USD,725.0,21785.169250361178,30.0485,34.3174,24880.115,3094.9457,0.14206699999999994,1.0
