,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,106.0,13326.1278,125.7182,127.861,13553.266,227.1382,0.01704400000000006,1.0
1,ABBV,USD,183.0,15925.087421808512,87.0223,96.2329,17610.6207,1685.5333,0.10584199999999999,1.0
2,ABT,USD,120.0,13058.7137,108.8226,108.139,12976.68,-82.0337,-0.00628200000000001,1.0
3,ADM,USD,547.0,27383.920593718165,50.062,57.985,31717.795,4333.8744,0.15826399999999996,1.0
4,AEE,USD,276.0,20339.4667,73.6937,73.5856,20309.6256,-29.8411,-0.001466999999999996,1.0
5,AES,USD,1339.0,30304.8109,22.6324,21.1742,28352.2538,-1952.5571,-0.06442999999999999,1.0
6,BMY,USD,249.0,12876.97605703125,51.7148,52.7265,13128.8985,251.9224,0.019562999999999997,1.0
7,CAG,USD,648.0,19185.71056298269,29.6076,30.3241,19650.0168,464.3062,0.0242,1.0
8,CAH,USD,270.0,14619.3457,54.1457,50.3808,13602.816,-1016.5297,-0.06953299999999996,1.0
9,CI,USD,72.0,16113.3076,223.7959,234.7593,16902.6696,789.362,0.04898800000000003,1.0
10,CNP,USD,1159.0,23466.4276,20.2471,21.4666,24879.7894,1413.3618,0.060230999999999923,1.0
11,COO,USD,172.0,16802.0289,97.6862,101.3335,17429.362,627.3331,0.037336999999999954,1.0
12,CVS,USD,220.0,14032.462419213974,63.7839,71.5402,15738.844,1706.3816,0.1216029999999999,1.0
13,DGX,USD,97.0,11403.421197115385,117.561,125.4962,12173.1314,769.7102,0.06749899999999998,1.0
14,DHR,USD,52.0,11544.5558,222.0107,222.6205,11576.266,31.7102,0.002747000000000055,1.0
15,DTE,USD,260.0,25330.2153,97.4239,102.0903,26543.478,1213.2627,0.047897999999999996,1.0
16,DUK,USD,300.0,24010.7352,80.0358,82.8021,24840.63,829.8948,0.0345629999999999,1.0
17,EL,USD,83.0,22809.1249,274.8087,278.2499,23094.7417,285.6168,0.012521999999999922,1.0
18,ETR,USD,488.0,20566.947,42.1454,45.2985,22105.668,1538.721,0.07481500000000008,1.0
19,EXC,USD,1056.0,28142.739999999998,26.6503,26.6084,28098.4704,-44.2696,-0.0015720000000000178,1.0
20,FE,USD,601.0,17072.233211634757,28.4064,30.8319,18529.9719,1457.7387,0.08538599999999996,1.0
21,HCA,USD,87.0,15712.670600000001,180.6054,200.6705,17458.3335,1745.6629,0.11109900000000006,1.0
22,HSY,USD,136.0,20149.0673,148.1549,149.5322,20336.3792,187.3119,0.009295999999999971,1.0
23,HUM,USD,26.0,10236.07,393.695,443.251,11524.526,1288.456,0.12587400000000004,1.0
24,IQV,USD,68.0,15838.7429,232.9227,231.22,15722.96,-115.7829,-0.007310000000000039,1.0
25,ISRG,USD,48.0,12377.992400000001,257.8748,280.82,13479.36,1101.3676,0.088978,1.0
26,JNJ,USD,89.0,12643.493061458334,142.0617,145.6625,12963.9625,320.4694,0.02534700000000001,1.0
27,KHC,USD,770.0,24468.78731092437,31.7776,33.9589,26148.353,1679.5657,0.06864300000000001,1.0
28,KO,USD,462.0,21057.0713,45.5781,46.9908,21709.7496,652.6783,0.030995000000000106,1.0
29,KR,USD,659.0,21777.292299999997,33.046,33.8923,22335.0257,557.7334,0.02560999999999991,1.0
30,MDLZ,USD,366.0,18946.6362,51.7668,54.2405,19852.023,905.3868,0.047784999999999966,1.0
31,MDT,USD,126.0,13033.042,103.4368,109.2728,13768.3728,735.3308,0.056421000000000054,1.0
32,MKS.L,GBp,9326.0,19840.400299999998,2.1274,156.4133,20290.8671,450.4668,0.022718000000000016,71.89
33,MNST,USD,505.0,23644.7211,46.8212,47.51,23992.55,347.8289,0.014710999999999919,1.0
34,MO,USD,925.0,32039.3578,34.6371,33.5403,31024.7775,-1014.5803,-0.031665000000000054,1.0
35,NI,USD,863.0,19129.0367,22.1657,21.9899,18977.2837,-151.753,-0.007931000000000021,1.0
36,PEG,USD,458.0,23584.4473,51.4944,52.9759,24262.9622,678.5149,0.028769999999999962,1.0
37,PFE,USD,422.0,11939.124212663755,28.2918,30.8313,13010.8086,1071.6844,0.08976099999999998,1.0
38,PM,USD,404.0,28276.2792,69.9908,76.3541,30847.0564,2570.7772,0.090916,1.0
39,PPL,USD,869.0,20824.054912061405,23.9632,23.9642,20824.8898,0.8349,4.2000000000097515e-05,1.0
40,SO,USD,428.0,22400.3693,52.3373,54.814,23460.392,1060.0227,0.047322000000000086,1.0
41,SRE,USD,401.0,22989.213,57.3297,58.3362,23392.8162,403.6032,0.017555999999999905,1.0
42,STZ,USD,107.0,23677.6732,221.2867,222.5578,23813.6846,136.0114,0.005743999999999971,1.0
43,SYK,USD,57.0,13503.9436,236.9113,241.3293,13755.7701,251.8265,0.018647999999999998,1.0
44,SYY,USD,313.0,21771.93242005988,69.5589,74.8361,23423.6993,1651.7669,0.0758669999999999,1.0
45,TAP,USD,454.0,20652.11672236287,45.4892,51.2158,23251.9732,2599.8565,0.12588899999999992,1.0
46,TSN,USD,390.0,25000.809878571432,64.1046,67.2762,26237.718,1236.9081,0.049474999999999936,1.0
47,UNH,USD,41.0,13944.890441860467,340.1193,380.8911,15616.5351,1671.6447,0.11987499999999995,1.0
48,WMT,USD,425.0,18683.7726,43.9618,44.1938,18782.365,98.5924,0.005276999999999976,1.0
49,XRAY,USD,225.0,13931.7428,61.9189,60.4575,13602.9375,-328.8053,-0.023602000000000012,1.0
50,ZBH,USD,95.0,14561.6901,153.2809,161.2528,15319.016,757.3259,0.052008000000000054,1.0
