,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,162.0,23167.877264585622,143.0116,163.2954,26453.8548,3285.9775,0.1418330000000001,1.0
1,AEP,USD,305.0,24403.635060960958,80.0119,88.1119,26874.1295,2470.4944,0.10123499999999996,1.0
2,AES,USD,1555.0,26925.1125,17.3152,16.0215,24913.4325,-2011.68,-0.07471499999999998,1.0
3,AMGN,USD,85.0,20892.73879987853,245.7969,315.7725,26840.6625,5947.9237,0.28468899999999997,1.0
4,AZN.L,GBp,138.0,21104.0351,152.9278,12185.4092,21745.5899,641.5548,0.030399999999999983,77.33
5,BSX,USD,314.0,17495.433609305383,55.7179,78.59,24677.26,7181.8264,0.41049800000000003,1.0
6,CAH,USD,197.0,15260.374442459413,77.4638,93.5884,18436.9148,3176.5404,0.20815699999999993,1.0
7,CHD,USD,211.0,19663.255294705305,93.1908,98.1138,20702.0118,1038.7565,0.05282699999999996,1.0
8,CI,USD,80.0,23449.154144948767,293.1144,324.9757,25998.056,2548.9019,0.1086990000000001,1.0
9,CL,USD,277.0,21076.536698831776,76.0886,92.655,25665.435,4588.8983,0.21772499999999995,1.0
10,CMS,USD,388.0,21982.721735031846,56.6565,58.2307,22593.5116,610.7899,0.02778499999999995,1.0
11,CNP,USD,832.0,24539.3072,29.4944,27.4708,22855.7056,-1683.6016,-0.06860999999999995,1.0
12,COST,USD,32.0,18197.294024637682,568.6654,844.205,27014.56,8817.266,0.484537,1.0
13,CPB,USD,488.0,20279.4816,41.5563,41.9009,20447.6392,168.1576,0.008291999999999966,1.0
14,D,USD,546.0,25433.9499,46.5823,46.8015,25553.619,119.6691,0.004706000000000099,1.0
15,DHR,USD,82.0,20695.3747,252.3826,261.4114,21435.7348,740.3601,0.03577399999999997,1.0
16,DTE,USD,195.0,20147.4423,103.3202,109.3497,21323.1915,1175.7492,0.05835699999999999,1.0
17,DUK,USD,273.0,22705.349860547423,83.1698,100.6019,27464.3187,4758.9688,0.20959700000000003,1.0
18,ED,USD,261.0,23216.1277,88.9507,87.9473,22954.2453,-261.8824,-0.011279999999999957,1.0
19,EIX,USD,378.0,24554.31056732673,64.9585,68.4624,25878.7872,1324.4766,0.05394100000000002,1.0
20,ETR,USD,539.0,23271.81544527293,43.1759,52.3742,28229.6938,4957.8784,0.21304199999999995,1.0
21,HCA,USD,67.0,20410.969624637684,304.6413,335.8604,22502.6468,2091.6772,0.10247800000000007,1.0
22,IMB.L,GBp,872.0,22207.5006,25.4673,2111.8416,23813.8611,1606.3605,0.07233500000000004,77.33
23,INCY,USD,331.0,19555.1556,59.079,65.8,21779.8,2224.6444,0.11376300000000006,1.0
24,ISRG,USD,50.0,16632.388224679486,332.6478,455.06,22753.0,6120.6118,0.367993,1.0
25,KMB,USD,163.0,20613.189646666666,126.4613,126.7512,20660.4456,47.256,0.0022919999999999607,1.0
26,KO,USD,403.0,24334.4631,60.3833,61.7723,24894.2369,559.7738,0.023003000000000107,1.0
27,KR,USD,504.0,21942.759088944,43.5372,51.9032,26159.2128,4216.4537,0.19215800000000005,1.0
28,LLY,USD,26.0,12802.896783451717,492.4191,867.6833,22559.7658,9756.869,0.7620830000000001,1.0
29,MDT,USD,266.0,20786.587798529414,78.1451,75.1015,19976.999,-809.5888,-0.03894799999999998,1.0
30,MKS.L,GBp,6976.0,17473.55436306246,2.5048,325.558,29368.8427,11895.2883,0.680766,77.33
31,MO,USD,783.0,27618.00222622556,35.272,43.368,33957.144,6339.1418,0.22953099999999993,1.0
32,MRK,USD,209.0,19428.51656067829,92.9594,117.2626,24507.8834,5079.3668,0.261439,1.0
33,NEE,USD,348.0,25210.8808,72.4451,68.5488,23854.9824,-1355.8984,-0.053783000000000025,1.0
34,NI,USD,860.0,23319.922592363266,27.1162,29.0472,24980.592,1660.6694,0.07121200000000005,1.0
35,NRG,USD,405.0,18106.613751013774,44.7077,74.5983,30212.3115,12105.6977,0.6685779999999999,1.0
36,PEG,USD,410.0,22024.932539055735,53.7193,71.6069,29358.829,7333.8965,0.33298300000000003,1.0
37,PG,USD,167.0,25255.00976495327,151.2276,160.2446,26760.8482,1505.8384,0.05962500000000004,1.0
38,PM,USD,281.0,23319.158149540945,82.9863,102.5821,28825.5701,5506.412,0.23613299999999993,1.0
39,PPL,USD,935.0,22964.00554869678,24.5604,27.2257,25456.0295,2492.024,0.10851999999999995,1.0
40,SO,USD,368.0,24001.935515035184,65.2227,76.8244,28271.3792,4269.4437,0.17787799999999998,1.0
41,SRE,USD,309.0,22412.7347,72.5331,73.684,22768.356,355.6213,0.015867000000000075,1.0
42,STZ,USD,81.0,20172.0447,249.0376,236.3369,19143.2889,-1028.7558,-0.05099900000000002,1.0
43,SYK,USD,62.0,20408.7722,329.1737,336.1537,20841.5294,432.7572,0.02120499999999992,1.0
44,TMO,USD,34.0,18064.9341,531.3216,548.9933,18665.7722,600.8381,0.03326000000000007,1.0
45,TSCO.L,GBp,5322.0,21282.67869737926,3.999,325.7433,22418.2832,1135.6045,0.053358000000000017,77.33
46,TSN,USD,426.0,22954.284835606388,53.8833,55.87,23800.62,846.3352,0.03686999999999996,1.0
47,ULVR.L,GBp,346.0,20166.1526,58.2837,4750.8965,21257.0825,1090.9299,0.05409700000000006,77.33
48,VRTX,USD,52.0,20053.84667755102,385.6509,490.32,25496.64,5442.7933,0.271409,1.0
49,WMT,USD,400.0,19765.15743873741,49.4129,69.4844,27793.76,8028.6026,0.4061999999999999,1.0
