,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,176.0,17592.982963276965,99.9601,131.8302,23202.1152,5609.1322,0.3188279999999999,1.0
1,ADM,USD,351.0,19287.187669096824,54.9493,67.8687,23821.9137,4534.726,0.23511499999999996,1.0
2,AEP,USD,294.0,23004.398108,78.2463,82.7291,24322.3554,1317.9573,0.05729099999999998,1.0
3,AMGN,USD,82.0,17635.685599999997,215.0693,216.5503,17757.1246,121.439,0.006885999999999948,1.0
4,ATO,USD,196.0,19089.738384989083,97.3966,100.8964,19775.6944,685.956,0.03593299999999999,1.0
5,AZN.L,GBp,146.0,19271.2133,131.9946,10777.293,19301.825,30.6117,0.0015890000000000626,81.52000000000001
6,BATS.L,GBp,525.0,22498.732300000003,42.8547,3616.9578,23293.7052,794.9729,0.035334999999999894,81.52000000000001
7,BAYN.DE,EUR,226.0,13828.71792231405,61.189,57.3035,13702.8791,-125.8388,-0.009099999999999997,0.9451
8,BMY,USD,399.0,22243.5233,55.7482,66.438,26508.762,4265.2387,0.191751,1.0
9,CAH,USD,306.0,16525.9214,54.0063,49.7233,15215.3298,-1310.5916,-0.07930599999999999,1.0
10,CI,USD,69.0,14715.067575000001,213.2618,248.8139,17168.1591,2453.0915,0.16670600000000002,1.0
11,CNA.L,GBp,23306.0,20415.701074328408,0.876,83.8005,23957.9791,3542.278,0.17348699999999995,81.52000000000001
12,CNC,USD,186.0,13826.119348197673,74.334,84.33,15685.38,1859.2607,0.13447399999999998,1.0
13,CNP,USD,851.0,21094.100943640115,24.7874,26.4101,22474.9951,1380.8942,0.0654650000000001,1.0
14,CPB,USD,561.0,22000.6684,39.2169,41.0102,23006.7222,1006.0538,0.04572799999999999,1.0
15,CVS,USD,188.0,13972.875940515765,74.3238,81.4591,15314.3108,1341.4349,0.09600300000000006,1.0
16,D,USD,309.0,20781.097690000002,67.2527,65.6128,20274.3552,-506.7425,-0.02438399999999996,1.0
