,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,158.0,16115.614440382711,101.9976,134.1264,21191.9712,5076.3568,0.31499600000000005,1.0
1,ADM,USD,329.0,19141.2875382516,58.1802,85.2456,28045.8024,8904.5149,0.46520000000000006,1.0
2,AEP,USD,282.0,22164.728953211288,78.5983,78.8418,22233.3876,68.6586,0.003098000000000045,1.0
3,AES,USD,994.0,22350.475499999997,22.4854,23.7887,23645.9678,1295.4923,0.05796200000000007,1.0
4,AMGN,USD,79.0,17067.4416361516,216.0436,259.2386,20479.8494,3412.4078,0.1999359999999999,1.0
5,AZN.L,GBp,110.0,13298.5289,120.8957,10806.0332,14162.5599,864.031,0.06497200000000003,83.93
6,BATS.L,GBp,666.0,24615.43,36.9601,3278.0339,26011.8024,1396.3724,0.05672799999999989,83.93
7,BDX,USD,75.0,12631.6615,168.4222,162.2838,12171.285,-460.3765,-0.03644700000000001,1.0
8,BIIB,USD,50.0,13932.4185,278.6484,302.05,15102.5,1170.0815,0.08398299999999992,1.0
9,BMY,USD,299.0,16682.19906780594,55.7933,66.0899,19760.8801,3078.681,0.18454900000000007,1.0
10,CAG,USD,935.0,26886.123199999998,28.7552,29.3528,27444.868,558.7448,0.020782000000000078,1.0
11,CAH,USD,294.0,17228.356269346732,58.5999,71.9369,21149.4486,3921.0923,0.22759400000000007,1.0
12,CI,USD,71.0,16412.476796606334,231.1616,292.8452,20792.0092,4379.5324,0.266842,1.0
13,CNC,USD,183.0,14583.560535261931,79.6916,80.93,14810.19,226.6295,0.01554000000000011,1.0
14,CNP,USD,785.0,19599.105721735592,24.967,26.8127,21047.9695,1448.8638,0.07392599999999994,1.0
15,CPB,USD,654.0,26204.00910493758,40.0673,43.9089,28716.4206,2512.4115,0.09587900000000005,1.0
16,CVS,USD,201.0,15688.878776417463,78.0541,83.9573,16875.4173,1186.5385,0.07563000000000009,1.0
17,DGE.L,GBp,466.0,19285.6884,41.3856,3648.5498,20257.6457,971.9573,0.05039799999999994,83.93
18,DTE,USD,204.0,23407.2118,114.7412,100.4314,20488.0056,-2919.2062,-0.12471399999999999,1.0
19,ED,USD,284.0,21357.0282477543,75.2008,81.2105,23063.782,1706.7538,0.07991499999999996,1.0
20,ETR,USD,480.0,23107.645366963912,48.1409,48.3913,23227.824,120.1786,0.005201000000000011,1.0
21,EXC,USD,578.0,17084.314622466096,29.5576,33.226,19204.628,2120.3134,0.12410999999999994,1.0
22,FE,USD,697.0,23423.4091,33.606,32.8959,22928.4423,-494.9668,-0.021129999999999982,1.0
23,GILD,USD,259.0,15025.821997577854,58.0148,74.2053,19219.1727,4193.3507,0.27907499999999996,1.0
24,GIS,USD,414.0,23501.853076281885,56.7678,69.2897,28685.9358,5184.0827,0.22058099999999992,1.0
25,HCA,USD,59.0,12277.3089,208.09,220.9878,13038.2802,760.9713,0.06198199999999998,1.0
26,IMB.L,GBp,1087.0,24324.330250344825,22.3775,2103.958,27248.9258,2924.5955,0.12023300000000003,83.93
27,INCY,USD,170.0,13128.6155,77.2272,77.96,13253.2,124.5845,0.00948900000000008,1.0
28,JNJ,USD,103.0,15852.8389,153.9111,157.7539,16248.6517,395.8128,0.0249680000000001,1.0
29,KHC,USD,731.0,22356.979059411675,30.5841,31.6442,23131.9102,774.9311,0.03466199999999997,1.0
30,KO,USD,418.0,20212.175954341397,48.3545,54.7056,22866.9408,2654.7648,0.13134500000000005,1.0
31,KR,USD,601.0,25081.9233,41.7336,44.8364,26946.6764,1864.7531,0.07434800000000008,1.0
32,LLY,USD,46.0,13029.369171785393,283.2472,351.715,16178.89,3149.5208,0.24172499999999997,1.0
33,LW,USD,310.0,23694.262044951138,76.4331,77.708,24089.48,395.218,0.016680000000000028,1.0
