,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,117.0,15796.0422,135.0089,134.6116,15749.5572,-46.485,-0.002943000000000029,1.0
1,ABT,USD,122.0,12550.52675967742,102.8732,90.5746,11050.1012,-1500.4256,-0.11955099999999996,1.0
2,ADM,USD,421.0,32197.2343,76.478,67.9892,28623.4532,-3573.7811,-0.11099700000000001,1.0
3,AMGN,USD,58.0,12386.300799999999,213.5569,246.6879,14307.8982,1921.5974,0.15513899999999992,1.0
4,BDX,USD,66.0,12342.773574999997,187.0117,193.0145,12738.957,396.1834,0.0320990000000001,1.0
5,BSX,USD,241.0,11479.664134523697,47.6335,52.81,12727.21,1247.5459,0.10867399999999994,1.0
6,CAH,USD,210.0,13162.017958926392,62.6763,83.1255,17456.355,4294.337,0.3262670000000001,1.0
7,CCH.L,GBp,853.0,23986.614963232325,28.1203,2193.6792,22816.8316,-1169.7834,-0.048768000000000034,82.01
8,CHD,USD,304.0,27873.79493884297,91.6901,88.9674,27046.0896,-827.7053,-0.029695000000000027,1.0
9,CI,USD,55.0,14683.972298387096,266.9813,274.385,15091.175,407.2027,0.02773099999999995,1.0
10,CL,USD,336.0,23887.71093245033,71.0944,66.3344,22288.3584,-1599.3525,-0.06695300000000004,1.0
11,CLX,USD,179.0,24826.9476282441,138.698,117.5543,21042.2197,-3784.7279,-0.15244400000000002,1.0
12,CNA.L,GBp,15889.0,18900.82578337413,1.1896,149.1691,28900.7174,9999.8916,0.529013,82.01
13,COO,USD,198.0,17635.063756223175,89.066,77.975,15439.05,-2196.0138,-0.12452600000000003,1.0
14,COST,USD,54.0,27183.9114,503.4058,550.7162,29738.6748,2554.7634,0.09398100000000009,1.0
15,CTEC.L,GBp,3732.0,10812.7474,2.8973,213.2833,9705.8075,-1106.9399,-0.10237200000000002,82.01
16,EIX,USD,483.0,29896.1404,61.8968,53.8189,25994.5287,-3901.6117,-0.130506,1.0
17,EXC,USD,659.0,24605.8415,37.3382,33.3123,21952.8057,-2653.0358,-0.107823,1.0
18,FE,USD,762.0,24021.3586,31.5241,29.3667,22377.4254,-1643.9332,-0.06843699999999997,1.0
19,GILD,USD,222.0,13540.83918980559,60.9948,68.242,15149.724,1608.8848,0.11881699999999995,1.0
20,HCA,USD,63.0,14127.715940026077,224.2495,242.5515,15280.7445,1153.0286,0.08161400000000008,1.0
21,HLN.L,GBp,2959.0,11768.1592,3.9771,337.8825,12191.1269,422.9677,0.03593500000000005,82.01
22,HUM,USD,24.0,10919.5278,454.9803,476.1814,11428.3536,508.8258,0.04659799999999992,1.0
23,ISRG,USD,41.0,12534.222408333333,305.7127,294.98,12094.18,-440.0424,-0.035107,1.0
24,JNJ,USD,88.0,13738.9614,156.1246,143.9973,12671.7624,-1067.199,-0.077677,1.0
25,KMB,USD,202.0,24097.86518729645,119.2964,107.9006,21795.9212,-2301.944,-0.09552499999999997,1.0
26,KO,USD,483.0,26203.5699,54.2517,51.5256,24886.8648,-1316.7051,-0.05024899999999999,1.0
27,KR,USD,765.0,32928.26268806326,43.0435,41.6791,31884.5115,-1043.7512,-0.031698000000000004,1.0
28,LH,USD,79.0,15689.155,198.5969,193.6532,15298.6028,-390.5522,-0.024893000000000054,1.0
29,LLY,USD,25.0,7378.120191747154,295.1248,528.9781,13224.4525,5846.3323,0.7923880000000001,1.0
30,MDLZ,USD,462.0,28169.197975716786,60.9723,63.7071,29432.6802,1263.4822,0.04485300000000003,1.0
31,MDT,USD,154.0,11769.377984541063,76.4245,71.7113,11043.5402,-725.8378,-0.06167100000000003,1.0
32,MKS.L,GBp,10455.0,22463.625384192816,2.1486,233.2453,29735.1495,7271.5241,0.3237030000000001,82.01
33,MNST,USD,519.0,24925.077811240382,48.0252,52.54,27268.26,2343.1822,0.09400900000000001,1.0
34,MO,USD,924.0,31680.13936887095,34.2859,34.3298,31720.7352,40.5958,0.0012799999999999478,1.0
35,MRK,USD,166.0,13117.0247253015,79.0182,94.8145,15739.207,2622.1823,0.19990700000000006,1.0
36,NRG,USD,840.0,30243.179764161847,36.0038,35.7839,30058.476,-184.7038,-0.006108000000000002,1.0
37,OCDO.L,GBp,2100.0,23260.205,11.0763,586.8,15025.9724,-8234.2326,-0.35400600000000004,82.01
38,PEP,USD,172.0,26902.590652574625,156.4104,155.044,26667.568,-235.0227,-0.008735999999999966,1.0
39,PG,USD,231.0,33461.77163181818,144.8562,136.1842,31458.5502,-2003.2214,-0.059865999999999975,1.0
40,PM,USD,359.0,29459.53551325352,82.06,82.1951,29508.0409,48.5054,0.0016460000000000363,1.0
41,SAN.PA,EUR,130.0,12641.6527,97.2435,93.6372,12860.8938,219.2411,0.01734300000000011,0.9465
42,SBRY.L,GBp,7605.0,25997.80627476787,3.4185,247.4468,22946.3835,-3051.4228,-0.11736800000000003,82.01
43,SJM,USD,193.0,25097.7413,130.0401,110.3342,21294.5006,-3803.2407,-0.15153700000000003,1.0
44,STZ,USD,114.0,27367.9301,240.0696,236.1898,26925.6372,-442.2929,-0.01616099999999998,1.0
45,SYK,USD,50.0,13987.133857142859,279.7427,267.4078,13370.39,-616.7439,-0.04409399999999997,1.0
46,TAP,USD,559.0,33012.372173033706,59.0561,57.5408,32165.3072,-847.065,-0.025658999999999987,1.0
47,TMO,USD,20.0,10758.1654,537.9083,491.8835,9837.67,-920.4954,-0.08556299999999994,1.0
48,UNH,USD,23.0,10478.3521,455.5805,488.9782,11246.4986,768.1465,0.07330799999999993,1.0
49,WMT,USD,788.0,36148.59727602726,45.8739,51.9347,40924.5436,4775.9463,0.1321190000000001,1.0
50,ZTS,USD,66.0,12159.7842,184.2392,166.9476,11018.5416,-1141.2426,-0.09385399999999999,1.0
