,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,94.0,13355.7024,142.0819,135.3634,12724.1596,-631.5428,-0.04728600000000005,1.0
1,ABBV,USD,111.0,15457.058764585621,139.2528,156.8094,17405.8434,1948.7846,0.126077,1.0
2,ABF.L,GBp,855.0,26448.6779,30.9341,2700.1321,28749.8499,2301.172,0.08700599999999992,80.30000000000001
3,ABT,USD,146.0,15320.121002684564,104.9323,102.6915,14992.959,-327.162,-0.021355000000000013,1.0
4,AEP,USD,333.0,26466.8402,79.48,80.4816,26800.3728,333.5326,0.012602000000000002,1.0
5,AMGN,USD,54.0,11994.541808108108,222.1211,256.8752,13871.2608,1876.719,0.15646500000000008,1.0
6,ATO,USD,245.0,27558.7447,112.4847,113.2216,27739.292,180.5473,0.0065509999999999735,1.0
7,BAX,USD,331.0,13545.682999999999,40.9235,39.3299,13018.1969,-527.4861,-0.038941,1.0
8,BDX,USD,66.0,11705.521,177.3564,176.5226,11650.4916,-55.0294,-0.004700999999999955,1.0
9,BSX,USD,251.0,12631.132340752654,50.3232,72.91,18300.41,5669.2777,0.4488350000000001,1.0
10,CAH,USD,169.0,12098.029016973886,71.586,100.5871,16999.2199,4901.1909,0.4051229999999999,1.0
11,CHD,USD,315.0,29229.1358193703,92.7909,104.8259,33020.1585,3791.0227,0.12969999999999993,1.0
12,CI,USD,57.0,15587.777032631784,273.4698,339.1531,19331.7267,3743.9497,0.2401850000000001,1.0
13,CL,USD,422.0,32109.38081915888,76.0886,84.852,35807.544,3698.1632,0.11517400000000011,1.0
14,CMS,USD,471.0,26692.755,56.6725,56.7005,26705.9355,13.1805,0.0004939999999999944,1.0
15,CNC,USD,254.0,17964.816792468617,70.7276,76.19,19352.26,1387.4432,0.07723199999999997,1.0
16,COST,USD,50.0,26966.5115942029,539.3302,716.0252,35801.26,8834.7484,0.3276190000000001,1.0
17,CTEC.L,GBp,3767.0,11365.55798158474,3.0171,284.8442,13362.4919,1996.9339,0.17571500000000007,80.30000000000001
18,CVS,USD,240.0,17330.62122206573,72.2109,63.0383,15129.192,-2201.4292,-0.12702500000000005,1.0
19,DHR,USD,58.0,14607.3105,251.8502,247.52,14356.16,-251.1505,-0.017194000000000043,1.0
20,DTE,USD,291.0,29715.9489,102.1167,104.2882,30347.8662,631.9173,0.02126500000000009,1.0
21,DUK,USD,313.0,25982.523473053323,83.0113,92.0167,28801.2271,2818.7036,0.10848400000000002,1.0
22,ETR,USD,689.0,29692.88746096257,43.0956,49.9927,34444.9703,4752.0828,0.16004200000000002,1.0
23,EW,USD,130.0,12272.5603,94.4043,88.61,11519.3,-753.2603,-0.061378000000000044,1.0
24,GSK.L,GBp,733.0,15078.186883168317,20.5705,1634.7009,14921.9895,-156.1974,-0.010357999999999978,80.30000000000001
25,ISRG,USD,36.0,11137.078324679485,309.3633,375.01,13500.36,2363.2817,0.21219900000000003,1.0
26,JNJ,USD,98.0,14638.097429906542,149.3683,140.0121,13721.1858,-916.9116,-0.06263799999999997,1.0
27,KHC,USD,866.0,27921.314046294417,32.2417,34.5393,29911.0338,1989.7198,0.07126199999999994,1.0
28,KO,USD,460.0,25439.378007874016,55.303,58.0789,26716.294,1276.916,0.05019400000000007,1.0
29,KR,USD,676.0,29431.161000250286,43.5372,53.8458,36399.7608,6968.5998,0.23677700000000002,1.0
30,LLY,USD,21.0,8078.800004619223,384.7048,722.1268,15164.6628,7085.8628,0.8770929999999999,1.0
31,MDLZ,USD,418.0,26393.52305423847,63.1424,67.1302,28060.4236,1666.9005,0.06315599999999999,1.0
32,MDT,USD,192.0,14803.819400930231,77.1032,75.3576,14468.6592,-335.1602,-0.022639999999999993,1.0
33,MKS.L,GBp,7889.0,18254.091210139526,2.3139,257.7497,25322.3834,7068.2922,0.387197,80.30000000000001
34,MNST,USD,453.0,26369.072799999998,58.2099,54.33,24611.49,-1757.5828,-0.06665399999999999,1.0
35,MO,USD,922.0,32098.13335925203,34.8136,37.0823,34189.8806,2091.7472,0.06516699999999997,1.0
36,MRK,USD,157.0,12941.492535728174,82.4299,119.0207,18686.2499,5744.7574,0.443902,1.0
37,NRG,USD,687.0,30714.181844312257,44.7077,70.3133,48305.2371,17591.0553,0.5727340000000001,1.0
