,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,139.0,25698.871734632503,184.884,196.7988,27355.0332,1656.1615,0.06444500000000009,1.0
1,ABT,USD,190.0,21597.286993024136,113.6699,127.3787,24201.953,2604.666,0.1206020000000001,1.0
2,ADM,USD,453.0,24054.5027,53.1004,58.3756,26444.1468,2389.6441,0.0993440000000001,1.0
3,AEE,USD,299.0,25800.597777040683,86.2896,100.0887,29926.5213,4125.9235,0.15991599999999995,1.0
4,AEP,USD,252.0,21034.44395676592,83.47,111.3447,28058.8644,7024.4204,0.33394900000000005,1.0
5,AES,USD,1943.0,25490.8119,13.1193,12.7354,24744.8822,-745.9297,-0.02926200000000001,1.0
6,BATS.L,GBp,490.0,18151.896332473323,37.0447,4198.1626,27779.8741,9627.9778,0.530411,74.05000000000001
7,BMY,USD,538.0,27911.403777024487,51.8799,46.1739,24841.5582,-3069.8456,-0.109985,1.0
8,BSX,USD,258.0,17272.711731843807,66.9485,102.5,26445.0,9172.2883,0.5310280000000001,1.0
9,CAH,USD,221.0,22237.515401074663,100.6222,146.9145,32468.1045,10230.5891,0.46006100000000005,1.0
10,CMS,USD,331.0,21911.364920525342,66.1975,72.3671,23953.5101,2042.1452,0.09319999999999995,1.0
11,CNA.L,GBp,11712.0,20884.159858715888,1.7831,162.0546,25631.107,4746.9471,0.22732799999999997,74.05000000000001
12,CNP,USD,737.0,23308.380008208973,31.626,37.9864,27995.9768,4687.5968,0.2011130000000001,1.0
13,CVS,USD,462.0,28842.302873999994,62.4292,64.8322,29952.4764,1110.1735,0.03849199999999997,1.0
14,D,USD,470.0,22940.65791242696,48.8099,60.0689,28232.383,5291.7251,0.23066999999999993,1.0
15,DGX,USD,157.0,26741.0336,170.3251,176.6674,27736.7818,995.7482,0.03723600000000005,1.0
16,DTE,USD,204.0,24758.627093886327,121.3658,138.0197,28156.0188,3397.3917,0.13722100000000004,1.0
17,DUK,USD,218.0,19870.860416174935,91.1507,122.5151,26708.2918,6837.4314,0.3440939999999999,1.0
18,ED,USD,228.0,24204.974139705882,106.1622,102.0025,23256.57,-948.4041,-0.03918200000000005,1.0
19,ES,USD,465.0,29347.84921546392,63.1137,64.1495,29829.5175,481.6683,0.016412000000000093,1.0
20,ETR,USD,337.0,17088.30106540276,50.7071,89.7864,30258.0168,13169.7157,0.7706869999999999,1.0
21,EVRG,USD,452.0,30271.074850661622,66.9714,71.3276,32240.0752,1969.0003,0.06504599999999994,1.0
22,EW,USD,281.0,22527.7953,80.1701,77.68,21828.08,-699.7153,-0.031059999999999977,1.0
23,EXC,USD,625.0,23171.534236629373,37.0745,44.4578,27786.125,4614.5908,0.1991480000000001,1.0
24,FE,USD,565.0,21685.88088366245,38.3821,43.1115,24357.9975,2672.1166,0.12321899999999997,1.0
25,GILD,USD,306.0,24348.12636813848,79.569,117.8593,36064.9458,11716.8194,0.4812209999999999,1.0
26,HCA,USD,74.0,25606.13686768146,346.0289,388.6058,28756.8292,3150.6923,0.12304399999999993,1.0
27,HSIC,USD,322.0,22568.9864,70.09,68.99,22214.78,-354.2064,-0.015693999999999986,1.0
28,IMB.L,GBp,632.0,17595.316902034952,27.8407,3029.8691,25859.2474,8263.9305,0.4696659999999999,74.05000000000001
29,JNJ,USD,163.0,25874.10203508523,158.7368,171.1468,27896.9284,2022.8264,0.07817999999999992,1.0
30,KR,USD,415.0,23677.31415213621,57.0538,69.2559,28741.1985,5063.8843,0.21387,1.0
31,MDLZ,USD,406.0,27131.9302,66.8274,60.606,24606.036,-2525.8942,-0.09309699999999999,1.0
32,MDT,USD,359.0,30846.028556806537,85.9221,90.7961,32595.7999,1749.7713,0.056726000000000054,1.0
33,MNST,USD,408.0,24639.67841059603,60.3914,64.15,26173.2,1533.5216,0.0622370000000001,1.0
34,MO,USD,576.0,22659.2980019466,39.3391,62.2567,35859.8592,13200.5612,0.582565,1.0
35,NEE,USD,363.0,25089.1977,69.1162,70.78,25693.14,603.9423,0.02407300000000001,1.0
