,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,135.0,20523.382450476052,152.0251,191.2642,25820.667,5297.2845,0.2581089999999999,1.0
1,AEE,USD,315.0,26343.0999,83.6289,84.0718,26482.617,139.5171,0.005295999999999967,1.0
2,AEP,USD,296.0,24116.784172751322,81.4756,91.3881,27050.8776,2934.0934,0.12166199999999994,1.0
3,AMGN,USD,76.0,18956.4750716159,249.4273,307.0458,23335.4808,4379.0057,0.23100300000000007,1.0
4,BMY,USD,497.0,25707.9087,51.7262,51.516,25603.452,-104.4567,-0.0040639999999999565,1.0
5,BSX,USD,338.0,20389.521883516296,60.324,86.44,29216.72,8827.1981,0.4329289999999999,1.0
6,CAH,USD,209.0,18314.358366903154,87.6285,113.3837,23697.1933,5382.8349,0.293914,1.0
7,CL,USD,235.0,18385.762887991725,78.2373,87.0131,20448.0785,2062.3156,0.11216899999999996,1.0
8,CLX,USD,159.0,24477.2953,153.9453,153.1651,24353.2509,-124.0444,-0.005067999999999961,1.0
9,CMS,USD,453.0,29822.4497,65.8332,64.8605,29381.8065,-440.6432,-0.014774999999999983,1.0
10,COST,USD,28.0,17703.826116425123,632.2795,893.3615,25014.122,7310.2959,0.412922,1.0
11,D,USD,597.0,28392.0791510989,47.5579,53.2953,31817.2941,3425.2149,0.12064000000000008,1.0
12,DTE,USD,254.0,30835.7046,121.4004,115.6357,29371.4678,-1464.2368,-0.047485,1.0
13,DUK,USD,262.0,22670.386390706313,86.5282,107.7109,28220.2558,5549.8694,0.244807,1.0
14,ED,USD,244.0,23987.0078875,98.3074,94.1013,22960.7172,-1026.2907,-0.04278499999999996,1.0
15,EIX,USD,429.0,28491.908331554245,66.4147,74.6618,32029.9122,3538.0039,0.12417600000000006,1.0
16,ES,USD,401.0,25007.099097889186,62.3618,56.6166,22703.2566,-2303.8425,-0.09212699999999996,1.0
17,ETR,USD,433.0,18978.420766200314,43.8301,69.9959,30308.2247,11329.8039,0.5969819999999999,1.0
18,EXC,USD,612.0,22032.3455,36.0006,36.2962,22213.2744,180.9289,0.008210999999999968,1.0
19,FE,USD,705.0,28055.725695895522,39.7954,39.1256,27583.548,-472.1777,-0.01683100000000004,1.0
20,GILD,USD,329.0,24561.8883,74.6562,87.9534,28936.6686,4374.7803,0.17811200000000005,1.0
21,GIS,USD,364.0,24364.964974177215,66.9367,61.1936,22274.4704,-2090.4946,-0.08579899999999996,1.0
22,HCA,USD,87.0,28794.342160869568,330.9695,344.9085,30007.0395,1212.6973,0.04211600000000004,1.0
23,IMB.L,GBp,722.0,18598.135048222863,25.7592,2398.7991,22592.3943,3994.2593,0.214766,76.66
24,INCY,USD,313.0,23733.4598,75.8258,80.95,25337.35,1603.8902,0.06757900000000006,1.0
25,ISRG,USD,47.0,16835.929839435095,358.2113,515.55,24230.85,7394.9202,0.4392339999999999,1.0
26,JNJ,USD,164.0,25588.2268,156.0258,151.1677,24791.5028,-796.724,-0.03113699999999997,1.0
27,KHC,USD,757.0,23791.7808,31.429,30.6242,23182.5194,-609.2614,-0.025607000000000046,1.0
28,KMB,USD,191.0,24394.916674117645,127.7221,123.8163,23648.9133,-746.0034,-0.03058000000000005,1.0
29,KO,USD,378.0,23121.27176787746,61.1674,60.9894,23053.9932,-67.2786,-0.002909999999999968,1.0
30,KR,USD,426.0,23273.1371,54.6318,58.001,24708.426,1435.2889,0.06167100000000003,1.0
31,MDT,USD,327.0,27819.194,85.074,85.904,28090.608,271.414,0.009756000000000098,1.0
32,MKC,USD,293.0,22018.7373,75.1493,73.6146,21569.0778,-449.6595,-0.02042200000000005,1.0
33,MKS.L,GBp,5621.0,15977.839903075694,2.8425,398.1486,29193.7553,13215.9154,0.8271569999999999,76.66
34,MO,USD,592.0,21662.550197705234,36.5921,48.8738,28933.2896,7270.7394,0.3356380000000001,1.0
35,NEE,USD,358.0,26126.552515642463,72.9792,71.2985,25524.863,-601.6895,-0.023029999999999995,1.0
36,NRG,USD,365.0,19612.88411885113,53.7339,90.8651,33165.7615,13552.8774,0.69102,1.0
37,PEG,USD,353.0,20569.501908275175,58.2705,79.9942,28237.9526,7668.4507,0.37280800000000003,1.0
38,PM,USD,222.0,19363.366015757572,87.2224,118.6452,26339.2344,6975.8684,0.36026099999999994,1.0
39,PNW,USD,295.0,24077.4684,81.6185,85.7132,25285.394,1207.9256,0.05016899999999991,1.0
40,PPL,USD,977.0,24502.56331774741,25.0794,31.0498,30335.6546,5833.0913,0.23805999999999994,1.0
41,RMD,USD,105.0,25277.21972222222,240.7354,242.3741,25449.2805,172.0608,0.0068070000000000075,1.0
42,SO,USD,328.0,21874.771086581906,66.6914,83.2428,27303.6384,5428.8673,0.24817899999999993,1.0
43,SRE,USD,339.0,24984.40781909548,73.7003,84.2956,28576.2084,3591.8006,0.14376199999999995,1.0
44,SYK,USD,62.0,21739.0944,350.6306,363.8063,22555.9906,816.8962,0.03757699999999997,1.0
45,SYY,USD,319.0,23506.390099999997,73.6877,73.8505,23558.3095,51.9194,0.0022089999999999055,1.0
46,TSCO.L,GBp,4935.0,20244.852760934657,4.1023,357.17,22992.877,2748.0242,0.13573999999999997,76.66
47,WEC,USD,311.0,27792.920499999997,89.3663,91.2852,28389.6972,596.7767,0.021471999999999936,1.0
48,WMT,USD,343.0,18175.503366606703,52.9898,82.2973,28227.9739,10052.4705,0.553078,1.0
49,XEL,USD,346.0,21512.79689639889,62.1757,63.3911,21933.3206,420.5237,0.0195479999999999,1.0
