,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,92.0,11653.844937735848,126.6722,149.8567,13786.8164,2132.9715,0.18302799999999997,1.0
1,ABBV,USD,147.0,12918.56694526841,87.8814,91.1466,13398.5502,479.9833,0.03715500000000005,1.0
2,ABT,USD,105.0,12234.1688,116.5159,107.1627,11252.0835,-982.0853,-0.08027399999999996,1.0
3,ADM,USD,472.0,23904.60172816884,50.6453,56.1085,26483.212,2578.6103,0.10787199999999997,1.0
4,AEP,USD,287.0,22148.85096320475,77.1737,70.3646,20194.6402,-1954.2108,-0.08823099999999995,1.0
5,AES,USD,1073.0,20538.1017,19.1408,19.9673,21424.9129,886.8112,0.043179999999999996,1.0
6,BDX,USD,62.0,10603.4106,171.0228,169.3603,10500.3386,-103.072,-0.00972099999999998,1.0
7,CI,USD,55.0,10119.6595,183.9938,188.5285,10369.0675,249.408,0.024645999999999946,1.0
8,CNP,USD,1140.0,23454.818385152827,20.5744,23.3497,26618.658,3163.8396,0.1348910000000001,1.0
9,COO,USD,134.0,13160.63749036194,98.2137,99.1417,13284.9878,124.3503,0.00944900000000004,1.0
10,COST,USD,63.0,23192.638689705884,368.1371,439.1096,27663.9048,4471.2661,0.19278799999999996,1.0
11,CVS,USD,217.0,14154.148332139739,65.2265,72.6442,15763.7914,1609.6431,0.1137220000000001,1.0
12,DGE.L,GBp,550.0,26658.275144144136,48.4696,3602.8774,27271.9869,613.7118,0.023020999999999958,72.66
13,DGX,USD,110.0,14851.7854,135.0162,131.5075,14465.825,-385.9604,-0.025986999999999982,1.0
14,DHR,USD,52.0,12201.304995238097,234.6405,263.8878,13722.1656,1520.8606,0.12464699999999995,1.0
15,DTE,USD,227.0,23700.977,104.4096,98.0065,22247.4755,-1453.5015,-0.06132700000000002,1.0
16,DUK,USD,269.0,21772.440255870966,80.9384,83.8041,22543.3029,770.8626,0.03540600000000005,1.0
17,EL,USD,78.0,21881.750461484648,280.5353,296.8954,23157.8412,1276.0907,0.05831699999999995,1.0
18,ETR,USD,567.0,27228.92,48.0228,43.2099,24500.0133,-2728.9067,-0.100221,1.0
19,EW,USD,115.0,12266.584300917431,106.666,111.09,12775.35,508.7657,0.04147499999999993,1.0
20,EXC,USD,1137.0,30723.661270454548,27.0217,30.3534,34511.8158,3788.1545,0.12329699999999999,1.0
21,FE,USD,944.0,27954.396788514296,29.6127,30.1107,28424.5008,470.104,0.016817000000000082,1.0
22,GILD,USD,249.0,14633.4142,58.7687,55.8251,13900.4499,-732.9643,-0.05008800000000002,1.0
23,HCA,USD,66.0,12462.590568131869,188.8271,237.3837,15667.3242,3204.7336,0.25714799999999993,1.0
24,HOLX,USD,143.0,11497.24572236842,80.4003,70.02,10012.86,-1484.3857,-0.129108,1.0
25,ISRG,USD,40.0,10592.527571428573,264.8132,332.3,13292.0,2699.4724,0.25484700000000005,1.0
26,JNJ,USD,89.0,12794.801330879494,143.7618,140.7443,12526.2427,-268.5586,-0.020989999999999953,1.0
27,KHC,USD,717.0,21277.5817,29.6758,29.6382,21250.5894,-26.9923,-0.0012670000000000181,1.0
28,KO,USD,508.0,23296.010346922572,45.8583,47.1774,23966.1192,670.1089,0.02876499999999993,1.0
29,KR,USD,709.0,24045.909202308685,33.9152,35.6072,25245.5048,1199.5956,0.04988900000000007,1.0
30,LLY,USD,57.0,12975.462214000001,227.6397,229.0966,13058.5062,83.044,0.006399999999999961,1.0
31,MCK,USD,75.0,14232.204408000001,189.7627,196.1143,14708.5725,476.3681,0.03347100000000003,1.0
32,MDT,USD,119.0,12425.218562195123,104.4136,104.6589,12454.4091,29.1905,0.0023489999999999345,1.0
33,MKS.L,GBp,9594.0,23954.4965,2.4968,181.7074,23992.5791,38.0826,0.0015979999999999883,72.66
34,MO,USD,954.0,32424.80150425185,33.9883,33.7997,32244.9138,-179.8877,-0.005549000000000026,1.0
35,NEE,USD,325.0,24823.9091,76.3813,71.8614,23354.955,-1468.9541,-0.05917499999999998,1.0
36,PEG,USD,443.0,22910.200838570523,51.716,53.1258,23534.7294,624.5286,0.027260000000000062,1.0
37,PEP,USD,181.0,23431.15663502538,129.4539,137.294,24850.214,1419.0574,0.06056299999999992,1.0
38,PFE,USD,415.0,12331.884297518529,29.7154,32.8014,13612.581,1280.6967,0.10385200000000006,1.0
39,PG,USD,173.0,21455.5459,124.0205,127.0656,21982.3488,526.8029,0.024553000000000047,1.0
40,PM,USD,384.0,27286.084917397453,71.0575,78.744,30237.696,2951.6111,0.10817300000000007,1.0
41,PPL,USD,908.0,21976.5774,24.2033,24.4013,22156.3804,179.803,0.008180999999999994,1.0
