,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,192.0,19583.531471857474,101.9976,123.4036,23693.4912,4109.9597,0.20986799999999994,1.0
1,ADM,USD,309.0,17456.6409382516,56.494,82.0754,25361.2986,7904.6577,0.4528160000000001,1.0
2,AEE,USD,232.0,18234.043866666667,78.595,85.8612,19919.7984,1685.7545,0.09245100000000006,1.0
3,AEP,USD,252.0,19770.368360560507,78.4538,91.8239,23139.6228,3369.2544,0.17042000000000002,1.0
4,AES,USD,861.0,19400.8359,22.5329,23.6122,20330.1042,929.2683,0.047898999999999914,1.0
5,AMGN,USD,105.0,22684.57432653061,216.0436,221.9686,23306.703,622.1287,0.027425000000000033,1.0
6,ATO,USD,214.0,22504.8087,105.1627,108.3043,23177.1202,672.3115,0.029873999999999956,1.0
7,AZN.L,GBp,156.0,20301.664555479452,130.1389,10492.2646,18859.2381,-1442.4265,-0.07104999999999995,86.79
8,BMY,USD,350.0,19527.657771679198,55.7933,59.64,20874.0,1346.3422,0.06894599999999995,1.0
9,CAH,USD,398.0,23322.7408,58.5999,65.1721,25938.4958,2615.755,0.11215400000000009,1.0
10,CI,USD,104.0,24040.811082352942,231.1616,274.7734,28576.4336,4535.6225,0.18866399999999994,1.0
11,CMS,USD,315.0,18549.610550847457,58.8877,62.4677,19677.3255,1127.7149,0.060794000000000015,1.0
12,CNA.L,GBp,22138.0,19395.64732377967,0.8761,86.7969,22139.76,2744.1127,0.141513,86.79
13,CNC,USD,287.0,22871.485648197675,79.6916,91.99,26401.13,3529.6444,0.15432500000000005,1.0
14,CNP,USD,809.0,20198.314049533878,24.967,29.9881,24260.3729,4062.0589,0.20110899999999998,1.0
15,COST,USD,39.0,19388.7935,497.1486,513.366,20021.274,632.4805,0.03262100000000001,1.0
16,CPB,USD,643.0,25493.10426684492,39.6471,41.3617,26595.5731,1102.4688,0.043247000000000035,1.0
17,CVS,USD,297.0,23182.07460993028,78.0541,89.8007,26670.8079,3488.7333,0.150493,1.0
18,D,USD,287.0,19276.319407023126,67.1649,70.0533,20105.2971,828.9777,0.04300499999999996,1.0
19,DTE,USD,187.0,21623.5802,115.6341,119.3592,22320.1704,696.5902,0.032215000000000105,1.0
20,DUK,USD,207.0,18612.899533576645,89.9174,95.7684,19824.0588,1211.1593,0.0650710000000001,1.0
21,ED,USD,292.0,21916.13421785054,75.0553,89.3915,26102.318,4186.1838,0.19100800000000007,1.0
22,EIX,USD,411.0,23319.1457,56.7376,57.6317,23686.6287,367.483,0.01575900000000008,1.0
23,ETR,USD,431.0,20824.10663405096,48.3158,52.7938,22754.1278,1930.0212,0.09268199999999993,1.0
24,EXC,USD,580.0,17087.1831933162,29.4607,40.286,23365.88,6278.6968,0.3674489999999999,1.0
25,GIS,USD,423.0,23472.99874831712,55.4917,65.4785,27697.4055,4224.4068,0.17996900000000005,1.0
26,IMB.L,GBp,987.0,21950.938150344828,22.2401,1947.8319,22151.2857,200.3475,0.00912500000000005,86.79
27,KHC,USD,690.0,20937.120224349448,30.3437,30.5629,21088.401,151.2808,0.007223999999999897,1.0
28,KO,USD,367.0,17411.543622980837,47.4429,55.7499,20460.2133,3048.6697,0.175095,1.0
29,LLY,USD,64.0,18127.817978136198,283.2472,308.8644,19767.3216,1639.5036,0.090441,1.0
30,LW,USD,307.0,23281.8744,75.8367,74.3808,22834.9056,-446.9688,-0.01919800000000005,1.0
31,MCK,USD,76.0,21133.193400000004,278.0683,360.0703,27365.3428,6232.1494,0.294899,1.0
32,MRK,USD,306.0,22327.636039273806,72.9661,77.9733,23859.8298,1532.1938,0.06862400000000002,1.0
33,NG.L,GBp,1533.0,22162.475053711314,14.4569,1069.2141,18885.8764,-3276.5987,-0.14784299999999995,86.79
34,NI,USD,850.0,20789.334172774394,24.458,27.1035,23037.975,2248.6408,0.10816500000000007,1.0
35,PEG,USD,336.0,18976.5816,56.4779,60.4238,20302.3968,1325.8152,0.06986599999999998,1.0
36,PEP,USD,142.0,21344.584833783785,150.314,154.5383,21944.4386,599.8538,0.02810299999999999,1.0
37,PFE,USD,491.0,18314.027172945272,37.2994,39.2187,19256.3817,942.3545,0.051457000000000086,1.0
38,SJM,USD,176.0,21795.9838,123.8408,123.2222,21687.1072,-108.8766,-0.004994999999999972,1.0
39,SO,USD,354.0,20901.38122086438,59.0434,69.9988,24779.5752,3878.194,0.18554800000000005,1.0
40,SRE,USD,393.0,25039.191260683758,63.713,77.2487,30358.7391,5319.5478,0.21244799999999997,1.0
41,STZ,USD,86.0,19690.5379,228.9597,231.0902,19873.7572,183.2193,0.009304999999999897,1.0
42,SYY,USD,271.0,20865.855616107383,76.9958,75.7093,20517.2203,-348.6353,-0.016708999999999974,1.0
43,TSN,USD,284.0,19510.08387367702,68.6975,67.03,19036.52,-473.5639,-0.02427299999999999,1.0
44,UNH,USD,47.0,19059.29349092656,405.5169,491.033,23078.551,4019.2575,0.21088200000000001,1.0
45,VRTX,USD,81.0,19880.973313332277,245.4441,292.11,23660.91,3779.9367,0.19012800000000007,1.0
46,WEC,USD,204.0,18743.3452033195,91.8791,94.043,19184.772,441.4268,0.023552000000000017,1.0
47,WMT,USD,450.0,19141.0619,42.5357,43.7201,19674.045,532.9831,0.027844999999999898,1.0
48,XEL,USD,315.0,20455.33536448598,64.9376,67.9905,21417.0075,961.6721,0.04701299999999997,1.0
