,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,150.0,22803.758278306723,152.0251,181.8836,27282.54,4478.7817,0.19640499999999994,1.0
1,AEP,USD,310.0,25257.442883624695,81.4756,97.8921,30346.551,5089.1081,0.20148999999999995,1.0
2,AMGN,USD,77.0,19205.902375189795,249.4273,309.4981,23831.3537,4625.4513,0.2408349999999999,1.0
3,AZN.L,GBp,117.0,18180.085629710145,155.3853,12536.043,19281.1493,1101.0637,0.06056499999999998,76.07000000000001
4,BSX,USD,301.0,17255.6611835163,57.3278,81.37,24492.37,7236.7088,0.419381,1.0
5,CAG,USD,758.0,21955.1939,28.9646,29.4886,22352.3588,397.1649,0.01809100000000008,1.0
6,CAH,USD,212.0,17979.977052744784,84.8112,109.1441,23138.5492,5158.5721,0.286907,1.0
7,CI,USD,68.0,20355.620435523433,299.3474,344.6147,23433.7996,3078.1792,0.1512199999999999,1.0
8,CL,USD,272.0,21280.542576739357,78.2373,104.1517,28329.2624,7048.7198,0.3312280000000001,1.0
9,CMS,USD,388.0,25495.4584,65.7099,65.2907,25332.7916,-162.6668,-0.006380000000000052,1.0
10,CNC,USD,287.0,23049.036,80.3102,72.66,20853.42,-2195.616,-0.09525799999999995,1.0
11,COST,USD,29.0,17780.937326012638,613.1358,879.0104,25491.3016,7710.3643,0.4336310000000001,1.0
12,CPB,USD,591.0,27926.1715,47.2524,47.196,27892.836,-33.3355,-0.0011940000000000284,1.0
13,D,USD,517.0,24083.0624510989,46.5823,53.5475,27684.0575,3600.995,0.1495249999999999,1.0
14,DUK,USD,276.0,23817.08463411175,86.2938,110.7632,30570.6432,6753.5586,0.2835589999999999,1.0
15,ED,USD,256.0,25166.6968,98.3074,98.6942,25265.7152,99.0184,0.003935000000000022,1.0
16,EIX,USD,379.0,24679.110731554247,65.1164,79.8835,30275.8465,5596.7358,0.22677999999999998,1.0
17,ES,USD,379.0,23711.5669,62.5635,62.7963,23799.7977,88.2308,0.0037210000000000854,1.0
18,ETR,USD,536.0,23492.918084719095,43.8301,58.6142,31417.2112,7924.2931,0.33730499999999997,1.0
19,EVRG,USD,490.0,27640.7792,56.4098,57.0331,27946.219,305.4398,0.011049000000000087,1.0
20,FE,USD,790.0,31438.33092164179,39.7954,41.845,33057.55,1619.2191,0.051503000000000076,1.0
21,GILD,USD,286.0,21023.889,73.5101,74.8603,21410.0458,386.1568,0.01836799999999994,1.0
22,GIS,USD,344.0,22998.8391,66.8571,68.5191,23570.5704,571.7313,0.024858999999999964,1.0
23,HCA,USD,69.0,21799.33436086957,315.9324,392.7109,27097.0521,5297.7177,0.24302200000000007,1.0
24,HLN.L,GBp,4158.0,20910.8645,5.0291,387.9778,21206.9369,296.0724,0.014151999999999942,76.07000000000001
25,IMB.L,GBp,823.0,21199.813219788663,25.7592,2218.9641,24006.9338,2807.1206,0.13241199999999997,76.07000000000001
26,ISRG,USD,48.0,16874.746708730767,351.5572,476.69,22881.12,6006.3733,0.355939,1.0
27,JNJ,USD,131.0,20563.6603,156.9745,157.9754,20694.7774,131.1171,0.006375999999999937,1.0
28,KMB,USD,168.0,21476.166174117647,127.8343,138.1036,23201.4048,1725.2386,0.08033299999999999,1.0
29,KO,USD,398.0,24296.39717986871,61.0462,67.6775,26935.645,2639.2478,0.10862799999999995,1.0
30,KR,USD,446.0,19814.12795940897,44.4263,51.7645,23086.967,3272.839,0.1651769999999999,1.0
31,LLY,USD,23.0,11325.63946228421,492.4191,902.9872,20768.7056,9443.0661,0.8337779999999999,1.0
32,MCK,USD,42.0,23981.2445,570.982,511.5766,21486.2172,-2495.0273,-0.10404100000000005,1.0
33,MKS.L,GBp,5629.0,14826.760477035394,2.634,345.8553,25592.4738,10765.7133,0.726097,76.07000000000001
34,MO,USD,731.0,26748.85843669346,36.5921,47.9149,35025.7919,8276.9335,0.30943300000000007,1.0
35,NEE,USD,310.0,22483.24331564246,72.5266,76.8574,23825.794,1342.5507,0.059712999999999905,1.0
36,NI,USD,938.0,25876.859384405554,27.5873,32.0166,30031.5708,4154.7114,0.16055599999999992,1.0
37,NRG,USD,406.0,20397.155454101696,50.2393,76.8852,31215.3912,10818.2357,0.5303800000000001,1.0
38,PEG,USD,369.0,20480.707354043676,55.5033,76.6371,28279.0899,7798.3825,0.3807670000000001,1.0
39,PM,USD,278.0,24143.299582178537,86.8464,117.2073,32583.6294,8440.3298,0.34959300000000004,1.0
40,PPL,USD,1038.0,26032.406063277183,25.0794,30.4243,31580.4234,5548.0173,0.21311900000000006,1.0
41,RMD,USD,87.0,21044.9045,241.8955,241.5354,21013.5798,-31.3247,-0.0014889999999999626,1.0
42,SO,USD,343.0,22820.361159992597,66.5317,85.2329,29234.8847,6414.5235,0.2810870000000001,1.0
43,SRE,USD,354.0,26074.877387939698,73.6578,78.765,27882.81,1807.9326,0.06933699999999998,1.0
44,TSCO.L,GBp,5002.0,20170.946553229754,4.0326,366.024,24067.9906,3897.044,0.1931940000000001,76.07000000000001
45,TSN,USD,369.0,22753.2412,61.6619,61.9045,22842.7605,89.5193,0.003934000000000104,1.0
46,ULVR.L,GBp,311.0,18329.283093650796,58.9366,5327.4165,21780.2883,3451.0052,0.18827799999999995,76.07000000000001
47,UNH,USD,36.0,20484.219200000003,569.0061,572.4606,20608.5816,124.3624,0.0060709999999999376,1.0
48,VRTX,USD,49.0,19530.5676010989,398.583,468.57,22959.93,3429.3624,0.1755899999999999,1.0
49,WEC,USD,267.0,23792.7231,89.1113,90.0206,24035.5002,242.7771,0.010204000000000102,1.0
50,WMT,USD,352.0,18195.042656846217,51.6905,75.906,26718.912,8523.8693,0.4684710000000001,1.0
