,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,123.0,22510.3662,183.0111,202.2319,24874.5237,2364.1575,0.10502499999999992,1.0
1,ABT,USD,190.0,21080.783470833336,110.9515,131.7654,25035.426,3954.6425,0.18759499999999996,1.0
2,AEE,USD,359.0,30896.31889297501,86.0622,93.7353,33650.9727,2754.6538,0.08915800000000007,1.0
3,AEP,USD,322.0,26877.34505586757,83.47,99.2775,31967.355,5090.0099,0.18937899999999996,1.0
4,AMGN,USD,74.0,22421.7405,302.9965,308.1525,22803.285,381.5445,0.01701700000000006,1.0
5,BATS.L,GBp,727.0,26931.487007567568,37.0447,3090.5298,28965.0015,2033.5145,0.07550699999999999,77.57
6,BDX,USD,134.0,24863.3733,185.5476,172.3022,23088.4948,-1774.8785,-0.07138500000000003,1.0
7,BMY,USD,555.0,28944.30972543363,52.1519,56.7014,31469.277,2524.9673,0.08723600000000009,1.0
8,BSX,USD,288.0,17720.437087528295,61.5293,100.8,29030.4,11309.9629,0.638244,1.0
9,CAH,USD,240.0,22184.727304375298,92.4364,125.1319,30031.656,7846.9287,0.3537079999999999,1.0
10,CMS,USD,449.0,29698.204186534218,66.143,69.536,31221.664,1523.4598,0.051298000000000066,1.0
11,CNA.L,GBp,12801.0,22514.884700000002,1.7588,148.3306,24478.2778,1963.3931,0.08722800000000008,77.57
12,CNP,USD,919.0,28834.7735,31.3762,32.646,30001.674,1166.9005,0.040470000000000006,1.0
13,COST,USD,27.0,18106.380507263035,670.6067,1021.0244,27567.6588,9461.2783,0.522538,1.0
14,CVS,USD,355.0,21978.8844,61.9124,62.8522,22312.531,333.6466,0.015179999999999971,1.0
15,D,USD,593.0,28683.067638806668,48.3694,51.3131,30428.6683,1745.6007,0.060858999999999996,1.0
16,DTE,USD,246.0,29824.924986614176,121.2395,125.2939,30822.2994,997.3744,0.033441000000000054,1.0
17,DUK,USD,287.0,26160.261190101868,91.1507,110.9126,31831.9162,5671.655,0.21680499999999991,1.0
18,DVA,USD,181.0,25657.0414,141.7516,140.36,25405.16,-251.8814,-0.009816999999999965,1.0
19,ES,USD,444.0,24376.7019,54.9025,56.1085,24912.174,535.4721,0.02196599999999993,1.0
20,ETR,USD,419.0,21176.043496739378,50.5395,79.0133,33106.5727,11930.5292,0.5633969999999999,1.0
21,EXC,USD,818.0,30171.9067,36.885,41.4063,33870.3534,3698.4467,0.12257800000000008,1.0
22,FE,USD,716.0,27213.7476,38.008,36.7723,26328.9668,-884.7808,-0.032511999999999985,1.0
23,GILD,USD,301.0,22772.372927401128,75.6557,112.2467,33786.2567,11013.8838,0.48365199999999997,1.0
24,HLN.L,GBp,3896.0,18097.49547960861,4.6451,395.5754,19868.0129,1770.5174,0.0978429999999999,77.57
25,IMB.L,GBp,937.0,26086.72774874486,27.8407,2749.5813,33213.3257,7126.598,0.273188,77.57
26,ISRG,USD,44.0,15929.999744482171,362.0454,538.57,23697.08,7767.0803,0.487576,1.0
27,JNJ,USD,139.0,22392.4741,161.0969,161.3349,22425.5511,33.077,0.0014769999999999506,1.0
28,KMB,USD,206.0,26267.622020461964,127.5127,135.1397,27838.7782,1571.1562,0.059814000000000034,1.0
29,KO,USD,384.0,23609.557800000002,61.4832,67.9734,26101.7856,2492.2278,0.10556100000000002,1.0
30,KR,USD,530.0,29735.427310857143,56.1046,62.503,33126.59,3391.1627,0.11404400000000003,1.0
31,MDT,USD,289.0,24760.730641896025,85.6773,89.5512,25880.2968,1119.5662,0.045215000000000005,1.0
32,MO,USD,720.0,28324.122502433253,39.3391,52.3206,37670.832,9346.7095,0.32999,1.0
33,NI,USD,911.0,32909.66702272728,36.1248,37.5547,34212.3317,1302.6647,0.039582000000000006,1.0
34,NRG,USD,346.0,20861.22401145187,60.2926,90.0223,31147.7158,10286.4918,0.49309000000000003,1.0
35,PEG,USD,329.0,19431.596393243497,59.0626,75.1526,24725.2054,5293.609,0.2724230000000001,1.0
36,PFE,USD,1033.0,24940.152168773235,24.1434,24.4642,25271.5186,331.3664,0.013287000000000049,1.0
37,PG,USD,146.0,23498.291608383235,160.9472,169.9949,24819.2554,1320.9638,0.056214999999999904,1.0
38,PM,USD,237.0,21496.98693957132,90.7046,146.9978,34838.4786,13341.4917,0.6206210000000001,1.0
39,PPL,USD,1012.0,26522.030112107455,26.2075,32.5816,32972.5792,6450.5491,0.24321700000000002,1.0
40,SAN.PA,EUR,219.0,24063.9801,109.8812,104.9955,24820.8274,756.8473,0.031450999999999896,0.9264
41,SO,USD,347.0,24013.60737918086,69.2035,85.9008,29807.5776,5793.9702,0.2412780000000001,1.0
42,SRE,USD,368.0,26841.208559532173,72.9381,66.9465,24636.312,-2204.8966,-0.08214600000000005,1.0
43,TSCO.L,GBp,6208.0,29122.0397,4.6911,375.7632,30072.682,950.6423,0.032631999999999994,77.57
44,WEC,USD,323.0,29440.746772668805,91.1478,100.4071,32431.4933,2990.7465,0.10158599999999995,1.0
45,WMT,USD,349.0,20583.45297645224,58.9784,93.5507,32649.1943,12065.7413,0.5861860000000001,1.0
46,XEL,USD,465.0,29553.184781313044,63.5552,65.0411,30244.1115,690.9267,0.023379999999999956,1.0
