,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,114.0,15108.585063107184,132.5314,140.7278,16042.9692,934.3841,0.06184499999999993,1.0
1,ABBV,USD,153.0,13583.651589537916,88.782,115.717,17704.701,4121.0494,0.3033840000000001,1.0
2,ABT,USD,134.0,15836.0486,118.1795,124.0783,16626.4922,790.4436,0.049914000000000014,1.0
3,ADM,USD,350.0,17935.334915781896,51.2438,61.8413,21644.455,3709.1201,0.20680600000000005,1.0
4,AEE,USD,249.0,19344.4641,77.6886,77.0825,19193.5425,-150.9216,-0.007801999999999976,1.0
5,ATO,USD,224.0,21454.7613,95.7802,94.685,21209.44,-245.3213,-0.011434999999999973,1.0
6,CHD,USD,235.0,22769.8071,96.8928,97.7276,22965.986,196.1789,0.008615999999999957,1.0
7,CNA.L,GBp,29540.0,24821.742493330443,0.8403,73.9122,29677.401,4855.6585,0.19558699999999996,73.57000000000001
8,CNC,USD,177.0,12721.669,71.8738,77.84,13777.68,1056.011,0.08300900000000011,1.0
9,CNP,USD,940.0,23174.7876,24.654,24.8448,23354.112,179.3244,0.00773899999999994,1.0
10,COST,USD,57.0,20983.81595735294,368.1371,493.9466,28154.9562,7171.1402,0.3417460000000001,1.0
11,CVS,USD,208.0,13892.480059939044,66.7908,90.8658,18900.0864,5007.6063,0.36045400000000005,1.0
12,DGE.L,GBp,487.0,23665.00323748041,48.5934,3843.5684,25442.6779,1777.6747,0.07511899999999994,73.57000000000001
13,DGX,USD,120.0,16518.28772,137.6524,146.0381,17524.572,1006.2843,0.060918999999999945,1.0
14,DHR,USD,59.0,14297.182831040565,242.3251,263.0609,15520.5931,1223.4103,0.08556999999999992,1.0
15,ED,USD,325.0,23877.6513,73.4697,73.2322,23800.465,-77.1863,-0.0032330000000000414,1.0
16,EIX,USD,448.0,23133.89874826958,51.6382,53.5965,24011.232,877.3333,0.03792299999999993,1.0
17,EL,USD,70.0,24343.1378,347.7591,313.8066,21966.462,-2376.6758,-0.09763200000000005,1.0
18,EW,USD,126.0,13784.856106587456,109.4036,120.12,15135.12,1350.2639,0.09795299999999996,1.0
19,EXC,USD,803.0,22282.606323584583,27.7492,34.8135,27955.2405,5672.6342,0.25457700000000005,1.0
20,FE,USD,739.0,22205.84838071298,30.0485,34.9113,25799.4507,3593.6023,0.16183199999999998,1.0
21,GILD,USD,292.0,17144.262206122447,58.7132,61.6891,18013.2172,868.955,0.05068500000000009,1.0
22,GIS,USD,445.0,23548.806500000002,52.9187,58.4687,26018.5715,2469.765,0.10487800000000003,1.0
23,GSK.L,GBp,810.0,16879.4285,20.8388,1620.3732,17840.1834,960.7549,0.05691899999999994,73.57000000000001
24,HCA,USD,64.0,12473.365647472527,194.8963,240.6305,15400.352,2926.9864,0.23465899999999995,1.0
25,HRL,USD,496.0,20883.3169,42.1035,42.7823,21220.0208,336.7039,0.01612199999999997,1.0
26,ISRG,USD,42.0,11308.242571428573,269.2439,325.53,13672.26,2364.0174,0.20905200000000002,1.0
27,KO,USD,390.0,17909.82205099084,45.9226,53.2637,20772.843,2863.0209,0.15985800000000006,1.0
28,KR,USD,600.0,20500.99463235593,34.1683,44.811,26886.6,6385.6054,0.31147900000000006,1.0
29,LH,USD,68.0,16171.3572,237.8141,238.7308,16233.6944,62.3372,0.003854999999999942,1.0
30,LLY,USD,66.0,15312.623323533335,232.0094,250.1624,16510.7184,1198.0951,0.07824300000000006,1.0
31,MCK,USD,91.0,20163.7935,221.5801,245.3859,22330.1169,2166.3234,0.107437,1.0
32,MDLZ,USD,329.0,17887.896784722223,54.3705,59.873,19698.217,1810.3202,0.10120400000000007,1.0
33,MKC,USD,247.0,21666.2546,87.7176,85.9229,21222.9563,-443.2983,-0.020460000000000034,1.0
