,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,139.0,25698.871734632503,184.884,205.7171,28594.6769,2895.8052,0.11268199999999995,1.0
1,ABT,USD,190.0,21597.286993024136,113.6699,130.5189,24798.591,3201.304,0.1482270000000001,1.0
2,ADM,USD,453.0,24054.5027,53.1004,61.9274,28053.1122,3998.6095,0.16623199999999994,1.0
3,AEE,USD,299.0,25800.597777040683,86.2896,99.8244,29847.4956,4046.8978,0.1568529999999999,1.0
4,AEP,USD,252.0,21034.44395676592,83.47,112.2405,28284.606,7250.162,0.344681,1.0
5,AES,USD,1943.0,25490.8119,13.1193,13.1648,25579.2064,88.3945,0.0034680000000000266,1.0
6,BATS.L,GBp,490.0,18151.896332473323,37.0447,4313.1123,28360.5076,10208.6113,0.5623990000000001,74.52
7,BMY,USD,538.0,27911.403777024487,51.8799,46.2414,24877.8732,-3033.5306,-0.108684,1.0
8,BSX,USD,258.0,17272.711731843807,66.9485,106.17,27391.86,10119.1483,0.5858460000000001,1.0
9,CAH,USD,221.0,22237.515401074663,100.6222,146.8947,32463.7287,10226.2133,0.45986400000000005,1.0
10,CMS,USD,331.0,21911.364920525342,66.1975,72.0322,23842.6582,1931.2933,0.08814100000000002,1.0
11,CNA.L,GBp,11712.0,20884.159858715888,1.7831,165.0538,25940.8227,5056.6628,0.2421580000000001,74.52
12,CNP,USD,737.0,23308.380008208973,31.626,37.6311,27734.1207,4425.7407,0.1898789999999999,1.0
13,CVS,USD,462.0,28842.302873999994,62.4292,70.1447,32406.8514,3564.5485,0.12358800000000003,1.0
14,D,USD,470.0,22940.65791242696,48.8099,59.8754,28141.438,5200.7801,0.22670600000000007,1.0
15,DGX,USD,157.0,26741.0336,170.3251,177.8416,27921.1312,1180.0976,0.04413,1.0
16,DTE,USD,204.0,24758.627093886327,121.3658,136.5077,27847.5708,3088.9437,0.12476200000000004,1.0
17,DUK,USD,218.0,19870.860416174935,91.1507,122.2275,26645.595,6774.7346,0.3409390000000001,1.0
18,ED,USD,228.0,24204.974139705882,106.1622,100.0246,22805.6088,-1399.3653,-0.057813,1.0
19,ES,USD,465.0,29347.84921546392,63.1137,64.3721,29933.0265,585.1773,0.01993899999999993,1.0
20,ETR,USD,337.0,17088.30106540276,50.7071,88.1581,29709.2797,12620.9786,0.738575,1.0
21,EVRG,USD,452.0,30271.074850661622,66.9714,71.0375,32108.95,1837.8751,0.060713999999999935,1.0
22,EW,USD,281.0,22527.7953,80.1701,81.83,22994.23,466.4347,0.020704999999999973,1.0
23,EXC,USD,625.0,23171.534236629373,37.0745,44.1924,27620.25,4448.7158,0.19198899999999997,1.0
24,FE,USD,565.0,21685.88088366245,38.3821,42.9545,24269.2925,2583.4116,0.1191279999999999,1.0
25,GILD,USD,306.0,24348.12636813848,79.569,112.5912,34452.9072,10104.7808,0.4150130000000001,1.0
26,HCA,USD,74.0,25606.13686768146,346.0289,403.0469,29825.4706,4219.3337,0.1647780000000001,1.0
27,HSIC,USD,322.0,22568.9864,70.09,69.6,22411.2,-157.7864,-0.0069909999999999695,1.0
28,IMB.L,GBp,632.0,17595.316902034952,27.8407,3122.2329,26479.4846,8884.1677,0.5049159999999999,74.52
29,JNJ,USD,163.0,25874.10203508523,158.7368,175.9254,28675.8402,2801.7382,0.10828400000000005,1.0
30,KR,USD,415.0,23677.31415213621,57.0538,68.8457,28570.9655,4893.6513,0.20667999999999997,1.0
31,MDLZ,USD,406.0,27131.9302,66.8274,61.7949,25088.7294,-2043.2008,-0.07530599999999998,1.0
32,MDT,USD,359.0,30846.028556806537,85.9221,90.6006,32525.6154,1679.5868,0.05445000000000011,1.0
33,MNST,USD,408.0,24639.67841059603,60.3914,62.84,25638.72,999.0416,0.04054599999999997,1.0
34,MO,USD,576.0,22659.2980019466,39.3391,64.3192,37047.8592,14388.5612,0.6349940000000001,1.0
35,NEE,USD,363.0,25089.1977,69.1162,74.7155,27121.7265,2032.5288,0.081013,1.0
36,NI,USD,705.0,25467.96405161661,36.1248,42.364,29866.62,4398.6559,0.17271199999999998,1.0
37,NRG,USD,185.0,13351.631848130472,72.171,144.2682,26689.617,13337.9852,0.998977,1.0
38,PEG,USD,300.0,18957.584661813897,63.1919,81.7262,24517.86,5560.2753,0.29330199999999995,1.0
39,PFE,USD,985.0,23719.643983398437,24.0809,25.0132,24638.002,918.358,0.038715000000000055,1.0
40,PM,USD,194.0,17596.689731125898,90.7046,167.1214,32421.5516,14824.8619,0.8424799999999999,1.0
41,PPL,USD,746.0,19659.446005164846,26.3531,36.0521,26894.8666,7235.4206,0.3680399999999999,1.0
42,SBRY.L,GBp,6031.0,22962.736291769874,3.8075,304.0652,24608.39,1645.6537,0.07165200000000005,74.52
43,SO,USD,309.0,21820.347489925323,70.616,92.9787,28730.4183,6910.0708,0.3166800000000001,1.0
44,SRE,USD,296.0,22311.0592,75.3752,81.144,24018.624,1707.5648,0.0765340000000001,1.0
45,SYK,USD,62.0,23499.9749,379.0319,391.2885,24259.887,759.9121,0.03233700000000006,1.0
46,SYY,USD,380.0,28886.449999999997,76.017,78.5923,29865.074,978.624,0.033878000000000075,1.0
47,TSCO.L,GBp,4969.0,27100.4279,5.4539,426.2542,28422.6667,1322.2388,0.04878999999999989,74.52
48,WEC,USD,258.0,23534.709050919962,91.2198,106.7727,27547.3566,4012.6475,0.17049899999999996,1.0
49,WMT,USD,268.0,16890.563772972557,63.0245,96.4351,25844.6068,8954.043,0.5301210000000001,1.0
50,XEL,USD,412.0,26302.734426051386,63.8416,72.5821,29903.8252,3601.0908,0.13690899999999995,1.0
