,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,124.0,13840.667854071875,111.6183,122.9069,15240.4556,1399.7877,0.10113599999999989,1.0
1,AES,USD,1084.0,21522.315587923145,19.8545,18.4129,19959.5836,-1562.732,-0.072608,1.0
2,ATO,USD,183.0,19608.8426,107.1521,109.9054,20112.6882,503.8456,0.025695000000000023,1.0
3,AZN.L,GBp,103.0,12717.654622897728,123.4724,11579.1035,15223.9936,2506.339,0.1970749999999999,78.34
4,BDX,USD,85.0,15814.2241,186.0497,192.02,16321.7,507.4759,0.03208999999999995,1.0
5,BSX,USD,379.0,18053.08177171984,47.6335,53.96,20450.84,2397.7582,0.13281600000000005,1.0
6,CAG,USD,849.0,24814.166740081426,29.2275,29.4085,24967.8165,153.6498,0.006192999999999893,1.0
7,CAH,USD,269.0,16833.455948091865,62.5779,87.5439,23549.3091,6715.8532,0.39895900000000006,1.0
8,CCH.L,GBp,887.0,24948.322064343432,28.1266,2318.604,26252.2562,1303.9341,0.05226700000000006,78.34
9,CHD,USD,242.0,21996.8333,90.896,93.2639,22569.8638,573.0305,0.026051000000000046,1.0
10,CL,USD,302.0,21416.7968,70.9165,72.3083,21837.1066,420.3098,0.01962599999999992,1.0
11,CLX,USD,152.0,21163.702534482756,139.2349,139.8899,21263.2648,99.5623,0.0047040000000000415,1.0
12,CNA.L,GBp,16425.0,18969.660649020803,1.1549,120.2944,25221.2857,6251.6251,0.3295889999999999,78.34
13,COO,USD,233.0,20783.5326,89.1997,92.6703,21592.1799,808.6473,0.03890799999999994,1.0
14,COST,USD,39.0,19253.297,493.6743,499.9449,19497.8511,244.5541,0.012701999999999991,1.0
15,CPB,USD,469.0,19089.03426699035,40.7016,40.2601,18881.9869,-207.0474,-0.010847000000000051,1.0
16,GILD,USD,274.0,16579.296084072117,60.5084,70.7811,19394.0214,2814.7253,0.16977299999999995,1.0
17,GIS,USD,340.0,20621.266932267285,60.6508,71.579,24336.86,3715.5931,0.18018200000000006,1.0
18,HCA,USD,76.0,16906.756530508475,222.4573,280.9284,21350.5584,4443.8019,0.262842,1.0
19,HOLX,USD,207.0,17239.6125,83.2832,81.43,16856.01,-383.6025,-0.02225200000000005,1.0
20,HSY,USD,105.0,23207.54300869565,221.0242,239.1689,25112.7345,1905.1915,0.08209399999999989,1.0
21,ISRG,USD,56.0,17005.8689,303.6762,323.74,18129.44,1123.5711,0.06607000000000007,1.0
22,KHC,USD,738.0,23516.322718148997,31.8649,31.1959,23022.5742,-493.7485,-0.020994999999999986,1.0
23,KMB,USD,197.0,23630.939267213114,119.954,124.0863,24445.0011,814.0618,0.03444899999999995,1.0
24,KO,USD,381.0,21682.471222015913,56.9094,56.6024,21565.5144,-116.9568,-0.005395000000000039,1.0
25,KR,USD,553.0,23354.75958190463,42.2328,42.9849,23770.6497,415.8901,0.017808000000000046,1.0
26,LLY,USD,42.0,12233.245029805106,291.2677,444.2114,18656.8788,6423.6338,0.5250969999999999,1.0
27,LW,USD,257.0,20327.18617619652,79.0941,106.9311,27481.2927,7154.1065,0.3519479999999999,1.0
28,MCK,USD,48.0,17279.0851,359.9809,409.2848,19645.6704,2366.5853,0.13696299999999995,1.0
29,MDLZ,USD,397.0,23505.13949595383,59.2069,67.2637,26703.6889,3198.5494,0.13607900000000006,1.0
30,MDT,USD,185.0,14070.8007,76.0584,80.1189,14821.9965,751.1958,0.05338700000000007,1.0
31,MKS.L,GBp,8452.0,17188.642484192816,2.0337,187.606,20240.5656,3051.9231,0.1775420000000001,78.34
32,MNST,USD,432.0,19958.504394548476,46.2002,58.41,25233.12,5274.6156,0.26428000000000007,1.0
33,MO,USD,606.0,20035.91555957791,33.0626,35.4919,21508.0914,1472.1758,0.0734760000000001,1.0
34,MRK,USD,205.0,15634.426828614864,76.2655,102.0792,20926.236,5291.8092,0.3384720000000001,1.0
35,NG.L,GBp,1427.0,18854.9036,13.213,1045.7468,19048.7705,193.8669,0.010280000000000067,78.34
36,PEP,USD,150.0,23074.96356656875,153.8331,168.759,25313.85,2238.8864,0.09702699999999997,1.0
37,PG,USD,176.0,25419.7793,144.4306,139.293,24515.568,-904.2113,-0.03557100000000002,1.0
38,PM,USD,235.0,18692.562613253518,79.5428,84.3093,19812.6855,1120.1229,0.05992400000000009,1.0
39,SBRY.L,GBp,5938.0,20253.26756309506,3.4108,259.7292,19686.9031,-566.3645,-0.027966999999999964,78.34
40,SJM,USD,177.0,23801.0369,134.4691,137.4997,24337.4469,536.41,0.022537999999999947,1.0
41,SO,USD,344.0,22638.569,65.8098,65.0043,22361.4792,-277.0898,-0.012240000000000029,1.0
42,SRE,USD,306.0,19742.13716883341,64.5168,67.5111,20658.3966,916.2594,0.04641099999999998,1.0
43,SYK,USD,66.0,18422.5571,279.1297,289.039,19076.574,654.0169,0.035501000000000005,1.0
44,TAP,USD,435.0,25702.944219101122,59.0872,60.7551,26428.4685,725.5243,0.02822799999999992,1.0
45,TSCO.L,GBp,6080.0,19987.196,3.2874,258.3717,20052.3352,65.1392,0.0032490000000000574,78.34
46,ULVR.L,GBp,371.0,19989.7962087963,53.8809,4348.4458,20593.2269,603.4307,0.030186000000000046,78.34
47,VRTX,USD,54.0,14241.549549467787,263.7324,343.28,18537.12,4295.5705,0.30162200000000006,1.0
48,WMT,USD,653.0,28959.036040458017,44.3477,49.9277,32602.7881,3643.7521,0.12582399999999994,1.0
49,ZBH,USD,150.0,18636.5822,124.2439,139.093,20863.95,2227.3678,0.11951599999999996,1.0
50,ZTS,USD,89.0,14767.5352,165.9274,163.8327,14581.1103,-186.4249,-0.012623999999999969,1.0
