,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,185.0,18492.624137535444,99.9601,126.2368,23353.808,4861.1839,0.262872,1.0
1,ADM,USD,381.0,20935.66524765211,54.9493,77.4073,29492.1813,8556.5161,0.40870399999999996,1.0
2,AEE,USD,262.0,21923.5276,83.6776,83.6762,21923.1644,-0.3632,-1.7000000000044757e-05,1.0
3,AEP,USD,293.0,22915.341308000003,78.2094,88.785,26014.005,3098.6637,0.13522199999999995,1.0
4,AMGN,USD,81.0,17414.672599999998,214.996,225.3631,18254.4111,839.7385,0.04821999999999993,1.0
5,ATO,USD,229.0,22303.826990625,97.3966,106.1669,24312.2201,2008.3931,0.09004699999999999,1.0
6,AZN.L,GBp,126.0,16754.3029,132.9707,10433.5693,16575.8383,-178.4646,-0.010651999999999995,79.31
7,BATS.L,GBp,490.0,20957.389900000002,42.7702,3525.7366,21783.0152,825.6253,0.03939500000000007,79.31
8,BAYN.DE,EUR,242.0,14807.7422,61.189,63.4972,16494.5496,1686.8074,0.11391400000000007,0.9316
9,BDX,USD,82.0,15541.414062365591,189.5294,184.2751,15110.5582,-430.8559,-0.027723000000000053,1.0
10,BMY,USD,390.0,21672.590500000002,55.5707,63.2807,24679.473,3006.8825,0.13874199999999992,1.0
11,CAH,USD,278.0,15114.6696,54.3693,51.2108,14236.6024,-878.0672,-0.05809299999999995,1.0
12,CI,USD,71.0,15141.591272826086,213.2618,246.2183,17481.4993,2339.908,0.1545350000000001,1.0
13,CMS,USD,357.0,20649.388130000003,57.8414,62.9239,22463.8323,1814.4442,0.08786999999999989,1.0
14,CNA.L,GBp,24082.0,21095.4652566711,0.876,80.4445,24426.484,3331.0187,0.15788200000000008,79.31
15,CNC,USD,218.0,16204.806547887596,74.334,81.21,17703.78,1498.9735,0.09250099999999994,1.0
16,CNP,USD,926.0,22953.15801857902,24.7874,29.1065,26952.619,3999.461,0.1742459999999999,1.0
17,COST,USD,45.0,18511.09395,411.3576,436.4661,19640.9745,1129.8806,0.061037999999999926,1.0
18,CVS,USD,218.0,16202.590186342748,74.3238,84.3783,18394.4694,2191.8792,0.13528000000000007,1.0
19,D,USD,317.0,21319.119636666666,67.2527,69.3826,21994.2842,675.1646,0.03167000000000009,1.0
20,DUK,USD,274.0,24637.3646,89.9174,96.4398,26424.5052,1787.1406,0.07253799999999999,1.0
21,ED,USD,333.0,24897.251255076924,74.7665,86.7351,28882.7883,3985.537,0.16008,1.0
22,EIX,USD,514.0,29035.5171,56.4893,57.5134,29561.8876,526.3705,0.01812900000000006,1.0
23,ETR,USD,499.0,24037.067606837605,48.1705,52.4532,26174.1468,2137.0792,0.08890700000000007,1.0
24,EXC,USD,754.0,21904.819820689827,29.0515,42.9104,32354.4416,10449.6218,0.4770460000000001,1.0
25,FE,USD,720.0,22181.648582607657,30.8078,36.442,26238.24,4056.5914,0.182882,1.0
26,GIS,USD,381.0,20340.14197269782,53.3862,59.1992,22554.8952,2214.7532,0.10888600000000004,1.0
27,GSK.L,GBp,726.0,15160.265509615056,20.8819,1717.7904,15724.5723,564.3068,0.037223000000000006,79.31
28,HSY,USD,130.0,23538.30474296183,181.0639,190.3731,24748.503,1210.1983,0.05141400000000007,1.0
29,JNJ,USD,98.0,15414.540965656568,157.2912,159.2551,15606.9998,192.4588,0.012485999999999997,1.0
30,KHC,USD,654.0,19811.119305309734,30.2922,30.9041,20211.2814,400.1621,0.020199999999999996,1.0
31,KO,USD,431.0,20447.889104917547,47.4429,56.0161,24142.9391,3695.05,0.18070600000000003,1.0
32,KR,USD,532.0,20418.25329877655,38.3802,47.2608,25142.7456,4724.4923,0.23138499999999995,1.0
33,LLY,USD,61.0,17185.31311111111,281.7264,301.4444,18388.1084,1202.7953,0.06999,1.0
34,MCK,USD,77.0,20690.018066666667,268.7015,316.338,24358.026,3668.0079,0.177284,1.0
35,MO,USD,747.0,27316.330390140847,36.568,39.3732,29411.7804,2095.45,0.07671199999999989,1.0
36,MRK,USD,270.0,19359.325294482755,71.7012,80.7052,21790.404,2431.0787,0.12557700000000005,1.0
37,NG.L,GBp,1530.0,22348.301799612615,14.6067,1119.1306,21589.5829,-758.7189,-0.03394799999999998,79.31
38,NI,USD,1055.0,25681.96425973742,24.3431,27.6629,29184.3595,3502.3952,0.1363749999999999,1.0
39,PEG,USD,402.0,21582.083328874985,53.6868,59.5565,23941.713,2359.6297,0.10933199999999998,1.0
40,PEP,USD,141.0,18373.644920604995,130.3095,146.5235,20659.8135,2286.1686,0.12442700000000007,1.0
41,PFE,USD,458.0,16503.96014219242,36.0348,42.6017,19511.5786,3007.6185,0.1822379999999999,1.0
42,PM,USD,243.0,20681.677584982936,85.1098,87.7945,21334.0635,652.3859,0.031544000000000016,1.0
43,SO,USD,349.0,20380.182259016394,58.3959,65.9236,23007.3364,2627.1541,0.12890800000000002,1.0
44,SRE,USD,468.0,29649.301,63.3532,72.13,33756.84,4107.539,0.13853800000000005,1.0
45,TSN,USD,279.0,18744.93363824215,67.1861,77.7108,21681.3132,2936.3796,0.15664999999999996,1.0
46,UNH,USD,39.0,14819.185878450915,379.9791,458.1856,17869.2384,3050.0525,0.20581800000000006,1.0
47,VRTX,USD,76.0,18090.432355421686,238.032,269.41,20475.16,2384.7276,0.13182300000000002,1.0
48,WMT,USD,536.0,25713.4791,47.9729,39.9072,21390.2592,-4323.2199,-0.16813,1.0
