,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,182.0,18104.241037535445,99.4739,135.4698,24655.5036,6551.2626,0.36186300000000005,1.0
1,ADM,USD,376.0,20536.270247652108,54.6177,87.3204,32832.4704,12296.2002,0.5987560000000001,1.0
2,AEE,USD,247.0,20693.0904,83.7777,87.3471,21574.7337,881.6433,0.04260599999999992,1.0
3,AEP,USD,300.0,23462.806800000002,78.2094,88.7721,26631.63,3168.8232,0.13505699999999998,1.0
4,AMGN,USD,72.0,15569.2889,216.2401,225.296,16221.312,652.0231,0.041879,1.0
5,ATO,USD,229.0,22303.826990625,97.3966,111.192,25462.968,3159.141,0.1416409999999999,1.0
6,AZN.L,GBp,118.0,15685.8313,132.9308,10461.5469,16065.3635,379.5322,0.024196000000000106,76.84
7,BATS.L,GBp,483.0,20665.2507,42.7852,3303.9138,20767.7039,102.4532,0.004958000000000018,76.84
8,BDX,USD,93.0,17626.2379,189.5294,196.1863,18245.3259,619.088,0.035123000000000015,1.0
9,BMY,USD,362.0,19896.8289,54.9636,65.2393,23616.6266,3719.7977,0.18695499999999998,1.0
10,CI,USD,71.0,15141.591272826086,213.2618,250.2106,17764.9526,2623.3613,0.17325600000000008,1.0
11,CMS,USD,360.0,20822.9124,57.8414,64.4537,23203.332,2380.4196,0.11431799999999992,1.0
12,CNA.L,GBp,22328.0,19353.411056671102,0.8668,79.126,22992.2609,3638.8498,0.1879900000000001,76.84
13,CNC,USD,240.0,17840.153997674417,74.334,89.01,21362.4,3522.246,0.19743299999999997,1.0
14,CNP,USD,949.0,23523.268854893617,24.7874,29.5718,28063.6382,4540.3693,0.193017,1.0
15,COO,USD,146.0,15243.437,104.4071,104.6177,15274.1842,30.7472,0.0020169999999999355,1.0
16,COST,USD,44.0,18006.22625,409.2324,575.4885,25321.494,7315.2677,0.40626300000000004,1.0
17,CVS,USD,246.0,18283.656815781265,74.3238,92.7253,22810.4238,4526.767,0.24758600000000008,1.0
18,D,USD,330.0,22193.4053,67.2527,72.1012,23793.396,1599.9907,0.0720940000000001,1.0
19,DTE,USD,204.0,21866.6304,107.1894,121.6382,24814.1928,2947.5624,0.13479700000000006,1.0
20,DUK,USD,260.0,23337.6698,89.7603,98.7936,25686.336,2348.6662,0.100638,1.0
21,ED,USD,311.0,23124.999955076924,74.3569,85.8223,26690.7353,3565.7353,0.15419399999999994,1.0
22,ETR,USD,467.0,22408.057806837605,47.983,54.4515,25428.8505,3020.7927,0.13480800000000004,1.0
23,EXC,USD,727.0,20811.837120689826,28.627,43.5239,31641.8753,10830.0382,0.5203789999999999,1.0
24,FE,USD,790.0,24338.197750361178,30.8078,41.1232,32487.328,8149.1302,0.3348310000000001,1.0
25,GIS,USD,365.0,19384.73797269782,53.1089,62.3767,22767.4955,3382.7575,0.17450600000000005,1.0
26,GSK.L,GBp,707.0,14731.173909615056,20.8362,1750.8115,16109.1063,1377.9324,0.09353699999999998,76.84
27,HCA,USD,82.0,17117.153590774058,208.7458,265.9677,21809.3514,4692.1978,0.274122,1.0
28,HSY,USD,131.0,23719.3686256,181.0639,207.617,27197.827,3478.4584,0.14664999999999995,1.0
29,JNJ,USD,99.0,15571.8322,157.2912,163.7411,16210.3689,638.5367,0.0410060000000001,1.0
30,KHC,USD,641.0,19358.169305309733,30.2,35.6041,22822.2281,3464.0588,0.178944,1.0
31,KO,USD,453.0,21491.632864333293,47.4429,58.5829,26538.0537,5046.4208,0.23480900000000005,1.0
32,KR,USD,523.0,19965.713198776553,38.1754,52.8999,27666.6477,7700.9345,0.385707,1.0
33,LLY,USD,63.0,17748.766,281.7264,282.8937,17822.3031,73.5371,0.004143000000000008,1.0
34,MCK,USD,80.0,21496.122666666666,268.7015,325.0413,26003.304,4507.1813,0.20967399999999992,1.0
35,MDLZ,USD,366.0,20092.19478472222,54.8967,59.0395,21608.457,1516.2622,0.0754649999999999,1.0
36,MO,USD,721.0,26265.832590140846,36.4297,40.3124,29065.2404,2799.4078,0.10658100000000004,1.0
37,MRK,USD,252.0,17969.636594482756,71.3081,76.5611,19293.3972,1323.7606,0.07366600000000001,1.0
38,NG.L,GBp,1516.0,22139.485699612615,14.6039,1178.2191,23245.4471,1105.9614,0.049952999999999914,76.84
39,NI,USD,989.0,23993.171959737418,24.26,28.1126,27803.3614,3810.1894,0.15880500000000008,1.0
40,PEG,USD,408.0,21904.203975574612,53.6868,65.3547,26664.7176,4760.5136,0.217333,1.0
41,PEP,USD,144.0,18764.573535937016,130.3095,154.4265,22237.416,3472.8425,0.1850750000000001,1.0
42,PFE,USD,504.0,18161.56312590607,36.0348,40.1431,20232.1224,2070.5593,0.11400900000000003,1.0
43,PM,USD,293.0,24937.1668,85.1098,85.5449,25064.6557,127.4889,0.005112000000000005,1.0
44,SO,USD,350.0,20438.57819672131,58.3959,66.1399,23148.965,2710.3868,0.13261199999999995,1.0
45,SRE,USD,440.0,27662.6287,62.8696,76.1662,33513.128,5850.4993,0.211495,1.0
46,TSN,USD,309.0,20760.517900418723,67.1861,86.3185,26672.4165,5911.8986,0.284767,1.0
47,UNH,USD,41.0,15579.144128627886,379.9791,507.9158,20824.5478,5245.4037,0.33669400000000005,1.0
48,VRTX,USD,68.0,15935.399455421686,234.3441,285.3,19400.4,3465.0005,0.217441,1.0
49,WMT,USD,477.0,22858.5907,47.9216,50.5964,24134.4828,1275.8921,0.05581600000000009,1.0
