,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,88.0,11063.200437735848,125.7182,154.6213,13606.6744,2543.474,0.2299040000000001,1.0
1,ABBV,USD,170.0,14939.839324460067,87.8814,89.9793,15296.481,356.6417,0.023871999999999893,1.0
2,ABT,USD,96.0,11283.0734,117.532,108.505,10416.48,-866.5934,-0.07680500000000001,1.0
3,ADM,USD,440.0,22181.70292816884,50.413,53.2679,23437.876,1256.1731,0.05662999999999996,1.0
4,AEE,USD,281.0,21768.2241,77.467,71.2592,20023.8352,-1744.3889,-0.08013499999999996,1.0
5,AEP,USD,337.0,26007.5358,77.1737,68.9147,23224.2539,-2783.2819,-0.10701799999999995,1.0
6,BMY,USD,231.0,11989.701492116475,51.9035,49.309,11390.379,-599.3225,-0.049987000000000004,1.0
7,CCH.L,GBp,651.0,23608.5691,36.2651,2386.8938,21291.6945,-2316.8746,-0.09813700000000003,72.98
8,CNP,USD,1181.0,24298.36887093464,20.5744,22.2442,26270.4002,1972.0313,0.08115899999999998,1.0
9,COO,USD,142.0,13946.347191279072,98.2137,105.9644,15046.9448,1100.5976,0.0789169999999999,1.0
10,COST,USD,64.0,23560.775811764706,368.1371,425.2315,27214.816,3654.0402,0.15508999999999995,1.0
11,CVS,USD,203.0,13144.18733213974,64.7497,73.6588,14952.7364,1808.5491,0.13759300000000008,1.0
12,DGE.L,GBp,555.0,26900.623099999993,48.4696,3520.4834,26772.654,-127.9691,-0.004757000000000011,72.98
13,DGX,USD,109.0,14722.4179,135.0681,133.0614,14503.6926,-218.7253,-0.014857000000000009,1.0
14,DHR,USD,48.0,11164.184895238097,232.5872,263.5061,12648.2928,1484.1079,0.13293500000000003,1.0
15,DTE,USD,220.0,23018.4735,104.6294,96.0413,21129.086,-1889.3875,-0.08208099999999996,1.0
16,DUK,USD,341.0,27600.007908,80.9384,81.4459,27773.0519,173.044,0.006269999999999998,1.0
17,ED,USD,340.0,22451.7874,66.0347,61.7179,20984.086,-1467.7014,-0.06537199999999999,1.0
18,EL,USD,83.0,23284.426773118277,280.5353,288.6701,23959.6183,675.1915,0.02899699999999994,1.0
19,ETR,USD,534.0,25807.0343,48.3278,42.1442,22505.0028,-3302.0315,-0.12795100000000004,1.0
20,EVRG,USD,520.0,29906.1122,57.5118,52.1047,27094.444,-2811.6682,-0.09401700000000002,1.0
21,EW,USD,99.0,10562.962400917431,106.6966,113.86,11272.14,709.1776,0.06713799999999992,1.0
22,EXC,USD,1088.0,29280.811370454547,26.9125,29.3252,31905.8176,2625.0062,0.08965000000000001,1.0
23,FE,USD,951.0,28161.68574775116,29.6127,30.3271,28841.0721,679.3864,0.024124999999999952,1.0
24,GILD,USD,221.0,13029.335299999999,58.9563,59.2729,13099.3109,69.9756,0.005370000000000097,1.0
25,HCA,USD,64.0,11991.60746813187,187.3689,242.3992,15513.5488,3521.9413,0.29370000000000007,1.0
26,HOLX,USD,152.0,12220.8486,80.4003,72.87,11076.24,-1144.6086,-0.09365999999999997,1.0
27,ISRG,USD,39.0,10268.704071428572,263.3001,330.83,12902.37,2633.6659,0.256475,1.0
28,JNJ,USD,91.0,13082.324956292518,143.7618,143.1088,13022.9008,-59.4242,-0.004542000000000046,1.0
29,KO,USD,485.0,22228.97254692257,45.8329,46.0404,22329.594,100.6215,0.004526999999999948,1.0
30,KR,USD,597.0,20011.155302308685,33.5195,36.7877,21962.2569,1951.1016,0.09750100000000006,1.0
31,LLY,USD,56.0,12759.695614,227.8517,212.4354,11896.3824,-863.3132,-0.06765900000000002,1.0
32,MCK,USD,68.0,12863.780008000002,189.1732,197.8625,13454.65,590.87,0.045933,1.0
33,MDT,USD,111.0,11557.048862195123,104.1176,109.2364,12125.2404,568.1915,0.049163999999999985,1.0
34,MO,USD,764.0,26214.14710425185,34.3117,33.898,25898.072,-316.0751,-0.012056999999999984,1.0
35,NEE,USD,303.0,23273.2278,76.8093,68.5607,20773.8921,-2499.3357,-0.10739100000000001,1.0
36,NRG,USD,682.0,25092.318240561228,36.7923,36.5348,24916.7336,-175.5846,-0.0069989999999999775,1.0
37,PEG,USD,482.0,24927.125968828426,51.716,51.9468,25038.3576,111.2316,0.004463000000000106,1.0
38,PEP,USD,184.0,23819.518347208123,129.4539,131.1801,24137.1384,317.6201,0.013333999999999957,1.0
39,PFE,USD,408.0,12095.92639751853,29.6469,34.1668,13940.0544,1844.128,0.15245799999999998,1.0
40,PM,USD,382.0,27130.477617397453,71.0222,79.5278,30379.6196,3249.142,0.11976000000000009,1.0
41,REGN,USD,17.0,11422.0742,671.8867,600.9402,10215.9834,-1206.0908,-0.10559300000000005,1.0
42,SO,USD,513.0,26962.992400000003,52.5594,52.4513,26907.5169,-55.4755,-0.0020569999999999755,1.0
43,SRE,USD,405.0,23229.89465033095,57.3578,53.6747,21738.2535,-1491.6412,-0.06421299999999996,1.0
44,SYK,USD,46.0,10897.919396491228,236.9113,254.9561,11727.9806,830.0612,0.0761670000000001,1.0
45,TMO,USD,21.0,11733.4177,558.7342,569.2791,11954.8611,221.4434,0.018872999999999918,1.0
46,TSN,USD,341.0,21840.3972530997,64.0481,67.53,23027.73,1187.3327,0.05436400000000008,1.0
47,UNH,USD,35.0,11931.485868217056,340.8996,368.5129,12897.9515,966.4656,0.0810010000000001,1.0
48,UU.L,GBp,1606.0,23434.4408,14.5918,984.0967,21656.0606,-1778.3802,-0.07588700000000004,72.98
49,WMT,USD,518.0,22830.865522260276,44.075,44.1835,22887.053,56.1875,0.0024619999999999642,1.0
50,ZTS,USD,63.0,10473.872694736843,166.2519,183.5075,11560.9725,1087.0998,0.1037920000000001,1.0
