,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,114.0,15108.585063107184,132.5314,130.4611,14872.5654,-236.0197,-0.015620999999999996,1.0
1,ABBV,USD,153.0,13583.651589537916,88.782,114.0889,17455.6017,3871.9501,0.285045,1.0
2,ABT,USD,134.0,15836.0486,118.1795,113.4784,15206.1056,-629.943,-0.03977900000000001,1.0
3,ADM,USD,350.0,17935.334915781896,51.2438,60.4618,21161.63,3226.2951,0.17988500000000007,1.0
4,AEE,USD,249.0,19344.4641,77.6886,75.7348,18857.9652,-486.4989,-0.025148999999999977,1.0
5,ATO,USD,224.0,21454.7613,95.7802,93.5774,20961.3376,-493.4237,-0.022997999999999963,1.0
6,CHD,USD,235.0,22769.8071,96.8928,96.6153,22704.5955,-65.2116,-0.0028639999999999777,1.0
7,CNA.L,GBp,29540.0,24821.742493330443,0.8403,69.897,27853.1955,3031.453,0.12209599999999998,74.13
8,CNC,USD,177.0,12721.669,71.8738,76.37,13517.49,795.821,0.06255699999999997,1.0
9,CNP,USD,940.0,23174.7876,24.654,24.4769,23008.286,-166.5016,-0.0071830000000000505,1.0
10,COST,USD,57.0,20983.81595735294,368.1371,454.4537,25903.8609,4920.0449,0.23446900000000004,1.0
11,CVS,USD,208.0,13892.480059939044,66.7908,89.6472,18646.6176,4754.1375,0.342209,1.0
12,DGE.L,GBp,487.0,23665.00323748041,48.5934,3668.2937,24099.0022,433.999,0.018340000000000023,74.13
13,DGX,USD,120.0,16518.28772,137.6524,126.0726,15128.712,-1389.5757,-0.08412299999999995,1.0
14,DHR,USD,59.0,14297.182831040565,242.3251,235.4293,13890.3287,-406.8541,-0.028456999999999955,1.0
15,ED,USD,325.0,23877.6513,73.4697,70.6667,22966.6775,-910.9738,-0.038151999999999964,1.0
16,EIX,USD,448.0,23133.89874826958,51.6382,50.4366,22595.5968,-538.3019,-0.023270000000000013,1.0
17,EL,USD,70.0,24343.1378,347.7591,274.8669,19240.683,-5102.4548,-0.20960500000000004,1.0
18,EW,USD,126.0,13784.856106587456,109.4036,109.49,13795.74,10.8839,0.0007900000000000684,1.0
19,EXC,USD,803.0,22282.606323584583,27.7492,33.9802,27286.1006,5003.4943,0.22454700000000005,1.0
20,FE,USD,739.0,22205.84838071298,30.0485,34.7431,25675.1509,3469.3025,0.15623399999999998,1.0
21,GILD,USD,292.0,17144.262206122447,58.7132,58.908,17201.136,56.8738,0.003317999999999932,1.0
22,GIS,USD,445.0,23548.806500000002,52.9187,58.1031,25855.8795,2307.073,0.09796899999999997,1.0
23,GSK.L,GBp,810.0,16879.4285,20.8388,1623.39,17738.3772,858.9487,0.050886999999999905,74.13
24,HCA,USD,64.0,12473.365647472527,194.8963,230.6376,14760.8064,2287.4408,0.18338600000000005,1.0
25,HRL,USD,496.0,20883.3169,42.1035,41.5932,20630.2272,-253.0897,-0.01212000000000002,1.0
26,ISRG,USD,42.0,11308.242571428573,269.2439,264.14,11093.88,-214.3626,-0.018955999999999973,1.0
27,KO,USD,390.0,17909.82205099084,45.9226,52.726,20563.14,2653.3179,0.1481490000000001,1.0
28,KR,USD,600.0,20500.99463235593,34.1683,41.1422,24685.32,4184.3254,0.20410400000000006,1.0
29,LH,USD,68.0,16171.3572,237.8141,219.4355,14921.614,-1249.7432,-0.07728100000000004,1.0
30,LLY,USD,66.0,15312.623323533335,232.0094,230.3021,15199.9386,-112.6847,-0.007359000000000004,1.0
