,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,105.0,14121.887456171737,134.4942,150.3589,15787.6845,1665.797,0.11795800000000001,1.0
1,ABF.L,GBp,862.0,21582.227992096774,25.0374,2281.4216,25048.8526,3466.6246,0.16062299999999996,78.51
2,ABT,USD,149.0,15587.4874,104.614,108.9053,16226.8897,639.4023,0.041020000000000056,1.0
3,AMGN,USD,64.0,14215.753254054052,222.1211,286.1583,18314.1312,4098.3779,0.2882990000000001,1.0
4,BSX,USD,304.0,15058.691098286696,49.5352,59.94,18221.76,3163.0689,0.21004899999999993,1.0
5,CAH,USD,204.0,13657.811855084485,66.9501,102.3154,20872.3416,7214.5297,0.5282340000000001,1.0
6,CHD,USD,270.0,24747.894137179588,91.6589,95.0773,25670.871,922.9769,0.03729500000000008,1.0
7,CI,USD,50.0,13049.487890440598,260.9898,292.4239,14621.195,1571.7071,0.12044199999999994,1.0
8,CL,USD,348.0,26026.1302,74.7877,76.3503,26569.9044,543.7742,0.020893999999999968,1.0
9,CNA.L,GBp,13902.0,17667.972692749296,1.2709,149.6821,26504.6561,8836.6834,0.500146,78.51
10,CNC,USD,194.0,13551.547992468619,69.8533,78.81,15289.14,1737.592,0.12822200000000006,1.0
11,COO,USD,166.0,15498.3028,93.3633,95.9425,15926.455,428.1522,0.02762500000000001,1.0
12,COST,USD,46.0,23576.285066666667,512.5279,674.8249,31041.9454,7465.6603,0.31665999999999994,1.0
13,CVS,USD,191.0,14112.5534,73.8877,69.8973,13350.3843,-762.1691,-0.054006,1.0
14,DUK,USD,267.0,21950.953615384613,82.2133,90.5244,24170.0148,2219.0612,0.10109199999999996,1.0
15,ED,USD,287.0,23830.71206410256,83.0338,84.8805,24360.7035,529.9914,0.022240000000000038,1.0
16,EIX,USD,417.0,25629.55004907749,61.4618,63.608,26524.536,894.986,0.03491899999999992,1.0
17,ETR,USD,577.0,24333.99146096257,42.1733,47.8748,27623.7596,3289.7681,0.13519199999999998,1.0
18,FE,USD,649.0,20474.61597454068,31.5479,34.9536,22684.8864,2210.2704,0.10795299999999997,1.0
19,GILD,USD,221.0,14022.023086642235,63.4481,80.2758,17740.9518,3718.9287,0.26522,1.0
20,HCA,USD,62.0,16803.2493,271.0202,277.5053,17205.3286,402.0793,0.02392799999999995,1.0
21,HLN.L,GBp,3282.0,13027.041048312962,3.9692,333.9345,13959.6616,932.6206,0.07160199999999994,78.51
22,ISRG,USD,47.0,14337.202951762822,305.0469,363.71,17094.37,2757.167,0.19230799999999992,1.0
23,JNJ,USD,92.0,13782.4703,149.8095,151.9238,13976.9896,194.5193,0.014113000000000042,1.0
24,KHC,USD,806.0,25898.6842,32.1324,33.3605,26888.563,989.8788,0.03821999999999992,1.0
25,KO,USD,405.0,22281.590500000002,55.0163,56.5322,22895.541,613.9505,0.02755400000000008,1.0
26,KR,USD,626.0,26990.973992586856,43.1166,43.8602,27456.4852,465.5112,0.017246000000000095,1.0
27,LLY,USD,28.0,9682.684869965171,345.8102,632.9655,17723.034,8040.3491,0.830384,1.0
28,LW,USD,259.0,23331.82895967742,90.0843,101.6634,26330.8206,2998.9916,0.12853599999999998,1.0
29,MDLZ,USD,397.0,24533.475126690242,61.7972,68.4165,27161.3505,2627.8754,0.10711300000000001,1.0
30,MDT,USD,215.0,16577.1936,77.1032,81.2848,17476.232,899.0384,0.05423399999999989,1.0
31,MKS.L,GBp,7853.0,17331.947495504734,2.207,259.9492,26001.5421,8669.5946,0.5002409999999999,78.51
