,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,237.0,23575.302889537918,99.4739,122.7555,29093.0535,5517.7506,0.2340469999999999,1.0
1,ADM,USD,362.0,18749.981515781896,51.7955,68.7041,24870.8842,6120.9027,0.326449,1.0
2,AEE,USD,226.0,17557.62605060241,77.6886,77.2586,17460.4436,-97.1825,-0.005534999999999957,1.0
3,AEP,USD,253.0,19480.6006,76.9984,77.1608,19521.6824,41.0818,0.0021089999999999165,1.0
4,ATO,USD,209.0,20018.058534375,95.7802,98.0167,20485.4903,467.4318,0.023349999999999982,1.0
5,BATS.L,GBp,390.0,16672.7185,42.7506,3243.5422,17138.3479,465.6294,0.027927000000000035,73.81
6,BAX,USD,226.0,17627.2811,77.9968,81.471,18412.446,785.1649,0.044543,1.0
7,BMY,USD,315.0,17122.5504,54.3573,56.264,17723.16,600.6096,0.035077000000000025,1.0
8,CHD,USD,200.0,19378.559234042554,96.8928,95.5221,19104.42,-274.1392,-0.01414700000000002,1.0
9,CI,USD,92.0,19620.0901,213.2618,215.2347,19801.5924,181.5023,0.009250999999999898,1.0
10,CNA.L,GBp,21433.0,18009.627855773575,0.8403,78.8064,22883.8582,4874.2303,0.2706090000000001,73.81
11,CNC,USD,258.0,19112.4734,74.0794,85.95,22175.1,3062.6266,0.160242,1.0
12,CNP,USD,901.0,22213.280454893615,24.654,25.3472,22837.8272,624.5467,0.028116999999999948,1.0
13,COST,USD,35.0,12884.799272058824,368.1371,504.2592,17649.072,4764.2727,0.36975899999999995,1.0
14,CVS,USD,270.0,19769.155659939042,73.2191,91.1167,24601.509,4832.3533,0.24443900000000007,1.0
15,D,USD,251.0,16793.6168,66.9068,66.018,16570.518,-223.0988,-0.013283999999999963,1.0
16,DUK,USD,205.0,18258.5868,89.0663,88.7315,18189.9575,-68.6293,-0.003758999999999957,1.0
17,ED,USD,309.0,22702.136159076927,73.4697,74.6142,23055.7878,353.6516,0.015578000000000092,1.0
18,EIX,USD,415.0,21429.83924225865,51.6382,50.4366,20931.189,-498.6502,-0.023270000000000013,1.0
19,ETR,USD,445.0,21393.877,48.0761,47.7965,21269.4425,-124.4345,-0.005816000000000043,1.0
20,EXC,USD,741.0,20562.156022137206,27.7492,36.5935,27115.7835,6553.6275,0.3187230000000001,1.0
21,FE,USD,725.0,21785.169250361178,30.0485,35.8194,25969.065,4183.8957,0.19205300000000003,1.0
22,GILD,USD,373.0,21711.04410612245,58.2066,54.2357,20229.9161,-1481.128,-0.06822099999999998,1.0
23,GIS,USD,362.0,19156.557197752812,52.9187,57.9585,20980.977,1824.4198,0.09523700000000002,1.0
24,GSK.L,GBp,780.0,16254.264481481483,20.8388,1629.8256,17223.4652,969.2007,0.059628000000000014,73.81
25,HCA,USD,91.0,18750.602647472526,206.0506,234.7948,21366.3268,2615.7242,0.1395010000000001,1.0
26,HSY,USD,125.0,22356.1213,178.849,183.26,22907.5,551.3787,0.0246630000000001,1.0
27,IMB.L,GBp,706.0,16411.1087,23.2452,1771.8745,16948.156,537.0473,0.032723999999999975,73.81
28,JNJ,USD,106.0,16219.1828,153.0112,151.7258,16082.9348,-136.248,-0.008400999999999992,1.0
29,KHC,USD,565.0,16721.7776,29.5961,28.4043,16048.4295,-673.3481,-0.040269,1.0
30,KMB,USD,147.0,16983.898,115.5367,112.2468,16500.2796,-483.6184,-0.028475000000000028,1.0
31,KO,USD,415.0,19259.28765099084,46.4079,53.8013,22327.5395,3068.2518,0.15931300000000004,1.0
32,KR,USD,484.0,16537.469003433784,34.1683,41.2061,19943.7524,3406.2834,0.20597500000000002,1.0
33,LH,USD,74.0,17514.5096,236.6826,230.569,17062.106,-452.4036,-0.02583000000000002,1.0
34,MDLZ,USD,355.0,19466.376284722224,54.8349,60.7037,21549.8135,2083.4372,0.10702699999999998,1.0
35,MKS.L,GBp,5736.0,14340.301170482842,2.5001,199.9531,15538.9647,1198.6635,0.08356600000000003,73.81
36,MO,USD,710.0,25688.613,36.1811,36.2166,25713.786,25.173,0.0009809999999998986,1.0
37,MRK,USD,244.0,17580.7564,72.0523,67.1705,16389.602,-1191.1544,-0.06775399999999998,1.0
38,NG.L,GBp,1407.0,20430.486380188155,14.5206,1077.9133,20547.6766,117.1902,0.005735999999999963,73.81
39,NI,USD,901.0,21641.475259737417,24.0194,25.4152,22899.0952,1257.6199,0.058111000000000024,1.0
