,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,88.0,11063.200437735848,125.7182,162.1348,14267.8624,3204.662,0.28966800000000004,1.0
1,ABBV,USD,159.0,13905.880024460066,87.4584,98.8566,15718.1994,1812.3194,0.13032700000000008,1.0
2,ADM,USD,514.0,25912.26205699724,50.413,52.1686,26814.6604,902.3983,0.034823999999999966,1.0
3,AES,USD,1365.0,30475.92435436893,22.3267,19.7914,27015.261,-3460.6634,-0.11355499999999996,1.0
4,BMY,USD,225.0,11662.471192116476,51.8332,56.4532,12701.97,1039.4988,0.08913199999999999,1.0
5,CAH,USD,194.0,10407.3808,53.6463,46.124,8948.056,-1459.3248,-0.14022,1.0
6,CI,USD,55.0,12308.77663888889,223.7959,189.1362,10402.491,-1906.2856,-0.154872,1.0
7,CNC,USD,147.0,10684.343661403509,72.6826,63.91,9394.77,-1289.5737,-0.12069700000000005,1.0
8,CNP,USD,1321.0,27178.785163848144,20.5744,23.109,30526.989,3348.2038,0.12319199999999997,1.0
9,COO,USD,137.0,13383.011391279071,97.6862,110.4728,15134.7736,1751.7622,0.13089499999999998,1.0
10,COST,USD,68.0,25033.3243,368.1371,431.7999,29362.3932,4329.0689,0.17293200000000009,1.0
11,CVS,USD,189.0,12096.26663213974,64.0014,72.4292,13689.1188,1592.8522,0.13168099999999994,1.0
12,DGE.L,GBp,532.0,25774.540099999995,48.4484,3561.9778,26044.1477,269.6076,0.010459999999999914,72.76
13,DGX,USD,78.0,10340.0804,132.5651,138.1178,10773.1884,433.108,0.04188700000000001,1.0
14,DHR,USD,39.0,8575.632495238096,219.888,277.2384,10812.2976,2236.6651,0.26081599999999994,1.0
15,DUK,USD,330.0,26614.497008,80.65,89.6954,29599.482,2984.985,0.11215599999999992,1.0
16,EL,USD,93.0,26089.77939638554,280.5353,304.8511,28351.1523,2261.3729,0.08667599999999998,1.0
17,EW,USD,99.0,10562.962400917431,106.6966,117.95,11677.05,1114.0876,0.10547100000000009,1.0
18,EXC,USD,1081.0,29067.229570454547,26.8892,29.6842,32088.6202,3021.3906,0.10394499999999995,1.0
19,FE,USD,994.0,29435.032211634756,29.6127,32.4166,32222.1004,2787.0682,0.09468600000000005,1.0
20,GILD,USD,186.0,10903.7969,58.6226,60.1071,11179.9206,276.1237,0.025322999999999984,1.0
21,HCA,USD,58.0,10529.96086813187,181.551,236.8498,13737.2884,3207.3275,0.30459100000000006,1.0
22,HSY,USD,170.0,25446.092,149.6829,161.3957,27437.269,1991.177,0.07825100000000007,1.0
23,IQV,USD,50.0,11646.134485294117,232.9227,256.66,12833.0,1186.8655,0.10191100000000008,1.0
24,ISRG,USD,37.0,9553.636271428571,258.2064,351.88,13019.56,3465.9237,0.36278600000000005,1.0
25,JNJ,USD,80.0,11389.249356292517,142.3656,156.0345,12482.76,1093.5106,0.0960129999999999,1.0
26,KHC,USD,838.0,26684.945824769056,31.8436,29.2702,24528.4276,-2156.5182,-0.08081400000000005,1.0
27,KO,USD,519.0,23787.29227186147,45.8329,49.3588,25617.2172,1829.9249,0.07692900000000003,1.0
28,KR,USD,686.0,22994.392859939297,33.5195,41.7097,28612.8542,5618.4613,0.24434099999999992,1.0
29,LH,USD,55.0,13524.6186,245.9022,247.8586,13632.223,107.6044,0.007956000000000074,1.0
30,LLY,USD,47.0,10517.940214,223.786,259.2171,12183.2037,1665.2635,0.15832599999999997,1.0
31,MCK,USD,57.0,10639.841008000001,186.6639,194.1555,11066.8635,427.0225,0.04013399999999989,1.0
32,MDLZ,USD,511.0,27006.7711,52.8508,56.2434,28740.3774,1733.6063,0.06419200000000003,1.0
33,MDT,USD,118.0,12285.871763414634,104.1176,111.2303,13125.1754,839.3036,0.06831399999999999,1.0
34,MO,USD,898.0,30811.916360756757,34.3117,33.2681,29874.7538,-937.1626,-0.03041499999999997,1.0
35,MRK,USD,155.0,10216.1499,65.9106,67.6113,10479.7515,263.6016,0.02580300000000002,1.0
36,NRG,USD,784.0,28845.1283,36.7923,37.6647,29529.1248,683.9965,0.023711000000000038,1.0
37,PEG,USD,453.0,23324.086568828425,51.488,54.8634,24853.1202,1529.0336,0.06555700000000009,1.0
38,PEP,USD,197.0,25502.4191,129.4539,137.0666,27002.1202,1499.7011,0.058805999999999914,1.0
39,PFE,USD,367.0,10569.882497518529,28.8008,38.7393,14217.3231,3647.4406,0.3450770000000001,1.0
40,PM,USD,434.0,30823.63163861386,71.0222,80.9527,35133.4718,4309.8402,0.1398219999999999,1.0
41,SBRY.L,GBp,6698.0,25368.7394,3.7875,288.4808,26556.4101,1187.6707,0.046818999999999944,72.76
42,SJM,USD,231.0,26149.9369,113.2032,113.5804,26237.0724,87.1355,0.0033319999999998906,1.0
43,SO,USD,491.0,25716.346800000003,52.3755,56.2111,27599.6501,1883.3033,0.0732330000000001,1.0
44,SRE,USD,428.0,24549.123235411473,57.3578,56.8185,24318.318,-230.8052,-0.009402000000000021,1.0
45,STZ,USD,116.0,23673.463,204.0816,197.6929,22932.3764,-741.0866,-0.03130500000000003,1.0
46,SYK,USD,46.0,10897.919396491228,236.9113,251.6148,11574.2808,676.3614,0.06206299999999998,1.0
47,TSN,USD,426.0,27284.484544928073,64.0481,69.2946,29519.4996,2235.0151,0.08191499999999996,1.0
48,UNH,USD,35.0,11931.485868217056,340.8996,394.1887,13796.6045,1865.1186,0.1563190000000001,1.0
49,WMT,USD,584.0,25739.8175,44.075,47.2056,27568.0704,1828.2529,0.07102900000000001,1.0
50,ZTS,USD,60.0,9875.773894736843,164.5962,196.5207,11791.242,1915.4681,0.19395600000000002,1.0
