,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,237.0,23575.302889537918,99.4739,121.7354,28851.2898,5275.9869,0.223792,1.0
1,ADM,USD,362.0,18749.981515781896,51.7955,67.984,24610.208,5860.2265,0.312546,1.0
2,AEE,USD,226.0,17557.62605060241,77.6886,75.5058,17064.3108,-493.3153,-0.02809700000000004,1.0
3,AEP,USD,253.0,19480.6006,76.9984,75.6674,19143.8522,-336.7484,-0.017286000000000024,1.0
4,ATO,USD,209.0,20018.058534375,95.7802,96.0627,20077.1043,59.0458,0.0029490000000000904,1.0
5,BATS.L,GBp,390.0,16672.7185,42.7506,3357.6746,17746.2135,1073.495,0.06438499999999991,73.79
6,BAX,USD,226.0,17627.2811,77.9968,78.2468,17683.7768,56.4957,0.0032049999999999024,1.0
7,BMY,USD,315.0,17122.5504,54.3573,56.0461,17654.5215,531.9711,0.031069000000000013,1.0
8,CHD,USD,200.0,19378.559234042554,96.8928,93.0694,18613.88,-764.6792,-0.03946000000000005,1.0
9,CI,USD,92.0,19620.0901,213.2618,210.7147,19385.7524,-234.3377,-0.011943999999999955,1.0
10,CNA.L,GBp,21433.0,18009.627855773575,0.8403,79.0062,22948.0944,4938.4665,0.274176,73.79
11,CNC,USD,258.0,19112.4734,74.0794,83.32,21496.56,2384.0866,0.12473899999999993,1.0
12,CNP,USD,901.0,22213.280454893615,24.654,24.5846,22150.7246,-62.5559,-0.002815000000000012,1.0
13,COST,USD,35.0,12884.799272058824,368.1371,485.9894,17009.629,4124.8297,0.3201320000000001,1.0
14,CVS,USD,270.0,19769.155659939042,73.2191,90.6384,24472.368,4703.2123,0.2379070000000001,1.0
15,D,USD,251.0,16793.6168,66.9068,64.9988,16314.6988,-478.918,-0.028517000000000015,1.0
16,DUK,USD,205.0,18258.5868,89.0663,84.5284,17328.322,-930.2648,-0.05095000000000005,1.0
17,ED,USD,309.0,22702.136159076927,73.4697,72.783,22489.947,-212.1892,-0.009346999999999994,1.0
18,EIX,USD,415.0,21429.83924225865,51.6382,49.1955,20416.1325,-1013.7067,-0.04730400000000001,1.0
19,ETR,USD,445.0,21393.877,48.0761,45.7888,20376.016,-1017.861,-0.04757699999999998,1.0
20,EXC,USD,741.0,20562.156022137206,27.7492,36.1897,26816.5677,6254.4117,0.30417099999999997,1.0
21,FE,USD,725.0,21785.169250361178,30.0485,35.2678,25569.155,3783.9857,0.17369600000000007,1.0
22,GILD,USD,373.0,21711.04410612245,58.2066,53.1147,19811.7831,-1899.261,-0.08748,1.0
23,GIS,USD,362.0,19156.557197752812,52.9187,57.865,20947.13,1790.5728,0.09346999999999994,1.0
24,GSK.L,GBp,780.0,16254.264481481483,20.8388,1628.4176,17213.2501,958.9856,0.058999000000000024,73.79
25,HCA,USD,91.0,18750.602647472526,206.0506,229.1521,20852.8411,2102.2385,0.1121160000000001,1.0
26,HSY,USD,125.0,22356.1213,178.849,184.6548,23081.85,725.7287,0.03246199999999999,1.0
27,IMB.L,GBp,706.0,16411.1087,23.2452,1813.2544,17348.6598,937.5511,0.057128999999999985,73.79
28,JNJ,USD,106.0,16219.1828,153.0112,148.3815,15728.439,-490.7438,-0.03025699999999998,1.0
29,KHC,USD,565.0,16721.7776,29.5961,28.2255,15947.4075,-774.3701,-0.04630999999999996,1.0
30,KMB,USD,147.0,16983.898,115.5367,112.6213,16555.3311,-428.5669,-0.02523399999999998,1.0
31,KO,USD,415.0,19259.28765099084,46.4079,53.1403,22053.2245,2793.9368,0.14507000000000003,1.0
32,KR,USD,484.0,16537.469003433784,34.1683,42.2282,20438.4488,3900.9798,0.2358880000000001,1.0
33,LH,USD,74.0,17514.5096,236.6826,226.1565,16735.581,-778.9286,-0.044472999999999985,1.0
34,MDLZ,USD,355.0,19466.376284722224,54.8349,59.5782,21150.261,1683.8847,0.08650099999999994,1.0
35,MKS.L,GBp,5736.0,14340.301170482842,2.5001,196.6039,15282.8293,942.5281,0.06570600000000004,73.79
36,MO,USD,710.0,25688.613,36.1811,36.052,25596.92,-91.693,-0.0035680000000000156,1.0
37,MRK,USD,244.0,17580.7564,72.0523,67.267,16413.148,-1167.6084,-0.06641399999999997,1.0
38,NG.L,GBp,1407.0,20430.486380188155,14.5206,1093.6827,20853.9309,423.4445,0.020726000000000022,73.79
39,NI,USD,901.0,21641.475259737417,24.0194,25.1875,22693.9375,1052.4622,0.04863200000000001,1.0
40,PEG,USD,326.0,16972.765975574614,52.0637,57.2091,18650.1666,1677.4006,0.09882900000000006,1.0
41,PEP,USD,148.0,19285.811689713042,130.3095,147.3934,21814.2232,2528.4115,0.13110200000000005,1.0
42,PFE,USD,576.0,20741.116928724863,36.0089,40.9742,23601.1392,2860.0223,0.13789099999999999,1.0
43,PG,USD,157.0,19833.52828112245,126.3282,141.1416,22159.2312,2325.7029,0.11726100000000006,1.0
44,PM,USD,288.0,24533.0782,85.1843,88.4246,25466.2848,933.2066,0.038038999999999934,1.0
45,PPL,USD,745.0,18026.17424013904,24.1962,24.8488,18512.356,486.1818,0.026971000000000078,1.0
46,SO,USD,356.0,20788.953822950818,58.3959,57.1566,20347.7496,-441.2042,-0.021221999999999963,1.0
47,SRE,USD,357.0,21628.4249,60.5838,59.5511,21259.7427,-368.6822,-0.017046000000000006,1.0
48,STZ,USD,83.0,16948.666100900904,204.2008,219.5392,18221.7536,1273.0875,0.0751139999999999,1.0
49,TSN,USD,331.0,21662.21157374943,65.4447,85.5353,28312.1843,6649.9727,0.306986,1.0
50,UNH,USD,51.0,19378.935379512735,379.9791,443.4594,22616.4294,3237.494,0.16706299999999996,1.0
