,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,129.0,17349.747446153848,134.4942,126.6322,16335.5538,-1014.1936,-0.05845599999999995,1.0
1,ABF.L,GBp,1078.0,26422.061757903226,24.5103,2370.9148,32291.1706,5869.1088,0.22212699999999996,79.14999999999999
2,AMGN,USD,62.0,13380.585799999997,215.8159,247.8899,15369.1738,1988.588,0.148617,1.0
3,BDX,USD,87.0,16375.635874999998,188.2257,177.6788,15458.0556,-917.5803,-0.056033,1.0
4,BSX,USD,284.0,13703.005234523696,48.25,54.93,15600.12,1897.1148,0.13844600000000007,1.0
5,CAH,USD,206.0,13243.24214300819,64.2876,102.1603,21045.0218,7801.7797,0.5891139999999999,1.0
6,CHD,USD,302.0,27655.670745811356,91.5751,92.5944,27963.5088,307.8381,0.011131000000000002,1.0
7,CI,USD,51.0,13616.047040322579,266.9813,272.9918,13922.5818,306.5348,0.022513000000000005,1.0
8,CNA.L,GBp,15573.0,19047.140590279632,1.2231,149.0326,29322.6112,10275.4706,0.53946,79.14999999999999
9,CNC,USD,199.0,13730.7871,68.9989,72.96,14519.04,788.2529,0.057407999999999904,1.0
10,COO,USD,174.0,15497.480270620365,89.066,83.585,14543.79,-953.6903,-0.06153900000000001,1.0
11,COST,USD,54.0,27183.9114,503.4058,573.6393,30976.5222,3792.6108,0.1395169999999999,1.0
12,DUK,USD,299.0,24452.6684,81.7815,83.7852,25051.7748,599.1064,0.024501000000000106,1.0
13,DVA,USD,163.0,12695.713,77.8878,99.67,16246.21,3550.497,0.27966099999999994,1.0
14,ED,USD,312.0,25847.6282,82.845,84.1208,26245.6896,398.0614,0.01540000000000008,1.0
15,EIX,USD,477.0,29116.822078228783,61.0416,58.6242,27963.7434,-1153.0787,-0.039603000000000055,1.0
16,ETR,USD,544.0,22507.20155151515,41.3735,47.1878,25670.1632,3162.9616,0.1405320000000001,1.0
17,EXC,USD,731.0,26817.999766211175,36.6867,35.9663,26291.3653,-526.6345,-0.019637000000000016,1.0
18,FE,USD,731.0,23044.11172782152,31.5241,33.988,24845.228,1801.1163,0.07815900000000009,1.0
19,GILD,USD,218.0,13340.509704705759,61.195,68.6196,14959.0728,1618.5631,0.12132699999999996,1.0
20,GSK.L,GBp,825.0,14679.371500000001,17.7932,1410.543,14702.4381,23.0666,0.0015700000000000713,79.14999999999999
21,HCA,USD,61.0,13708.06953448601,224.7225,242.002,14762.122,1054.0525,0.0768930000000001,1.0
22,HLN.L,GBp,4049.0,16015.396570260222,3.9554,335.2339,17149.2364,1133.8398,0.07079600000000008,79.14999999999999
23,ISRG,USD,45.0,13677.374408333333,303.9417,310.95,13992.75,315.3756,0.023058000000000023,1.0
24,KMB,USD,225.0,26616.020387296452,118.2934,110.6024,24885.54,-1730.4804,-0.06501599999999996,1.0
25,KR,USD,639.0,27504.784127676372,43.0435,41.8496,26741.8944,-762.8897,-0.02773700000000001,1.0
26,LLY,USD,27.0,8411.361791747155,311.5319,582.4401,15725.8827,7314.5209,0.8695999999999999,1.0
27,LW,USD,248.0,22072.1269,89.0005,93.3994,23163.0512,1090.9243,0.04942599999999997,1.0
28,MDLZ,USD,365.0,22254.885846616075,60.9723,66.4418,24251.257,1996.3712,0.08970499999999992,1.0
29,MKS.L,GBp,10970.0,24211.31593348872,2.207,252.0508,34933.6358,10722.3199,0.44289500000000004,79.14999999999999
30,MO,USD,868.0,29743.140832505036,34.2663,34.528,29970.304,227.1632,0.007636999999999894,1.0
31,MRK,USD,180.0,14465.811404064745,80.3656,92.6233,16672.194,2206.3826,0.1525240000000001,1.0
32,NI,USD,1046.0,23149.14000122164,22.1311,24.4001,25522.5046,2373.3646,0.10252499999999998,1.0
33,NRG,USD,669.0,29045.2187,43.4159,44.9582,30077.0358,1031.8171,0.03552399999999989,1.0
34,PEG,USD,477.0,24461.6719,51.2823,59.4145,28340.7165,3879.0446,0.15857699999999997,1.0
35,PG,USD,196.0,28391.806233057847,144.8562,143.7454,28174.0984,-217.7078,-0.007668000000000008,1.0
36,PM,USD,342.0,28064.51572571784,82.06,84.6589,28953.3438,888.8281,0.031671000000000005,1.0
37,SAN.PA,EUR,159.0,15210.1504,95.6613,78.8679,13740.9556,-1469.1948,-0.09659300000000004,0.9126
38,SBRY.L,GBp,8381.0,28034.09942872775,3.345,280.94,29748.0498,1713.9504,0.061125000000000096,79.14999999999999
39,SO,USD,436.0,28056.0264,64.3487,65.2738,28459.3768,403.3504,0.014375999999999944,1.0
40,SRE,USD,344.0,22944.1228,66.698,67.9626,23379.1344,435.0116,0.018960000000000088,1.0
41,SYK,USD,50.0,13913.585515873017,278.2717,285.1803,14259.015,345.4295,0.024826999999999932,1.0
42,TSCO.L,GBp,8474.0,26600.242652774912,3.139,283.5883,30361.6836,3761.4409,0.14142199999999994,79.14999999999999
43,ULVR.L,GBp,443.0,22519.5264,50.8341,4045.7988,22644.2055,124.6791,0.005536999999999903,79.14999999999999
44,UNH,USD,24.0,12239.4088,509.9754,513.647,12327.528,88.1192,0.007200000000000095,1.0
45,VRTX,USD,41.0,14259.595299999999,347.795,347.04,14228.64,-30.9553,-0.002171000000000034,1.0
46,WMT,USD,720.0,33081.36936182911,45.9463,51.4611,37051.992,3970.6226,0.1200270000000001,1.0
47,ZTS,USD,79.0,14232.160100000001,180.1539,171.4552,13544.9608,-687.1993,-0.04828500000000002,1.0
