,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,143.0,26452.236100000002,184.9807,180.1898,25767.1414,-685.0947,-0.025899000000000005,1.0
1,ABT,USD,201.0,22497.818770833335,111.9294,126.2705,25380.3705,2882.5517,0.12812599999999996,1.0
2,AEE,USD,339.0,29175.075500608713,86.0622,95.5187,32380.8393,3205.7638,0.10987999999999998,1.0
3,AEP,USD,309.0,25792.23485174869,83.47,103.2935,31917.6915,6125.4566,0.23749299999999995,1.0
4,AMGN,USD,88.0,26575.5069,301.9944,272.2973,23962.1624,-2613.3445,-0.09833700000000001,1.0
5,BATS.L,GBp,655.0,24264.269587285773,37.0447,3139.0896,27400.1025,3135.8329,0.1292359999999999,75.03999999999999
6,BMY,USD,553.0,28840.00590660324,52.1519,45.6204,25228.0812,-3611.9247,-0.12524000000000002,1.0
7,BSX,USD,272.0,16735.96836044339,61.5293,101.9,27716.8,10980.8316,0.6561220000000001,1.0
8,CAH,USD,208.0,19226.763663791924,92.4364,136.0254,28293.2832,9066.5195,0.471557,1.0
9,CI,USD,67.0,21799.6119,325.3673,328.411,22003.537,203.9251,0.009355000000000002,1.0
10,CMS,USD,426.0,28176.915330653846,66.143,70.0602,29845.6452,1668.7299,0.059223000000000026,1.0
11,CNA.L,GBp,11546.0,20307.5430627451,1.7588,157.2765,24199.2866,3891.7435,0.1916659999999999,75.03999999999999
12,CNP,USD,865.0,27140.45601468988,31.3762,37.3278,32288.547,5148.091,0.1896850000000001,1.0
13,COST,USD,23.0,15423.95376544629,670.6067,971.8339,22352.1797,6928.2259,0.4491860000000001,1.0
14,CVS,USD,390.0,24276.080299999998,62.2464,63.5683,24791.637,515.5567,0.02123699999999995,1.0
15,D,USD,505.0,24426.558444514954,48.3694,50.6059,25555.9795,1129.4211,0.046238,1.0
16,DTE,USD,240.0,29097.48779181871,121.2395,130.3951,31294.824,2197.3362,0.07551700000000006,1.0
17,DUK,USD,262.0,23881.49279375153,91.1507,115.7513,30326.8406,6445.3478,0.26988900000000005,1.0
18,ED,USD,262.0,27810.2887,106.1461,106.882,28003.084,192.7953,0.006933000000000078,1.0
19,ETR,USD,384.0,19407.161581737284,50.5395,82.3518,31623.0912,12215.9296,0.629454,1.0
20,EVRG,USD,529.0,35427.873,66.9714,65.4109,34602.3661,-825.5069,-0.023301000000000016,1.0
21,EXC,USD,746.0,27516.188750855745,36.885,44.6315,33295.099,5778.9102,0.21001800000000004,1.0
22,FE,USD,601.0,22842.824451955308,38.008,40.683,24450.483,1607.6585,0.07038000000000011,1.0
23,GILD,USD,311.0,23863.38282740113,76.7311,100.4978,31254.8158,7391.433,0.3097399999999999,1.0
24,HCA,USD,64.0,22083.636,345.0568,325.7297,20846.7008,-1236.9352,-0.05601100000000003,1.0
25,HLN.L,GBp,3963.0,18433.85127960861,4.6515,377.4267,19932.5961,1498.7448,0.08130100000000007,75.03999999999999
26,IMB.L,GBp,845.0,23525.384149081543,27.8407,3001.4514,33798.3267,10272.9426,0.436674,75.03999999999999
27,JNJ,USD,169.0,26931.4696,159.3578,150.3899,25415.8931,-1515.5765,-0.056274999999999964,1.0
28,KMB,USD,199.0,25375.032922679275,127.5127,126.0059,25075.1741,-299.8588,-0.011816999999999966,1.0
29,KO,USD,393.0,24234.0662,61.6643,69.8842,27464.4906,3230.4244,0.1333009999999999,1.0
30,KR,USD,459.0,25752.002142798923,56.1046,68.5984,31486.6656,5734.6635,0.222688,1.0
31,MDT,USD,286.0,24503.698835924784,85.6773,81.5676,23328.3336,-1175.3652,-0.04796699999999998,1.0
32,MKC,USD,279.0,21928.7637,78.5977,72.4255,20206.7145,-1722.0492,-0.07852899999999996,1.0
33,MO,USD,699.0,27498.002262778948,39.3391,54.4308,38047.1292,10549.1269,0.38363100000000006,1.0
34,NI,USD,838.0,30272.558688304565,36.1248,38.3916,32172.1608,1899.6021,0.06274899999999994,1.0
35,NRG,USD,271.0,16339.282390472421,60.2926,107.0015,28997.4065,12658.1241,0.7747040000000001,1.0
36,PEG,USD,278.0,16419.40363927566,59.0626,78.4976,21822.3328,5402.9292,0.3290580000000001,1.0
37,PFE,USD,1022.0,24674.57455613383,24.1434,21.3689,21839.0158,-2835.5588,-0.11491799999999996,1.0
38,PG,USD,143.0,23015.4499999918,160.9472,157.6961,22550.5423,-464.9077,-0.020199999999999996,1.0
39,PM,USD,220.0,19955.008973441734,90.7046,164.4142,36171.124,16216.115,0.8126340000000001,1.0
40,PPL,USD,900.0,23586.785672822836,26.2075,34.8218,31339.62,7752.8343,0.3286960000000001,1.0
41,SAN.PA,EUR,220.0,24167.8995,109.8541,88.4636,22130.9893,-2036.9102,-0.08428199999999997,0.8794
42,SO,USD,326.0,22560.334310123806,69.2035,87.5565,28543.419,5983.0847,0.2652030000000001,1.0
43,TAP,USD,404.0,24090.3058,59.6295,54.6178,22065.5912,-2024.7146,-0.08404699999999998,1.0
44,TSN,USD,390.0,23659.7811,60.6661,58.5483,22833.837,-825.9441,-0.03490899999999997,1.0
45,VRTX,USD,43.0,20810.8601,483.9735,493.84,21235.12,424.2599,0.020386000000000015,1.0
46,WEC,USD,297.0,27070.903379203202,91.1478,104.2087,30949.9839,3879.0805,0.14329400000000003,1.0
47,WMT,USD,274.0,16160.074829650184,58.9784,94.2536,25825.4864,9665.4116,0.598104,1.0
48,XEL,USD,473.0,30103.543381313044,63.6439,66.8844,31636.3212,1532.7778,0.05091599999999996,1.0
