,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,127.0,17080.75911365534,134.4942,134.2441,17049.0007,-31.7584,-0.0018599999999999728,1.0
1,ABF.L,GBp,782.0,19167.024392096773,24.5103,2422.8689,23862.5123,4695.4879,0.24497499999999994,79.4
2,AMGN,USD,74.0,16436.964699999997,222.1211,251.4656,18608.4544,2171.4897,0.13210999999999995,1.0
3,ATO,USD,181.0,19726.9692,108.9888,108.6999,19674.6819,-52.2873,-0.002650999999999959,1.0
4,BDX,USD,99.0,18512.522675,186.9952,174.8109,17306.2791,-1206.2436,-0.06515800000000005,1.0
5,BSX,USD,353.0,17485.914334523695,49.5352,54.82,19351.46,1865.5457,0.1066879999999999,1.0
6,CAH,USD,221.0,14795.96284300819,66.9501,101.8813,22515.7673,7719.8045,0.5217499999999999,1.0
7,CHD,USD,232.0,21245.415937179587,91.5751,91.0658,21127.2656,-118.1503,-0.005561999999999956,1.0
8,CI,USD,82.0,21401.16014032258,260.9898,246.8648,20242.9136,-1158.2465,-0.054120999999999975,1.0
9,CL,USD,309.0,23052.4905,74.6035,73.1041,22589.1669,-463.3236,-0.02009799999999995,1.0
10,CMS,USD,358.0,19481.846,54.4186,53.8982,19295.5556,-186.2904,-0.009562999999999988,1.0
11,CNA.L,GBp,12748.0,15591.918592749294,1.2231,150.5314,24168.4419,8576.5233,0.550046,79.4
12,CNC,USD,239.0,16694.9483,69.8533,74.4,17781.6,1086.6517,0.06508899999999995,1.0
13,COST,USD,43.0,21646.447966666667,503.4058,586.6089,25224.1827,3577.7347,0.1652800000000001,1.0
14,DUK,USD,253.0,20690.719415384614,81.7815,86.3687,21851.2811,1160.5617,0.05609099999999989,1.0
15,DVA,USD,185.0,15043.038,81.3137,104.16,19269.6,4226.562,0.2809649999999999,1.0
16,ED,USD,268.0,22202.44986410256,82.845,84.9083,22755.4244,552.9745,0.024906000000000095,1.0
17,EIX,USD,367.0,22402.25094907749,61.0416,59.2149,21731.8683,-670.3826,-0.02992499999999998,1.0
18,ETR,USD,504.0,20852.26026096257,41.3735,47.1413,23759.2152,2906.9549,0.13940799999999998,1.0
19,EXC,USD,600.0,22012.038111801237,36.6867,36.1959,21717.54,-294.4981,-0.013378000000000001,1.0
20,FE,USD,643.0,20269.99157454068,31.5241,34.1155,21936.2665,1666.2749,0.08220399999999994,1.0
21,GILD,USD,274.0,17384.77070470576,63.4481,73.0862,20025.6188,2640.8481,0.15190499999999996,1.0
22,HLN.L,GBp,4301.0,17071.695170260224,3.9692,323.8395,17541.986,470.2908,0.02755799999999997,79.4
23,HUM,USD,34.0,16214.2673,476.8902,468.4926,15928.7484,-285.5189,-0.017608999999999986,1.0
24,ISRG,USD,52.0,15862.437308333334,305.0469,310.26,16133.52,271.0827,0.01709000000000005,1.0
25,KHC,USD,653.0,20729.7551,31.7454,32.0502,20928.7806,199.0255,0.00960099999999997,1.0
26,KO,USD,359.0,19703.079,54.8832,54.8565,19693.4835,-9.5955,-0.00048599999999998644,1.0
27,KR,USD,584.0,25137.392692586855,43.0435,42.4404,24785.1936,-352.1991,-0.014010999999999996,1.0
28,LLY,USD,31.0,10720.115391747155,345.8102,580.1266,17983.9246,7263.8092,0.6775869999999999,1.0
29,LW,USD,236.0,21004.12075967742,89.0005,95.8283,22615.4788,1611.358,0.076716,1.0
30,MDLZ,USD,357.0,21767.10752669024,60.9723,66.3116,23673.2412,1906.1337,0.08756900000000001,1.0
31,MKS.L,GBp,7977.0,17605.62144042293,2.207,257.7497,25895.0801,8289.4587,0.470874,79.4
32,MO,USD,647.0,22170.290459252028,34.2663,34.1482,22093.8854,-76.4051,-0.003446999999999978,1.0
33,MRK,USD,185.0,14951.973104064746,80.8215,97.6622,18067.507,3115.5339,0.20836900000000003,1.0
34,NG.L,GBp,1525.0,20084.6656,13.1703,1050.4229,20174.999,90.3334,0.0044960000000000555,79.4
35,NI,USD,848.0,18767.18042164049,22.1311,24.6145,20873.096,2105.9156,0.1122129999999999,1.0
36,NRG,USD,674.0,29276.4877,43.4369,45.679,30787.646,1511.1583,0.051617000000000024,1.0
37,PEG,USD,456.0,23384.742948427673,51.2823,58.2981,26583.9336,3199.1907,0.1368069999999999,1.0
38,PG,USD,154.0,22307.84775454545,144.8562,138.4219,21316.9726,-990.8752,-0.044418999999999986,1.0
39,PM,USD,275.0,22566.49656307721,82.06,81.9164,22527.01,-39.4866,-0.0017500000000000293,1.0
40,PPL,USD,898.0,21805.3778,24.2822,24.2303,21758.8094,-46.5684,-0.0021369999999999445,1.0
41,SBRY.L,GBp,6838.0,22872.828050786346,3.345,289.6288,24943.0949,2070.2668,0.09049900000000011,79.4
