,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,173.0,17293.10257185747,99.9601,131.8648,22812.6104,5519.5078,0.31917400000000007,1.0
1,ADM,USD,417.0,23557.991169096822,56.494,64.5016,26897.1672,3339.176,0.14174200000000003,1.0
2,AEE,USD,264.0,20749.0844,78.595,78.9805,20850.852,101.7676,0.004904999999999937,1.0
3,AEP,USD,314.0,24634.506608,78.4538,82.4855,25900.447,1265.9404,0.05138899999999991,1.0
4,AMGN,USD,98.0,21149.816999999995,215.8145,218.0977,21373.5746,223.7576,0.010578999999999894,1.0
5,AZN.L,GBp,133.0,17555.283348630135,131.9946,10969.1396,17432.1373,-123.146,-0.0070149999999999935,83.69
6,BATS.L,GBp,543.0,23272.852600000002,42.8598,3477.8823,22565.3016,-707.551,-0.030402999999999958,83.69
7,BMY,USD,391.0,21797.537870426066,55.7482,64.7914,25333.4374,3535.8995,0.162215,1.0
8,CI,USD,85.0,18679.562475000002,219.7596,253.375,21536.875,2857.3125,0.1529640000000001,1.0
9,CMS,USD,340.0,19988.4405,58.7895,59.8502,20349.068,360.6275,0.01804199999999989,1.0
10,CNA.L,GBp,23158.0,20286.055328211503,0.876,75.1907,20806.1445,520.0892,0.025619999999999976,83.69
11,CNC,USD,202.0,15183.475348197673,75.1657,86.01,17374.02,2190.5447,0.14427199999999996,1.0
12,CNP,USD,955.0,23843.498043640117,24.967,26.6371,25438.4305,1594.9325,0.06689199999999995,1.0
13,CPB,USD,558.0,21883.017766844918,39.2169,41.7327,23286.8466,1403.8288,0.06415100000000007,1.0
14,CVS,USD,240.0,18182.503340515766,75.7604,81.4504,19548.096,1365.5927,0.07510499999999998,1.0
15,D,USD,346.0,23239.047090000004,67.1649,66.866,23135.636,-103.4111,-0.004449999999999954,1.0
16,DUK,USD,240.0,21580.173372262776,89.9174,92.9076,22297.824,717.6506,0.033255000000000035,1.0
17,ED,USD,331.0,24843.28913050866,75.0553,81.8721,27099.6651,2256.376,0.09082400000000002,1.0
18,ES,USD,297.0,21150.7194,71.2145,71.8091,21327.3027,176.5833,0.00834899999999994,1.0
19,ETR,USD,530.0,25607.370106837607,48.3158,48.608,25762.24,154.8699,0.006048000000000053,1.0
20,EXC,USD,751.0,22124.956169276666,29.4607,38.6097,28995.8847,6870.9285,0.31054899999999996,1.0
21,FE,USD,614.0,18956.47911862234,30.8737,32.058,19683.612,727.1329,0.03835999999999995,1.0
22,GILD,USD,298.0,16317.1392,54.7555,55.043,16402.814,85.6748,0.005250999999999895,1.0
23,GIS,USD,382.0,20498.22133259493,53.6603,65.2802,24937.0364,4438.8151,0.2165459999999999,1.0
24,GSK.L,GBp,797.0,16677.88097901264,20.9258,1800.6722,17148.2345,470.3535,0.028202999999999978,83.69
25,HSY,USD,103.0,18649.579911731296,181.0639,200.3144,20632.3832,1982.8033,0.10631900000000005,1.0
26,IMB.L,GBp,953.0,21186.2385,22.2311,1804.4749,20548.0294,-638.2091,-0.03012400000000004,83.69
27,JNJ,USD,111.0,17491.05346565657,157.5771,159.7838,17736.0018,244.9483,0.014003999999999905,1.0
28,KHC,USD,654.0,19807.616786807022,30.2869,31.6922,20726.6988,919.082,0.0464,1.0
29,KO,USD,408.0,19356.702447346543,47.4429,56.725,23143.8,3787.0976,0.19564800000000004,1.0
30,KR,USD,545.0,21025.55649877655,38.579,43.6254,23775.843,2750.2865,0.1308069999999999,1.0
31,LLY,USD,58.0,16351.0124781362,281.914,319.9237,18555.5746,2204.5621,0.13482700000000003,1.0
32,MCK,USD,77.0,20786.257800000003,269.9514,315.6802,24307.3754,3521.1176,0.1693960000000001,1.0
33,MNST,USD,458.0,22031.1992,48.1031,48.695,22302.31,271.1108,0.01230500000000001,1.0
34,MO,USD,746.0,27319.501357746478,36.6213,30.5498,22790.1508,-4529.3506,-0.16579100000000002,1.0
35,MRK,USD,279.0,20243.335739273807,72.5568,83.1423,23196.7017,2953.366,0.14589300000000005,1.0
36,NG.L,GBp,1513.0,22022.605998472467,14.5556,1082.1924,19564.5489,-2458.0571,-0.11161600000000005,83.69
37,NI,USD,1021.0,24971.65904753254,24.458,25.6592,26198.0432,1226.3842,0.04911299999999996,1.0
38,NRG,USD,621.0,25836.6689,41.6049,33.8007,20990.2347,-4846.4342,-0.18757900000000005,1.0
39,PEP,USD,138.0,20689.7295,149.9256,151.2735,20875.743,186.0135,0.008990000000000054,1.0
40,PFE,USD,576.0,21484.479942192418,37.2994,42.9109,24716.6784,3232.1985,0.15044499999999994,1.0
41,PM,USD,282.0,23980.343884982936,85.0367,79.8519,22518.2358,-1462.1081,-0.060971,1.0
42,SO,USD,407.0,24030.684059016392,59.0434,62.3635,25381.9445,1351.2604,0.05623200000000006,1.0
43,SRE,USD,406.0,25721.40214957265,63.3532,65.5565,26615.939,894.5369,0.034777999999999976,1.0
44,SYY,USD,255.0,19626.9398,76.9684,76.5486,19519.893,-107.0468,-0.005453999999999959,1.0
45,TSN,USD,316.0,21571.84193824215,68.2653,75.5419,23871.2404,2299.3985,0.10659299999999994,1.0
46,UNH,USD,39.0,15003.503528273945,384.7052,481.0484,18760.8876,3757.3841,0.25043400000000005,1.0
47,VRTX,USD,69.0,16526.682313332276,239.5171,291.16,20090.04,3563.3577,0.21561300000000005,1.0
48,WEC,USD,241.0,22142.873499999998,91.8791,88.8471,21412.1511,-730.7224,-0.03300000000000003,1.0
