,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,130.0,18932.275316546762,145.6329,140.0695,18209.035,-723.2403,-0.03820199999999996,1.0
1,ABBV,USD,109.0,20152.352655215414,184.884,219.3901,23913.5209,3761.1682,0.18663600000000002,1.0
2,ADM,USD,529.0,28610.621531949462,54.0844,57.6356,30489.2324,1878.6109,0.06566000000000005,1.0
3,AEE,USD,310.0,26982.56767932662,87.0405,97.6765,30279.715,3297.1473,0.12219599999999997,1.0
4,AEP,USD,292.0,26227.49044998437,89.8202,115.1595,33626.574,7399.0836,0.282111,1.0
5,AMGN,USD,68.0,19914.7569,292.8641,311.6902,21194.9336,1280.1767,0.06428300000000009,1.0
6,ATO,USD,203.0,34369.7961,169.3093,165.3612,33568.3236,-801.4725,-0.02331899999999998,1.0
7,AZN.L,GBp,115.0,20980.3724,182.438,13590.6045,20827.8187,-152.5537,-0.0072710000000000274,75.03999999999999
8,BATS.L,GBp,548.0,22242.04447828829,40.5877,4301.7788,31414.9091,9172.8646,0.41240999999999994,75.03999999999999
9,BIIB,USD,126.0,18834.395618181818,149.4793,175.84,22155.84,3321.4444,0.17635,1.0
10,CAH,USD,127.0,12779.024687495394,100.6222,197.03,25022.81,12243.7853,0.9581170000000001,1.0
11,CMS,USD,420.0,28271.433220525345,67.3129,69.9069,29360.898,1089.4648,0.038535999999999904,1.0
12,CNA.L,GBp,13383.0,24965.85121772522,1.8655,167.0213,29787.3942,4821.543,0.19311900000000004,75.03999999999999
13,CNP,USD,920.0,30255.821525201598,32.8868,37.7219,34704.148,4448.3265,0.1470229999999999,1.0
14,CVS,USD,388.0,24315.94397728695,62.67,77.6015,30109.382,5793.438,0.23825600000000002,1.0
15,D,USD,560.0,28269.60841242696,50.4814,57.8436,32392.416,4122.8076,0.14583999999999997,1.0
16,DTE,USD,263.0,34054.0958,129.4833,128.0755,33683.8565,-370.2393,-0.010871999999999993,1.0
17,DUK,USD,272.0,26349.162916174937,96.8719,114.2668,31080.5696,4731.4067,0.1795659999999999,1.0
18,ES,USD,533.0,34331.14176329897,64.4111,66.3759,35378.3547,1047.2129,0.030504000000000087,1.0
19,ETR,USD,381.0,21228.53564245384,55.7179,92.6209,35288.5629,14060.0273,0.6623190000000001,1.0
20,EVRG,USD,525.0,35689.41825066162,67.9798,72.8855,38264.8875,2575.4692,0.0721639999999999,1.0
21,EW,USD,234.0,19841.9621,84.7947,83.28,19487.52,-354.4421,-0.017862999999999962,1.0
22,EXC,USD,840.0,32815.618136629375,39.0662,43.3885,36446.34,3630.7219,0.11064000000000007,1.0
23,FE,USD,833.0,33571.45378366245,40.3019,44.346,36940.218,3368.7642,0.1003449999999999,1.0
24,GILD,USD,230.0,18300.879296313236,79.569,117.9072,27118.656,8817.7767,0.4818229999999999,1.0
25,GSK.L,GBp,904.0,21288.4043,23.5491,1782.8584,21477.9317,189.5274,0.008904000000000023,75.03999999999999
26,HCA,USD,56.0,19503.53036542085,348.2773,487.05,27274.8,7771.2696,0.398455,1.0
27,HOLX,USD,274.0,20521.1807,74.8948,74.89,20519.86,-1.3207,-6.399999999995298e-05,1.0
28,IMB.L,GBp,663.0,28573.1694,43.0968,3311.5918,29258.8668,685.6974,0.023997999999999964,75.03999999999999
29,INCY,USD,266.0,22897.953517585305,86.0825,95.16,25312.56,2414.6065,0.10545099999999996,1.0
30,IQV,USD,90.0,19005.386363636364,211.171,218.06,19625.4,620.0136,0.03262300000000007,1.0
31,JNJ,USD,143.0,22934.903527317714,160.3839,198.9026,28443.0718,5508.1683,0.2401660000000001,1.0
32,KO,USD,396.0,27822.0046,70.2576,69.6114,27566.1144,-255.8902,-0.00919800000000004,1.0
33,KR,USD,461.0,26881.463057096003,58.3112,62.5861,28852.1921,1970.729,0.07331200000000004,1.0
34,LLY,USD,19.0,19863.0062,1045.4214,980.5834,18631.0846,-1231.9216,-0.06202099999999999,1.0
35,MDT,USD,224.0,19246.547066085415,85.9221,98.092,21972.608,2726.0609,0.14163900000000007,1.0
36,MNST,USD,448.0,27737.628509195485,61.9143,73.57,32959.36,5221.7315,0.18825500000000006,1.0
37,MO,USD,535.0,22938.640343719642,42.876,56.1928,30063.148,7124.5077,0.310589,1.0
38,MRK,USD,198.0,19708.274,99.5367,95.3626,18881.7948,-826.4792,-0.041934999999999945,1.0
39,NEE,USD,385.0,31099.5979,80.7782,79.1006,30453.731,-645.8669,-0.02076800000000001,1.0
40,NG.L,GBp,2222.0,33477.7996,15.0665,1129.0,33430.677,-47.1226,-0.0014060000000000183,75.03999999999999
41,NI,USD,729.0,26652.111324888654,36.5598,41.1576,30003.8904,3351.7791,0.125761,1.0
42,NRG,USD,221.0,21046.918989482463,95.2349,166.2311,36737.0731,15690.1541,0.745485,1.0
43,PFE,USD,883.0,21238.39351446363,24.0525,24.9127,21997.9141,759.5206,0.03576299999999999,1.0
44,PPL,USD,919.0,25841.364905164846,28.119,33.2776,30582.1144,4740.7495,0.18345600000000006,1.0
45,SBRY.L,GBp,7365.0,29058.585856787253,3.9455,312.0,30622.0682,1563.4823,0.05380399999999996,75.03999999999999
46,SO,USD,314.0,22494.15934309999,71.6375,84.8237,26634.6418,4140.4825,0.1840679999999999,1.0
47,SRE,USD,349.0,27079.46059206429,77.5916,87.0734,30388.6166,3309.156,0.122201,1.0
48,TSCO.L,GBp,4600.0,25288.815117351995,5.4976,440.0,26972.2814,1683.4663,0.06656299999999993,75.03999999999999
49,WEC,USD,292.0,27529.755448508942,94.28,103.7655,30299.526,2769.7706,0.10061000000000009,1.0
50,XEL,USD,444.0,29002.72768657067,65.3215,74.5887,33117.3828,4114.6551,0.14187100000000008,1.0
