,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,A,USD,104.0,13074.691426415095,125.7182,133.9934,13935.3136,860.6222,0.06582299999999996,1.0
1,ABBV,USD,199.0,17404.21462180851,87.4584,93.1324,18533.3476,1129.133,0.06487700000000007,1.0
2,ADM,USD,475.0,23779.45572580645,50.062,60.0874,28541.515,4762.0593,0.2002600000000001,1.0
3,AEE,USD,264.0,19455.142060869566,73.6937,73.7106,19459.5984,4.4563,0.00022900000000003473,1.0
4,AES,USD,1170.0,26479.93185436893,22.6324,21.066,24647.22,-1832.7119,-0.06921100000000002,1.0
5,BMY,USD,275.0,14254.13145703125,51.8332,52.1048,14328.82,74.6885,0.005239999999999911,1.0
6,CI,USD,69.0,15441.919783333335,223.7959,225.5912,15565.7928,123.873,0.008021999999999974,1.0
7,CNC,USD,171.0,12428.7263,72.6826,71.55,12235.05,-193.6763,-0.015583000000000014,1.0
8,CNP,USD,1110.0,22474.318063848146,20.2471,22.5636,25045.596,2571.2779,0.11441100000000004,1.0
9,COO,USD,164.0,16020.539183720932,97.6862,93.0519,15260.5116,-760.0276,-0.047440999999999955,1.0
10,COST,USD,52.0,18795.7378,361.4565,360.251,18733.052,-62.6858,-0.003334999999999977,1.0
11,CVS,USD,225.0,14400.317419213974,64.0014,73.3436,16502.31,2101.9926,0.14596900000000002,1.0
12,DGE.L,GBp,393.0,19016.3274,48.3876,3410.6914,19002.0091,-14.3183,-0.0007530000000000037,70.54
13,DHR,USD,63.0,13852.944800000001,219.888,208.076,13108.788,-744.1568,-0.053718000000000043,1.0
14,DTE,USD,268.0,26125.4209,97.4829,99.3303,26620.5204,495.0995,0.01895099999999994,1.0
15,DUK,USD,287.0,22970.270008,80.0358,83.6407,24004.8809,1034.6109,0.04504100000000011,1.0
16,ED,USD,299.0,19462.6358,65.0924,64.604,19316.596,-146.0398,-0.007503000000000037,1.0
17,EL,USD,74.0,20335.84629638554,274.8087,279.3568,20672.4032,336.5569,0.016550000000000065,1.0
18,ETR,USD,496.0,20919.7547,42.1769,44.6672,22154.9312,1235.1765,0.059044000000000096,1.0
19,EXC,USD,909.0,24225.142670454545,26.6503,27.6135,25100.6715,875.5288,0.036141999999999896,1.0
20,FE,USD,651.0,18645.059511634758,28.6406,31.5322,20527.4622,1882.4027,0.100962,1.0
21,HCA,USD,91.0,16521.145500000002,181.551,201.1594,18305.5054,1784.3599,0.1080049999999999,1.0
22,HSY,USD,148.0,22006.213799999998,148.6906,154.6433,22887.2084,880.9946,0.0400339999999999,1.0
23,IQV,USD,65.0,15139.974830882353,232.9227,234.82,15263.3,123.3252,0.008145999999999987,1.0
24,ISRG,USD,49.0,12652.1129,258.2064,277.89,13616.61,964.4971,0.07623200000000008,1.0
25,JNJ,USD,98.0,13951.830461458334,142.3656,142.7702,13991.4796,39.6491,0.002842000000000011,1.0
26,KHC,USD,780.0,24819.53771092437,31.8199,34.7936,27139.008,2319.4703,0.09345399999999993,1.0
27,KO,USD,442.0,20145.50977186147,45.5781,47.9472,21192.6624,1047.1526,0.051979,1.0
28,KR,USD,560.0,18505.7415599393,33.046,35.1441,19680.696,1174.9544,0.06349000000000005,1.0
29,LNT,USD,375.0,18519.3884,49.385,49.3271,18497.6625,-21.7259,-0.0011719999999999509,1.0
30,MCK,USD,75.0,13999.7908,186.6639,187.0133,14025.9975,26.2067,0.0018720000000000958,1.0
31,MDLZ,USD,417.0,21800.9129,52.2804,55.6203,23193.6651,1392.7522,0.06388400000000005,1.0
32,MDT,USD,164.0,17075.2794,104.1176,104.5516,17146.4624,71.183,0.0041679999999999495,1.0
33,MNST,USD,409.0,19149.883029504952,46.8212,47.08,19255.72,105.837,0.00552700000000006,1.0
34,MO,USD,729.0,25250.47766075676,34.6371,33.8046,24643.5534,-606.9243,-0.02403500000000003,1.0
35,PEG,USD,451.0,23223.986315065504,51.4944,52.0887,23492.0037,268.0174,0.011541000000000023,1.0
36,PFE,USD,545.0,15696.419512663755,28.8008,30.5638,16657.271,960.8515,0.0612140000000001,1.0
37,PM,USD,390.0,27296.40813861386,69.9908,76.0228,29648.892,2352.4839,0.0861829999999999,1.0
38,SJM,USD,204.0,23635.9595,115.8625,116.5472,23775.6288,139.6693,0.005910000000000082,1.0
