,symbol,currency,current_shares,total_investment,avg_cost,current_price,current_value,P&L,percentage_change,fx_rate
0,ABBV,USD,123.0,13432.889934675024,109.2105,145.8521,17939.8083,4506.9184,0.3355140000000001,1.0
1,ABF.L,GBp,1073.0,26062.1865,24.2891,2044.0428,27286.115,1223.9285,0.04696100000000003,80.38
2,AMGN,USD,61.0,13197.66653586006,216.3552,221.982,13540.902,343.2355,0.02600699999999989,1.0
3,AZN.L,GBp,94.0,11393.114122897727,121.2033,12178.7471,14242.3766,2849.2625,0.25008699999999995,80.38
4,BDX,USD,71.0,13119.0314,184.7751,194.2271,13790.1241,671.0927,0.05115399999999992,1.0
5,BMY,USD,256.0,14466.425255088434,56.5095,61.3554,15706.9824,1240.5571,0.08575400000000011,1.0
6,BSX,USD,366.0,17342.85231075269,47.3848,51.11,18706.26,1363.4077,0.07861600000000002,1.0
7,CAG,USD,883.0,25693.644013114754,29.0981,31.7458,28031.5414,2337.8974,0.09099199999999996,1.0
8,CAH,USD,249.0,15061.049074999479,60.4861,76.2095,18976.1655,3915.1164,0.25995100000000004,1.0
9,CCH.L,GBp,990.0,27845.3651,28.1266,2402.803,29594.1151,1748.75,0.06280299999999994,80.38
10,CI,USD,68.0,16028.221921266968,235.7091,238.3947,16210.8396,182.6177,0.011393999999999904,1.0
11,CLX,USD,174.0,24214.3806,139.1631,146.8997,25560.5478,1346.1672,0.05559399999999992,1.0
12,CNA.L,GBp,20095.0,23208.23931458588,1.1549,112.6819,28170.475,4962.2357,0.21384099999999995,80.38
13,COO,USD,165.0,14810.4681,89.7604,96.3425,15896.5125,1086.0444,0.0733299999999999,1.0
14,CPB,USD,551.0,22426.56264629357,40.7016,47.302,26063.402,3636.8394,0.16216600000000003,1.0
15,DGX,USD,116.0,16132.512494623657,139.0734,136.7464,15862.5824,-269.9301,-0.01673199999999997,1.0
16,ED,USD,255.0,19583.06724250442,76.7963,89.3504,22784.352,3201.2848,0.16347299999999998,1.0
17,EIX,USD,437.0,24206.839347070705,55.3932,62.9,27487.3,3280.4607,0.13551800000000003,1.0
18,ETR,USD,497.0,23934.048411307485,48.157,48.7968,24252.0096,317.9612,0.013285999999999909,1.0
19,FE,USD,608.0,20851.051532113852,34.2945,35.8358,21788.1664,937.1149,0.044942999999999955,1.0
20,GILD,USD,285.0,17244.888262629756,60.5084,78.1979,22286.4015,5041.5132,0.29234800000000005,1.0
21,GIS,USD,346.0,20418.490165873627,59.013,76.918,26613.628,6195.1378,0.3034079999999999,1.0
22,HCA,USD,72.0,15815.623530508474,219.6614,274.6989,19778.3208,3962.6973,0.250556,1.0
23,HOLX,USD,199.0,16596.6702,83.4004,84.06,16727.94,131.2698,0.007908999999999944,1.0
24,HSY,USD,115.0,25417.7852,221.0242,240.0463,27605.3245,2187.5393,0.086063,1.0
25,HUM,USD,31.0,15975.391506666667,515.3352,473.8706,14689.9886,-1285.4029,-0.080461,1.0
26,IMB.L,GBp,883.0,19800.080927122246,22.4236,1941.2543,21325.2992,1525.2183,0.07703299999999991,80.38
27,KHC,USD,805.0,25492.190239028572,31.6673,33.5679,27022.1595,1529.9693,0.060017999999999905,1.0
28,KMB,USD,183.0,21929.991,119.836,126.0467,23066.5461,1136.5551,0.05182700000000007,1.0
29,KO,USD,377.0,21468.1473,56.9447,58.5704,22081.0408,612.8935,0.028548999999999936,1.0
30,KR,USD,533.0,22462.05598190463,42.1427,44.8543,23907.3419,1445.2859,0.06434300000000004,1.0
31,LLY,USD,43.0,12524.51276860999,291.2677,376.7859,16201.7937,3677.2809,0.29360699999999995,1.0
32,LW,USD,295.0,22996.73666758182,77.955,103.8306,30630.027,7633.2903,0.33193000000000006,1.0
33,MCK,USD,44.0,15765.7172,358.3118,354.8672,15614.1568,-151.5604,-0.009612999999999983,1.0
34,MDLZ,USD,432.0,25506.322444748857,59.0424,65.5899,28334.8368,2828.5144,0.11089499999999997,1.0
35,MKS.L,GBp,11656.0,23699.3574,2.0332,163.8616,23761.7667,62.4093,0.0026489999999999014,80.38
36,MNST,USD,495.0,22869.11961875346,46.2002,53.07,26269.65,3400.5304,0.14869599999999994,1.0
37,MO,USD,754.0,24929.175465217395,33.0626,36.503,27523.262,2594.0865,0.10405700000000007,1.0
38,MRK,USD,211.0,15835.466384376205,75.0496,105.2421,22206.0831,6370.6167,0.402301,1.0
39,NRG,USD,690.0,21607.3388,31.315,32.0763,22132.647,525.3082,0.02431099999999997,1.0
40,PEP,USD,146.0,22397.99856656875,153.4109,167.5702,24465.2492,2067.2506,0.09229700000000007,1.0
41,PM,USD,315.0,25055.9881837228,79.5428,85.5518,26948.817,1892.8288,0.07554400000000006,1.0
42,PPL,USD,811.0,21242.200182032855,26.1926,25.91,21013.01,-229.1902,-0.010789000000000049,1.0
43,SBRY.L,GBp,6668.0,22728.5131,3.4086,281.2054,23327.6637,599.1506,0.02635999999999994,80.38
44,SRE,USD,299.0,19196.90593830128,64.2037,71.2845,21314.0655,2117.1596,0.1102860000000001,1.0
45,SYK,USD,57.0,15911.4399,279.1481,294.8378,16805.7546,894.3147,0.05620599999999998,1.0
46,TSCO.L,GBp,6190.0,20343.4618,3.2865,278.5831,21453.4634,1110.0016,0.05456400000000006,80.38
47,ULVR.L,GBp,421.0,22683.83882453704,53.8809,4692.0425,24575.1417,1891.3029,0.0833759999999999,80.38
48,VRTX,USD,50.0,12662.503244114667,253.2501,331.09,16554.5,3891.9968,0.30736399999999997,1.0
49,WMT,USD,573.0,25067.170532061067,43.7472,48.8596,27996.5508,2929.3803,0.11686200000000002,1.0
50,ZBH,USD,121.0,14955.5983,123.6,134.2551,16244.8671,1289.2688,0.086206,1.0
