,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.7234708737864077, 'momentum_score': 0.9956310679611651, 'fey_score': 0.24271844660194175, 'trend_score': 0.970873786407767, 'risk_score': 0.656957928802589, 'liquidity_score': 0.43203883495145634}",0.014475554361234048,172.1431,0.0,0.0,0.0,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.760873786407767, 'momentum_score': 0.7446601941747573, 'fey_score': 0.9902912621359223, 'trend_score': 0.7087378640776699, 'risk_score': 0.4530744336569579, 'liquidity_score': 0.8592233009708738}",0.015223929886132956,93.9024,11.0,1032.9264,1.0329,1.0
2,ABT,Health Care,USD,"{'total_score': 0.5372572815533981, 'momentum_score': 0.5800970873786407, 'fey_score': 0.30097087378640774, 'trend_score': 0.6796116504854369, 'risk_score': 0.5857605177993527, 'liquidity_score': 0.7038834951456311}",0.010749702948499201,117.4146,96.0,11271.8016,11.2718,1.0
3,ADM,Consumer Staples,USD,"{'total_score': 0.5562135922330096, 'momentum_score': 0.5815533980582523, 'fey_score': 0.7766990291262136, 'trend_score': 0.46601941747572817, 'risk_score': 0.3268608414239482, 'liquidity_score': 0.32524271844660196}",0.022193506256329657,52.9689,-74.0,-3919.6986,3.9197,1.0
4,AEE,Utilities,USD,"{'total_score': 0.5200970873786408, 'momentum_score': 0.5553398058252427, 'fey_score': 0.4077669902912621, 'trend_score': 0.6893203883495146, 'risk_score': 0.5436893203883495, 'liquidity_score': 0.08737864077669903}",0.020752419796676212,77.3896,281.0,21746.4776,21.7465,1.0
5,AEP,Utilities,USD,"{'total_score': 0.6206796116504854, 'momentum_score': 0.687378640776699, 'fey_score': 0.6407766990291263, 'trend_score': 0.47572815533980584, 'risk_score': 0.6731391585760518, 'liquidity_score': 0.47572815533980584}",0.024765768109044423,77.0966,337.0,25981.5542,25.9816,1.0
6,AES,,USD,,0.0,20.5365,-1365.0,-28032.3225,28.0323,1.0
7,BMY,Health Care,USD,"{'total_score': 0.6008495145631069, 'momentum_score': 0.42475728155339804, 'fey_score': 1.0, 'trend_score': 0.4563106796116505, 'risk_score': 0.48220064724919093, 'liquidity_score': 0.7718446601941749}",0.012022087033661519,54.4839,6.0,326.9034,0.3269,1.0
8,CAH,,USD,,0.0,48.1462,-194.0,-9340.3628,9.3404,1.0
9,CCH.L,Consumer Staples,GBp,"{'total_score': 0.5627184466019418, 'momentum_score': 0.8116504854368932, 'fey_score': 0.0970873786407767, 'trend_score': 0.6310679611650486, 'risk_score': 0.7022653721682848, 'liquidity_score': 0.4563106796116505}",0.02245305677460058,2630.5771,651.0,23584.9841,23.585,72.61
10,CI,,USD,,0.0,200.1718,-55.0,-11009.449,11.0094,1.0
11,CNC,,USD,,0.0,64.61,-147.0,-9497.67,9.4977,1.0
12,CNP,Utilities,USD,"{'total_score': 0.6474757281553398, 'momentum_score': 0.6592233009708738, 'fey_score': 0.5922330097087378, 'trend_score': 0.7669902912621359, 'risk_score': 0.6084142394822006, 'liquidity_score': 0.48058252427184467}",0.02583496128878731,22.9753,-140.0,-3216.542,3.2165,1.0
13,COO,Health Care,USD,"{'total_score': 0.7634223300970874, 'momentum_score': 0.8393203883495146, 'fey_score': 0.9223300970873787, 'trend_score': 0.8349514563106796, 'risk_score': 0.4174757281553398, 'liquidity_score': 0.18932038834951456}",0.015274922378095565,112.5546,5.0,562.773,0.5628,1.0
14,COST,Consumer Staples,USD,"{'total_score': 0.678009708737864, 'momentum_score': 0.8941747572815534, 'fey_score': 0.22330097087378642, 'trend_score': 0.9029126213592233, 'risk_score': 0.6699029126213593, 'liquidity_score': 0.5631067961165048}",0.02705329916932766,438.1781,-4.0,-1752.7124,1.7527,1.0
15,CVS,Health Care,USD,"{'total_score': 0.7239320388349515, 'momentum_score': 0.7029126213592233, 'fey_score': 0.8932038834951457, 'trend_score': 0.7281553398058253, 'risk_score': 0.48220064724919093, 'liquidity_score': 0.7330097087378641}",0.014484781574065379,74.7767,14.0,1046.8738,1.0469,1.0
16,DGE.L,Consumer Staples,GBp,"{'total_score': 0.6475485436893204, 'momentum_score': 0.8723300970873786, 'fey_score': 0.0970873786407767, 'trend_score': 0.7475728155339806, 'risk_score': 0.8770226537216829, 'liquidity_score': 0.7378640776699029}",0.02583786670503661,3551.4436,23.0,1124.958,1.125,72.61
17,DGX,Health Care,USD,"{'total_score': 0.7323058252427186, 'momentum_score': 0.9820388349514564, 'fey_score': 0.49514563106796117, 'trend_score': 0.8640776699029126, 'risk_score': 0.5436893203883495, 'liquidity_score': 0.2087378640776699}",0.014652328333371106,141.2245,31.0,4377.9595,4.378,1.0
18,DHR,Health Care,USD,"{'total_score': 0.6660194174757281, 'momentum_score': 0.9320388349514563, 'fey_score': 0.2524271844660194, 'trend_score': 0.9805825242718447, 'risk_score': 0.3333333333333333, 'liquidity_score': 0.6116504854368932}",0.013326037899562595,287.3296,9.0,2585.9664,2.586,1.0
19,DTE,Utilities,USD,"{'total_score': 0.5492718446601943, 'momentum_score': 0.6019417475728156, 'fey_score': 0.4563106796116505, 'trend_score': 0.6504854368932039, 'risk_score': 0.6084142394822006, 'liquidity_score': 0.06310679611650485}",0.02191652324056294,104.5249,220.0,22995.478,22.9955,1.0
20,DUK,Utilities,USD,"{'total_score': 0.7284466019417475, 'momentum_score': 0.8864077669902912, 'fey_score': 0.5436893203883495, 'trend_score': 0.7378640776699029, 'risk_score': 0.7249190938511326, 'liquidity_score': 0.5194174757281553}",0.029065784158010373,89.5024,11.0,984.5264,0.9845,1.0
21,ED,Utilities,USD,"{'total_score': 0.5361650485436893, 'momentum_score': 0.5194174757281553, 'fey_score': 0.6990291262135923, 'trend_score': 0.34951456310679613, 'risk_score': 0.627831715210356, 'liquidity_score': 0.3106796116504854}",0.021393548315688696,65.9687,340.0,22429.358,22.4294,1.0
22,EL,Consumer Staples,USD,"{'total_score': 0.6382038834951456, 'momentum_score': 0.9087378640776698, 'fey_score': 0.23300970873786409, 'trend_score': 0.8543689320388349, 'risk_score': 0.49838187702265374, 'liquidity_score': 0.3252427184466019}",0.025465004953042943,320.8626,-10.0,-3208.626,3.2086,1.0
23,ETR,Utilities,USD,"{'total_score': 0.6150485436893204, 'momentum_score': 0.44660194174757273, 'fey_score': 0.9320388349514563, 'trend_score': 0.6601941747572816, 'risk_score': 0.45954692556634297, 'liquidity_score': 0.49514563106796117}",0.024541082585765123,48.2795,534.0,25781.253,25.7813,1.0
24,EVRG,Utilities,USD,"{'total_score': 0.7134951456310679, 'momentum_score': 0.8194174757281553, 'fey_score': 0.5339805825242718, 'trend_score': 0.8252427184466019, 'risk_score': 0.8122977346278318, 'liquidity_score': 0.1262135922330097}",0.028469205354820504,57.4543,520.0,29876.236,29.8762,1.0
