,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
23,EVRG,Utilities,USD,"{'total_score': 0.7688118811881188, 'momentum_score': 0.9900990099009901, 'fey_score': 0.5841584158415841, 'trend_score': 0.8613861386138614, 'risk_score': 0.6435643564356436, 'liquidity_score': 0.1485148514851485}",0.027059688879540703,75.6947,43.0,3254.8721,3.2549,1.0
24,EW,,USD,,0.0,84.15,-300.0,-25245.0,25.245,1.0
25,EXC,Utilities,USD,"{'total_score': 0.6860643564356436, 'momentum_score': 0.7183168316831683, 'fey_score': 0.6831683168316832, 'trend_score': 0.7128712871287128, 'risk_score': 0.6138613861386139, 'liquidity_score': 0.5841584158415842}",0.024147243936710548,45.5882,103.0,4695.5846,4.6956,1.0
26,FE,Utilities,USD,"{'total_score': 0.7076732673267326, 'momentum_score': 0.797029702970297, 'fey_score': 0.6336633663366337, 'trend_score': 0.7326732673267327, 'risk_score': 0.66996699669967, 'liquidity_score': 0.4653465346534653}",0.024907807632519915,45.2695,106.0,4798.567,4.7986,1.0
27,GILD,Health Care,USD,"{'total_score': 0.7372524752475248, 'momentum_score': 0.7599009900990099, 'fey_score': 0.7920792079207921, 'trend_score': 0.7821782178217822, 'risk_score': 0.5346534653465347, 'liquidity_score': 0.7326732673267327}",0.01977392378115574,121.5029,-43.0,-5224.6247,5.2246,1.0
28,GSK.L,Health Care,GBp,"{'total_score': 0.5201980198019802, 'momentum_score': 0.6326732673267326, 'fey_score': 0.08415841584158416, 'trend_score': 0.801980198019802, 'risk_score': 0.48514851485148514, 'liquidity_score': 0.8910891089108911}",0.013952284108939702,1789.2009,863.0,20282.1539,20.2822,76.13
29,HCA,Health Care,USD,"{'total_score': 0.7449999999999999, 'momentum_score': 0.7841584158415841, 'fey_score': 0.7326732673267327, 'trend_score': 0.9702970297029703, 'risk_score': 0.504950495049505, 'liquidity_score': 0.35148514851485146}",0.019981720932188196,470.2799,-10.0,-4702.799,4.7028,1.0
30,HSY,,USD,,0.0,163.607,-135.0,-22086.945,22.0869,1.0
31,HUM,,USD,,0.0,279.4883,-85.0,-23756.5055,23.7565,1.0
32,IMB.L,,GBp,,0.0,3076.2444,-740.0,-29901.7583,29.9018,76.13
33,INCY,Health Care,USD,"{'total_score': 0.7074752475247524, 'momentum_score': 0.6663366336633663, 'fey_score': 0.8118811881188119, 'trend_score': 0.9801980198019802, 'risk_score': 0.396039603960396, 'liquidity_score': 0.31683168316831684}",0.018975265721436742,102.92,-113.0,-11629.96,11.63,1.0
34,IQV,Health Care,USD,"{'total_score': 0.5379950495049505, 'momentum_score': 0.3787128712871287, 'fey_score': 0.6435643564356436, 'trend_score': 0.8514851485148515, 'risk_score': 0.3861386138613861, 'liquidity_score': 0.3267326732673267}",0.014429620056519052,210.96,99.0,20885.04,20.885,1.0
35,JNJ,Health Care,USD,"{'total_score': 0.8070297029702971, 'momentum_score': 0.8821782178217822, 'fey_score': 0.693069306930693, 'trend_score': 0.9306930693069307, 'risk_score': 0.6468646864686468, 'liquidity_score': 0.8366336633663366}",0.02164542591777075,184.6992,-5.0,-923.496,0.9235,1.0
36,KR,Consumer Staples,USD,"{'total_score': 0.5780445544554456, 'momentum_score': 0.5193069306930693, 'fey_score': 0.8514851485148515, 'trend_score': 0.43564356435643564, 'risk_score': 0.43234323432343236, 'liquidity_score': 0.6287128712871287}",0.0203452966646463,63.1052,-8.0,-504.8416,0.5048,1.0
37,LNT,Utilities,USD,"{'total_score': 0.5822524752475247, 'momentum_score': 0.6480198019801979, 'fey_score': 0.4752475247524752, 'trend_score': 0.6633663366336634, 'risk_score': 0.6402640264026402, 'liquidity_score': 0.15841584158415842}",0.020493401851688207,66.0529,451.0,29789.8579,29.7899,1.0
38,MDT,Health Care,USD,"{'total_score': 0.5838366336633664, 'momentum_score': 0.49554455445544554, 'fey_score': 0.7425742574257426, 'trend_score': 0.5643564356435643, 'risk_score': 0.5247524752475248, 'liquidity_score': 0.6633663366336633}",0.015659141857516216,89.0331,-61.0,-5431.0191,5.431,1.0
39,MNST,Consumer Staples,USD,"{'total_score': 0.6259158415841584, 'momentum_score': 0.8321782178217821, 'fey_score': 0.2079207920792079, 'trend_score': 0.8217821782178217, 'risk_score': 0.6072607260726073, 'liquidity_score': 0.5445544554455446}",0.02203021096899374,66.87,66.0,4413.42,4.4134,1.0
40,MO,Consumer Staples,USD,"{'total_score': 0.7507178217821782, 'momentum_score': 0.8153465346534654, 'fey_score': 0.9108910891089109, 'trend_score': 0.6435643564356436, 'risk_score': 0.48184818481848185, 'liquidity_score': 0.7326732673267327}",0.02642283657526046,55.3525,50.0,2767.625,2.7676,1.0
41,NEE,Utilities,USD,"{'total_score': 0.5882673267326733, 'momentum_score': 0.5633663366336634, 'fey_score': 0.39603960396039606, 'trend_score': 0.8910891089108911, 'risk_score': 0.49504950495049505, 'liquidity_score': 0.7920792079207921}",0.0207051051484599,80.591,373.0,30060.443,30.0604,1.0
42,NG.L,Utilities,GBp,"{'total_score': 0.5727722772277228, 'momentum_score': 0.7425742574257426, 'fey_score': 0.08415841584158416, 'trend_score': 0.6534653465346535, 'risk_score': 0.7656765676567656, 'liquidity_score': 0.9257425742574257}",0.020159729577352604,1144.3381,1951.0,29326.2004,29.3262,76.13
43,NI,Utilities,USD,"{'total_score': 0.6118316831683168, 'momentum_score': 0.7990099009900989, 'fey_score': 0.37623762376237624, 'trend_score': 0.6831683168316832, 'risk_score': 0.5445544554455445, 'liquidity_score': 0.39603960396039606}",0.021534494195894625,42.5779,16.0,681.2464,0.6812,1.0
44,NRG,Utilities,USD,"{'total_score': 0.6576732673267327, 'momentum_score': 0.7277227722772276, 'fey_score': 0.5346534653465347, 'trend_score': 1.0, 'risk_score': 0.34653465346534656, 'liquidity_score': 0.3465346534653465}",0.023147969527668913,167.4672,12.0,2009.6064,2.0096,1.0
45,PEG,,USD,,0.0,80.5231,-297.0,-23915.3607,23.9154,1.0
46,PFE,Health Care,USD,"{'total_score': 0.5805693069306931, 'momentum_score': 0.448019801980198, 'fey_score': 0.9900990099009901, 'trend_score': 0.36633663366336633, 'risk_score': 0.3861386138613862, 'liquidity_score': 0.900990099009901}",0.015571508554205403,23.4861,52.0,1221.2772,1.2213,1.0
47,PM,Consumer Staples,USD,"{'total_score': 0.5398019801980197, 'momentum_score': 0.6108910891089108, 'fey_score': 0.6237623762376238, 'trend_score': 0.297029702970297, 'risk_score': 0.47194719471947194, 'liquidity_score': 0.7970297029702971}",0.018999281876530057,145.0307,-7.0,-1015.2149,1.0152,1.0
48,PPL,Utilities,USD,"{'total_score': 0.636559405940594, 'momentum_score': 0.752970297029703, 'fey_score': 0.5544554455445545, 'trend_score': 0.6138613861386139, 'risk_score': 0.6204620462046205, 'liquidity_score': 0.3712871287128713}",0.022404829971511532,35.6897,80.0,2855.176,2.8552,1.0
49,SBRY.L,Consumer Staples,GBp,"{'total_score': 0.6417821782178218, 'momentum_score': 0.8732673267326733, 'fey_score': 0.08415841584158416, 'trend_score': 0.9603960396039604, 'risk_score': 0.5643564356435643, 'liquidity_score': 0.7673267326732673}",0.02258865464484003,332.8524,1716.0,7502.6234,7.5026,76.13
50,SJM,,USD,,0.0,101.5897,-236.0,-23975.1692,23.9752,1.0
51,SN.L,Health Care,GBp,"{'total_score': 0.6192574257425743, 'momentum_score': 0.9029702970297029, 'fey_score': 0.08415841584158416, 'trend_score': 0.8415841584158416, 'risk_score': 0.5412541254125413, 'liquidity_score': 0.6534653465346535}",0.0166091665320448,1417.2185,29.0,539.8573,0.5399,76.13
52,SO,Utilities,USD,"{'total_score': 0.5288118811881187, 'momentum_score': 0.5059405940594058, 'fey_score': 0.42574257425742573, 'trend_score': 0.5841584158415841, 'risk_score': 0.6501650165016502, 'liquidity_score': 0.6188118811881188}",0.018612465976255873,91.2566,-5.0,-456.283,0.4563,1.0
53,SRE,Utilities,USD,"{'total_score': 0.6472029702970297, 'momentum_score': 0.6143564356435643, 'fey_score': 0.594059405940594, 'trend_score': 0.9405940594059405, 'risk_score': 0.5016501650165016, 'liquidity_score': 0.40594059405940597}",0.02277944897402932,91.1747,38.0,3464.6386,3.4646,1.0
54,SYY,Consumer Staples,USD,"{'total_score': 0.5476237623762377, 'momentum_score': 0.48613861386138607, 'fey_score': 0.7524752475247525, 'trend_score': 0.42574257425742573, 'risk_score': 0.5610561056105611, 'liquidity_score': 0.400990099009901}",0.019274583283031502,72.0214,3.0,216.0642,0.2161,1.0
55,TSCO.L,Consumer Staples,GBp,"{'total_score': 0.5786138613861387, 'momentum_score': 0.8059405940594059, 'fey_score': 0.08415841584158416, 'trend_score': 0.7920792079207921, 'risk_score': 0.4686468646864687, 'liquidity_score': 0.9356435643564356}",0.020365334425246087,460.5,198.0,1197.675,1.1977,76.13
56,WEC,Utilities,USD,"{'total_score': 0.6556435643564356, 'momentum_score': 0.8336633663366336, 'fey_score': 0.45544554455445546, 'trend_score': 0.7029702970297029, 'risk_score': 0.627062706270627, 'liquidity_score': 0.3069306930693069}",0.023076530555095752,110.0485,15.0,1650.7275,1.6507,1.0
57,WMT,Consumer Staples,USD,"{'total_score': 0.5382425742574257, 'momentum_score': 0.6905940594059405, 'fey_score': 0.18811881188118812, 'trend_score': 0.693069306930693, 'risk_score': 0.4455445544554455, 'liquidity_score': 0.8811881188118812}",0.01894439583662629,101.8529,-13.0,-1324.0877,1.3241,1.0
58,XEL,Utilities,USD,"{'total_score': 0.6906188118811881, 'momentum_score': 0.8084158415841585, 'fey_score': 0.46534653465346537, 'trend_score': 0.9108910891089109, 'risk_score': 0.5676567656765678, 'liquidity_score': 0.4801980198019802}",0.024307546021508857,80.371,24.0,1928.904,1.9289,1.0
59,ZBH,Health Care,USD,"{'total_score': 0.5183415841584158, 'momentum_score': 0.46188118811881185, 'fey_score': 0.8712871287128713, 'trend_score': 0.3069306930693069, 'risk_score': 0.5082508250825083, 'liquidity_score': 0.024752475247524754}",0.013902492459331284,102.6278,-30.0,-3078.834,3.0788,1.0
