,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.55376213592233, 'momentum_score': 0.6529126213592233, 'fey_score': 0.36893203883495146, 'trend_score': 0.7766990291262136, 'risk_score': 0.45954692556634297, 'liquidity_score': 0.17475728155339806}",0.014067124301216705,135.3929,28.0,3791.0012,3.791,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.7341990291262135, 'momentum_score': 0.8529126213592232, 'fey_score': 0.7669902912621359, 'trend_score': 0.7184466019417476, 'risk_score': 0.41423948220064727, 'liquidity_score': 0.7621359223300971}",0.01865073166721473,150.2772,34.0,5109.4248,5.1094,1.0
2,ABF.L,Consumer Staples,GBp,"{'total_score': 0.5762378640776699, 'momentum_score': 0.8315533980582523, 'fey_score': 0.09223300970873786, 'trend_score': 0.941747572815534, 'risk_score': 0.3333333333333333, 'liquidity_score': 0.47572815533980584}",0.020133385023563474,2641.1729,-141.0,-4669.6599,4.6697,79.75
3,ABT,,USD,,0.0,101.7596,-146.0,-14856.9016,14.8569,1.0
4,AEP,Utilities,USD,"{'total_score': 0.537888349514563, 'momentum_score': 0.4383495145631068, 'fey_score': 0.6407766990291263, 'trend_score': 0.6116504854368932, 'risk_score': 0.5242718446601942, 'liquidity_score': 0.46601941747572817}",0.01879347733908387,82.2334,-65.0,-5345.171,5.3452,1.0
5,AES,Utilities,USD,"{'total_score': 0.5104611650485437, 'momentum_score': 0.40436893203883495, 'fey_score': 0.970873786407767, 'trend_score': 0.23300970873786409, 'risk_score': 0.3656957928802589, 'liquidity_score': 0.49514563106796117}",0.01783518893182947,17.2714,1213.0,20950.2082,20.9502,1.0
6,AMGN,Health Care,USD,"{'total_score': 0.5724514563106796, 'momentum_score': 0.5946601941747572, 'fey_score': 0.7766990291262136, 'trend_score': 0.34951456310679613, 'risk_score': 0.5016181229773463, 'liquidity_score': 0.5}",0.014541885892798423,261.9372,11.0,2881.3092,2.8813,1.0
7,ATO,,USD,,0.0,113.5937,-245.0,-27830.4565,27.8305,1.0
8,BAX,,USD,,0.0,35.4671,-331.0,-11739.6101,11.7396,1.0
9,BDX,,USD,,0.0,181.4447,-66.0,-11975.3502,11.9754,1.0
10,BSX,Health Care,USD,"{'total_score': 0.6594902912621359, 'momentum_score': 0.8024271844660195, 'fey_score': 0.2524271844660194, 'trend_score': 0.9805825242718447, 'risk_score': 0.5533980582524273, 'liquidity_score': 0.7281553398058253}",0.016752918447878986,72.03,22.0,1584.66,1.5847,1.0
11,CAG,Consumer Staples,USD,"{'total_score': 0.5304126213592233, 'momentum_score': 0.21796116504854368, 'fey_score': 0.8932038834951457, 'trend_score': 0.6310679611650486, 'risk_score': 0.5372168284789643, 'liquidity_score': 0.48058252427184467}",0.018532280144894178,27.6429,787.0,21754.9623,21.755,1.0
12,CAH,Health Care,USD,"{'total_score': 0.7113349514563108, 'momentum_score': 0.8160194174757281, 'fey_score': 0.7572815533980582, 'trend_score': 0.8155339805825242, 'risk_score': 0.3851132686084142, 'liquidity_score': 0.3106796116504854}",0.01806991943439658,100.0431,43.0,4301.8533,4.3019,1.0
13,CHD,Consumer Staples,USD,"{'total_score': 0.6083737864077668, 'momentum_score': 0.7839805825242717, 'fey_score': 0.24271844660194175, 'trend_score': 0.8252427184466019, 'risk_score': 0.6763754045307443, 'liquidity_score': 0.13592233009708737}",0.02125619374144385,103.3904,-74.0,-7650.8896,7.6509,1.0
14,CI,Health Care,USD,"{'total_score': 0.8863592233009707, 'momentum_score': 0.9825242718446601, 'fey_score': 0.8737864077669902, 'trend_score': 0.9514563106796117, 'risk_score': 0.7766990291262137, 'liquidity_score': 0.34466019417475724}",0.022516030910884575,331.663,22.0,7296.586,7.2966,1.0
15,CL,Consumer Staples,USD,"{'total_score': 0.6961407766990291, 'momentum_score': 0.8655339805825242, 'fey_score': 0.3300970873786408, 'trend_score': 0.883495145631068, 'risk_score': 0.6893203883495146, 'liquidity_score': 0.6116504854368932}",0.024322716644657936,88.7093,-100.0,-8870.93,8.8709,1.0
16,CMS,Utilities,USD,"{'total_score': 0.5960436893203882, 'momentum_score': 0.6898058252427184, 'fey_score': 0.5242718446601942, 'trend_score': 0.5242718446601942, 'risk_score': 0.6763754045307443, 'liquidity_score': 0.3446601941747573}",0.020825387979598507,57.6317,-47.0,-2708.6899,2.7087,1.0
17,CNC,Health Care,USD,"{'total_score': 0.6332766990291262, 'momentum_score': 0.6325242718446602, 'fey_score': 0.9320388349514563, 'trend_score': 0.3300970873786408, 'risk_score': 0.5889967637540453, 'liquidity_score': 0.49029126213592233}",0.016087019072673465,74.33,0.0,0.0,0.0,1.0
18,COST,Consumer Staples,USD,"{'total_score': 0.6138106796116504, 'momentum_score': 0.7849514563106795, 'fey_score': 0.21359223300970873, 'trend_score': 0.9320388349514563, 'risk_score': 0.4854368932038835, 'liquidity_score': 0.529126213592233}",0.021446155337218175,725.6451,-16.0,-11610.3216,11.6103,1.0
19,CTEC.L,Health Care,GBp,"{'total_score': 0.5628155339805825, 'momentum_score': 0.7203883495145631, 'fey_score': 0.09223300970873786, 'trend_score': 0.9611650485436893, 'risk_score': 0.3592233009708738, 'liquidity_score': 0.8300970873786407}",0.014297106215060834,249.2944,1608.0,5026.5253,5.0265,79.75
20,CVS,,USD,,0.0,51.2995,-240.0,-12311.88,12.3119,1.0
