,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.5169607843137255, 'momentum_score': 0.5274509803921569, 'fey_score': 0.39215686274509803, 'trend_score': 0.7549019607843137, 'risk_score': 0.4411764705882353, 'liquidity_score': 0.3431372549019608}",0.01605352188787956,128.8261,28.0,3607.1308,3.6071,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.6342156862745097, 'momentum_score': 0.734313725490196, 'fey_score': 0.803921568627451, 'trend_score': 0.3627450980392157, 'risk_score': 0.44771241830065356, 'liquidity_score': 0.7303921568627452}",0.01969471517024329,151.5201,12.0,1818.2412,1.8182,1.0
2,ABF.L,Consumer Staples,GBp,"{'total_score': 0.6050245098039216, 'momentum_score': 0.8995098039215685, 'fey_score': 0.10784313725490197, 'trend_score': 0.9313725490196079, 'risk_score': 0.3398692810457516, 'liquidity_score': 0.5196078431372549}",0.018788222444638108,2564.425,-23.0,-755.5954,0.7556,78.06
3,AEP,Utilities,USD,"{'total_score': 0.6509313725490197, 'momentum_score': 0.6294117647058823, 'fey_score': 0.6470588235294118, 'trend_score': 0.8137254901960784, 'risk_score': 0.5751633986928105, 'liquidity_score': 0.3970588235294118}",0.02021379832629933,85.0444,19.0,1615.8436,1.6158,1.0
4,AES,Utilities,USD,"{'total_score': 0.6921813725490197, 'momentum_score': 0.5455882352941176, 'fey_score': 0.9411764705882353, 'trend_score': 0.9215686274509803, 'risk_score': 0.36601307189542487, 'liquidity_score': 0.5343137254901961}",0.02149476159850212,18.6948,177.0,3308.9796,3.309,1.0
5,AMGN,Health Care,USD,"{'total_score': 0.6934313725490197, 'momentum_score': 0.7480392156862745, 'fey_score': 0.6764705882352942, 'trend_score': 0.8529411764705882, 'risk_score': 0.42483660130718953, 'liquidity_score': 0.5637254901960784}",0.02153357866735675,291.2585,24.0,6990.204,6.9902,1.0
6,ATO,Utilities,USD,"{'total_score': 0.5316176470588234, 'momentum_score': 0.5490196078431372, 'fey_score': 0.5686274509803921, 'trend_score': 0.45098039215686275, 'risk_score': 0.6699346405228758, 'liquidity_score': 0.1323529411764706}",0.016508671048175022,111.365,179.0,19934.335,19.9343,1.0
7,BSX,Health Care,USD,"{'total_score': 0.6514215686274508, 'momentum_score': 0.796078431372549, 'fey_score': 0.2647058823529412, 'trend_score': 0.9803921568627451, 'risk_score': 0.5163398692810457, 'liquidity_score': 0.6617647058823529}",0.02022902070624231,75.92,49.0,3720.08,3.7201,1.0
8,CAG,,USD,,0.0,26.8813,-787.0,-21155.5831,21.1556,1.0
9,CAH,Health Care,USD,"{'total_score': 0.543627450980392, 'momentum_score': 0.6715686274509803, 'fey_score': 0.7647058823529411, 'trend_score': 0.23529411764705882, 'risk_score': 0.38235294117647056, 'liquidity_score': 0.2598039215686274}",0.01688161935677833,95.516,1.0,95.516,0.0955,1.0
