,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
12,COO,Health Care,USD,"{'total_score': 0.6878640776699029, 'momentum_score': 0.6504854368932038, 'fey_score': 0.970873786407767, 'trend_score': 0.5339805825242718, 'risk_score': 0.7022653721682848, 'liquidity_score': 0.10679611650485436}",0.01569630909654836,96.1331,-8.0,-769.0648,0.7691,1.0
13,COST,Consumer Staples,USD,"{'total_score': 0.5289077669902912, 'momentum_score': 0.695631067961165, 'fey_score': 0.22330097087378642, 'trend_score': 0.6019417475728155, 'risk_score': 0.5307443365695793, 'liquidity_score': 0.5922330097087378}",0.018736012813552493,361.0954,52.0,18776.9608,18.777,1.0
14,CVS,Health Care,USD,"{'total_score': 0.7184223300970873, 'momentum_score': 0.566504854368932, 'fey_score': 0.883495145631068, 'trend_score': 0.970873786407767, 'risk_score': 0.4207119741100324, 'liquidity_score': 0.8398058252427185}",0.01639361513580575,73.4975,5.0,367.4875,0.3675,1.0
15,DGE.L,Consumer Staples,GBp,"{'total_score': 0.5321359223300971, 'momentum_score': 0.6271844660194175, 'fey_score': 0.09223300970873786, 'trend_score': 0.7281553398058253, 'risk_score': 0.7022653721682848, 'liquidity_score': 0.7718446601941747}",0.018850366891116743,3414.6855,393.0,18997.3301,18.9973,70.64
16,DGX,,USD,,0.0,115.648,-97.0,-11217.856,11.2179,1.0
17,DHR,Health Care,USD,"{'total_score': 0.5781310679611651, 'momentum_score': 0.7558252427184465, 'fey_score': 0.27184466019417475, 'trend_score': 0.8737864077669902, 'risk_score': 0.2686084142394822, 'liquidity_score': 0.6116504854368932}",0.013192321325712261,209.6439,11.0,2306.0829,2.3061,1.0
18,DTE,Utilities,USD,"{'total_score': 0.7459708737864077, 'momentum_score': 0.8990291262135923, 'fey_score': 0.6893203883495146, 'trend_score': 0.7572815533980582, 'risk_score': 0.6731391585760518, 'liquidity_score': 0.13106796116504854}",0.026425249773379945,99.3014,8.0,794.4112,0.7944,1.0
19,DUK,Utilities,USD,"{'total_score': 0.6732281553398057, 'momentum_score': 0.7189320388349514, 'fey_score': 0.5825242718446602, 'trend_score': 0.7087378640776699, 'risk_score': 0.6893203883495146, 'liquidity_score': 0.616504854368932}",0.023848413905259304,83.7155,-13.0,-1088.3015,1.0883,1.0
20,ED,Utilities,USD,"{'total_score': 0.5442961165048544, 'momentum_score': 0.5412621359223301, 'fey_score': 0.6504854368932039, 'trend_score': 0.36893203883495146, 'risk_score': 0.6957928802588998, 'liquidity_score': 0.2815533980582524}",0.01928112924344522,65.0274,299.0,19443.1926,19.4432,1.0
21,EL,Consumer Staples,USD,"{'total_score': 0.588228155339806, 'momentum_score': 0.8179611650485438, 'fey_score': 0.1941747572815534, 'trend_score': 0.9029126213592233, 'risk_score': 0.34951456310679613, 'liquidity_score': 0.4077669902912621}",0.02083737646443233,282.7462,-9.0,-2544.7158,2.5447,1.0
22,ETR,Utilities,USD,"{'total_score': 0.6116019417475728, 'momentum_score': 0.5456310679611651, 'fey_score': 0.941747572815534, 'trend_score': 0.4368932038834951, 'risk_score': 0.5825242718446603, 'liquidity_score': 0.2087378640776699}",0.021665368770405022,44.0569,8.0,352.4552,0.3525,1.0
23,EXC,Utilities,USD,"{'total_score': 0.6933737864077669, 'momentum_score': 0.6509708737864077, 'fey_score': 0.8932038834951457, 'trend_score': 0.5242718446601942, 'risk_score': 0.686084142394822, 'liquidity_score': 0.6893203883495146}",0.024562052133667755,27.2815,-147.0,-4010.3805,4.0104,1.0
24,FE,Utilities,USD,"{'total_score': 0.5725728155339805, 'momentum_score': 0.33495145631067963, 'fey_score': 0.7961165048543689, 'trend_score': 0.7475728155339806, 'risk_score': 0.6148867313915858, 'liquidity_score': 0.2912621359223301}",0.02028280217850045,31.4251,50.0,1571.255,1.5713,1.0
25,HCA,Health Care,USD,"{'total_score': 0.7974757281553397, 'momentum_score': 0.9601941747572815, 'fey_score': 0.7184466019417476, 'trend_score': 0.9805825242718447, 'risk_score': 0.45631067961165045, 'liquidity_score': 0.3446601941747573}",0.018197527582081617,201.9168,4.0,807.6672,0.8077,1.0
26,HSY,Consumer Staples,USD,"{'total_score': 0.6427427184466019, 'momentum_score': 0.7635922330097087, 'fey_score': 0.33980582524271846, 'trend_score': 0.8349514563106796, 'risk_score': 0.7766990291262136, 'liquidity_score': 0.1407766990291262}",0.022768498706607482,154.6076,12.0,1855.2912,1.8553,1.0
27,HUM,,USD,,0.0,408.2951,-26.0,-10615.6726,10.6157,1.0
28,IQV,Health Care,USD,"{'total_score': 0.6674029126213592, 'momentum_score': 0.879126213592233, 'fey_score': 0.2621359223300971, 'trend_score': 0.9902912621359223, 'risk_score': 0.5598705501618123, 'liquidity_score': 0.24271844660194172}",0.015229407594488015,235.0,-3.0,-705.0,0.705,1.0
29,ISRG,Health Care,USD,"{'total_score': 0.5858252427184465, 'momentum_score': 0.6737864077669903, 'fey_score': 0.5339805825242718, 'trend_score': 0.7669902912621359, 'risk_score': 0.2621359223300971, 'liquidity_score': 0.47572815533980584}",0.013367894013912886,273.8467,1.0,273.8467,0.2738,1.0
30,JNJ,Health Care,USD,"{'total_score': 0.6190776699029126, 'momentum_score': 0.5718446601941747, 'fey_score': 0.6796116504854369, 'trend_score': 0.5631067961165048, 'risk_score': 0.6310679611650486, 'liquidity_score': 0.8349514563106796}",0.014126678186893525,145.2256,9.0,1307.0304,1.307,1.0
31,KHC,Consumer Staples,USD,"{'total_score': 0.7640048543689321, 'momentum_score': 0.8888349514563105, 'fey_score': 0.7281553398058253, 'trend_score': 0.9611650485436893, 'risk_score': 0.3624595469255663, 'liquidity_score': 0.4854368932038835}",0.02706408495856968,35.04,10.0,350.4,0.3504,1.0
32,KO,Consumer Staples,USD,"{'total_score': 0.5918446601941747, 'momentum_score': 0.7145631067961165, 'fey_score': 0.36893203883495146, 'trend_score': 0.4854368932038835, 'risk_score': 0.7281553398058254, 'liquidity_score': 0.8640776699029127}",0.020965487423508056,47.818,-20.0,-956.36,0.9564,1.0
33,KR,Consumer Staples,USD,"{'total_score': 0.5371844660194175, 'momentum_score': 0.4155339805825242, 'fey_score': 0.8155339805825242, 'trend_score': 0.5533980582524272, 'risk_score': 0.2815533980582524, 'liquidity_score': 0.6990291262135923}",0.01902920635076609,34.2946,-99.0,-3395.1654,3.3952,1.0
34,LNT,Utilities,USD,"{'total_score': 0.5184466019417475, 'momentum_score': 0.4757281553398058, 'fey_score': 0.5145631067961165, 'trend_score': 0.6601941747572816, 'risk_score': 0.5566343042071198, 'liquidity_score': 0.1553398058252427}",0.01836543681783678,49.3357,375.0,18500.8875,18.5009,1.0
35,MCK,Health Care,USD,"{'total_score': 0.6098543689320388, 'momentum_score': 0.4699029126213592, 'fey_score': 0.8737864077669902, 'trend_score': 0.7184466019417476, 'risk_score': 0.44660194174757284, 'liquidity_score': 0.32524271844660196}",0.013916212503876998,186.4774,75.0,13985.805,13.9858,1.0
36,MDLZ,Consumer Staples,USD,"{'total_score': 0.6519660194174757, 'momentum_score': 0.7296116504854369, 'fey_score': 0.49514563106796117, 'trend_score': 0.6699029126213593, 'risk_score': 0.6828478964401294, 'liquidity_score': 0.7281553398058253}",0.023095224642505324,55.9103,51.0,2851.4253,2.8514,1.0
37,MDT,Health Care,USD,"{'total_score': 0.7593203883495147, 'momentum_score': 0.9330097087378642, 'fey_score': 0.5533980582524272, 'trend_score': 0.6796116504854369, 'risk_score': 0.8220064724919093, 'liquidity_score': 0.7038834951456311}",0.01732686428286588,106.2684,38.0,4038.1992,4.0382,1.0
38,MKS.L,,GBp,,0.0,162.6119,-9326.0,-21468.2698,21.4683,70.64
39,MNST,Consumer Staples,USD,"{'total_score': 0.5426699029126214, 'momentum_score': 0.6233009708737863, 'fey_score': 0.5728155339805825, 'trend_score': 0.4563106796116505, 'risk_score': 0.4142394822006472, 'liquidity_score': 0.558252427184466}",0.01922352230211586,47.415,-96.0,-4551.84,4.5518,1.0
40,MO,Consumer Staples,USD,"{'total_score': 0.6843446601941747, 'momentum_score': 0.5655339805825242, 'fey_score': 0.9514563106796117, 'trend_score': 0.8155339805825242, 'risk_score': 0.3656957928802589, 'liquidity_score': 0.6116504854368932}",0.02424220463852566,33.5539,-196.0,-6576.5644,6.5766,1.0
41,NI,,USD,,0.0,21.8107,-863.0,-18822.6341,18.8226,1.0
42,PEG,Utilities,USD,"{'total_score': 0.6591019417475728, 'momentum_score': 0.8131067961165048, 'fey_score': 0.5922330097087378, 'trend_score': 0.5436893203883495, 'risk_score': 0.6957928802588996, 'liquidity_score': 0.2669902912621359}",0.023348007340278924,52.2139,-7.0,-365.4973,0.3655,1.0
43,PFE,Health Care,USD,"{'total_score': 0.7229368932038833, 'momentum_score': 0.691747572815534, 'fey_score': 0.8640776699029126, 'trend_score': 0.6893203883495146, 'risk_score': 0.5436893203883494, 'liquidity_score': 0.9077669902912622}",0.01649663254907173,30.5166,123.0,3753.5418,3.7535,1.0
44,PM,Consumer Staples,USD,"{'total_score': 0.8330339805825244, 'momentum_score': 0.8655339805825243, 'fey_score': 0.8252427184466019, 'trend_score': 0.912621359223301, 'risk_score': 0.7540453074433658, 'liquidity_score': 0.5631067961165048}",0.02950937064723672,76.3462,-14.0,-1068.8468,1.0688,1.0
45,PPL,,USD,,0.0,24.0556,-869.0,-20904.3164,20.9043,1.0
46,SJM,Consumer Staples,USD,"{'total_score': 0.6610922330097088, 'momentum_score': 0.670388349514563, 'fey_score': 0.7475728155339806, 'trend_score': 0.8252427184466019, 'risk_score': 0.47249190938511326, 'liquidity_score': 0.07281553398058252}",0.0234185113580253,115.7468,204.0,23612.3472,23.6123,1.0
47,SO,Utilities,USD,"{'total_score': 0.6590533980582525, 'momentum_score': 0.6888349514563107, 'fey_score': 0.6116504854368932, 'trend_score': 0.5728155339805825, 'risk_score': 0.8187702265372169, 'liquidity_score': 0.5533980582524272}",0.02334628773008999,53.5676,12.0,642.8112,0.6428,1.0
48,SRE,Utilities,USD,"{'total_score': 0.6185679611650485, 'momentum_score': 0.47815533980582525, 'fey_score': 0.9611650485436893, 'trend_score': 0.44660194174757284, 'risk_score': 0.6440129449838188, 'liquidity_score': 0.5}",0.02191213283251734,58.0074,-20.0,-1160.148,1.1601,1.0
49,STZ,Consumer Staples,USD,"{'total_score': 0.6023543689320389, 'momentum_score': 0.728640776699029, 'fey_score': 0.4368932038834951, 'trend_score': 0.6990291262135923, 'risk_score': 0.5631067961165049, 'liquidity_score': 0.2766990291262136}",0.02133778302941271,220.43,-10.0,-2204.3,2.2043,1.0
50,SYK,Health Care,USD,"{'total_score': 0.570752427184466, 'momentum_score': 0.7839805825242718, 'fey_score': 0.2815533980582524, 'trend_score': 0.6116504854368932, 'risk_score': 0.5825242718446603, 'liquidity_score': 0.3252427184466019}",0.013023948779299037,238.091,-2.0,-476.182,0.4762,1.0
51,SYY,Consumer Staples,USD,"{'total_score': 0.5949514563106796, 'momentum_score': 0.6873786407766991, 'fey_score': 0.34951456310679613, 'trend_score': 0.7766990291262136, 'risk_score': 0.6181229773462783, 'liquidity_score': 0.3786407766990291}",0.02107554247559996,70.7165,-13.0,-919.3145,0.9193,1.0
52,TAP,Consumer Staples,USD,"{'total_score': 0.691626213592233, 'momentum_score': 0.6820388349514563, 'fey_score': 0.7864077669902912, 'trend_score': 0.9514563106796117, 'risk_score': 0.3656957928802589, 'liquidity_score': 0.22330097087378642}",0.02450014616686606,51.7758,23.0,1190.8434,1.1908,1.0
53,TSN,Consumer Staples,USD,"{'total_score': 0.7349514563106796, 'momentum_score': 0.645631067961165, 'fey_score': 0.8446601941747572, 'trend_score': 0.8932038834951457, 'risk_score': 0.6925566343042071, 'liquidity_score': 0.3058252427184466}",0.02603489826049147,69.2773,-11.0,-762.0503,0.7621,1.0
54,UNH,Health Care,USD,"{'total_score': 0.6903640776699028, 'momentum_score': 0.8344660194174756, 'fey_score': 0.4174757281553398, 'trend_score': 0.9223300970873787, 'risk_score': 0.517799352750809, 'liquidity_score': 0.6359223300970873}",0.01575335637378705,372.5201,1.0,372.5201,0.3725,1.0
55,WMT,Consumer Staples,USD,"{'total_score': 0.5723058252427183, 'momentum_score': 0.48398058252427184, 'fey_score': 0.9320388349514563, 'trend_score': 0.24271844660194175, 'risk_score': 0.5016181229773463, 'liquidity_score': 0.9223300970873787}",0.020273344322461303,44.2878,37.0,1638.6486,1.6386,1.0
56,XRAY,Health Care,USD,"{'total_score': 0.6846359223300972, 'momentum_score': 0.8548543689320387, 'fey_score': 0.4077669902912621, 'trend_score': 0.941747572815534, 'risk_score': 0.5792880258899676, 'liquidity_score': 0.16504854368932037}",0.015622646107492581,59.067,42.0,2480.814,2.4808,1.0
57,ZBH,Health Care,USD,"{'total_score': 0.6375970873786407, 'momentum_score': 0.8383495145631068, 'fey_score': 0.4854368932038835, 'trend_score': 0.5922330097087378, 'risk_score': 0.6343042071197411, 'liquidity_score': 0.1844660194174757}",0.014549271124108289,149.9242,3.0,449.7726,0.4498,1.0
58,ZTS,Health Care,USD,"{'total_score': 0.5432281553398058, 'momentum_score': 0.7587378640776699, 'fey_score': 0.21359223300970873, 'trend_score': 0.6310679611650486, 'risk_score': 0.5048543689320388, 'liquidity_score': 0.44660194174757284}",0.012395874872612877,164.4318,76.0,12496.8168,12.4968,1.0
