,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.6269306930693069, 'momentum_score': 0.9574257425742574, 'fey_score': 0.26732673267326734, 'trend_score': 0.8118811881188119, 'risk_score': 0.31683168316831684, 'liquidity_score': 0.30198019801980197}",0.014154517918549681,152.829,2.0,305.658,0.3057,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.6842821782178218, 'momentum_score': 0.7648514851485149, 'fey_score': 0.9504950495049505, 'trend_score': 0.5148514851485149, 'risk_score': 0.2376237623762376, 'liquidity_score': 0.806930693069307}",0.015449370177602095,98.8672,13.0,1285.2736,1.2853,1.0
2,ABT,Health Care,USD,"{'total_score': 0.5348762376237624, 'momentum_score': 0.5925742574257425, 'fey_score': 0.32673267326732675, 'trend_score': 0.6831683168316832, 'risk_score': 0.4785478547854785, 'liquidity_score': 0.7475247524752475}",0.012076159890316646,117.1524,0.0,0.0,0.0,1.0
3,ADM,Consumer Staples,USD,"{'total_score': 0.7296782178217822, 'momentum_score': 0.8351485148514851, 'fey_score': 0.7722772277227723, 'trend_score': 0.8712871287128713, 'risk_score': 0.34983498349834985, 'liquidity_score': 0.35148514851485146}",0.028365960242870122,55.7304,49.0,2730.7896,2.7308,1.0
4,AEP,,USD,,0.0,72.3232,-287.0,-20756.7584,20.7568,1.0
5,AES,Utilities,USD,"{'total_score': 0.5493564356435644, 'momentum_score': 0.4712871287128713, 'fey_score': 0.7524752475247525, 'trend_score': 0.5544554455445545, 'risk_score': 0.40264026402640263, 'liquidity_score': 0.5}",0.021356020273084555,21.3682,-49.0,-1047.0418,1.047,1.0
6,BDX,,USD,,0.0,172.5209,-62.0,-10696.2958,10.6963,1.0
7,CI,Health Care,USD,"{'total_score': 0.5841831683168317, 'momentum_score': 0.6747524752475247, 'fey_score': 0.9108910891089109, 'trend_score': 0.18811881188118812, 'risk_score': 0.40264026402640263, 'liquidity_score': 0.4455445544554455}",0.013189386346955581,197.8733,13.0,2572.3529,2.5724,1.0
8,CNA.L,Utilities,GBp,"{'total_score': 0.6782920792079208, 'momentum_score': 0.9301980198019801, 'fey_score': 0.09900990099009901, 'trend_score': 0.9603960396039604, 'risk_score': 0.5907590759075908, 'liquidity_score': 0.9455445544554455}",0.026368343856147426,61.467,32216.0,27041.1153,27.0411,73.22999999999999
9,CNP,Utilities,USD,"{'total_score': 0.5674752475247524, 'momentum_score': 0.499009900990099, 'fey_score': 0.5148514851485149, 'trend_score': 0.8217821782178217, 'risk_score': 0.5148514851485149, 'liquidity_score': 0.45049504950495045}",0.02206038212042608,23.3497,-172.0,-4016.1484,4.0161,1.0
10,COO,Health Care,USD,"{'total_score': 0.6303712871287128, 'momentum_score': 0.6638613861386138, 'fey_score': 0.9306930693069307, 'trend_score': 0.5841584158415841, 'risk_score': 0.297029702970297, 'liquidity_score': 0.07920792079207921}",0.014232197877120366,105.1247,4.0,420.4988,0.4205,1.0
11,COST,Consumer Staples,USD,"{'total_score': 0.6960148514851484, 'momentum_score': 0.9094059405940593, 'fey_score': 0.24752475247524752, 'trend_score': 0.9801980198019802, 'risk_score': 0.6105610561056105, 'liquidity_score': 0.5643564356435644}",0.027057309816115368,473.1814,-5.0,-2365.907,2.3659,1.0
12,CVS,Health Care,USD,"{'total_score': 0.8368069306930693, 'momentum_score': 0.8717821782178217, 'fey_score': 0.8910891089108911, 'trend_score': 0.8514851485148515, 'risk_score': 0.6897689768976898, 'liquidity_score': 0.7029702970297029}",0.018892995391361696,78.8351,28.0,2207.3828,2.2074,1.0
13,DGE.L,Consumer Staples,GBp,"{'total_score': 0.6676732673267327, 'momentum_score': 0.9069306930693068, 'fey_score': 0.09900990099009901, 'trend_score': 0.801980198019802, 'risk_score': 0.8514851485148515, 'liquidity_score': 0.7475247524752475}",0.025955541625943167,3708.7415,-25.0,-1266.1278,1.2661,73.22999999999999
14,DGX,Health Care,USD,"{'total_score': 0.6089356435643564, 'momentum_score': 0.6896039603960396, 'fey_score': 0.5544554455445545, 'trend_score': 0.7425742574257426, 'risk_score': 0.4356435643564356, 'liquidity_score': 0.30198019801980197}",0.013748234969766291,131.9742,-4.0,-527.8968,0.5279,1.0
15,DHR,Health Care,USD,"{'total_score': 0.6403712871287129, 'momentum_score': 0.848019801980198, 'fey_score': 0.3069306930693069, 'trend_score': 0.9405940594059405, 'risk_score': 0.31683168316831684, 'liquidity_score': 0.6237623762376238}",0.014457972720735896,271.7564,2.0,543.5128,0.5435,1.0
16,DTE,,USD,,0.0,97.4635,-227.0,-22124.2145,22.1242,1.0
17,DUK,Utilities,USD,"{'total_score': 0.5152227722772277, 'momentum_score': 0.3688118811881188, 'fey_score': 0.6138613861386139, 'trend_score': 0.6435643564356436, 'risk_score': 0.5643564356435643, 'liquidity_score': 0.38613861386138615}",0.020029087230073666,85.9777,-31.0,-2665.3087,2.6653,1.0
18,EIX,Utilities,USD,"{'total_score': 0.6026980198019802, 'momentum_score': 0.4391089108910891, 'fey_score': 0.8415841584158416, 'trend_score': 0.6336633663366337, 'risk_score': 0.6732673267326733, 'liquidity_score': 0.21782178217821782}",0.023429653853714327,51.3512,467.0,23981.0104,23.981,1.0
19,EL,,USD,,0.0,315.7894,-78.0,-24631.5732,24.6316,1.0
20,ETR,,USD,,0.0,44.0719,-567.0,-24988.7673,24.9888,1.0
21,EW,Health Care,USD,"{'total_score': 0.6164356435643564, 'momentum_score': 0.8722772277227722, 'fey_score': 0.22772277227722773, 'trend_score': 0.9108910891089109, 'risk_score': 0.3234323432343234, 'liquidity_score': 0.47029702970297027}",0.013917566102477939,116.94,7.0,818.58,0.8186,1.0
22,EXC,Utilities,USD,"{'total_score': 0.8012623762376238, 'momentum_score': 0.753960396039604, 'fey_score': 0.900990099009901, 'trend_score': 0.900990099009901, 'risk_score': 0.66996699669967, 'liquidity_score': 0.6287128712871287}",0.031148766885645673,32.6958,-160.0,-5231.328,5.2313,1.0
23,FE,Utilities,USD,"{'total_score': 0.6895049504950495, 'momentum_score': 0.7613861386138613, 'fey_score': 0.7623762376237624, 'trend_score': 0.5643564356435643, 'risk_score': 0.66996699669967, 'liquidity_score': 0.3811881188118812}",0.02680423991741206,32.7163,-104.0,-3402.4952,3.4025,1.0
24,GILD,Health Care,USD,"{'total_score': 0.7106683168316832, 'momentum_score': 0.7242574257425742, 'fey_score': 0.9207920792079208, 'trend_score': 0.39603960396039606, 'risk_score': 0.7425742574257425, 'liquidity_score': 0.7277227722772277}",0.016045102809518316,55.8251,45.0,2512.1295,2.5121,1.0
25,GIS,Consumer Staples,USD,"{'total_score': 0.5778960396039603, 'momentum_score': 0.46089108910891086, 'fey_score': 0.7227722772277227, 'trend_score': 0.693069306930693, 'risk_score': 0.5016501650165016, 'liquidity_score': 0.44059405940594054}",0.02246548640694354,52.8519,435.0,22990.5765,22.9906,1.0
26,HCA,Health Care,USD,"{'total_score': 0.7792821782178218, 'momentum_score': 0.8856435643564355, 'fey_score': 0.7425742574257426, 'trend_score': 0.9702970297029703, 'risk_score': 0.4587458745874587, 'liquidity_score': 0.4158415841584158}",0.017594231191949604,239.1647,9.0,2152.4823,2.1525,1.0
27,HOLX,,USD,,0.0,70.91,-143.0,-10140.13,10.1401,1.0
28,HSY,Consumer Staples,USD,"{'total_score': 0.6197772277227722, 'momentum_score': 0.7658415841584159, 'fey_score': 0.38613861386138615, 'trend_score': 0.7722772277227723, 'risk_score': 0.6072607260726073, 'liquidity_score': 0.19306930693069307}",0.02409360149670019,157.1426,157.0,24671.3882,24.6714,1.0
29,ISRG,Health Care,USD,"{'total_score': 0.6489108910891089, 'momentum_score': 0.9445544554455445, 'fey_score': 0.2079207920792079, 'trend_score': 0.9504950495049505, 'risk_score': 0.32673267326732675, 'liquidity_score': 0.5445544554455446}",0.014650775495605589,360.37,1.0,360.37,0.3604,1.0
30,JNJ,Health Care,USD,"{'total_score': 0.6171534653465347, 'momentum_score': 0.6876237623762376, 'fey_score': 0.7029702970297029, 'trend_score': 0.3465346534653465, 'risk_score': 0.594059405940594, 'liquidity_score': 0.8465346534653465}",0.01393377271253945,145.5524,9.0,1309.9716,1.31,1.0
31,KHC,Consumer Staples,USD,"{'total_score': 0.5985396039603961, 'momentum_score': 0.6599009900990098, 'fey_score': 0.8118811881188119, 'trend_score': 0.297029702970297, 'risk_score': 0.5313531353135313, 'liquidity_score': 0.5099009900990099}",0.023267997036291684,29.7989,83.0,2473.3087,2.4733,1.0
32,KO,Consumer Staples,USD,"{'total_score': 0.5859653465346535, 'momentum_score': 0.6826732673267326, 'fey_score': 0.39603960396039606, 'trend_score': 0.5445544554455446, 'risk_score': 0.6369636963696369, 'liquidity_score': 0.8712871287128713}",0.022779177612180346,49.0666,-32.0,-1570.1312,1.5701,1.0
33,KR,Consumer Staples,USD,"{'total_score': 0.5826980198019802, 'momentum_score': 0.5460396039603961, 'fey_score': 0.8316831683168316, 'trend_score': 0.6138613861386139, 'risk_score': 0.2079207920792079, 'liquidity_score': 0.5940594059405941}",0.02265216154134827,36.9602,-81.0,-2993.7762,2.9938,1.0
34,LLY,Health Care,USD,"{'total_score': 0.6447524752475248, 'momentum_score': 0.893069306930693, 'fey_score': 0.2871287128712871, 'trend_score': 0.9306930693069307, 'risk_score': 0.29042904290429045, 'liquidity_score': 0.6138613861386139}",0.014556888926973391,246.2276,3.0,738.6828,0.7387,1.0
35,MCK,,USD,,0.0,213.8212,-75.0,-16036.59,16.0366,1.0
36,MDLZ,Consumer Staples,USD,"{'total_score': 0.5202722772277227, 'momentum_score': 0.5232673267326733, 'fey_score': 0.48514851485148514, 'trend_score': 0.43564356435643564, 'risk_score': 0.6204620462046204, 'liquidity_score': 0.7128712871287128}",0.02022538479408688,54.5194,380.0,20717.372,20.7174,1.0
37,MDT,Health Care,USD,"{'total_score': 0.5544306930693069, 'momentum_score': 0.6321782178217822, 'fey_score': 0.5643564356435643, 'trend_score': 0.42574257425742573, 'risk_score': 0.4752475247524752, 'liquidity_score': 0.7128712871287128}",0.012517650302337108,105.1617,3.0,315.4851,0.3155,1.0
38,MKS.L,Consumer Staples,GBp,"{'total_score': 0.6458663366336634, 'momentum_score': 0.8905940594059406, 'fey_score': 0.09900990099009901, 'trend_score': 0.9900990099009901, 'risk_score': 0.44224422442244227, 'liquidity_score': 0.900990099009901}",0.02510780557743513,190.8552,285.0,742.7794,0.7428,73.22999999999999
39,MO,Consumer Staples,USD,"{'total_score': 0.7388118811881188, 'momentum_score': 0.7544554455445543, 'fey_score': 0.9900990099009901, 'trend_score': 0.594059405940594, 'risk_score': 0.49504950495049505, 'liquidity_score': 0.6831683168316832}",0.028721027895423433,31.0047,-5.0,-155.0235,0.155,1.0
40,MRK,Health Care,USD,"{'total_score': 0.598861386138614, 'momentum_score': 0.401980198019802, 'fey_score': 0.8217821782178217, 'trend_score': 0.8415841584158416, 'risk_score': 0.26402640264026406, 'liquidity_score': 0.896039603960396}",0.013520783580282334,77.3987,179.0,13854.3673,13.8544,1.0
41,NEE,,USD,,0.0,75.7921,-325.0,-24632.4325,24.6324,1.0
42,PEG,Utilities,USD,"{'total_score': 0.5433910891089109, 'momentum_score': 0.4698019801980198, 'fey_score': 0.594059405940594, 'trend_score': 0.6534653465346535, 'risk_score': 0.5907590759075908, 'liquidity_score': 0.22277227722772275}",0.021124119719519923,55.0622,-50.0,-2753.11,2.7531,1.0
43,PEP,Consumer Staples,USD,"{'total_score': 0.6480940594059406, 'momentum_score': 0.751980198019802, 'fey_score': 0.37623762376237624, 'trend_score': 0.7920792079207921, 'risk_score': 0.6534653465346535, 'liquidity_score': 0.6881188118811881}",0.025194407443911545,141.3323,1.0,141.3323,0.1413,1.0
44,PFE,Health Care,USD,"{'total_score': 0.6316089108910892, 'momentum_score': 0.5054455445544553, 'fey_score': 0.8811881188118812, 'trend_score': 0.7029702970297029, 'risk_score': 0.32673267326732675, 'liquidity_score': 0.8960396039603961}",0.014260140308260904,36.08,-10.0,-360.8,0.3608,1.0
45,PG,Consumer Staples,USD,"{'total_score': 0.5664108910891089, 'momentum_score': 0.5292079207920792, 'fey_score': 0.40594059405940597, 'trend_score': 0.6633663366336634, 'risk_score': 0.6930693069306931, 'liquidity_score': 0.8613861386138614}",0.02201900567310957,129.3983,1.0,129.3983,0.1294,1.0
46,PM,Consumer Staples,USD,"{'total_score': 0.7233415841584159, 'momentum_score': 0.7915841584158415, 'fey_score': 0.7920792079207921, 'trend_score': 0.6732673267326733, 'risk_score': 0.5511551155115512, 'liquidity_score': 0.6188118811881188}",0.028119626044892754,75.9724,-5.0,-379.862,0.3799,1.0
47,PPL,Utilities,USD,"{'total_score': 0.5264356435643565, 'momentum_score': 0.38811881188118813, 'fey_score': 0.5247524752475248, 'trend_score': 0.5742574257425742, 'risk_score': 0.8382838283828383, 'liquidity_score': 0.37623762376237624}",0.020464983291338303,24.991,-69.0,-1724.379,1.7244,1.0
48,SO,Utilities,USD,"{'total_score': 0.5370792079207921, 'momentum_score': 0.45742574257425744, 'fey_score': 0.6237623762376238, 'trend_score': 0.49504950495049505, 'risk_score': 0.6567656765676567, 'liquidity_score': 0.47029702970297027}",0.020878747764503408,52.917,-107.0,-5662.119,5.6621,1.0
49,SRE,Utilities,USD,"{'total_score': 0.5447772277227723, 'momentum_score': 0.35, 'fey_score': 0.9801980198019802, 'trend_score': 0.2871287128712871, 'risk_score': 0.6732673267326733, 'liquidity_score': 0.37623762376237624}",0.021178005325327473,55.5895,-51.0,-2835.0645,2.8351,1.0
50,STZ,Consumer Staples,USD,"{'total_score': 0.5691831683168317, 'momentum_score': 0.75, 'fey_score': 0.504950495049505, 'trend_score': 0.37623762376237624, 'risk_score': 0.6138613861386139, 'liquidity_score': 0.2623762376237624}",0.02212677688472467,203.9968,111.0,22643.6448,22.6436,1.0
51,SYK,Health Care,USD,"{'total_score': 0.5944059405940594, 'momentum_score': 0.8029702970297029, 'fey_score': 0.33663366336633666, 'trend_score': 0.7227722772277227, 'risk_score': 0.46204620462046203, 'liquidity_score': 0.3069306930693069}",0.013420190828176404,260.1563,4.0,1040.6252,1.0406,1.0
52,SYY,Consumer Staples,USD,"{'total_score': 0.6753217821782178, 'momentum_score': 0.8163366336633664, 'fey_score': 0.5445544554455446, 'trend_score': 0.7326732673267327, 'risk_score': 0.5973597359735974, 'liquidity_score': 0.3465346534653465}",0.026252874700845537,68.8392,101.0,6952.7592,6.9528,1.0
53,TMO,Health Care,USD,"{'total_score': 0.5763366336633664, 'momentum_score': 0.699009900990099, 'fey_score': 0.27722772277227725, 'trend_score': 1.0, 'risk_score': 0.2673267326732673, 'liquidity_score': 0.44554455445544555}",0.013012231333524587,628.2856,2.0,1256.5712,1.2566,1.0
54,TSN,Consumer Staples,USD,"{'total_score': 0.7055940594059406, 'momentum_score': 0.6376237623762375, 'fey_score': 0.8613861386138614, 'trend_score': 0.8613861386138614, 'risk_score': 0.5643564356435643, 'liquidity_score': 0.20297029702970298}",0.027429697841963963,70.7676,42.0,2972.2392,2.9722,1.0
55,UNH,Health Care,USD,"{'total_score': 0.5904950495049505, 'momentum_score': 0.602970297029703, 'fey_score': 0.43564356435643564, 'trend_score': 0.8811881188118812, 'risk_score': 0.3927392739273927, 'liquidity_score': 0.7079207920792079}",0.013331892745772312,417.8982,-1.0,-417.8982,0.4179,1.0
56,WMT,Consumer Staples,USD,"{'total_score': 0.5999752475247524, 'momentum_score': 0.38465346534653466, 'fey_score': 0.9405940594059405, 'trend_score': 0.5346534653465347, 'risk_score': 0.5247524752475248, 'liquidity_score': 0.8910891089108911}",0.023323807128020926,47.0829,-88.0,-4143.2952,4.1433,1.0
57,ZTS,Health Care,USD,"{'total_score': 0.5774752475247524, 'momentum_score': 0.6782178217821782, 'fey_score': 0.2376237623762376, 'trend_score': 0.9207920792079208, 'risk_score': 0.5313531353135313, 'liquidity_score': 0.3366336633663366}",0.013037938370173877,202.2452,3.0,606.7356,0.6067,1.0
