,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.6679611650485437, 'momentum_score': 0.7184466019417475, 'fey_score': 0.6601941747572816, 'trend_score': 0.7572815533980582, 'risk_score': 0.43042071197410997, 'liquidity_score': 0.7087378640776699}",0.02047576389777594,185.6182,-4.0,-742.4728,0.7425,1.0
1,AEE,Utilities,USD,"{'total_score': 0.5625970873786407, 'momentum_score': 0.508252427184466, 'fey_score': 0.5631067961165048, 'trend_score': 0.6699029126213593, 'risk_score': 0.7022653721682848, 'liquidity_score': 0.09223300970873786}",0.017245920471894927,83.7174,274.0,22938.5676,22.9386,1.0
2,AEP,Utilities,USD,"{'total_score': 0.7119902912621358, 'momentum_score': 0.7728155339805824, 'fey_score': 0.6019417475728155, 'trend_score': 0.8252427184466019, 'risk_score': 0.6957928802588996, 'liquidity_score': 0.43203883495145634}",0.02182543816051451,96.6673,-10.0,-966.673,0.9667,1.0
3,AES,Utilities,USD,"{'total_score': 0.5351456310679612, 'momentum_score': 0.4339805825242718, 'fey_score': 0.9514563106796117, 'trend_score': 0.32038834951456313, 'risk_score': 0.3592233009708738, 'liquidity_score': 0.5485436893203883}",0.016404420146008864,18.3255,1192.0,21843.996,21.844,1.0
4,AMGN,Health Care,USD,"{'total_score': 0.5777184466019417, 'momentum_score': 0.6097087378640775, 'fey_score': 0.6893203883495146, 'trend_score': 0.5339805825242718, 'risk_score': 0.39805825242718446, 'liquidity_score': 0.5097087378640777}",0.017709452481644728,305.0802,0.0,0.0,0.0,1.0
5,AZN.L,,GBp,,0.0,11942.2305,-117.0,-18545.8053,18.5458,75.33999999999999
6,BSX,Health Care,USD,"{'total_score': 0.658009708737864, 'momentum_score': 0.8932038834951456, 'fey_score': 0.22330097087378642, 'trend_score': 0.883495145631068, 'risk_score': 0.5339805825242718, 'liquidity_score': 0.6553398058252426}",0.02017071072924076,84.49,17.0,1436.33,1.4363,1.0
7,CAG,Consumer Staples,USD,"{'total_score': 0.6219417475728155, 'momentum_score': 0.5009708737864078, 'fey_score': 0.9029126213592233, 'trend_score': 0.5145631067961165, 'risk_score': 0.6472491909385113, 'liquidity_score': 0.41747572815533984}",0.01906507900133033,27.2677,173.0,4717.3121,4.7173,1.0
8,CAH,Health Care,USD,"{'total_score': 0.6393203883495144, 'momentum_score': 0.674757281553398, 'fey_score': 0.8155339805825242, 'trend_score': 0.5631067961165048, 'risk_score': 0.46925566343042063, 'liquidity_score': 0.32524271844660196}",0.019597805998089322,108.1158,29.0,3135.3582,3.1354,1.0
9,CI,Health Care,USD,"{'total_score': 0.6267961165048543, 'momentum_score': 0.6368932038834951, 'fey_score': 0.912621359223301, 'trend_score': 0.4174757281553398, 'risk_score': 0.5016181229773463, 'liquidity_score': 0.3398058252427184}",0.019213885425006027,330.631,9.0,2975.679,2.9757,1.0
10,CL,Consumer Staples,USD,"{'total_score': 0.6244417475728155, 'momentum_score': 0.7480582524271844, 'fey_score': 0.32038834951456313, 'trend_score': 0.7475728155339806, 'risk_score': 0.6828478964401294, 'liquidity_score': 0.6116504854368932}",0.019141714309523314,97.9427,-12.0,-1175.3124,1.1753,1.0
11,CLX,Consumer Staples,USD,"{'total_score': 0.5567961165048543, 'momentum_score': 0.616504854368932, 'fey_score': 0.4077669902912621, 'trend_score': 0.8058252427184466, 'risk_score': 0.45954692556634297, 'liquidity_score': 0.1796116504854369}",0.01706809679560247,153.8595,147.0,22617.3465,22.6173,1.0
12,CMS,Utilities,USD,"{'total_score': 0.692742718446602, 'momentum_score': 0.8606796116504853, 'fey_score': 0.46601941747572817, 'trend_score': 0.7669902912621359, 'risk_score': 0.7216828478964401, 'liquidity_score': 0.2669902912621359}",0.021235420690640376,68.1007,27.0,1838.7189,1.8387,1.0
13,CNC,,USD,,0.0,72.62,-287.0,-20841.94,20.8419,1.0
14,COO,Health Care,USD,"{'total_score': 0.5219660194174758, 'momentum_score': 0.6771844660194174, 'fey_score': 0.2815533980582524, 'trend_score': 0.8349514563106796, 'risk_score': 0.313915857605178, 'liquidity_score': 0.009708737864077669}",0.016000410705729346,107.8,197.0,21236.6,21.2366,1.0
15,COST,Consumer Staples,USD,"{'total_score': 0.5706067961165048, 'momentum_score': 0.7072815533980582, 'fey_score': 0.1941747572815534, 'trend_score': 0.8737864077669902, 'risk_score': 0.47249190938511326, 'liquidity_score': 0.5776699029126213}",0.01749145107095983,871.619,-3.0,-2614.857,2.6149,1.0
16,CPB,Consumer Staples,USD,"{'total_score': 0.5959466019417474, 'momentum_score': 0.4898058252427184, 'fey_score': 0.7961165048543689, 'trend_score': 0.5922330097087378, 'risk_score': 0.6375404530744336, 'liquidity_score': 0.22815533980582522}",0.01826822060254697,43.9969,-38.0,-1671.8822,1.6719,1.0
17,D,Utilities,USD,"{'total_score': 0.6900242718446601, 'momentum_score': 0.7995145631067961, 'fey_score': 0.6213592233009708, 'trend_score': 0.7378640776699029, 'risk_score': 0.5663430420711973, 'liquidity_score': 0.4466019417475728}",0.02115208909338198,54.5,0.0,0.0,0.0,1.0
18,DTE,Utilities,USD,"{'total_score': 0.6353398058252426, 'momentum_score': 0.7805825242718445, 'fey_score': 0.5728155339805825, 'trend_score': 0.6213592233009708, 'risk_score': 0.6019417475728156, 'liquidity_score': 0.08737864077669902}",0.019475784730675252,122.4176,211.0,25830.1136,25.8301,1.0
19,DUK,Utilities,USD,"{'total_score': 0.7019174757281554, 'momentum_score': 0.8140776699029126, 'fey_score': 0.5436893203883495, 'trend_score': 0.7864077669902912, 'risk_score': 0.6537216828478964, 'liquidity_score': 0.5145631067961165}",0.021516664831387446,110.602,-17.0,-1880.234,1.8802,1.0
20,ED,Utilities,USD,"{'total_score': 0.618519417475728, 'momentum_score': 0.7519417475728155, 'fey_score': 0.5242718446601942, 'trend_score': 0.6019417475728155, 'risk_score': 0.6310679611650486, 'liquidity_score': 0.18446601941747573}",0.01896017047263896,99.3218,-2.0,-198.6436,0.1986,1.0
21,EIX,Utilities,USD,"{'total_score': 0.7721601941747572, 'momentum_score': 0.9266990291262136, 'fey_score': 0.7475728155339806, 'trend_score': 0.8446601941747572, 'risk_score': 0.517799352750809, 'liquidity_score': 0.28640776699029125}",0.02366989378197478,79.7376,16.0,1275.8016,1.2758,1.0
22,ES,Utilities,USD,"{'total_score': 0.5752669902912622, 'momentum_score': 0.5208737864077669, 'fey_score': 0.7864077669902912, 'trend_score': 0.5436893203883495, 'risk_score': 0.5275080906148867, 'liquidity_score': 0.1699029126213592}",0.017634305237688504,62.1944,-2.0,-124.3888,0.1244,1.0
23,ETR,Utilities,USD,"{'total_score': 0.8329611650485436, 'momentum_score': 0.8077669902912621, 'fey_score': 0.9805825242718447, 'trend_score': 0.9029126213592233, 'risk_score': 0.6666666666666666, 'liquidity_score': 0.49029126213592233}",0.025533694238512886,63.6078,-2.0,-127.2156,0.1272,1.0
24,EVRG,,USD,,0.0,57.8354,-490.0,-28339.346,28.3393,1.0
25,FE,Utilities,USD,"{'total_score': 0.7801456310679612, 'momentum_score': 0.9300970873786407, 'fey_score': 0.7378640776699029, 'trend_score': 0.6796116504854369, 'risk_score': 0.7993527508090615, 'liquidity_score': 0.28640776699029125}",0.023914680348921306,41.4498,-22.0,-911.8956,0.9119,1.0
26,GILD,Health Care,USD,"{'total_score': 0.6402184466019418, 'momentum_score': 0.4713592233009709, 'fey_score': 0.883495145631068, 'trend_score': 0.7281553398058253, 'risk_score': 0.47249190938511326, 'liquidity_score': 0.7572815533980582}",0.019625335186469334,81.2867,35.0,2845.0345,2.845,1.0
27,GIS,Consumer Staples,USD,"{'total_score': 0.6536650485436892, 'momentum_score': 0.6567961165048544, 'fey_score': 0.7184466019417476, 'trend_score': 0.5242718446601942, 'risk_score': 0.7605177993527508, 'liquidity_score': 0.5048543689320388}",0.02003752898005101,67.4064,51.0,3437.7264,3.4377,1.0
28,HCA,Health Care,USD,"{'total_score': 0.8104854368932038, 'momentum_score': 0.9932038834951455, 'fey_score': 0.6407766990291263, 'trend_score': 0.970873786407767, 'risk_score': 0.6084142394822006, 'liquidity_score': 0.34466019417475724}",0.02484472049689441,399.4016,13.0,5192.2208,5.1922,1.0
29,HLN.L,,GBp,,0.0,390.6769,-4158.0,-21561.3824,21.5614,75.33999999999999
30,IMB.L,Consumer Staples,GBp,"{'total_score': 0.5317233009708737, 'momentum_score': 0.6800970873786407, 'fey_score': 0.09223300970873786, 'trend_score': 0.6407766990291263, 'risk_score': 0.7411003236245955, 'liquidity_score': 0.6262135922330098}",0.016299511617317495,2140.0364,-59.0,-1675.8979,1.6759,75.33999999999999
31,ISRG,Health Care,USD,"{'total_score': 0.5471116504854369, 'momentum_score': 0.6325242718446601, 'fey_score': 0.18446601941747573, 'trend_score': 0.9320388349514563, 'risk_score': 0.4951456310679612, 'liquidity_score': 0.3786407766990291}",0.016771227980369455,486.62,-3.0,-1459.86,1.4599,1.0
32,JNJ,Health Care,USD,"{'total_score': 0.5247087378640778, 'momentum_score': 0.4194174757281553, 'fey_score': 0.7281553398058253, 'trend_score': 0.36893203883495146, 'risk_score': 0.5598705501618123, 'liquidity_score': 0.7621359223300971}",0.01608448633510612,154.3178,7.0,1080.2246,1.0802,1.0
33,KHC,Consumer Staples,USD,"{'total_score': 0.521626213592233, 'momentum_score': 0.3509708737864078, 'fey_score': 0.9320388349514563, 'trend_score': 0.2621359223300971, 'risk_score': 0.5533980582524272, 'liquidity_score': 0.6067961165048543}",0.01598999425607205,31.4947,676.0,21290.4172,21.2904,1.0
