,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,A,Health Care,USD,"{'total_score': 0.5268689320388349, 'momentum_score': 0.5830097087378641, 'fey_score': 0.2815533980582524, 'trend_score': 0.9029126213592233, 'risk_score': 0.3948220064724919, 'liquidity_score': 0.2524271844660194}",0.012970424619527438,148.2063,-9.0,-1333.8567,1.3339,1.0
1,ABBV,Health Care,USD,"{'total_score': 0.658252427184466, 'momentum_score': 0.6553398058252426, 'fey_score': 0.7378640776699029, 'trend_score': 0.7864077669902912, 'risk_score': 0.3365695792880259, 'liquidity_score': 0.7330097087378641}",0.016204814837682966,220.7478,-14.0,-3090.4692,3.0905,1.0
2,ADM,Consumer Staples,USD,"{'total_score': 0.5959951456310679, 'momentum_score': 0.5655339805825242, 'fey_score': 0.7766990291262136, 'trend_score': 0.5339805825242718, 'risk_score': 0.5307443365695793, 'liquidity_score': 0.34951456310679613}",0.02126465861615488,59.8588,-25.0,-1496.47,1.4965,1.0
3,AEE,Utilities,USD,"{'total_score': 0.5853398058252427, 'momentum_score': 0.7174757281553398, 'fey_score': 0.46601941747572817, 'trend_score': 0.5922330097087378, 'risk_score': 0.6407766990291263, 'liquidity_score': 0.06310679611650485}",0.02088448410454861,100.1044,-4.0,-400.4176,0.4004,1.0
4,AEP,Utilities,USD,"{'total_score': 0.6502184466019417, 'momentum_score': 0.7218446601941746, 'fey_score': 0.4854368932038835, 'trend_score': 0.8252427184466019, 'risk_score': 0.5760517799352751, 'liquidity_score': 0.49514563106796117}",0.023199305219636455,118.2947,32.0,3785.4304,3.7854,1.0
5,AMGN,Health Care,USD,"{'total_score': 0.6294417475728156, 'momentum_score': 0.5626213592233009, 'fey_score': 0.7281553398058253, 'trend_score': 0.8446601941747572, 'risk_score': 0.3559870550161812, 'liquidity_score': 0.5631067961165048}",0.015495555427198835,336.0316,0.0,0.0,0.0,1.0
6,ATO,Utilities,USD,"{'total_score': 0.6469174757281554, 'momentum_score': 0.8587378640776699, 'fey_score': 0.3883495145631068, 'trend_score': 0.7475728155339806, 'risk_score': 0.627831715210356, 'liquidity_score': 0.1116504854368932}",0.0230815290611434,169.1402,203.0,34335.4606,34.3355,1.0
7,AZN.L,Health Care,GBp,"{'total_score': 0.5726941747572816, 'momentum_score': 0.7451456310679612, 'fey_score': 0.0825242718446602, 'trend_score': 0.9320388349514563, 'risk_score': 0.5016181229773463, 'liquidity_score': 0.5922330097087378}",0.014098547422386785,13798.584,115.0,20959.413,20.9594,75.71
8,BATS.L,Consumer Staples,GBp,"{'total_score': 0.5991990291262136, 'momentum_score': 0.7966019417475727, 'fey_score': 0.0825242718446602, 'trend_score': 0.883495145631068, 'risk_score': 0.5566343042071198, 'liquidity_score': 0.7912621359223301}",0.021378970769986384,4392.7534,50.0,2901.0391,2.901,75.71
9,BIIB,Health Care,USD,"{'total_score': 0.6196601941747573, 'momentum_score': 0.4660194174757281, 'fey_score': 0.8543689320388349, 'trend_score': 0.8349514563106796, 'risk_score': 0.4077669902912621, 'liquidity_score': 0.2961165048543689}",0.015254753790783412,180.18,-6.0,-1081.08,1.0811,1.0
10,CAH,Health Care,USD,"{'total_score': 0.7117233009708739, 'momentum_score': 0.9266990291262136, 'fey_score': 0.44660194174757284, 'trend_score': 1.0, 'risk_score': 0.3656957928802589, 'liquidity_score': 0.4174757281553398}",0.017521157281909207,204.1251,-5.0,-1020.6255,1.0206,1.0
11,CI,,USD,,0.0,271.0756,-78.0,-21143.8968,21.1439,1.0
12,CMS,Utilities,USD,"{'total_score': 0.5700728155339805, 'momentum_score': 0.6752427184466019, 'fey_score': 0.49514563106796117, 'trend_score': 0.5242718446601942, 'risk_score': 0.6148867313915858, 'liquidity_score': 0.25728155339805825}",0.020339769371518213,72.1004,32.0,2307.2128,2.3072,1.0
13,CNA.L,Utilities,GBp,"{'total_score': 0.5638106796116505, 'momentum_score': 0.8237864077669902, 'fey_score': 0.0825242718446602, 'trend_score': 0.6019417475728155, 'risk_score': 0.5792880258899676, 'liquidity_score': 0.9514563106796117}",0.020116341070847563,169.5208,1249.0,2796.6118,2.7966,75.71
14,CNP,Utilities,USD,"{'total_score': 0.6607281553398058, 'momentum_score': 0.9106796116504854, 'fey_score': 0.39805825242718446, 'trend_score': 0.6407766990291263, 'risk_score': 0.6537216828478964, 'liquidity_score': 0.3252427184466019}",0.023574283724250383,38.1396,52.0,1983.2592,1.9833,1.0
15,CVS,Health Care,USD,"{'total_score': 0.8159466019417475, 'momentum_score': 0.908252427184466, 'fey_score': 0.9029126213592233, 'trend_score': 0.8640776699029126, 'risk_score': 0.4563106796116505, 'liquidity_score': 0.6213592233009708}",0.020086919631209007,76.9866,-42.0,-3233.4372,3.2334,1.0
16,D,Utilities,USD,"{'total_score': 0.6229611650485436, 'momentum_score': 0.6252427184466018, 'fey_score': 0.6699029126213593, 'trend_score': 0.5825242718446602, 'risk_score': 0.6375404530744336, 'liquidity_score': 0.49029126213592233}",0.022226785910903324,59.047,33.0,1948.551,1.9486,1.0
17,DGX,,USD,,0.0,180.9307,-127.0,-22978.1989,22.9782,1.0
18,DTE,Utilities,USD,"{'total_score': 0.640873786407767, 'momentum_score': 0.8165048543689319, 'fey_score': 0.6407766990291263, 'trend_score': 0.46601941747572817, 'risk_score': 0.6375404530744336, 'liquidity_score': 0.12135922330097088}",0.022865894770961254,129.3539,263.0,34020.0757,34.0201,1.0
19,DUK,Utilities,USD,"{'total_score': 0.6094417475728156, 'momentum_score': 0.712135922330097, 'fey_score': 0.5533980582524272, 'trend_score': 0.5048543689320388, 'risk_score': 0.6504854368932039, 'liquidity_score': 0.46601941747572817}",0.021744423261781023,118.6792,7.0,830.7544,0.8308,1.0
20,ES,Utilities,USD,"{'total_score': 0.6518932038834953, 'momentum_score': 0.7398058252427184, 'fey_score': 0.8058252427184466, 'trend_score': 0.6310679611650486, 'risk_score': 0.3333333333333333, 'liquidity_score': 0.3058252427184466}",0.023259059300048377,64.8885,36.0,2335.986,2.336,1.0
21,ETR,Utilities,USD,"{'total_score': 0.6622815533980583, 'momentum_score': 0.8970873786407767, 'fey_score': 0.33980582524271846, 'trend_score': 0.7766990291262136, 'risk_score': 0.6262135922330097, 'liquidity_score': 0.2815533980582524}",0.023629707798835355,92.3626,4.0,369.4504,0.3695,1.0
22,EVRG,Utilities,USD,"{'total_score': 0.7300970873786407, 'momentum_score': 0.9708737864077669, 'fey_score': 0.5922330097087378, 'trend_score': 0.7184466019417476, 'risk_score': 0.6148867313915858, 'liquidity_score': 0.1262135922330097}",0.0260493150549354,73.9069,5.0,369.5345,0.3695,1.0
23,EW,Health Care,USD,"{'total_score': 0.5424029126213592, 'momentum_score': 0.6266990291262136, 'fey_score': 0.22330097087378642, 'trend_score': 0.7378640776699029, 'risk_score': 0.6504854368932039, 'liquidity_score': 0.441747572815534}",0.013352839128971285,84.71,234.0,19822.14,19.8221,1.0
24,EXC,Utilities,USD,"{'total_score': 0.7059951456310679, 'momentum_score': 0.8548543689320388, 'fey_score': 0.6893203883495146, 'trend_score': 0.5728155339805825, 'risk_score': 0.5922330097087378, 'liquidity_score': 0.6213592233009708}",0.025189375897702992,44.618,70.0,3123.26,3.1233,1.0
25,FE,Utilities,USD,"{'total_score': 0.7092718446601941, 'momentum_score': 0.8475728155339806, 'fey_score': 0.6310679611650486, 'trend_score': 0.6990291262135923, 'risk_score': 0.6440129449838188, 'liquidity_score': 0.36893203883495146}",0.025306286055030665,45.2276,33.0,1492.5108,1.4925,1.0
26,GILD,Health Care,USD,"{'total_score': 0.7694417475728155, 'momentum_score': 0.8412621359223301, 'fey_score': 0.7669902912621359, 'trend_score': 0.8543689320388349, 'risk_score': 0.5048543689320387, 'liquidity_score': 0.7330097087378641}",0.018942066193561494,122.4018,-6.0,-734.4108,0.7344,1.0
27,GSK.L,Health Care,GBp,"{'total_score': 0.5927427184466019, 'momentum_score': 0.7150485436893202, 'fey_score': 0.0825242718446602, 'trend_score': 0.9514563106796117, 'risk_score': 0.56957928802589, 'liquidity_score': 0.9223300970873787}",0.014592101148637746,1818.8556,41.0,984.9832,0.985,75.71
28,HCA,Health Care,USD,"{'total_score': 0.7734466019417476, 'momentum_score': 0.9310679611650485, 'fey_score': 0.6504854368932039, 'trend_score': 0.970873786407767, 'risk_score': 0.5016181229773463, 'liquidity_score': 0.3106796116504854}",0.019040657434277488,498.825,-5.0,-2494.125,2.4941,1.0
29,HOLX,Health Care,USD,"{'total_score': 0.5608252427184466, 'momentum_score': 0.40679611650485437, 'fey_score': 0.7087378640776699, 'trend_score': 0.6893203883495146, 'risk_score': 0.56957928802589, 'liquidity_score': 0.35922330097087374}",0.013806358836264847,74.82,274.0,20500.68,20.5007,1.0
30,IMB.L,Consumer Staples,GBp,"{'total_score': 0.5376213592233009, 'momentum_score': 0.7378640776699029, 'fey_score': 0.0825242718446602, 'trend_score': 0.7087378640776699, 'risk_score': 0.5889967637540453, 'liquidity_score': 0.5728155339805825}",0.019181925813391596,3259.5981,663.0,28544.6248,28.5446,75.71
31,INCY,Health Care,USD,"{'total_score': 0.7378155339805825, 'momentum_score': 0.7543689320388349, 'fey_score': 0.8155339805825242, 'trend_score': 0.9902912621359223, 'risk_score': 0.3915857605177993, 'liquidity_score': 0.2621359223300971}",0.018163494153240665,101.44,-2.0,-202.88,0.2029,1.0
32,IQV,Health Care,USD,"{'total_score': 0.55876213592233, 'momentum_score': 0.47718446601941744, 'fey_score': 0.5728155339805825, 'trend_score': 0.8932038834951457, 'risk_score': 0.401294498381877, 'liquidity_score': 0.1941747572815534}",0.013755569409229335,225.63,-9.0,-2030.67,2.0307,1.0
33,JNJ,Health Care,USD,"{'total_score': 0.8022087378640776, 'momentum_score': 0.9626213592233009, 'fey_score': 0.5631067961165048, 'trend_score': 0.9223300970873787, 'risk_score': 0.6634304207119741, 'liquidity_score': 0.8106796116504854}",0.019748721799419607,204.3337,-27.0,-5517.0099,5.517,1.0
34,KO,Consumer Staples,USD,"{'total_score': 0.5235436893203883, 'momentum_score': 0.5533980582524272, 'fey_score': 0.32038834951456313, 'trend_score': 0.5145631067961165, 'risk_score': 0.6925566343042071, 'liquidity_score': 0.8592233009708738}",0.018679645137465315,70.1874,396.0,27794.2104,27.7942,1.0
35,KR,Consumer Staples,USD,"{'total_score': 0.5785436893203884, 'momentum_score': 0.5766990291262135, 'fey_score': 0.8349514563106796, 'trend_score': 0.33980582524271846, 'risk_score': 0.4789644012944984, 'liquidity_score': 0.5631067961165048}",0.020642003778239375,66.6955,-8.0,-533.564,0.5336,1.0
36,LLY,Health Care,USD,"{'total_score': 0.5648300970873786, 'momentum_score': 0.6276699029126214, 'fey_score': 0.21359223300970873, 'trend_score': 0.9805825242718447, 'risk_score': 0.3948220064724919, 'liquidity_score': 0.7281553398058253}",0.013904950076980838,1044.377,19.0,19843.163,19.8432,1.0
37,LNT,,USD,,0.0,65.9934,-451.0,-29763.0234,29.763,1.0
38,MDT,Health Care,USD,"{'total_score': 0.616116504854369, 'momentum_score': 0.583495145631068, 'fey_score': 0.6601941747572816, 'trend_score': 0.6699029126213593, 'risk_score': 0.5145631067961166, 'liquidity_score': 0.7135922330097088}",0.015167515480816535,100.465,-31.0,-3114.415,3.1144,1.0
39,MNST,Consumer Staples,USD,"{'total_score': 0.6301941747572815, 'momentum_score': 0.8213592233009708, 'fey_score': 0.20388349514563106, 'trend_score': 0.8737864077669902, 'risk_score': 0.5825242718446603, 'liquidity_score': 0.5922330097087378}",0.022484854258189586,74.71,-31.0,-2316.01,2.316,1.0
40,MO,Consumer Staples,USD,"{'total_score': 0.5720873786407767, 'momentum_score': 0.5679611650485437, 'fey_score': 0.912621359223301, 'trend_score': 0.2815533980582524, 'risk_score': 0.37540453074433655, 'liquidity_score': 0.6504854368932038}",0.020411647468245597,56.8109,-159.0,-9032.9331,9.0329,1.0
