,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
10,BMY,Health Care,USD,"{'total_score': 0.8727020202020201, 'momentum_score': 0.8873737373737374, 'fey_score': 0.9595959595959596, 'trend_score': 0.898989898989899, 'risk_score': 0.6599326599326599, 'liquidity_score': 0.8686868686868687}",0.02249973957881214,63.3567,28.0,1773.9876,1.774,1.0
11,CAH,Health Care,USD,"{'total_score': 0.5335858585858586, 'momentum_score': 0.17676767676767677, 'fey_score': 0.9090909090909091, 'trend_score': 0.8181818181818182, 'risk_score': 0.42087542087542085, 'liquidity_score': 0.35353535353535354}",0.013756749249118913,54.315,278.0,15099.57,15.0996,1.0
12,CI,Health Care,USD,"{'total_score': 0.5760353535353535, 'momentum_score': 0.32979797979797976, 'fey_score': 0.9191919191919192, 'trend_score': 0.6868686868686869, 'risk_score': 0.5185185185185185, 'liquidity_score': 0.31313131313131315}",0.01485116929113353,230.1282,0.0,0.0,0.0,1.0
13,CMS,Utilities,USD,"{'total_score': 0.5491666666666667, 'momentum_score': 0.5914141414141414, 'fey_score': 0.3939393939393939, 'trend_score': 0.696969696969697, 'risk_score': 0.6296296296296297, 'liquidity_score': 0.19696969696969696}",0.019359010716642908,59.5561,-3.0,-178.6683,0.1787,1.0
14,CNA.L,Utilities,GBp,"{'total_score': 0.6158585858585859, 'momentum_score': 0.8252525252525252, 'fey_score': 0.08585858585858586, 'trend_score': 0.8888888888888888, 'risk_score': 0.5420875420875421, 'liquidity_score': 0.9292929292929293}",0.021710008431392248,79.3857,1754.0,1740.3139,1.7403,80.01
15,CNC,Health Care,USD,"{'total_score': 0.6193939393939393, 'momentum_score': 0.7191919191919192, 'fey_score': 0.7171717171717171, 'trend_score': 0.5959595959595959, 'risk_score': 0.3434343434343434, 'liquidity_score': 0.35353535353535354}",0.01596902724005625,80.34,-22.0,-1767.48,1.7675,1.0
16,CNP,Utilities,USD,"{'total_score': 0.6581565656565657, 'momentum_score': 0.7318181818181818, 'fey_score': 0.45454545454545453, 'trend_score': 0.8686868686868687, 'risk_score': 0.6161616161616162, 'liquidity_score': 0.4444444444444445}",0.02320108043904281,27.5763,-23.0,-634.2549,0.6343,1.0
17,COO,,USD,,0.0,88.4994,-146.0,-12920.9124,12.9209,1.0
18,COST,Consumer Staples,USD,"{'total_score': 0.5962121212121212, 'momentum_score': 0.803030303030303, 'fey_score': 0.1919191919191919, 'trend_score': 0.8484848484848485, 'risk_score': 0.4410774410774411, 'liquidity_score': 0.6262626262626263}",0.021017438866047684,504.3633,1.0,504.3633,0.5044,1.0
19,CVS,Health Care,USD,"{'total_score': 0.6453535353535353, 'momentum_score': 0.6303030303030303, 'fey_score': 0.898989898989899, 'trend_score': 0.46464646464646464, 'risk_score': 0.48821548821548816, 'liquidity_score': 0.6767676767676768}",0.016638309692876618,83.8889,-28.0,-2348.8892,2.3489,1.0
20,D,Utilities,USD,"{'total_score': 0.5513636363636363, 'momentum_score': 0.44545454545454544, 'fey_score': 0.6363636363636364, 'trend_score': 0.5555555555555556, 'risk_score': 0.7037037037037037, 'liquidity_score': 0.3939393939393939}",0.019436457441816393,67.3271,-13.0,-875.2523,0.8753,1.0
21,DTE,,USD,,0.0,113.3232,-204.0,-23117.9328,23.1179,1.0
22,DUK,Utilities,USD,"{'total_score': 0.6567171717171717, 'momentum_score': 0.7464646464646464, 'fey_score': 0.5858585858585859, 'trend_score': 0.6565656565656566, 'risk_score': 0.6363636363636364, 'liquidity_score': 0.4444444444444444}",0.023150339481170526,92.7426,14.0,1298.3964,1.2984,1.0
23,ED,Utilities,USD,"{'total_score': 0.6924242424242424, 'momentum_score': 0.7828282828282828, 'fey_score': 0.5555555555555556, 'trend_score': 0.8585858585858586, 'risk_score': 0.6464646464646465, 'liquidity_score': 0.21717171717171718}",0.024409071313300616,80.4764,22.0,1770.4808,1.7705,1.0
24,EIX,Utilities,USD,"{'total_score': 0.7488383838383839, 'momentum_score': 0.8494949494949495, 'fey_score': 0.8080808080808081, 'trend_score': 0.7575757575757576, 'risk_score': 0.6127946127946128, 'liquidity_score': 0.12121212121212122}",0.026397760784996956,56.4329,514.0,29006.5106,29.0065,1.0
25,ETR,Utilities,USD,"{'total_score': 0.6553535353535354, 'momentum_score': 0.5282828282828284, 'fey_score': 0.9696969696969697, 'trend_score': 0.7373737373737373, 'risk_score': 0.468013468013468, 'liquidity_score': 0.20707070707070707}",0.023102269100028355,50.8557,32.0,1627.3824,1.6274,1.0
26,EXC,Utilities,USD,"{'total_score': 0.7864141414141415, 'momentum_score': 0.9626262626262627, 'fey_score': 0.5353535353535354, 'trend_score': 0.9696969696969697, 'risk_score': 0.595959595959596, 'liquidity_score': 0.6464646464646465}",0.02772236684313668,40.4404,27.0,1091.8908,1.0919,1.0
27,FE,Utilities,USD,"{'total_score': 0.6794444444444443, 'momentum_score': 0.6757575757575757, 'fey_score': 0.7070707070707071, 'trend_score': 0.8282828282828283, 'risk_score': 0.5521885521885522, 'liquidity_score': 0.35353535353535354}",0.023951512500206645,36.6086,-70.0,-2562.602,2.5626,1.0
28,GIS,Consumer Staples,USD,"{'total_score': 0.5869191919191918, 'momentum_score': 0.5636363636363636, 'fey_score': 0.6565656565656566, 'trend_score': 0.6161616161616161, 'risk_score': 0.5252525252525252, 'liquidity_score': 0.4696969696969697}",0.020689848120486243,59.6531,16.0,954.4496,0.9544,1.0
29,GSK.L,Health Care,GBp,"{'total_score': 0.5773989898989899, 'momentum_score': 0.7398989898989898, 'fey_score': 0.08585858585858586, 'trend_score': 0.7070707070707071, 'risk_score': 0.7205387205387206, 'liquidity_score': 0.9494949494949495}",0.01488632615149569,1805.1222,19.0,428.6629,0.4287,80.01
30,HCA,,USD,,0.0,209.074,-82.0,-17144.068,17.1441,1.0
31,HSY,Consumer Staples,USD,"{'total_score': 0.6695202020202021, 'momentum_score': 0.943939393939394, 'fey_score': 0.26262626262626265, 'trend_score': 0.8787878787878788, 'risk_score': 0.5858585858585859, 'liquidity_score': 0.196969696969697}",0.023601666948560876,198.9301,-1.0,-198.9301,0.1989,1.0
32,JNJ,Health Care,USD,"{'total_score': 0.5512626262626262, 'momentum_score': 0.4242424242424242, 'fey_score': 0.6868686868686869, 'trend_score': 0.48484848484848486, 'risk_score': 0.6060606060606061, 'liquidity_score': 0.8636363636363636}",0.014212486327887639,158.7547,-1.0,-158.7547,0.1588,1.0
33,KHC,Consumer Staples,USD,"{'total_score': 0.5870454545454546, 'momentum_score': 0.3742424242424242, 'fey_score': 0.797979797979798, 'trend_score': 0.7272727272727273, 'risk_score': 0.5420875420875421, 'liquidity_score': 0.5959595959595959}",0.02069429908170312,34.8075,13.0,452.4975,0.4525,1.0
34,KO,Consumer Staples,USD,"{'total_score': 0.6228030303030303, 'momentum_score': 0.8025252525252525, 'fey_score': 0.29292929292929293, 'trend_score': 0.6666666666666666, 'risk_score': 0.6127946127946128, 'liquidity_score': 0.8686868686868687}",0.02195481129831995,56.025,-22.0,-1232.55,1.2326,1.0
35,KR,Consumer Staples,USD,"{'total_score': 0.6890909090909091, 'momentum_score': 0.6535353535353535, 'fey_score': 0.7878787878787878, 'trend_score': 0.9797979797979798, 'risk_score': 0.23569023569023573, 'liquidity_score': 0.6414141414141414}",0.024291565937175318,50.232,9.0,452.088,0.4521,1.0
36,LLY,Health Care,USD,"{'total_score': 0.6012121212121212, 'momentum_score': 0.8101010101010101, 'fey_score': 0.21212121212121213, 'trend_score': 0.9090909090909091, 'risk_score': 0.3501683501683502, 'liquidity_score': 0.6060606060606061}",0.015500269101894134,278.2097,-2.0,-556.4194,0.5564,1.0
37,MCK,Health Care,USD,"{'total_score': 0.8236868686868686, 'momentum_score': 0.9515151515151514, 'fey_score': 0.7575757575757576, 'trend_score': 0.98989898989899, 'risk_score': 0.5892255892255892, 'liquidity_score': 0.29797979797979796}",0.021236045764683416,301.7764,-3.0,-905.3292,0.9053,1.0
38,MDLZ,,USD,,0.0,58.1054,-366.0,-21266.5764,21.2666,1.0
39,MO,Consumer Staples,USD,"{'total_score': 0.7776010101010101, 'momentum_score': 0.7621212121212121, 'fey_score': 0.9494949494949495, 'trend_score': 0.7676767676767676, 'risk_score': 0.569023569023569, 'liquidity_score': 0.6919191919191919}",0.02741168975019934,40.3634,26.0,1049.4484,1.0494,1.0
40,MRK,Health Care,USD,"{'total_score': 0.734570707070707, 'momentum_score': 0.756060606060606, 'fey_score': 0.8484848484848485, 'trend_score': 0.6060606060606061, 'risk_score': 0.6262626262626263, 'liquidity_score': 0.8535353535353536}",0.018938479834719357,77.1278,18.0,1388.3004,1.3883,1.0
41,NG.L,Utilities,GBp,"{'total_score': 0.5878030303030302, 'momentum_score': 0.7984848484848485, 'fey_score': 0.08585858585858586, 'trend_score': 0.8080808080808081, 'risk_score': 0.5387205387205387, 'liquidity_score': 0.8888888888888888}",0.020721004849004312,1192.192,14.0,208.6075,0.2086,80.01
42,NI,Utilities,USD,"{'total_score': 0.6954040404040404, 'momentum_score': 0.7747474747474747, 'fey_score': 0.5757575757575758, 'trend_score': 0.7878787878787878, 'risk_score': 0.6868686868686869, 'liquidity_score': 0.3939393939393939}",0.024514113998018686,25.5622,66.0,1687.1052,1.6871,1.0
43,PEG,Utilities,USD,"{'total_score': 0.621919191919192, 'momentum_score': 0.6131313131313132, 'fey_score': 0.6262626262626263, 'trend_score': 0.6767676767676768, 'risk_score': 0.6363636363636364, 'liquidity_score': 0.398989898989899}",0.021923654569801884,59.9063,-6.0,-359.4378,0.3594,1.0
44,PEP,Consumer Staples,USD,"{'total_score': 0.537979797979798, 'momentum_score': 0.6474747474747475, 'fey_score': 0.35353535353535354, 'trend_score': 0.4444444444444444, 'risk_score': 0.6599326599326599, 'liquidity_score': 0.702020202020202}",0.01896465555282846,147.8436,-3.0,-443.5308,0.4435,1.0
45,PFE,Health Care,USD,"{'total_score': 0.6427525252525251, 'momentum_score': 0.6005050505050504, 'fey_score': 0.9797979797979798, 'trend_score': 0.3939393939393939, 'risk_score': 0.42424242424242414, 'liquidity_score': 0.904040404040404}",0.016571251237000643,39.7719,-46.0,-1829.5074,1.8295,1.0
46,PM,Consumer Staples,USD,"{'total_score': 0.5162373737373738, 'momentum_score': 0.45909090909090905, 'fey_score': 0.7373737373737373, 'trend_score': 0.40404040404040403, 'risk_score': 0.3771043771043771, 'liquidity_score': 0.6767676767676768}",0.018198200031283897,82.1745,-50.0,-4108.725,4.1087,1.0
47,SO,Utilities,USD,"{'total_score': 0.5692424242424242, 'momentum_score': 0.4878787878787879, 'fey_score': 0.5252525252525253, 'trend_score': 0.7777777777777778, 'risk_score': 0.5286195286195287, 'liquidity_score': 0.6464646464646464}",0.020066713550124814,63.2176,-1.0,-63.2176,0.0632,1.0
48,SRE,Utilities,USD,"{'total_score': 0.8557070707070706, 'momentum_score': 0.8777777777777778, 'fey_score': 0.9393939393939394, 'trend_score': 0.9292929292929293, 'risk_score': 0.7037037037037037, 'liquidity_score': 0.4444444444444445}",0.03016505435895349,70.8817,28.0,1984.6876,1.9847,1.0
49,TSN,Consumer Staples,USD,"{'total_score': 0.5696212121212121, 'momentum_score': 0.4702020202020202, 'fey_score': 0.8787878787878788, 'trend_score': 0.6262626262626263, 'risk_score': 0.32323232323232326, 'liquidity_score': 0.23232323232323232}",0.02008006643377542,79.0376,-30.0,-2371.128,2.3711,1.0
50,UNH,Health Care,USD,"{'total_score': 0.651489898989899, 'momentum_score': 0.7611111111111111, 'fey_score': 0.43434343434343436, 'trend_score': 0.8383838383838383, 'risk_score': 0.494949494949495, 'liquidity_score': 0.6919191919191919}",0.016796515564506332,464.7623,-2.0,-929.5246,0.9295,1.0
51,VRTX,Health Care,USD,"{'total_score': 0.7215404040404041, 'momentum_score': 0.7974747474747474, 'fey_score': 0.5151515151515151, 'trend_score': 0.9393939393939394, 'risk_score': 0.6835016835016835, 'liquidity_score': 0.46464646464646464}",0.01860253650236984,269.11,8.0,2152.88,2.1529,1.0
52,WMT,Consumer Staples,USD,"{'total_score': 0.6678030303030302, 'momentum_score': 0.5277777777777777, 'fey_score': 0.98989898989899, 'trend_score': 0.5252525252525253, 'risk_score': 0.5723905723905723, 'liquidity_score': 0.893939393939394}",0.023541133876011477,48.3396,59.0,2852.0364,2.852,1.0
