,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.7673762376237624, 'momentum_score': 0.8544554455445543, 'fey_score': 0.6435643564356436, 'trend_score': 0.9405940594059405, 'risk_score': 0.5577557755775578, 'liquidity_score': 0.7128712871287128}",0.014914296435392388,163.9227,-16.0,-2622.7632,2.6228,1.0
1,ABF.L,,GBp,,0.0,2256.439,-826.0,-23595.6275,23.5956,78.99000000000001
2,ABT,Health Care,USD,"{'total_score': 0.6648019801980198, 'momentum_score': 0.8336633663366336, 'fey_score': 0.33663366336633666, 'trend_score': 0.8316831683168316, 'risk_score': 0.5874587458745875, 'liquidity_score': 0.6881188118811881}",0.012920720394225172,114.7559,-11.0,-1262.3149,1.2623,1.0
3,AMGN,Health Care,USD,"{'total_score': 0.7026980198019802, 'momentum_score': 0.7113861386138614, 'fey_score': 0.7326732673267327, 'trend_score': 0.8118811881188119, 'risk_score': 0.49834983498349833, 'liquidity_score': 0.6683168316831684}",0.01365724667777416,262.8781,0.0,0.0,0.0,1.0
4,BAX,Health Care,USD,"{'total_score': 0.5422029702970298, 'momentum_score': 0.40841584158415845, 'fey_score': 0.7821782178217822, 'trend_score': 0.5742574257425742, 'risk_score': 0.45544554455445546, 'liquidity_score': 0.41089108910891087}",0.0105379544357548,40.8386,294.0,12006.5484,12.0065,1.0
5,BDX,Health Care,USD,"{'total_score': 0.5271534653465346, 'momentum_score': 0.5499999999999999, 'fey_score': 0.7722772277227723, 'trend_score': 0.27722772277227725, 'risk_score': 0.44554455445544555, 'liquidity_score': 0.38613861386138615}",0.010245460653653045,177.1792,66.0,11693.8272,11.6938,1.0
6,BSX,Health Care,USD,"{'total_score': 0.7301980198019802, 'momentum_score': 0.9702970297029703, 'fey_score': 0.26732673267326734, 'trend_score': 0.9603960396039604, 'risk_score': 0.6534653465346535, 'liquidity_score': 0.6732673267326733}",0.014191721335529173,67.43,-24.0,-1618.32,1.6183,1.0
7,CAH,Health Care,USD,"{'total_score': 0.736509900990099, 'momentum_score': 0.9331683168316831, 'fey_score': 0.6336633663366337, 'trend_score': 0.900990099009901, 'risk_score': 0.33993399339933994, 'liquidity_score': 0.40594059405940597}",0.014314395536904088,108.9405,-36.0,-3921.858,3.9219,1.0
8,CHD,Consumer Staples,USD,"{'total_score': 0.6528960396039604, 'momentum_score': 0.9262376237623762, 'fey_score': 0.27722772277227725, 'trend_score': 0.7524752475247525, 'risk_score': 0.6864686468646864, 'liquidity_score': 0.1188118811881188}",0.028643520888599307,98.5666,32.0,3154.1312,3.1541,1.0
9,CI,Health Care,USD,"{'total_score': 0.7140841584158416, 'momentum_score': 0.6767326732673267, 'fey_score': 0.900990099009901, 'trend_score': 0.9207920792079208, 'risk_score': 0.31683168316831684, 'liquidity_score': 0.40594059405940597}",0.013878541315548514,322.9021,0.0,0.0,0.0,1.0
10,CL,Consumer Staples,USD,"{'total_score': 0.705049504950495, 'momentum_score': 0.9019801980198019, 'fey_score': 0.36633663366336633, 'trend_score': 0.8613861386138614, 'risk_score': 0.6435643564356436, 'liquidity_score': 0.5792079207920793}",0.030931571027442952,82.4261,51.0,4203.7311,4.2037,1.0
11,CNA.L,,GBp,,0.0,125.2514,-13890.0,-22024.8379,22.0248,78.99000000000001
12,CNC,Health Care,USD,"{'total_score': 0.7379950495049505, 'momentum_score': 0.7202970297029703, 'fey_score': 0.8910891089108911, 'trend_score': 0.801980198019802, 'risk_score': 0.5577557755775577, 'liquidity_score': 0.3811881188118812}",0.014343260054874655,78.32,6.0,469.92,0.4699,1.0
13,COST,Consumer Staples,USD,"{'total_score': 0.7238613861386138, 'momentum_score': 0.9712871287128713, 'fey_score': 0.19801980198019803, 'trend_score': 0.9900990099009901, 'risk_score': 0.7392739273927393, 'liquidity_score': 0.5099009900990099}",0.03175687625075627,750.9319,4.0,3003.7276,3.0037,1.0
14,CTEC.L,Health Care,GBp,"{'total_score': 0.5304455445544555, 'momentum_score': 0.6287128712871287, 'fey_score': 0.0891089108910891, 'trend_score': 0.7722772277227723, 'risk_score': 0.6237623762376238, 'liquidity_score': 0.801980198019802}",0.010309443668487805,250.463,-378.0,-1198.5696,1.1986,78.99000000000001
15,CVS,Health Care,USD,"{'total_score': 0.5925990099009901, 'momentum_score': 0.3282178217821782, 'fey_score': 0.9702970297029703, 'trend_score': 0.6435643564356436, 'risk_score': 0.43894389438943887, 'liquidity_score': 0.8118811881188119}",0.011517423745556065,68.0724,-20.0,-1361.448,1.3614,1.0
16,DHR,Health Care,USD,"{'total_score': 0.5768811881188118, 'momentum_score': 0.7217821782178218, 'fey_score': 0.2376237623762376, 'trend_score': 0.8712871287128713, 'risk_score': 0.438943894389439, 'liquidity_score': 0.49504950495049505}",0.011211940930367556,252.9581,50.0,12647.905,12.6479,1.0
17,DTE,Utilities,USD,"{'total_score': 0.5054207920792079, 'momentum_score': 0.46386138613861383, 'fey_score': 0.6237623762376238, 'trend_score': 0.4752475247524752, 'risk_score': 0.5808580858085809, 'liquidity_score': 0.09900990099009901}",0.022173562308993033,101.695,248.0,25220.36,25.2204,1.0
18,DUK,Utilities,USD,"{'total_score': 0.5609653465346535, 'momentum_score': 0.5242574257425743, 'fey_score': 0.693069306930693, 'trend_score': 0.44554455445544555, 'risk_score': 0.603960396039604, 'liquidity_score': 0.4900990099009901}",0.02461038457361816,85.9356,45.0,3867.102,3.8671,1.0
19,ED,Utilities,USD,"{'total_score': 0.5292079207920792, 'momentum_score': 0.6386138613861386, 'fey_score': 0.5445544554455446, 'trend_score': 0.32673267326732675, 'risk_score': 0.6171617161716171, 'liquidity_score': 0.23267326732673266}",0.023217139045314222,83.347,34.0,2833.798,2.8338,1.0
20,EIX,Utilities,USD,"{'total_score': 0.5652227722772277, 'momentum_score': 0.5915841584158416, 'fey_score': 0.8811881188118812, 'trend_score': 0.40594059405940597, 'risk_score': 0.29042904290429045, 'liquidity_score': 0.2623762376237624}",0.024797164176789066,60.1317,13.0,781.7121,0.7817,1.0
21,ETR,Utilities,USD,"{'total_score': 0.6590594059405941, 'momentum_score': 0.5386138613861386, 'fey_score': 1.0, 'trend_score': 0.5643564356435643, 'risk_score': 0.6221122112211221, 'liquidity_score': 0.2871287128712871}",0.02891391694202696,47.9077,102.0,4886.5854,4.8866,1.0
22,FE,Utilities,USD,"{'total_score': 0.5078217821782178, 'momentum_score': 0.28118811881188116, 'fey_score': 0.8316831683168316, 'trend_score': 0.504950495049505, 'risk_score': 0.5643564356435643, 'liquidity_score': 0.31683168316831684}",0.022278897317758027,34.3403,740.0,25411.822,25.4118,1.0
23,GILD,Health Care,USD,"{'total_score': 0.5216089108910891, 'momentum_score': 0.45990099009900987, 'fey_score': 0.9306930693069307, 'trend_score': 0.24752475247524752, 'risk_score': 0.27722772277227725, 'liquidity_score': 0.7376237623762376}",0.010137699786562924,67.1443,-51.0,-3424.3593,3.4244,1.0
24,GSK.L,Health Care,GBp,"{'total_score': 0.632970297029703, 'momentum_score': 0.7851485148514851, 'fey_score': 0.0891089108910891, 'trend_score': 0.8910891089108911, 'risk_score': 0.7392739273927393, 'liquidity_score': 0.9356435643564356}",0.012302057559056001,1666.4758,-42.0,-886.0866,0.8861,78.99000000000001
25,HCA,,USD,,0.0,308.866,-51.0,-15752.166,15.7522,1.0
26,ISRG,Health Care,USD,"{'total_score': 0.6231683168316832, 'momentum_score': 0.895049504950495, 'fey_score': 0.18811881188118812, 'trend_score': 0.9801980198019802, 'risk_score': 0.31683168316831684, 'liquidity_score': 0.38613861386138615}",0.012111551740450253,400.59,-4.0,-1602.36,1.6024,1.0
27,JNJ,Health Care,USD,"{'total_score': 0.6664603960396039, 'momentum_score': 0.754950495049505, 'fey_score': 0.6138613861386139, 'trend_score': 0.5148514851485149, 'risk_score': 0.6963696369636964, 'liquidity_score': 0.8267326732673268}",0.012952952439292304,150.6735,-9.0,-1356.0615,1.3561,1.0
28,KHC,Consumer Staples,USD,"{'total_score': 0.6103217821782178, 'momentum_score': 0.446039603960396, 'fey_score': 0.9108910891089109, 'trend_score': 0.5544554455445545, 'risk_score': 0.5511551155115512, 'liquidity_score': 0.6584158415841584}",0.026775724856890212,31.0231,49.0,1520.1319,1.5201,1.0
