,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
0,ABBV,Health Care,USD,"{'total_score': 0.6903061224489796, 'momentum_score': 0.6071428571428571, 'fey_score': 0.7040816326530612, 'trend_score': 0.9591836734693877, 'risk_score': 0.47959183673469385, 'liquidity_score': 0.7602040816326531}",0.020793205196508343,196.8966,20.0,3937.932,3.9379,1.0
1,ABT,Health Care,USD,"{'total_score': 0.6312244897959184, 'momentum_score': 0.7510204081632653, 'fey_score': 0.35714285714285715, 'trend_score': 0.8061224489795918, 'risk_score': 0.54421768707483, 'liquidity_score': 0.7244897959183674}",0.01901356501782714,128.6927,11.0,1415.6197,1.4156,1.0
2,AEE,Utilities,USD,"{'total_score': 0.7371428571428571, 'momentum_score': 0.886734693877551, 'fey_score': 0.5102040816326531, 'trend_score': 0.8979591836734694, 'risk_score': 0.7517006802721089, 'liquidity_score': 0.1377551020408163}",0.02444164911530249,98.0067,-20.0,-1960.134,1.9601,1.0
3,AEP,Utilities,USD,"{'total_score': 0.7141836734693878, 'momentum_score': 0.8357142857142856, 'fey_score': 0.5918367346938775, 'trend_score': 0.7959183673469388, 'risk_score': 0.5714285714285715, 'liquidity_score': 0.5765306122448979}",0.023680385127076712,104.2709,-13.0,-1355.5217,1.3555,1.0
4,AMGN,Health Care,USD,"{'total_score': 0.6384948979591836, 'momentum_score': 0.6668367346938775, 'fey_score': 0.7142857142857143, 'trend_score': 0.6428571428571429, 'risk_score': 0.4761904761904763, 'liquidity_score': 0.5306122448979592}",0.019232562190074177,296.4012,14.0,4149.6168,4.1496,1.0
5,BATS.L,Consumer Staples,GBp,"{'total_score': 0.5849489795918368, 'momentum_score': 0.8214285714285714, 'fey_score': 0.09183673469387756, 'trend_score': 0.7551020408163265, 'risk_score': 0.5748299319727891, 'liquidity_score': 0.7448979591836735}",0.019395314722241357,3118.1025,-72.0,-2901.3102,2.9013,77.38000000000001
6,BDX,,USD,,0.0,173.916,-134.0,-23304.744,23.3047,1.0
7,BMY,Health Care,USD,"{'total_score': 0.7582908163265306, 'momentum_score': 0.6760204081632653, 'fey_score': 0.9387755102040817, 'trend_score': 0.8469387755102041, 'risk_score': 0.5272108843537415, 'liquidity_score': 0.7704081632653061}",0.022841020859800828,56.155,-2.0,-112.31,0.1123,1.0
8,BSX,Health Care,USD,"{'total_score': 0.665280612244898, 'momentum_score': 0.911734693877551, 'fey_score': 0.20408163265306123, 'trend_score': 0.8673469387755102, 'risk_score': 0.5714285714285715, 'liquidity_score': 0.7193877551020408}",0.02003939387730011,100.05,-16.0,-1600.8,1.6008,1.0
9,CAH,Health Care,USD,"{'total_score': 0.6957653061224489, 'momentum_score': 0.7153061224489795, 'fey_score': 0.6530612244897959, 'trend_score': 0.8571428571428571, 'risk_score': 0.6326530612244898, 'liquidity_score': 0.3163265306122449}",0.02095764517847629,137.1231,-32.0,-4387.9392,4.3879,1.0
10,CI,Health Care,USD,"{'total_score': 0.5313520408163265, 'momentum_score': 0.37602040816326526, 'fey_score': 0.9081632653061225, 'trend_score': 0.47959183673469385, 'risk_score': 0.4047619047619047, 'liquidity_score': 0.32142857142857145}",0.016005235441170444,325.0423,67.0,21777.8341,21.7778,1.0
11,CMS,Utilities,USD,"{'total_score': 0.6843877551020408, 'momentum_score': 0.8642857142857143, 'fey_score': 0.47959183673469385, 'trend_score': 0.7857142857142857, 'risk_score': 0.6360544217687075, 'liquidity_score': 0.18877551020408162}",0.022692433640134797,72.4673,-23.0,-1666.7479,1.6667,1.0
12,CNA.L,Utilities,GBp,"{'total_score': 0.4978826530612245, 'momentum_score': 0.5209183673469387, 'fey_score': 0.09183673469387756, 'trend_score': 0.7653061224489796, 'risk_score': 0.6190476190476191, 'liquidity_score': 0.9336734693877551}",0.01650843250911402,150.5796,-1255.0,-2442.1995,2.4422,77.38000000000001
13,CNP,Utilities,USD,"{'total_score': 0.6920408163265307, 'momentum_score': 0.8081632653061224, 'fey_score': 0.4489795918367347, 'trend_score': 0.9489795918367347, 'risk_score': 0.5952380952380952, 'liquidity_score': 0.35714285714285715}",0.022946188302876733,36.0963,-54.0,-1949.2002,1.9492,1.0
14,COST,Consumer Staples,USD,"{'total_score': 0.5015816326530611, 'momentum_score': 0.7530612244897958, 'fey_score': 0.19387755102040816, 'trend_score': 0.5306122448979592, 'risk_score': 0.35714285714285715, 'liquidity_score': 0.596938775510204}",0.016631080596105945,959.8198,-4.0,-3839.2792,3.8393,1.0
15,CVS,Health Care,USD,"{'total_score': 0.6240561224489796, 'momentum_score': 0.33622448979591835, 'fey_score': 0.9285714285714286, 'trend_score': 0.9285714285714286, 'risk_score': 0.36054421768707484, 'liquidity_score': 0.6887755102040816}",0.018797641490102865,65.5686,35.0,2294.901,2.2949,1.0
16,D,Utilities,USD,"{'total_score': 0.6024744897959184, 'momentum_score': 0.7454081632653061, 'fey_score': 0.6632653061224489, 'trend_score': 0.45918367346938777, 'risk_score': 0.4183673469387755, 'liquidity_score': 0.423469387755102}",0.01997641289992037,53.7407,-88.0,-4729.1816,4.7292,1.0
17,DTE,Utilities,USD,"{'total_score': 0.7108163265306122, 'momentum_score': 0.8428571428571429, 'fey_score': 0.5816326530612245, 'trend_score': 0.8367346938775511, 'risk_score': 0.6428571428571429, 'liquidity_score': 0.1326530612244898}",0.02356873307547026,133.5302,-6.0,-801.1812,0.8012,1.0
18,DUK,Utilities,USD,"{'total_score': 0.675204081632653, 'momentum_score': 0.7673469387755102, 'fey_score': 0.5510204081632653, 'trend_score': 0.7346938775510204, 'risk_score': 0.6360544217687075, 'liquidity_score': 0.5306122448979591}",0.022387928044844484,116.2728,-25.0,-2906.82,2.9068,1.0
19,DVA,,USD,,0.0,154.29,-181.0,-27926.49,27.9265,1.0
20,ED,Utilities,USD,"{'total_score': 0.6162244897959184, 'momentum_score': 0.6316326530612244, 'fey_score': 0.5408163265306123, 'trend_score': 0.826530612244898, 'risk_score': 0.5068027210884354, 'liquidity_score': 0.37244897959183676}",0.020432325443980034,106.0401,262.0,27782.5062,27.7825,1.0
21,ES,,USD,,0.0,59.8548,-444.0,-26575.5312,26.5755,1.0
22,ETR,Utilities,USD,"{'total_score': 0.7186224489795918, 'momentum_score': 0.9081632653061223, 'fey_score': 0.4387755102040816, 'trend_score': 0.9795918367346939, 'risk_score': 0.46258503401360546, 'liquidity_score': 0.5153061224489796}",0.023827562831467024,84.2984,-35.0,-2950.444,2.9504,1.0
23,EVRG,Utilities,USD,"{'total_score': 0.7848724489795919, 'momentum_score': 0.9596938775510204, 'fey_score': 0.6326530612244898, 'trend_score': 0.8163265306122449, 'risk_score': 0.7755102040816326, 'liquidity_score': 0.22448979591836735}",0.026024232361936316,66.9045,529.0,35392.4805,35.3925,1.0
24,EXC,Utilities,USD,"{'total_score': 0.734030612244898, 'momentum_score': 0.807142857142857, 'fey_score': 0.6224489795918368, 'trend_score': 0.8775510204081632, 'risk_score': 0.6020408163265306, 'liquidity_score': 0.6020408163265306}",0.02433845555245411,44.3901,-72.0,-3196.0872,3.1961,1.0
25,FE,Utilities,USD,"{'total_score': 0.5199744897959183, 'momentum_score': 0.514795918367347, 'fey_score': 0.7755102040816326, 'trend_score': 0.32653061224489793, 'risk_score': 0.39115646258503406, 'liquidity_score': 0.4387755102040816}",0.017240937635562382,38.9919,-115.0,-4484.0685,4.4841,1.0
26,GILD,Health Care,USD,"{'total_score': 0.8268622448979592, 'momentum_score': 0.871938775510204, 'fey_score': 0.7653061224489796, 'trend_score': 1.0, 'risk_score': 0.6054421768707483, 'liquidity_score': 0.7908163265306123}",0.02490650997909922,108.992,10.0,1089.92,1.0899,1.0
27,HCA,Health Care,USD,"{'total_score': 0.540280612244898, 'momentum_score': 0.5239795918367347, 'fey_score': 0.826530612244898, 'trend_score': 0.37755102040816324, 'risk_score': 0.4047619047619048, 'liquidity_score': 0.2806122448979592}",0.01627417933691242,344.7121,64.0,22061.5744,22.0616,1.0
28,HLN.L,Health Care,GBp,"{'total_score': 0.48489795918367345, 'momentum_score': 0.5989795918367347, 'fey_score': 0.09183673469387756, 'trend_score': 0.5816326530612245, 'risk_score': 0.5816326530612245, 'liquidity_score': 0.9744897959183674}",0.014605958772181469,388.0778,67.0,336.0198,0.336,77.38000000000001
29,IMB.L,Consumer Staples,GBp,"{'total_score': 0.6828316326530612, 'momentum_score': 0.9494897959183672, 'fey_score': 0.09183673469387756, 'trend_score': 0.9387755102040817, 'risk_score': 0.7517006802721088, 'liquidity_score': 0.5408163265306123}",0.02264083685871061,2820.5447,-92.0,-3353.452,3.3535,77.38000000000001
30,ISRG,,USD,,0.0,507.05,-44.0,-22310.2,22.3102,1.0
31,JNJ,Health Care,USD,"{'total_score': 0.6247704081632652, 'momentum_score': 0.5831632653061224, 'fey_score': 0.7346938775510204, 'trend_score': 0.6224489795918368, 'risk_score': 0.4761904761904761, 'liquidity_score': 0.8214285714285714}",0.018819157001762222,151.1487,30.0,4534.461,4.5345,1.0
32,KMB,Consumer Staples,USD,"{'total_score': 0.604030612244898, 'momentum_score': 0.6653061224489796, 'fey_score': 0.5612244897959183, 'trend_score': 0.6020408163265306, 'risk_score': 0.6462585034013606, 'liquidity_score': 0.27040816326530615}",0.02002800968134456,136.8152,-7.0,-957.7064,0.9577,1.0
33,KO,Consumer Staples,USD,"{'total_score': 0.60375, 'momentum_score': 0.7147959183673469, 'fey_score': 0.3673469387755102, 'trend_score': 0.6632653061224489, 'risk_score': 0.5782312925170068, 'liquidity_score': 0.8469387755102041}",0.02001870534371069,69.3205,9.0,623.8845,0.6239,1.0
