,symbol,gics_sector,currency,scores,weight,exec_price,exec_shares,investment,fees,fx_rate
23,EIX,Utilities,USD,"{'total_score': 0.6487298534798536, 'momentum_score': 0.6509890109890109, 'fey_score': 0.8285714285714286, 'trend_score': 0.7619047619047619, 'risk_score': 0.32493894993894995, 'liquidity_score': 0.2523809523809524}",0.02649836477609673,58.6594,63.0,3695.5422,3.6955,1.0
24,ETR,Utilities,USD,"{'total_score': 0.5182596153846153, 'momentum_score': 0.45958791208791205, 'fey_score': 0.9714285714285714, 'trend_score': 0.17142857142857143, 'risk_score': 0.4112637362637363, 'liquidity_score': 0.37142857142857144}",0.021169108009313476,49.1516,-80.0,-3932.128,3.9321,1.0
25,EXC,Utilities,USD,"{'total_score': 0.6144784798534799, 'momentum_score': 0.669532967032967, 'fey_score': 0.6666666666666666, 'trend_score': 0.5238095238095238, 'risk_score': 0.5406288156288156, 'liquidity_score': 0.5523809523809524}",0.025099314944235993,37.1355,107.0,3973.4985,3.9735,1.0
26,FE,Utilities,USD,"{'total_score': 0.6402147435897436, 'momentum_score': 0.6373351648351648, 'fey_score': 0.7142857142857143, 'trend_score': 0.6571428571428571, 'risk_score': 0.5635225885225885, 'liquidity_score': 0.4523809523809524}",0.026150552066744222,35.8229,86.0,3080.7694,3.0808,1.0
27,GILD,Health Care,USD,"{'total_score': 0.8780288461538461, 'momentum_score': 0.9520604395604395, 'fey_score': 0.8952380952380953, 'trend_score': 0.9904761904761905, 'risk_score': 0.5796703296703297, 'liquidity_score': 0.719047619047619}",0.016811897357751973,72.8254,10.0,728.254,0.7283,1.0
28,GIS,Consumer Staples,USD,"{'total_score': 0.6675375457875456, 'momentum_score': 0.7563736263736263, 'fey_score': 0.6761904761904762, 'trend_score': 0.6666666666666666, 'risk_score': 0.5076007326007326, 'liquidity_score': 0.4857142857142857}",0.02726659378342927,66.3449,-10.0,-663.449,0.6634,1.0
29,HCA,Health Care,USD,"{'total_score': 0.6559184981684982, 'momentum_score': 0.5432967032967033, 'fey_score': 0.7523809523809524, 'trend_score': 0.9619047619047619, 'risk_score': 0.44160561660561665, 'liquidity_score': 0.38095238095238093}",0.012559079937480155,251.4055,2.0,502.811,0.5028,1.0
30,HOLX,Health Care,USD,"{'total_score': 0.5812577838827838, 'momentum_score': 0.5611813186813186, 'fey_score': 0.41904761904761906, 'trend_score': 0.8952380952380953, 'risk_score': 0.5767399267399268, 'liquidity_score': 0.29047619047619044}",0.011129527513631944,84.44,144.0,12159.36,12.1594,1.0
31,HUM,Health Care,USD,"{'total_score': 0.5314954212454212, 'momentum_score': 0.6798351648351648, 'fey_score': 0.5333333333333333, 'trend_score': 0.3619047619047619, 'risk_score': 0.457020757020757, 'liquidity_score': 0.38571428571428573}",0.010176711741572463,471.6206,-5.0,-2358.103,2.3581,1.0
32,IMB.L,Consumer Staples,GBp,"{'total_score': 0.5775485347985347, 'momentum_score': 0.8394505494505494, 'fey_score': 0.1, 'trend_score': 0.6761904761904762, 'risk_score': 0.5836691086691087, 'liquidity_score': 0.719047619047619}",0.023590854758570225,2029.5955,-71.0,-1785.4204,1.7854,80.71000000000001
33,INCY,Health Care,USD,"{'total_score': 0.6403727106227106, 'momentum_score': 0.7517582417582417, 'fey_score': 0.38095238095238093, 'trend_score': 0.8285714285714286, 'risk_score': 0.6912393162393163, 'liquidity_score': 0.2523809523809524}",0.012261419802838739,84.49,-12.0,-1013.88,1.0139,1.0
34,JNJ,Health Care,USD,"{'total_score': 0.608242673992674, 'momentum_score': 0.5813736263736262, 'fey_score': 0.7714285714285715, 'trend_score': 0.34285714285714286, 'risk_score': 0.673015873015873, 'liquidity_score': 0.8476190476190477}",0.011646215780452506,150.3096,-11.0,-1653.4056,1.6534,1.0
35,KHC,Consumer Staples,USD,"{'total_score': 0.8054967948717949, 'momentum_score': 0.8918956043956043, 'fey_score': 0.819047619047619, 'trend_score': 0.8380952380952381, 'risk_score': 0.5888888888888889, 'liquidity_score': 0.6523809523809524}",0.03290175067787663,33.8696,99.0,3353.0904,3.3531,1.0
36,KMB,Consumer Staples,USD,"{'total_score': 0.5563846153846154, 'momentum_score': 0.517967032967033, 'fey_score': 0.5714285714285714, 'trend_score': 0.6, 'risk_score': 0.6371489621489621, 'liquidity_score': 0.33333333333333337}",0.02272638204513841,114.8009,12.0,1377.6108,1.3776,1.0
37,KO,Consumer Staples,USD,"{'total_score': 0.5669830586080584, 'momentum_score': 0.7099175824175823, 'fey_score': 0.3619047619047619, 'trend_score': 0.44761904761904764, 'risk_score': 0.6472222222222223, 'liquidity_score': 0.8285714285714285}",0.023159291696339266,54.7034,-7.0,-382.9238,0.3829,1.0
38,KR,Consumer Staples,USD,"{'total_score': 0.5688296703296702, 'momentum_score': 0.5583516483516483, 'fey_score': 0.9047619047619048, 'trend_score': 0.1619047619047619, 'risk_score': 0.6115995115995116, 'liquidity_score': 0.4619047619047619}",0.0232347193812787,41.8492,-24.0,-1004.3808,1.0044,1.0
39,LLY,Health Care,USD,"{'total_score': 0.5767582417582416, 'momentum_score': 0.7214285714285714, 'fey_score': 0.21904761904761905, 'trend_score': 0.8095238095238095, 'risk_score': 0.5125152625152625, 'liquidity_score': 0.6142857142857143}",0.011043373350604105,322.3997,-4.0,-1289.5988,1.2896,1.0
40,LW,Consumer Staples,USD,"{'total_score': 0.6969922161172161, 'momentum_score': 0.9000274725274725, 'fey_score': 0.42857142857142855, 'trend_score': 1.0, 'risk_score': 0.4163919413919414, 'liquidity_score': 0.2476190476190476}",0.02846971492016838,91.3446,-37.0,-3379.7502,3.3798,1.0
41,MCK,Health Care,USD,"{'total_score': 0.710117216117216, 'momentum_score': 0.7193956043956042, 'fey_score': 0.7619047619047619, 'trend_score': 0.8857142857142857, 'risk_score': 0.5142551892551892, 'liquidity_score': 0.2714285714285714}",0.013596840014574408,360.8462,-5.0,-1804.231,1.8042,1.0
42,MDLZ,Consumer Staples,USD,"{'total_score': 0.5568914835164835, 'momentum_score': 0.5349175824175824, 'fey_score': 0.45714285714285713, 'trend_score': 0.6476190476190476, 'risk_score': 0.6216117216117216, 'liquidity_score': 0.6523809523809523}",0.022747085850550748,60.9689,-30.0,-1829.067,1.8291,1.0
43,MNST,Consumer Staples,USD,"{'total_score': 0.6358869047619048, 'momentum_score': 0.6554120879120879, 'fey_score': 0.5619047619047619, 'trend_score': 0.819047619047619, 'risk_score': 0.5131257631257631, 'liquidity_score': 0.5047619047619047}",0.025973774859194623,51.29,16.0,820.64,0.8206,1.0
44,MO,Consumer Staples,USD,"{'total_score': 0.5780045787545788, 'momentum_score': 0.36598901098901093, 'fey_score': 0.9619047619047619, 'trend_score': 0.45714285714285713, 'risk_score': 0.5628815628815629, 'liquidity_score': 0.6714285714285714}",0.02360948257265396,36.3781,-140.0,-5092.934,5.0929,1.0
45,MRK,Health Care,USD,"{'total_score': 0.8695663919413918, 'momentum_score': 0.9783791208791208, 'fey_score': 0.780952380952381, 'trend_score': 0.9714285714285714, 'risk_score': 0.6412087912087912, 'liquidity_score': 0.8285714285714285}",0.016649864057550433,93.726,-4.0,-374.904,0.3749,1.0
46,PEP,Consumer Staples,USD,"{'total_score': 0.5088663003663003, 'momentum_score': 0.5723626373626374, 'fey_score': 0.3904761904761905, 'trend_score': 0.3904761904761905, 'risk_score': 0.6537545787545788, 'liquidity_score': 0.6952380952380952}",0.02078542366601259,152.5847,-10.0,-1525.847,1.5258,1.0
47,PFE,,USD,,0.0,36.9975,-316.0,-11691.21,11.6912,1.0
48,PG,,USD,,0.0,131.6921,-169.0,-22255.9649,22.256,1.0
49,PM,Consumer Staples,USD,"{'total_score': 0.70019826007326, 'momentum_score': 0.6956868131868131, 'fey_score': 0.6952380952380952, 'trend_score': 0.7904761904761904, 'risk_score': 0.6177350427350428, 'liquidity_score': 0.6428571428571428}",0.028600670697491944,89.3725,-15.0,-1340.5875,1.3406,1.0
50,PPL,Utilities,USD,"{'total_score': 0.5336373626373626, 'momentum_score': 0.38390109890109886, 'fey_score': 0.6095238095238096, 'trend_score': 0.7142857142857143, 'risk_score': 0.5221306471306472, 'liquidity_score': 0.5142857142857142}",0.021797235655901845,26.3062,907.0,23859.7234,23.8597,1.0
51,SO,Utilities,USD,"{'total_score': 0.5127055860805861, 'momentum_score': 0.6189285714285714, 'fey_score': 0.5904761904761905, 'trend_score': 0.3047619047619048, 'risk_score': 0.41672771672771675, 'liquidity_score': 0.5}",0.020942245173133135,61.0433,375.0,22891.2375,22.8912,1.0
52,SRE,Utilities,USD,"{'total_score': 0.6124065934065934, 'momentum_score': 0.5586813186813187, 'fey_score': 0.9428571428571428, 'trend_score': 0.5428571428571428, 'risk_score': 0.3727716727716728, 'liquidity_score': 0.33333333333333337}",0.025014685568002185,72.662,-33.0,-2397.846,2.3978,1.0
53,SYY,,USD,,0.0,70.5138,-332.0,-23410.5816,23.4106,1.0
54,UNH,,USD,,0.0,442.2812,-26.0,-11499.3112,11.4993,1.0
55,VRTX,Health Care,USD,"{'total_score': 0.6298942307692307, 'momentum_score': 0.8123351648351648, 'fey_score': 0.4380952380952381, 'trend_score': 0.7428571428571429, 'risk_score': 0.45305250305250305, 'liquidity_score': 0.39047619047619053}",0.012060785018988928,303.78,-3.0,-911.34,0.9113,1.0
56,WMT,Consumer Staples,USD,"{'total_score': 0.6537518315018315, 'momentum_score': 0.5718131868131868, 'fey_score': 0.9809523809523809, 'trend_score': 0.5333333333333333, 'risk_score': 0.3971306471306472, 'liquidity_score': 0.8428571428571429}",0.026703495162512716,46.0593,-20.0,-921.186,0.9212,1.0
57,ZBH,Health Care,USD,"{'total_score': 0.5732916666666666, 'momentum_score': 0.5521703296703296, 'fey_score': 0.5238095238095238, 'trend_score': 0.6857142857142857, 'risk_score': 0.639896214896215, 'liquidity_score': 0.319047619047619}",0.010976997735636797,123.7882,97.0,12007.4554,12.0075,1.0
